,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.29542051268528,0.027354891278577,0,0,0,0.447050860443378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105017314463062,0.0519767356421208,0,0,0,0,0,0,0,0,0,0,0.0796412735811444,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0964235113564552,0.0687755692706009,0,0,0.169114060344357,0,0.162430412736916,0,0,0,0.0899580552294839,0,0.108961222807006,0,0,-3.46944695195361e-18,0,0,0.261603355079669,0,0,-0.0106235520025699,0,0,0,0,0.123312736565526,0,0.113035437218166,0,0.0195251550628063,0,0,0,0,0,0,0,0,0.0315077601153046,-0.148096463201215,0,0,0,0,0.0621639419825463,0,0,0
X601939.CH.EQUITY,0.455163197901939,0.133281924941711,0,0,0,0,0,0.244164516959581,0,0,0,0,0,0,0,0,0.0117324812426587,0,0,0,0,-0.139386190614752,0,0,0,0,0,0,0.160632950744495,0,0,0,0.118897584169425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117171363889107,0.156792147283644
X600036.CH.EQUITY,0,0.128448542125591,0,0,0,0,0.0789851617695458,0.0847571931881691,0,0,0,0,0.106708633618662,0,0,0,0,0,0,0,0,0,0.0133666144977826,0,0,0.0984977710633673,0,0,0.0727717278617416,0,0,0,0,0,0,0,0,0.0419693235162083,0,0.00552500655114782,0,0,0,0,0,0,0,0,0,0.349305921345267,-0.221112742724987
X601288.CH.EQUITY,0,0.000505609570859099,0,0,0,0,0,0.562337020932514,0,0,-0.0819345157743434,0.0378542504920796,0,0,0,0,0,0,0,0,0,0.060048042496461,0.0758552336613065,0,0,0.105062016449432,0,0,0.112617590655278,0,0,0,0.0556862261399297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530464117536757,0,0,0.0056674307930525
X601628.CH.EQUITY,0.0836216786607061,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.00411861576779407,0,-0.100521047206179,0,0,-0.239223428138149,0,0,0,0,0,0.187360441168109,0,0.0886055648553371,0,0,-0.0797760818662031,0,0,0,0,0,0,0.558782325074983,0.056567334536283,0,0,0,0,0,0,0,-0.0673379258494659,0,0,0.0739531042825926,0,1.73472347597681e-18,0,0,0.0189312973662399
X1299.HK.EQUITY,0,0,-0.053245615676324,0.0366556368379592,0,0,0,0,0,0,0.1493438175078,8.67361737988404e-19,0,0,0,0,0,0,0,0.165932948873773,0,0,0.212638263807956,0,0,0,0,0,0,0,0,0,0,0,0,0.0605973048375921,0,0,0,0.160536677485343,0.0342826353347698,0,0.149709256977305,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.138383891159008,0,0.0943641623219614,0,0.372671847542621,0,0,0,0,0,0,0,0.218381237393865,0,0,0,0.111050972129221,0,8.67361737988404e-19,0,0,0,0.0171918632441818,0,0,0,0,0,0,0,0.120435046484273,0,0,0,0,0,0.0109019861031964,0,0,0,0,0,0.00590611547977577,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.124973781311045,0,0,0,0,0,0,0,0,0,0,0,-0.0882257962530813,0,0,0,0,0,0,0.238769213388288,0,0.18585766558243,0,0.140661388769391,0,0,0,0,0,8.67361737988404e-19,0,0.0546747006774439,0,0,0,0,0,-0.0670451708636778,0.196626777416909,0.053215758993169,0,0.270692645852675,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0516040788643754,0,0,0,0,0,0,0,0.0624864112212951,0.305180660810801,0,0,0.12026755324686,0,0,0,0,0,0,-0.00603606285067699,0,0,0,0.116385992661796,0,0.304169672749734,0.106195191923953,0,0,0,0.0782763755283658,0,0,0.0148898084841543,0,0,0,0.0320751443816024,0,0,0,0,1.73472347597681e-18,-0.0229156566055861,0,-0.0819763855416478,0,0
