,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X1997.HK.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0.142631125738941,0,0,0,-0.166469693056251,0.278575531770848,0,0,0.128959320770356,0,0,0,0.227156155455963,0,-0.0746342762547597,0,-0.121637059573728,0,0,0,-0.146115590672925,0,-0.244357981249839,0,0,0,-0.204549289304111,0,0,0.847671374799417,0,-0.00172980456650882,0,-0.12081740268133,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0698427713709161,0,0.179923800702475,0,0,0,0,0.128248972505048,0,0,0,0,0.128695669265296,0.0490760364700236,0.118085018594804,0,0,0,0,0,0,0,0,-0.0282461055065527,0,0.0402259677173886,0,0.0578557260044166,0.0948621158325314,0,0.242926806427537,0,0,0.015860082156022,0,0.0139351724986507,0,0,0,0,0,0,1.73472347597681e-18,0
X601939.CH.EQUITY,0.293548715468802,-0.0682709507615308,0,0,0,0,0,0,0,0,0.169834637643525,0,0,0,0,0,0,0,0,0,0,0.015985797638496,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.133925872286655,0,-0.23551937493006,0.202471513805243,0,0,0.571504476123141,0,0,0,0,0,0.0989901541572472,0,0,-1.73472347597681e-18,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.540776482389436,0.117006737331982,0.479535561223612,0,0,0,0,0.39634522167431,-0.404016968144888,0.359671333107865,0,0,-0.26537528641932,0,0,0,0,0,0,0,0,0,0,0,0,-0.410944343854717,0,0,0,0,0,0.0114294746818169,0,0,0,0,0,0.111628016300472,0,0.395971408159926,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.119493614565363,0,0.211288418476284,0,0,0,0,-0.0294647319007952,0,0.127886811609588,0.119354492263509,0,0.0997316829221746,0.00453165526876061,-0.0856773789383385,0,0.0799894543442181,0,0,0,0,0,0,0,-0.0621017176781216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125212464817228,0,0,0,0.194934310029753,0,0
X601988.CH.EQUITY,-0.057493599206641,0,0,-0.00885368207581,0.514134567584457,0,0,0,0,0,0,0,0,0,0.169864762518978,0,0,0,0,-0.0954453531740873,-0.152008899897641,0,0.272081680382147,0,0,0,0,0,0,-0.323249328161803,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0890238790037524,0,0,0,0
X600036.CH.EQUITY,0,0.203824358143178,-0.0280520945936528,0,0,0,0,-0.135366944190151,0,0,0.403236760029239,0.195577991011903,0,0,0,0.148925094512795,0,0,0,0.397572777962758,0,0,0,0,0,0,0,0.123283417153259,-0.118633033168583,0,0,0,0,-0.0145649457539765,0,0,0,0,0,0,0,0,0,0,0,-0.0448132958094159,0,0,0,-3.46944695195361e-18
X1299.HK.EQUITY,0,0,0,0,0.267515058415446,0,0,0,0,-0.0324152425723231,0,-0.0932432910674284,0,0,0,0,0.00560835655687141,0,0,0,0,0,0,0,0,0.153828880950122,0.035114767498212,0,0.123054607236859,0,0.106270638415555,0,0,0,0,0,0,0,0,0,0,-0.106831248334331,0,0,0,0,0,-0.0109197227786799,0,0
X601628.CH.EQUITY,0,0.183940217327087,0,0,0,0,0,0,0,0.156559095154396,0,0,0,0.209700507472846,0,-0.0780747734452641,0,0,0,0,0,0,0.0248183335740909,0,0,0,0,0,0,0,0,-0.0119017712304692,0,0,0,0.1991964542548,0,0,0,0,0,0.181776660106663,0.229135583601154,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0545913619111211,0,0,0.141992477542366,0,0,0.00340425394421734,0,0.145888783534344,0,0,0.0925795971808044,-0.0508187873702973,0,0.0446749283620302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827336621792769,0,0,0.280378127168729,0,0,0,0,0,0,0,0,-0.178095524968624,0,0,1.38777878078145e-17,0,0,0,0,-0.149074225993257,-0.135732167332235
