,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X601155.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.258838350491665,0,0,0,0.262721280003427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170043622635642,0,0,-1.73472347597681e-18,0.0915984624902069,0.0353360353600828,0,0.00978740236631878,0.0602015768988513,0,0.0800777100783804,0,0,0,0,0,0,0,0,0,0,0,0,-0.0325275216275687,0,0,0
X601318.CH.EQUITY,0,0,0,0.125030881464442,0,0,0,0.00258250460480551,0.131899349546618,0,0.0242671519833358,0,0.175362712890129,0.0751782471268383,0,0,0,0,0,0.210846607212648,0,0.0780892916705871,0,0,0,0,0,0,0.192829309429143,0,0,0.0453660150492574,0,0,0,0,0,0,0,0,0,0,0,-0.0904788717138459,0,0,0.10759318578086,0,0,0.0672637924868472,0
X600036.CH.EQUITY,0,0.0719601981094346,0,0,0,0.114135801633222,0,0,0,0,0,0,0.152409426506484,0,0,0,0,0,0,0,0,0,0,0,0.1143230686844,0,0,0.0863686086384127,0,0,0,0,0.135367210959985,0,0,0,0,0,-0.0502958491135242,0,0,0,-0.0377095601091601,0,0,0,0,0,-0.0707857615018418,0.37485293018418,-0.0268447858525502
X601939.CH.EQUITY,0.627223214582101,0.175494154415409,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0911218606560597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782129387350676,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.176245134558355,0,0,0,0,0,0,0,0,0,0,0.0946420944954768,0.0114079738343745
X601288.CH.EQUITY,0,0.116054074740027,0,0.0436153276547688,0,0,3.46944695195361e-18,0.586979752233607,0,-0.0284461468496467,0,0,0,0,0.0314013549049929,0,0,0,0.0414018342916627,0,0,0,0.023616210555968,0,0.109193534710854,0,0,0.0768179518955531,0,0,0,0,0.0865075243970661,0,0,-0.0377979071653729,-0.0501752080310689,0,0,0,0,0,0,0.00883222794766833,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.110474625012939,0,0.145916995195072,0,0,-0.00721873493397965,0,0,0,0,0,0,0,0,0,0.167779856763057,0,0,0,0,0,0,0,0,0,0.0505055184614541,0,0,0,0.0317661981540797,0,0,0.250714551303561,0.0940087924637054,0,0.0575346134394098,0,0,0,0,0.282768846972709,0,0,-0.11141103325703
X601628.CH.EQUITY,0,0,-0.0549872587312437,0,0,0,0,0,0,0.161289937777199,0,0,0,0,-0.0679494032628362,0.13511505082063,0,0,0,0,-0.0325318378762132,0,0.133876706234568,-0.0667640340170925,0,0,0,0,0,-0.0258309577944774,0,0,0,0,0,3.46944695195361e-18,0,0.399279688970136,0,0,0,0,0,0.0101803666161633,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.204430575743299,0,0,0,0.409058286023093,0,0,0,0,0,0,0.0715140075280206,-0.0514205886277587,0,0,0,0,0.103844888691364,0,0.0940511719987756,0,0,0,0,0.0333298247356658,0,0,0,0,0,0,0,-0.17873406924578,0,0,2.16840434497101e-19,0,0,0,0,0.0859853093397542,0,0,0,0,0.0631744736378445,0,0,0,0,0
X5.HK.EQUITY,0,0.237708172214713,0,0.033717808831425,0,0,0,0,0,-0.122164024823199,0.0388806346713388,0.0825179552539523,0,0,0,0,0,0,0,0,0,0,0.293101931801378,0,0,0,0.14670926163839,0,0,0,0,0,0.0477638559642193,0,0.0590190732817165,0,0,0,0.225420754057217,0,0,0,0,0,0,0,0.0438647115063963,0,0,0,0.0620420813874885
X388.HK.EQUITY,0,0,0,-0.191089002067886,0,0,-6.52342713858983e-05,0,0,0,0,0,0,0,0,0,0.0865926501695581,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0893277261730188,0,0,0,-0.18932589816986,0,-0.157144325079508,0,-0.136988589038114,0.237935512301793,0,0,0.167079461221326,0.0206748823382638,0,0,0.264564835004934,0,0,0,0,0,0
