,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.42843808067812,0,0,0,0,0,0.00289541458464056,0,0,0,0,0.361302789464221,0,0,0,0,-0.0451869532155216,0,0,0,0,0,0,0,0,0.0745388778270217,0,0,0,0,0,0,0,0.00135226240656157,0,0,0,0,0,0,0,0,0.00536591492669237,0,0.114168539282149,0,0,0
X601939.CH.EQUITY,0.319971000413018,0,0,0,0,0,0,0,0,0,0,0,0,0.504585382874585,0.0502436736171356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733169462865134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202613272080246,0.0631117013630804,0,0,0,0,0,0,0.0292572198437394,0,0,0,0.00452298071987942,0.00860177736763848,0,0,0,0,0,0.0242130967761248,0,0,0,0,0,0,0,0.499215330276858,0,0,0,0,0,0,0,0,0.0432353289832013,0
X601288.CH.EQUITY,0.359119515482761,0,0,0,0.397255670414114,0,0,0,0,0,0.0538858650690396,0.00820370020323702,0,0,0.0360802610695504,0.0772772701962115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173037213057676,0,0,0,0,0,0,0,0,0,0,0,0.0164185573516509,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.177782732249585,0,0,0,0,0,0,0.240401646321098,0,0,0.0937972027545991,0,0,0,0,0,0,0,0.0235979672388662,0,0,0,0.10241043661234,0,0,0,0.0747016227425883,0,0,0,0,0.102876737429521,0,0,0,0,0,0,0.0654410120331263,0,0,0,0.04946593167096,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.341895685748512,0,0,0.11184495727927,0,0,0,0.568973426841301,0,0,0,0,0.080425769704496,0.661313863277936,0,-0.592633914472415,0,0,0,0,0,0,0,-2.77555756156289e-17,-0.0684210224137042,0,0,0,0,0,0.128773498905615,0,0,0,0,0,0,0,0.155065619917708
X600036.CH.EQUITY,0,0,0,0.00375370901851381,0,0,0,0,0,0,0,0.221229977481683,0,0,0.0546663184258599,0,0,0,0,0,0.164939747317619,0,0,0,0,0,0,0,0,0,0,0.0859273759380062,0,0,0,0.0889539940201546,0,0,0,0,0,0,0,0,0,0,0.0669792103142358,0,0,0.135342340959754,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0122437186293236,0,0,0,0,0,0,0,0,0.176375471013749,0,0,0,0.205642312489809,0,0,0.117241578716574,0,0,0,0,0,0,0.247214737103142,0,0,2.77555756156289e-17,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342111627963933,0
X601628.CH.EQUITY,0.160257962772423,0.154921782647509,0,0,0,0,0,0.0384759003011724,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228538412936936,0,0,0,0,0,0,0,0,0.0151875423366209,0,0,0,0,0,0,0,0,0,0,0.0258484701427008,0,0.216316381391716,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.251569065466023,0,0,0,-0.11133868354453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18034273860156,0,-0.119767402844222,0,0,0,0,0.37527072911701,-0.183011945698038,0,0,0,0,1.05088259325358,0,0,-0.381567426539416,0
