,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601066.CH.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0344522857692541,0,0,0,0,0,0,0,0,0,0,-0.00193104913802112,0,0.536650876215885,0.789834136271483,-0.107316013128441,0.0108867334863004,0,0,0.207395992916392,0,-0.234034541627361,0,0,0,0,-0.324458154379967,0,0,0,-0.0450273193253257,-0.0802010919274206,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.210895997563386,0,0,0,-0.0436106118841188,0,0,0,0,0,0,0,0.047758639774672,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0989723214527075,0,0.0631595933196234,0,0,0,0,0,0.249370488051919,0,0,0,0,0,0,0,0.157961018471949,0,0,0,0.188154698580261,0
X601939.CH.EQUITY,0,0,0,0.826023189372342,0,0,0,0,0,0.0184511321788036,-0.076661198517845,0,0,0,0,0,0.0687905784847577,0.0735595597106316,0,0,0,0.00170322962544377,0,0,0,0,0.0551904463913457,0,0.0301307728040335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217956604308918,0,0,0,0,0.0280926826626781,0.0350511818243756,0
X601288.CH.EQUITY,6.93889390390723e-18,0,0.918401454615674,0,-0.0849114645391191,0,0,0,0,0,0,0,0,0,0,0,0,0.141194946609901,0,0,0,0,0,0,0,0,0.0639817464435081,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579535507253006,0,0,0,0,0,-0.00546901992319084,0,0,0,0,-0.0600081451611529
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.103177750936887,0.0701648474981992,0.412035258277396,0,0,0,0,0,0,0,0,0,0.0376094469196693,-0.0706923955438676,0,0,0,0,0,0,0.0328841992715602,0,0,0,0,0.0700654921898705,-0.162596981152402,0,0.314803675066784,0,0,0,0,0,0.28445102576377,0,0,0.151855747270594,0,0,0,0
X600036.CH.EQUITY,0,0,0.383823989260644,0,0,0,0,0,0.0189904859118908,0,0,0,0,0,0,0,0.125795001947915,0,0,0.00148580931472839,0.00715610704188455,0,0,0,0,0,0.186277860904683,0,0.176596745264139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194951043470718,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.0774676610724937,-0.148995876077489,0.0247220032703391,0,0.0506384648262649,0,0,0,-3.46944695195361e-18,-0.0658634830326059,0,0,0,0,0,0,0,-0.106422921593948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071110027253467,0,0,0.00706285168053893,0.0281183218460831,0.0204281144294879,0,0,0,0,1.0443211546092,0
X1299.HK.EQUITY,0,0,0,0,0.206636949159837,0,0,0,0,0.262742724185003,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202019052025785,0,0,0.336632424149132,0,0,0.244327277197317,0.120193151450063,0.138479943214577,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.122401826372776,0,0,-0.0737896033850296,0,4.33680868994202e-19,0,0,0,0.100030926100116
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142489937556652,0,0,0,0,0,0,0.0796557573110074,0,0,0,0.258879255052432,0.360771607036702,0,0,0,0,0,0,-0.256734954964574,0,0,0,0.00601680325218219,0,0,0,0.0654806066089965,-0.0922418525142306,0,0,0,0,0,0,0.146556398027073
X388.HK.EQUITY,0,0,0,0,0.332595699546933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243823167818595,0,0,0,0,0,0,0.458632826997398,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0725162808896637,0,-0.140407276815838,0.23264659637701,-0.0375290387713607,0,0.0474649822541723,0,0.0175994621831973,0,-0.126528221121258
X601066.CH.EQUITY,0,0.00502734633633805,0,0,0,0,0,0,0,-0.00846945342285881,0,0.550161242244403,0,0,0,0,0,0,0,0,0.0130592808172136,0,0,0,0.219528604877059,0,0,0,0,0,0,0.014774747433281,0,0,0.0615808016491214,0.0584004819511413,0,0,0,0,0,0,0.0399588559433126,0.0397028350066108,0,0.0108402466363659,0,0,0,0,-0.0371904306030993
X600030.CH.EQUITY,0,0,0,0,0.0708384248620317,0,0,0,0,0.0659897294275424,0.190133693493213,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276541234068344,0,0,0,0,0,0,0,0,0.366726227531798,0.091997231653511,0,0,0,0,0,0,0,0,0.0594329678637371,0,0.129699739546361,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.213445384959406,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.280270261993904,0,0.0504170321643226,-0.063277592229034,0,0,0,0,-0.0382888581627689,0,0,0,0,0.0460830134300862,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.270531693771707,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.205160890108669,0.183592466728985,0,0,0,0,0,0.0482334326707316,0,0,0,0.0114832365012296,0,0.00213798618016219,0,0,0.0641174941348017,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0189897685889695,0,0.0371956851018464,8.67361737988404e-19,0,0,0,0,-0.00732972811016955,0,0,0,0,0,0.454656004664855,0
X601328.CH.EQUITY,0,0,6.93889390390723e-18,0.066955765519729,0,0.0460123715855227,0.0211654107038663,0,0,0,0,0,0,0,0,0,0.0446878726900549,0,0,0,0,0.415036152976048,0,0,0,0,0,0,0,0,0.00770807735809481,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252339104759553,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.182811416237415,0.0142313522375814,0,0,0,0,0.016571698415204,0,0,0,0,0,0,0,0,0.105708531110108,0,0,0,0,0,0,0.0513569348639387,0,0,-0.0510703235705788,0,0,0.0740643415663554,0.126049568519614,0,0,0,0,0,0,0,0,0,0,0,-0.0285970890313042,0,0.179013788066209,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.175533294556599,0.144953178610375,0,0.168447942474726,0,0,0,-0.0139262670915925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121281325087197,0,0,0,0,0,0,0,0,0,0.267079375868376,0,0,0,0.697793971478604,0,0,0.0795805861059758,0,0,0,0,0,0,0,0
