,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.04968111638736,0,0.405532267980396,0,0.121004948986582,0,0,0,0,0,0,0,0,0,0,0,0.127442016086434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561229488785568,0.0395619161012325,0,0,0,0,0.0516366383313781,0,0,0.02449385375128,0,0,-0.00183961272303923
X601318.CH.EQUITY,0,0,0,0,0,0.00666336175451541,0,0.0216724818196817,0,-0.0347893314128032,0,0,0,0.184039849010407,0,0,0,0,0,0.500952410675472,0,0,0,0,0,-0.106218783600581,0,0.146182858883071,0,0,0.108327590500225,0,0,0,0.0768341168224229,0,0,0.126908518508963,0,0,0,0,0.0347873309753056,0,0,0,0,0,-6.93889390390723e-18,0.0297155845192761,0
X601939.CH.EQUITY,0,0,0,0,0.144094247819945,0,0.32571032753116,0,0,0,0.0725579434591319,0,-0.146736130484371,0,0.0124065161357501,0,0,0,0,0,0.0836793207016662,0,0.535311778859484,0,-6.93889390390723e-18,0,0,-0.0339739094033916,0,0,0,0,0,0,0,0,0,-0.0378350458999043,0,-0.0194171669222969,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.142287943272743,0,0,0,0,0,-0.0329780329768721,0,0.278163817654075,0,0,0,0,0,0.0702064681681561,0,0,0,-0.182698890911912,0,0,0.0629184356886734,0,0.3609068169763,0,0.287058453485531,0,0,0,-0.00555860007588652,0,0,0,0.0617418796637946,0,0,0,0.0818949093890377,0,0,0.00743937537993479,-0.0433588662288496
X601288.CH.EQUITY,0.13661404407159,0,0,0,0,0,0.0435498136313335,-0.0108513933357957,0,0.0373920513545895,0,0,0,0,0,0.46615490621915,0,0,0,0,0.112347857086083,0,0.185121011716089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284322838444909,-0.00116575756470252,0,0,0,0,0,-0.0295798540275241,0,0,0.0368587259925337,0,0,-0.0381711050695123,0
X600036.CH.EQUITY,0.191333671382844,0.0654738513945138,0,0.0588388084926485,0,0,0,0,0,0,0,0,0,0.30306883567422,0,0,0,0,0.0256086488677537,0,0,0,0,0,0.271193243288123,0,0,0,0,0.0451063784396851,0,0,0,0,0,0,0,0,0,0,0,0.0255529953693921,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0690351904871132,0.128019293421998,0,0,0.189806080670299,0.236337933048741,0,0,0,0,0,0,0,0,0,0.0978142498796907,0,0,0,0,0.162445845230206,0,0,0,0.112224497791551,-0.0192926323895412,0,0,0,-0.0660697759327173,0.132038438957487,0,-0.0263308475499873,0,0,0,0.0345565601139623,0,0,0,0,0,0.105691403991129,-0.126790504027281,-0.0219841162565939,0,0,0,0,0,-0.0821725550783484
X1299.HK.EQUITY,0,0,0,0,-0.170416170314111,0,0,0,0,0.307955856857014,0,0,0,0,0,0,0.0704013365479662,0,0,0,-0.0269695438846187,0,0,0,0,0.132319636275851,0.423202486916404,0,0,0.0804775708080559,8.67361737988404e-19,0,0,0,0,0,0,0.0196411065970394,0,0,0,0,-0.104610355600376,0,0.117213296094109,0,0,0,0.220683481566738,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.000902185266172532,0,-0.186342552584459,0,0,0,0,0,-0.130493603060363,0,0,0,0.148803527310714,0,0,0,0,0.0980313928693268,0.439827094693801,0,0,0,0.0539170831089532,0,0,0,0,0,0,0,0,0,0,0.0252091013449447,0.179451960946092,0.184826652947035,0,0,0,0,0.122820013677941,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107925974964266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156032812011755,0,0,0.328994842316561,0.190377799308208,0,0,0,0,0.0611454081883286,0.136515958632186,0,0,-0.25362357796081,-0.179822189584267,0,0.034126884645331,0,0.307422393612621,0,0,0,0.00730818078141438
