,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.297269522999263,0.282022829476899,0,0.0157462707555316,0,-0.108571152675873,0,0,0.101828991671501,0,0,0,-0.0354540812136278,0,-0.0159482713137323,0.0653709473364384,0,0,0,0,0.110819341951519,0,0,0,0,0.121336917802412,-0.103172744851059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357520795260349,-0.056230001210047,0,-0.0986502158504338
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.208713305891907,0.0261745032661018,0,0.313344063334668,0,0,0,0,0,0,-0.0227015675124901,0,0,0,0,-0.0262085836151968,0,0,0,0,0.058343263866519,0,0,0,0,0,0,-0.292251954192127,0.208015261329035,0,0,0.249593241965676,0,0,0,0.0444777040427631,0.0585830599575581,0,0
X601939.CH.EQUITY,0.436675969391514,0,0,0.0892541241378828,0.114496156134231,0,0,0,0,0,0,0,0.140308093027519,0,0,0,0,0,0,0,0.132080285316382,0,0.0114167504976845,0.0319470717239955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328094473417281,0,0,0,-3.46944695195361e-18,0.00723042998767295,0,-0.174739799913312,0,0,0,0
X601288.CH.EQUITY,0.413439574027797,0,0.189513606475504,0,0.151884399541227,0.0575272559838178,0,0.0379720708782615,0,0,0,0,0,0.0100709669005097,0,0,0,0,0,0,0,0,0,0,0,0,0.0554169663681635,0,0,0,0,0,0,0.0620411123562241,0,0,0,0.0893960161104713,0.142028071900405,0,0,0,0,0.060398416168638,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.263032388335924,0,0.13033833547312,0,0,0.0849798770711974,-0.0977339130636534,-0.0988731911662255,0,0.381154460581417,0,0,0.203074583254851,0,0,0,0.305595571308552,-0.0760663465416336,0,0,-0.246625978396895,0,0.411766029747204,0,0,-0.00651625923022729,0,0,0,0,0,0,0,0,0,0,0,0.0144278498141166,0,0.185909646741518,0,0,0,0,-8.67361737988404e-19,0,0,0,0.077660670528151
X601988.CH.EQUITY,0.0223346399542655,0,0.141130909736848,0.257853806873912,0,0,0,0.0806738371718806,0,0.111253272400063,0.284779785986648,0,0,-0.336422497942356,0,0,0,0,0,0,0,0,0.0472440018175453,0,0,0,0,-0.0458344256635195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103763004181175,0,0,0,0,0.11960406556348
X600036.CH.EQUITY,0,0.248542479254106,0,0,0,0,0,0,0,0,0,0,0.201920192482392,0,0,0,0.108773841430537,0,0,0,0,0,0,0.111494871904643,0,0,-0.0114127304305435,0,0,0,0,0.204745261919172,0,-0.0163765156503382,0,0,0,0,0,0,0.0992749095864602,0.0740629051517634,0,0,0,0,0.0798604682720727,0,0.13152129574384,0.0626519676022173
X601628.CH.EQUITY,0,0,0,0.0626352383780258,0,0,0,0,0,0.093951745483792,0,0,0,0,0.0250396938017286,0,0,0,0,0.201631132514114,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0342760447528159,0,0,0,0,0,0,0.156368337854449,0,1.59168661426692e-05,0,0,0,0,0,0,0.14786553145829
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0638692046951103,0,0,0,0.199829393378295,0.0167717694069156,0,0,0.112079405724591,0.18753892559625,0,-8.67361737988404e-19,0,0,0,0,0.346738694398296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697500610982863,0,0,0.0199277672736219,0.0228372436077352
X601166.CH.EQUITY,0,0,0,0,0,0.144608962244795,0,6.93889390390723e-18,0,0,0,0,0,0,0.269753489389985,0,0,0,0,0,0,0,0,0,0,-0.00924943318256317,0.0390360275011229,0,0,0,0,0.512136088682953,0,0.178914928667906,-0.0699905446661985,0,0,0,0,0.191947319367728,0,0,-0.119093478835969,0,0,0,-0.0115892644266213,0,0,0
X601328.CH.EQUITY,0,0.0439317686412729,1.38777878078145e-17,0,0.0885278328047675,0.0860097108759557,0,0,0,0,0,0.0768898106200099,0,0,0,0,0,0,0,0.194689415626183,-0.194110944762764,0,0.211375299138765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380306340413458,0,0,0.219306537044664,0.0623438604788796,0.0214646548314495,0,0,0,0,0
X600000.CH.EQUITY,0,0.0895971117799373,0,0,0,0.0288492809733519,0.236721957316158,0,0,0,0.37091721651569,0,0.084406063265891,0,-0.0363423453080954,-0.0474925246657624,0,0,0,0,0,0,0.0924449191304625,0,0,0,0,0.111834494572536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546492377732955,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128545640512758,0,0,0,0,0,0.162087775286388,-0.289063957824964,0,0.271749507042396,-0.0110995824991615,0,0,0.0710660326668871,0,-0.0795860428147562,0,0,0.034888386557788,0,0,0,0.331320962505246,0,0
X000002.CH.EQUITY,0,0,-0.0662815193125282,0,0,-0.0057293210123333,0,0,-0.164914508343076,0,0,0,0,0,0,0,0,0,0,0.375416136123128,0,-0.0925245896974088,0,0,0,0,0,-0.0559502247285975,0,0.182239446687733,0,0.099031168950822,-0.142330404477072,0.0797163745467389,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.147526510398321,-0.000410641073885652,0,0.223143394153268,0,0.161867182213419
X601601.CH.EQUITY,0,0,0,-0.0636298518027751,0,-0.0145383779263444,0,0.16692866611285,0,0.182446369786171,0,0,0.146033615276361,0,0,0,0.30205755867399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259391841789654,0,0,0,0,0,0,0,0,0,0.0807691749036678,0
X16.HK.EQUITY,0.0485008748720506,0,0,0.100031161330898,0,0,0,0,0.131084358532936,0,0,0,0,0,0,0,0,0,0,0,0,0.103923973630894,0,0.244308122341571,0,0,0.0354795305141031,0,0.0730070741503683,0.0167439924308766,0,-0.0574645260628602,0,0,0,0,0,0,0,0,0,0.228863746320137,0,0,0,0,0,0,0.263183670691993,0
X388.HK.EQUITY,0,0,0,0,0,-0.0028751977263048,0,0,0.332610019358005,0,0,0,0,0,0,0,0,0,-0.126652013778384,0,0,0,0,0,0,0,0,0,0,0,0.177799311970586,0,0,-0.0515495004854918,0,0,0,-0.241019929075762,0,0,0,0.362847687729627,0.0843876727461395,0,0,-0.0800136419429875,0,0,0,-0.0319976763902053
X11.HK.EQUITY,0.295681583862508,0,-0.00856387529818492,0,0.0502350490067215,0,0,0,0.193395387128542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49918813423475,0,0,0,-0.22400812506287,0,-0.0132568826828207,0,0,0,0,0,0,0,0,-0.0599939686427937,0,0,0,0,0,0,-0.0403998003795706,0,0,-0.0944813536373194,-0.0505319678533246
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993230879830711,0,0,0,0,0,0,0,0,0,0,0,0.286941433793984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.0550212798681992,0,0,0,0,0,0,-0.0758014335907465,0,0,0.267106522850717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910364010912884,0,0.0500576103089088,0.166334997251058,0,0,0,0,0,0,0,0,0,0.0998302587872176,0,0,0.119963223277306,0,-8.67361737988404e-19,-0.0183140825996416,0,0,0
X267.HK.EQUITY,0,-0.0150334194260045,0.0262337526652814,0,0,0,0.041155930544537,0,0.203100461676401,0,0,0,0,-0.155899202445916,0,0,0,0.216533127983722,0,0.293477692334772,0,0.0559910867432404,0,0.144080098275664,0,0,0,0,0,0,0,0,0.16755458492841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310287419434645,0
X688.HK.EQUITY,0,0.105381930698624,0,0,0,0,0,0,0,0,0,0,0,0.176236964139921,0,0,0.402767467806066,0,0,0,0,0,0,0.0484613983702156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153507401728782,-0.126554773299034,0,0,0,0
X600016.CH.EQUITY,0,0.138569217311293,0,0,0,0,0,0,0,0,0.2265479357402,0.0763410739880686,0,0,0,0,-0.110783544626421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574890325461564,0.0500660707604794,0,0,0,0.324109240478883,0.134797605932317,0,0.0779063680768789,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.570286692213634,0,0,0.04461735916136,0.0104254143804216,0,0,0,0,0,0,0.19865252927601,-3.46944695195361e-18,0.0754152628700121,0,0,-0.0509687552679993,0.453842066192591,-0.0556005003075801,0,0,0,0,-0.0266018566672077,0,0,0,0,0.0135131133451417,-0.0344355097592104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0295187034844467,0,-0.0100242774750183,0,0,0,0,0,0,0,0,0,0.0148470263630532,0.0663003650679154,0,0,0,0.00892422281585156,0.117804779320902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258124731266144,0.370892205772551,0,0,0,0.0586092937649275,0,0,0,0,0.0233572596627984,0.0999392938654162,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0.17660960262932,0,0,0,0.0266666796341421,0.109621115627516,0.111756573327312,0,0,0,0.0815408232208471,0,0,0.428209209120039,0,-0.0628282208953637,0,0,0.086492983594499,0,0,0,0,0.0626321727930163,0,0,0,0,0,0,0,-0.179544113083406,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,-0.0462559280873117,0,0,0.0305865834001968,0,0,0,0,0,-8.67361737988404e-19,0,0.000172727121259878,0,0,0,0.0614580101642802,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0461501165418931,0.313817351578736,0,0,0,0,0,0,0,0.553956610161207,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,-0.206480335367003,0,0,0,0.271758165303175,0.133102929704562,0,0,0,-0.161381707668721,-0.0834555791939584,0,0.346484095997584,0,0,0,0,0,0,0,0,0,0.124852250545229,0,0,0,0,0.0753716302481433,-0.0304257035038597,0,0,0,0.0821247567592265,-0.152239460969585,0,0,0.0152814157917862,0,0.050904567123325,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0964361753401099,0,0,0,0.142129090634976,0,0.151510597211447,0,0.198247650161929,-0.0672523434319793,0,0.0333958996255303,0,0,0,0,0,0,-0.219613425189863,0,0.0110004606130493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676416423899128,0,0,0.159001839808627,-0.0566074473742292
X600048.CH.EQUITY,0,0,-6.93889390390723e-18,0,0.0858951258461246,0.180206663035453,0,-0.396679105521897,-0.129895839189454,0,0,0,-0.10351717613116,0.578158757017077,0,0,0,0,0,0.150311379321411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201953616732642,0,0,0,-0.141015369052669,0.0298976044795135,0,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,0,0,0,0.09782744726804,0,0.0285624808630576,0,0,0.33033633490665,0,0,0,0,0,-0.0415675877320668,0.363998660573904,0,0,0,0,0,0.0558599876185889,0,0,0,0,0,0,0.148768710881205,0.116464800440919,0,-8.67361737988404e-19,0.214641533931982,0,0.0139215844794151,0,0,0,0,-0.102734404264922,0,0,0,0,0.0186121495236398,0,0,0,0.00940427923867586,0
X002142.CH.EQUITY,0,0,0,0,0,0.292155534306682,0.0421766953170232,0,0,0,0,0,0.167436266029167,0,0,0,0,0,0,0,0.00250566314867686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579989543801369,-0.0649565853748964,0,0,0,0,0,0,0.0452318090919832,0,-0.0153850857146496
X823.HK.EQUITY,0,0,0,0,0,0,0,-0.0325936034697373,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0403691721897902,0,-0.203054600959701,0,0,0,0.456434693178404,0,0,0,0,0,0,0.124770281971129,0,0,0,0,0,0,0,0,0,-0.018590035667683,0,0,0,0,0,0.0759079140826059,0,0.239381262211503,-0.0666282321530259
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.121033000741556,0,0,0,0,0.0398980708047192,0,0,0,0,0,0.197182776968657,0,0.0280279453107273,0,0,0,0,0,0,0,-0.138511188375923,0,-0.22139257065759,0,0,0.041987654681944,0,0.186604571816788,0.0246942482281763,0,0,0,0,0,0,0,0,0,-0.0201420007319675,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.249232666216027,0,-0.16249650143664,0,0,0,0,0,0,0,0,0,0,-0.0658838290405386,0,0,0.00200731170717126,0.197947721437305,0.174940171886446,0,0,0,0,0,0.0704944870763814,0,0,0.264223645070146,0,0,0.140934060408653,0,0,0.0593867502740562,0,0.081216809243787,0,0
X601688.CH.EQUITY,0,0,0,0,0.0486709102463673,0,0.0193356966998963,-0.192060395544492,0,0,0,0,0,0,0,0,0,0,0,-0.491312740435801,-6.93889390390723e-18,0,0,0,0.974712475727618,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0280425314361252,0,0,0.151037356862788,0,0,0,0,-0.0653024815354355,0,-0.0455247913459184,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130888881768624,0,0,0.0288710810094252,0,0,0,0,0.088507173108387,0,0,0,0.462932872291583,0,0,0,0,-0.0848921702481851,0,0,0,0.0718906085959126,0,0,0,0,0,0,0,0,0,0,0,0,0.346293912501469,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687076565103645,0,0,0,0,0,0,0,0,0,0,0.173885665490601,0,-0.0413454876640658,0,0,-0.0341748736960216,0.0791657381544704,-0.0575296408074501,0,0,0,0,0.11513339194489,0,0,0,0,0,0.0808397324431063,0,0.431760159155636,0,0.0947662469498635,-0.130071316910579,0,0
X601229.CH.EQUITY,0,0,0.0878852558593322,0.395961601595209,0,0,0,0,0,0,0,-0.171123051704639,0,0,0.213740320323301,0,0,0,0,0,-0.00223054050608241,0,0,0,0.120777363350735,-0.014868291608394,-0.274671483366856,0,0,0,0,0,0,0.269536291262037,0,0,0,0,0,0,0,0.20197909660785,0,0.34731343373683,0,0,0,-0.01078182787094,0,-0.111864968097407
X601336.CH.EQUITY,0,0,0,0,0,0,0.000252603362671839,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0645657245946691,0,0,0,0.0595519853091926,0,0.150048471426064,0,0.239726599540862,0,0,0.276787805175498,0,0,0,0,0,0,0,0.052936646780957,0.00752232949255402,0.332362164063659,0.304295126837773,0,0,0,0
X2882.TT.EQUITY,0,0,0,-0.0459424500829563,0,0,0,0,0,0,0,0,0,0.017879038091183,0,0,0,0,0,0,0,0.0397574521723777,0,0.0262798303414073,0,0,0,0,0,0,0,0,0,0.0760684111556643,0,0,0.0433977070442833,0,0,0,0,0,0,0,0,0.297758842552294,0,0,0,0.11600028351785
X1997.HK.EQUITY,0,-0.0710493876205737,0,0.0339601806901494,0,0,0,0,0,0,0,0,0,0.132653537931519,-0.133566113446681,0.220841040228485,0,0,0,0,0.102733138506228,0,0,0,0,0,0,0,0.0591509445100835,0,0.233905941084122,-0.0204712748378997,0,0,-0.131155527636662,0,0,0,0,0,0,0,0,0,0,0,0,-0.0247282251257138,0.201876901871074,0
X601169.CH.EQUITY,-0.190823402400244,0.0469536136246521,0,0,1.0842021724855e-19,0,0,0,0,0,0.406301872598974,0.0535476279652981,0,0,0,0,-4.33680868994202e-19,0,0,0.0335531441731299,0.0715503348934955,0.125690939849187,0,0.0348276691526896,0,0,0,0.217250702372847,0,0,0,0,0,0,0,0,0,0,0,0.0121831956878304,0,0,0,0.35300742375108,0,0,0,0.0136174102116513,0,0
X600015.CH.EQUITY,0.0813483038024758,0,0.0500911543332426,0,0.0694857054102546,0,0,0,0,0,0,0,0,0,0,0,0.0151718984169455,0.114881404077855,0,0,0,0,0,0,0,0,-0.111042817773169,0.386085927796873,0,0,0,0,0,0,0.0363379338471983,0,0,0.0658322992170242,0,0.0791470612673288,0,0,0.299907310026728,0,0,0.0582591934931148,0,0,0,0
X000166.CH.EQUITY,0.0595733161546073,0,0.173380561446978,0,0,0,0,0,0,0,0,0,0,0.0413960077263812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783256900351492,0,0.108913778797521,0,0.0580133594587929,0,0.0422604897491839,0,0.120467946836254,0,0,0,0,0,0,0.485895407702568,0,0,0
X2881.TT.EQUITY,0.169507637921653,0,0,0,0,-0.0693131070712618,0,-0.0140785381987348,0,0,0,0,-0.132200348679231,0,-0.0782908613166121,0,0,0.173603853469565,0,0,0,0,0,0,0,0,0,0.105137478417301,0.0784988449745343,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.140843427658171,0.167413678667311,0.730662725203797,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0362832498764347,0,0.0739658067541715,0,0,0,0,0,0,0,0,0,0,0.108771079130175,0,0,0.00999986169811001,-0.138555164434946,0,0,0,0,0,0,0,0,0,0.379260105282355,0.158281352582455,0,0,0,0,0,0,0,0,0,0.119501950696201,0,0
X2891.TT.EQUITY,0,0,0.0181997380260742,0,0,0,0,0,0,0,0,0,0.177970297410509,0,0,0,0.294684314210958,0,0,0,0,0,0,0,0,-0.0637457092966619,0,0,0,0,0,0.230616492529625,0,-0.0115128305112709,0,0,0,0,0.176734193614141,0,0.0472884534781551,0.0618560258942765,0,0,0,0.332014572457419,0,0,0,0
