,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109360078899274,0,0,0,0,0,0,0,0,0,0,0,0.606558372653735,0.462381376968955,-0.0834678288414765,0,0.0976599680504623,0,0,-0.00144137929265006,0,-0.113850415146101,0,0,-0.246663579370877,0,0,0,-0.434915863201663,0,0,0,0,0,0.0590584292233816,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0429826490633716,0,0,0.223000098718562,0.0642233638074543,0,0,0,0,0,0,0,0,0.29461967049014,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465993009263501,0,0,0,0,0,0,0,0,0,0,0,0.417277095497193,0
X601288.CH.EQUITY,0,0,0.255889834998474,0,0.353359674695259,0.111000453708859,0,0.0368939253101922,-8.67361737988404e-19,0,0.00838679957192346,-0.019015565600878,0,0.163877672752618,0,-1.73472347597681e-18,-0.018845770528976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696701524097422,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.239086220900574,0,0,0,0,0,0.455939895588215,0,0,0,0,0.172291218410898,0,0,0,0,0,0,0,0.224671809400261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438859450577178,0,0,0.0644674384979134,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350403055233152,0,0,0,0,-0.0770297403677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14617578615068,0,0,0.0941303839672674,0.0558940921874136,0.0890299297472405,0.0401460791436518,0,-0.0306992469404959,0.0814795302462975,0,0.131883418332743,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0778250944551772,0,0,0,0,0,0,0,0,0,0.0334292319550418,0,0,0,0,0.185367612954799,-0.0589933456319481,0,0,0,0,0,0,0.161081528176357,0,0,0,0,0,0,0.0219183849079143,0.0386092806268376,0,0,0,0.173030182992334,0.117236377907273,0,0,0,0,0.444537967308904,0,0,0.0890926178785655
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619972388586382,0,0,0,0,-0.163642028651287,0,0,-0.324539948520108,0.776425982801509,0,0,0,0,0.680855887581714,0,0,0,0,0,0,-0.156080145751149,0,0,0,0,0,0.218209655702707,0.177177298834828,0,0,0,0,0,0.106220396560895
X601658.CH.Equity,0,0,0,0,0.00989853849438804,0,0,0,0,0,0,0,0,0,0,0,0,0.21219008427959,0.0385744395851298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250019461306772,0,0,0,0,-0.0132474199243136,0,0,0
X388.HK.EQUITY,0,0.350305042429627,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309797637249893,0,0,-0.37494076211569,0,0.117637179540767,0.0873648292650355,0,0.361674378981126,0,0,0,0,-0.0857309794727299,0,0,0,0,0.109345379034048,0,0,0,0.439579378233839,0,0,0,0,-0.291394266401155,-0.0383536197069255,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0.00317667341163241,0,0,0,0,0,0,0.232867937220046,0,0,0,0.0127188787449573,0,0,0,0,0,0.0224251022186172,0,0,0,0,0,0,0.0395639696553449,0.362944655536235,0,0,0.0968384469666827,0,-6.93889390390723e-18,0,0.0480494375895421,0,0,0,0,0,0.00140328259707045,0,0,0,0,0.0478485532257928
X601166.CH.EQUITY,0,0.101545312217661,0.159128534657758,0.0826372982829198,0.0763295503772224,0,0,0,0,0.0262895467855361,0,0,0,0,0,0.349176694612422,0.103310277178202,0,0.02880673087229,0,0,0,0.0468189984041074,0,0,-0.0069628731165086,0,0,0,0,0,0.0183090015996973,0,0,0,0,0,0,0,0.0119852186463762,0,-0.0123337144570573,0,0,0,0,0,0,0,0,0
