,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783211589234269,0,0,0,0,0.203141239606299,0,0,0,0,0,0,0,0,0.0348881935960472,0,0,-0.310017086041481,0,0,0,0,0,0,0,0,0,0,-0.338105210871296,0,0,0.0836555274768558,0,0.769824470920303,-0.185234415647587,0.267431605699577,0,3.46944695195361e-18,0,0,0,0,-0.0134439349376109,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172771350450401,0,0,0.0292487361066936,0,0,0,0.0293839821214868,0,0,0,0,0,0,0,0,0,0,0.161546443044681,-6.93889390390723e-18,0,0,0,0.0542433206972653,0,0,0,0,0,0,0,0.480978375325677,0,0,-0.0539315328976318,0,0.0475049526278138,0,0,0,-0.0208517400638004,0,0.011932507100399,0
X601939.CH.EQUITY,0.410175817605771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223785982256725,0,0,0,0,0,0.10083810473188,0,0,0,0,0.139306367885368,0,-0.155548030399296,0.0693586963978584,0,0,-0.106235737479605,0,0,0,0.445023443404002,0,0,0,0,0,0.0862570590979022,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.0650623139141379,0,-0.182411204631856,6.93889390390723e-18,8.67361737988404e-19,0.403559496648922,0.423281078300428,0,0,0,0,0.128995195048046,0,0,0,0,0,0,0,0,0,-0.0489034351391609,0.000327631532244164,0,0,-0.486525945386057,0,0,0,0,0,0,0,0,0,0,0.0747275004395296,0,0,0,0,0.0209832286697818,0,0,0
X5.HK.EQUITY,-0.164872378069228,0,0,0,0,0,0,0,0,0,0.0229825399230792,0,0,0,0,0.250130312728835,0,0.236044167187032,0,0.0912385355266681,0,0,0,0.482717233255723,0.00620113123252771,0,0,0,0,-0.252244501198558,0,0,0,0,0,0,-0.0101352008302137,0,0,0,-0.0995128082215878,0,0.191032940285622,0,0,0,-0.086676423973702,0,-0.14053163893697,0
X601988.CH.EQUITY,0.223421628238867,0,0,0.759536093621763,0.165057144486611,0,0,0,0,0,0.111722636692833,0,0,0,0.111719649432798,0,0,0,0,0,0,0,0.0130364090906039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105899834471116,0,0,0,0,0,0,0,0,0,0.000294465345484798,0
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0
X1299.HK.EQUITY,0,0.0422645564327833,0,0,0.09674598503016,0,0,0,0,0,-0.109342655821894,0,-0.00827486979352895,0.127188351228769,0,0,0.217989910246807,0,0,0.0407621814037163,0,0.124437025986232,0,0,0,0.0299783370920697,0,0,0,0,0,0.221037251430173,0,0,0,0,0,0,0,-0.0778788864260704,0,0,0,0,0,0,0,0.200473079487601,0.0343403798556624,0
X601628.CH.EQUITY,0,0.0582954886663554,0,0.0544777842193325,0,0,0,0,0,0,0,0,0,0.331023793386386,0,0,0,0,0,-0.024738691319302,0,0.116593207290376,0,0,0,0,0,0,0,-0.0591351432719035,0,0,0,0,0,0,0.044035456203755,0.215466679917498,0.0117762701233539,0,0,0,0,0,0,0,0,0.136824961621577,0,0
X601328.CH.EQUITY,0,0.182352672321077,0.296322094151273,0.0311058565902141,0,0,0.468153466359946,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109771542101038,0,0,0,0,0.187732349766451,0.299281891084361,0,0,0,0,0,0,0,0,0,0,0,0,-0.103319912508237,-0.117362908096486,0,0,0,0,0,0,-0.504558826672986,-0.0135378848968637,0
X601166.CH.EQUITY,0,0,0,0.256768735487203,0,0.218245590248898,0,0,0.138323960959915,0,0,0,0,0.341835751359911,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176453926905084,0,0,0,0,0,0.110375141911632,0,0,0,0,0.27004826101307,0,0,0,-0.0533413467412998,0,-0.122138608842302,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191588183860369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140284093924195,0,0.275823112831735,0,0,0,0,0.0322082313027739,0,0,-0.123441355425751
X600000.CH.EQUITY,0,0,0,-8.67361737988404e-19,0,0.10996846278646,0.551146942936564,0,0,0.0612134857214137,0.043216444108739,0,0,0.339950453687443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865417396471642,0,0,0,0.0920071864135272,0,0,0,-0.397368018218231,0,0,-0.035857815673765,0,0,0.0726042029695717,0.15544862864421,0,0,0,0,0
X601601.CH.EQUITY,0,0.417103982333678,0,0,0,-0.160709541029016,0,0,0.223954617529878,0,0,0,0,0,0,0.203861938485158,0,0,0,0,-0.080819920829133,0,0,0,0,0.0780829150661506,0,0,0,0,0,0,0,0,0,0,0,0,0.044710981447076,0,0,0,0,0,0,0,0,0,0,-0.0210772667262028
X11.HK.EQUITY,0.0400357936166818,0,0.112522447017919,0,0.356849099812989,0.0105012112254232,0,0,0,0,0,0,0,0,0,0,0,0.156974525797639,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.158295483692794,0,0.132773375016483,0.0709275915550713,0,0,0,0,0,0,0,0,0,-0.0587897925418975,0,0,0,0,0,-0.0878458599514758,0
X000002.CH.EQUITY,0,0,0,0.031979840129436,0.0547702430243943,0,0,0,0,0,0,0,0,0.36755666010429,0,0,0,0,0,0,-0.0472399747834833,0,0,0,0,0,0.259743905924706,0,0,0.316322240382449,0,-0.372590250055696,-0.000313555346837451,0,0,0,0,0,0,0,0,0,0.151838788822196,0,0.00982349813613579,0,0,0,0,0.354314126035858
X16.HK.EQUITY,0,0,0,0,0,0,0,0.140138369186863,0,0,0,0,0,0,0,0,0,0,0,0,0.0409439217124401,0,0,0,0,0.172444440806744,0,0,0,0.077433057398924,0,0.146959428577103,0.189019349889056,0,0.0465502442156588,0,0,0,0,0,0.31577001708653,0,0,0,0,0,0,0.056887470760521,0,0
X2388.HK.EQUITY,0,0,0,0,0.146611680984606,0,0,0,0.15645330448074,0,0,0,0,0,0.162612420989901,0,0,0,0,0.324298228364154,0,0.20576636975833,-0.0480651573993658,0,-0.0489942066424972,0,0.0235420677523524,0,0,0.0172715797092424,0,0.219108673305175,0,0,0,0,0,0,0,0,0.0468517839183288,0,0.0442101517364888,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0829676135121713,0.227064892445451,0,0,0,0.0723314049849795,0,0,0,0,0,0,0,0,0,0,0,0.0946471537585599,0,0.0839634677700712,0,0,0,0,0,0,0,0,0,0,0.0745726570551246,0,0,0,0,0.0967272904264262,0,0,0,0.022036976901959,0,0.1453598158826,0,0,0,0.228412969143195,0,0.159570352212603,0.0713674153785456,0
X388.HK.EQUITY,0,0,0,0,0.0391288759642293,0,0,0.446201944818091,0,0,-0.0953892257513533,0,0,0.173880813363268,0,-0.133018842670838,0,0,0,0,0,0,0,0,0.03382668417625,0,0,0,0.151647460848145,0,0,0,0,-0.0657424957910297,0,0,-0.346000262544646,0,0,0,0.193434568951319,0,0,0,0,0.446286889183207,-0.0315756366058008,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0220847531738384,0,0.330815203354364,0,0,0.0451274548484187,0,0,0,0,0,0,0.0449458848812249,0.281377278229504,0,0,0,0.126485153308529,0,0,-0.242721800064848,0,0.000639131191264132,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0654716842206677,0,0,0,0.047421937239705,0,0,0.00294107803031868,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156972673365927,0.0295147023838684,0,0,0.0115192172174336,0,0,0,0,0.00047306766977901,0.184563503142593,0.348377091004552,0.143588185021995,0,0,0,0,0,0.121540661798152,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.102106810000276,0,0
X600016.CH.EQUITY,0,0,0,0.0261408642607282,0,0.423431060058778,0,0,0,0,0,0,0,0.0517119605235197,0,0,0,0,0,0,0,0,0,0.265203551268972,0,0.0481888933754742,0,0.209393939236639,0,0,0,0,0,-0.111610078054628,0,0,0,0,0,0,0,0.0395925602515783,0,0,0,0,0.0670900307559429,0,0,0.231429151395972
X601998.CH.EQUITY,0,0,0,0,0.212663296537011,0,0,0,0,0,0,0.310570989930095,6.93889390390723e-18,0,0,0,0,0,0,0.179529647797367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035678688507374,0,0,0,0,0,0.0120567370055061,0.0259592060646927,-0.296033583494915,0.147903196856393,0,0,0.188334437248759,0,0,0
X000001.CH.EQUITY,0,0.198029294596784,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0810219294618234,0,0,0,0,0,0,-0.0979255342375521,0,0,0.0149937669734452,0,0,0,0.135290438708719,0,0.0263804752442046,0,0,0,0.249774036586873,0.0782768780481879,0,0,0.0738270545773745,0,0,0,0,0,0,0.0179325075440425
X1109.HK.EQUITY,0,0,0,0,0,0,0.0420004171773055,0,0,0,0,0,0,0.134826886789334,0.0255664823266112,0,0,0,0,0,0,0.382503950212259,0,0,0,0,0,0,0,0,0,0.0690866619256866,0,0.136980478023547,0.231875632310951,0,0,0,0,0,0,0,0,0,0,0,0,0.108585057643379,-0.129122093435602,-0.0841069834098686
