,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.360917457028114,0,0.310466740674099,0,0,0,0,0,0.0477142029279576,0,0,0,0,0.0513339465717699,0,0,0,0,-0.0444516155755099,0,0,0,0,0,0,0,0.0441583620055289,0,0,0,0,0,0,0,0,0,0,0,0,0.0902061275389668,0,0,0,0.0582178080067982,0,0,0,0,0,0
X601318.CH.EQUITY,0.108477184662594,0,0,0,0,0,0,0,0.179219686503108,0,0,0,0,0,0,0,0.179214359280894,0,3.46944695195361e-18,0,0,0,0,0,0.0678332563546176,0,0,0,0,0,-0.0561989189866793,0.136484523925629,0,0,0.0316612855973008,0.156517709349751,0,0,0,0,0.0391610318547184,0,0.0204911489709345,0,0,0,0.0582829309025366,0,0,0.136092258888883,0
X601939.CH.EQUITY,0,0,0,0.340428154795308,0,0.0711632407752066,0,0,0,0,0,0,0.434314189091016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0544530783926217,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.39126459923097,0,0,0,0,0.26506595695854,0,0,0,-0.0209270267303948,0,0,0,0,0.0442814120634884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206725641736282,0,0,0.00220791825218941,0,0,0,0.0143628426481827,0.0977023180673432,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0.193423798113898,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.528744501028148,0.0228329085887668,0,0,0.0380275847159227,0,0,0,0,0.176131489050884,0.0488787824172671,0,0,0,0,0,0,0,0,0,-0.0463345786807964,0,0,0,0,0,0,0,0,0,0.0872102230184186,0,0
X601988.CH.EQUITY,0.386342287963161,0,0,0.00304400238336429,0,0,0,0,0,0,0.065765823375992,0,0,0,0,0,0,0,0.0148229269323867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162124136416825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330859617325546,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.337453009813103,-0.0214371801652351,0,0,0,0,0,0,0,0.474570239447009,0,0,0,0,0,0,0,0,0,0,0.0482522312500569,0,0,0,0.077204974316153,0,0,0,0,0,0.017677165724211,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0750633975100443,0,0,0,0.428393544043742,0,0,0,0.120447684245142,0.0536414282483639,0,0,0,0,0,0,0,-0.0349414205696786,0.406731456903258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.257051984410818,0,0,0,0,0.0609400907998239,0,0,0,0,0.0128899281809575,0,0,0,0,0,0,0,-0.0798844139090015,0.0981812791294269,0,0,0,0.156856657792676,0,0,0,0,0.151980503733248,0,0,0,0,0,0,0.0712079592706034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663695162857201,0
X601658.CH.Equity,0,0,0,0,0,0,-0.109718540344158,0,0,0,0.264401484810864,-0.176446729295966,0,0.184346506975619,-0.225261357356782,0,0,0,0,0,0,0,0,0.626453477199214,0,0,0,0,0,0,0.118876138716869,0,0,0,-0.00753978047515344,0,0,0,0,0,-1.16855137066374,0,0,0,-0.25573263855141,1.16831758043599,0,0,0,0,0
