,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-2.77555756156289e-17,0.484854473340461,0.0899717840390115,0,0,0,-1.73472347597681e-18,0,1.73472347597681e-18,0,0,0,0.0816481944892461,0.0668146101850099,0,0,0,0,-0.143773593303458,0,0,0,0,0,0,0,0,0.0247402705617444,0,0,0,0,0,0,0.0485256240876046,0,0,0,0,0,0,0,0,0,0,0.100378603639273,0.1824092647726,0.0392127807351339,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0
X601939.CH.EQUITY,0.331714809022992,0,0,0,0,0,0,0,0,0,0,0,0,0.456193198245476,0,0,0,0,0.14864429583979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104790130282806,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347937997612721,0,0.0171111070577454,0,0.506044377957592,0,0,0,0,0,0.0105423910342665,0,0,0,0,0.0488282604104274,0,-0.0318665672572825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000429186982257447,0,0,0,0,0,0,0,0.0857416080000933,0,0
X601988.CH.EQUITY,0,0,0,0.109239388065866,0,0,0,0,0,0,0,0.499960356675747,0,0,0,0,0,0,0,0,0,0,0.0208191456344227,0,0.00745559615940647,0,0,0,0,0,0,0,0,0,0.104784571306004,0,0,0,0,0,0.112212996151923,0,0,0,0,0.0312694956638614,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.22349611133117,0,0,0,0,0,2.77555756156289e-17,0,0.347320489701806,0,0,0,0.516003349127932,0.224270743851919,-0.64764755579142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319331153685957
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121522394743733,0.026103867609649,0,0,0,0.0888777248820432,0.0843121420478302,0,0,0,0,0,0,0.0708033101354844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31302383366772,0,0
X601628.CH.EQUITY,0,0,0.264630786106568,0.0322125769505214,0.226387414957783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539740797576579,0,0,0.132113448008818,0,0,0,0,0,0,0,0.110452479019794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.265901585066771,0,0,-0.0725803274965767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140599605649564,0,0.395214735444138,-0.360687021046121,-0.0738987377959815,0,0,0,0.841284171612515,0,-0.0553290125497424,0,0
