,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0.102889528366458,0,0,0.0497865066571111,0,0,0,-0.0598116976364451,0,0,0,0,0,0,0,0,0,0,-0.156804941256906,0,0.0635063558243592,0.578056370228214,0,-0.198433088509546,0.50937441565531,0,0,-0.117048678307532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.194507669736272,0,0,0,-0.0671741475721912,0,0,0.138595080084145,0,0,0,0.0287015711979223,0,0,0,0.0168478313286583,0,0,0,0,0,0,0,0,0.014498187671426,0.154974039538201,0,0,0,0,0.245895255759771,0,0.129443873861315,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.00542785930799337,0,0.788941173664966,0,0,0,0.00151915439015633,0,0.0478552918144242,0.079049472178507,0,0.0133091989001756,-0.0612576473561845,0.00202031043359218,0,0.0623359567606668,0,0,0,0,0,0,0,0.0399589336200779,0,0,0,0,0,0,0,0,0,0,0,0,0.124342109831711,0,0,0,0,0,0,0,0,0,0,0,0,0.0324016119768668
X601288.CH.EQUITY,0.00990339778478782,0,0.817469823911578,0,-0.0315987489148427,0,0,-0.101265718034523,0,0.0346337961986071,0.178607028749412,0,0,0,0,0.0406536082655726,0,0,0.0357123944642799,0,0,0,0,0,0.0496223105590919,0,0,0,0,0,0,0.0806550699464697,0,0,0,0,0,0,0,-0.0897190018520697,-0.135818408447965,0,0,0,0,0,0,0,0,0,-0.0584002073859492
X601628.CH.EQUITY,0.00675332499455452,0,0,3.46944695195361e-18,0,0,0,0,0,0.253870351841498,0,0.128322913648942,0,0,0,0,0,0,0,0.219128860741515,0,0,0,0,-0.104863930446129,0,0,0,0,0,0,0,0,0,0,0.0212531849573775,0,0.294514979126726,0,0,0,0,0,0,0,0.114312738363965,0,0,0,0.265840629619984,0
X600036.CH.EQUITY,0,0,0.113839310245306,0.264059788372343,0,0,0,0,0.00597565544558438,0,0,0,0,0,0,0,0,0.122732319034875,0,0,0,0,0,0,0.144053125138059,0,0,0,0.0925836856771599,0,0.036406797326852,0,0,0,0,0,0,0.0344185902392161,0,0,0,0,0,0,0,0,0,0,0.0345196413708361,0,0
X601988.CH.EQUITY,0,0,0,0.0871366695757704,-0.0455124955203688,0,0,0,-0.0202386161651513,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0175502604408586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.125865397014476,1.00170631252557,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0782263236206012,0,0,0,0.0958344084720629,0.253674310177469,0,0,0,0,0,0.00113838876828717,0,0,0,0,0,0,0.303178656374758,-0.0425544178158589,0,0,0,0.045845253233829,0,0,0,0,0.139633616707438,0,0,0,0,0,0.0349827996350334,0,0,0,0.0919847328193866,0.014164065317551,0,-0.0163859974127175,0,0,0,0.175191777211075,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0559785074576639,0,0,0,0,0,0,0,0,0,0,0,-0.101614725056755,0.0169542501744304,0,0,0,0,0,0.0765612617341563,0.390420222190518,0,0,0,0,0,0,0,-0.0640154556033556,0,0,0.036880655540659,0,0,0,0,0.119177751455936,0.0305379771122875,0,0,0,0.0095824823207334,-0.259923871507325,0.205511076275196
X388.HK.EQUITY,-0.126595300133468,0,0,0,0.1922066966659,0,0,0.0229211868363644,0,0,0,0,0,0,0,0.191488086376363,-0.0877993169686031,0,0,0,0.115107199844909,0,0.278209390372994,0,-0.133942382216903,0.378462981996627,0,0,0,0,0,0,0.212655973209215,0,-0.0585074026942056,0,0,0,0,0,-0.0796909327851858,-0.151423737957479,0.251240751074875,-0.0635428334681951,0,0,0,0,-0.163466237828172,0,0
