,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.36315462895164,0,0,0.0971355126911818,0,0.314046238465538,0,5.55111512312578e-17,0.106702642968849,0,0,0,0,0,0.090435049409666,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152517483614838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.421365706635254,0,0,0.0415229880501471,0,0,0,-0.113956497098882,0,0.0468757515858843,-1.38777878078145e-17,0,0.431413054287065,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0487536058260643,0,0,0,0,0,0,0,0,0.0481119523119464,0,0,0,0,0,0,0,0,0,0,0.0270838149789127,0,0,0.0392613780991544,0
X601318.CH.EQUITY,0,0,0,0.0482030706682916,0,0,0,0,0,0,0,0.366296129604997,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0150537296777936,0,0,0,3.30348004132976e-05,0,0,0,0,0,0,0,0,0,0,0,0.0791230575275648,0,0.0607991820564004,0.170572387826035,0,0,0,0,0,0.152529328036066,0,0,0,0,0
X601288.CH.EQUITY,0.415464210973959,0,0,0,0.400633149023735,0,0,0,0,0,0.0655581214569386,0,0,0,0,0.0697561510713522,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340700545765488,0,0,0,0,0,-0.0145418551011588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.277462952386905,0,0,0,0,0,0.00164615846105607,0,0,0,0,0,0,0,0.13626955732133,0,0.135322049223027,0,0,0,0,0,0,0,0,0.0015018001722157,0,0.066217937853467,0,0.0118790075601785,0,0,0,0.0468185338325268,0,0,0,0,0,0,0,0.165859096513611,0,0.149465970093234,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284858818412232,0,0.0692594503613344,0,0,0,0,0,0.40643421540896,0,0.147466918765353,0,0.481451365842781,0.166844198656294,-0.561105958911231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184531635314531,0,0,0,0,0,0,0,-0.0241075474414609,0.152806877921122
X600036.CH.EQUITY,0,0,0.0284392086503994,0,0,0.0493971890388913,0,0,0,0,0,0.333139097270635,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0250573895682046,0,0,0.0897878362019839,0,0.00155906909198993,0,0,0,0,0.132536331357317,0,0,0,0,0,0,0.0718292843377208,0,0,0,0,0,0,0,0,0.275816144149298,0
X1299.HK.EQUITY,0,0,0,0,0,0.0251715057242624,0.0607543533544207,0,0,0,0,0,0,0,0,0.28034671504754,0,0,0,0,0,0.149274497426774,0,0.0570091241286661,0,0,0,0.136493164671261,0,0,0,0,0,0,0,0,0.204394320634599,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.113546998371195,0,0,0,0,0,0,0,0,0,0,0.0281655204049634,-4.33680868994202e-19,0,0,0,0,0.195204810993861,0,0,0.0384972176139024,-3.46944695195361e-18,0.235795316837435,0,0,0,0,0,0,0,0.059220205575561,0,0,0,0,0,0,0,0,0.131956241751748,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0224633002262736
X601658.CH.Equity,0,0,0,0,1.38777878078145e-17,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,-0.110734525258488,0,0,0,0,0,0,0,0.0461978903515255,0,0,0,0,0,0,0.430531731186368,0,0,0.200229479386014,0,0,0,0,0,0,0.0594774535595031,-0.394418677576089,0,0,0,0,0.737802507815647,0,0,0,-0.0208873210880631
