,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.279464537754002,0,0.257483634476063,0,0,0,0,0.0595791966061428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089085243406276,0,0,0,0,0,0,0,0,0,0.00288117158998976,0,0,0,0.0836051491743156,0,0.083327970485466,0,0,0,0
X601318.CH.EQUITY,0.118976962527232,0,0,0,0,0,0,0,0.182634392035483,0,0,0,0,0,0,0,0.165495754892695,0,0,0,0,0,0,0,0.0752187512438862,0,0,0,0,0,-0.0516990059304147,0.153122575675322,0,0,0.148600440771385,0,-8.67361737988404e-19,0,0,0,0.0457796114638469,0,0,0.027781981204331,0,0,0.0551800958899158,0,0.135259187629652,0,0
X601939.CH.EQUITY,0.219542204953191,0,0,0,0,0,0,0,0,0,0,0.0189471108184512,0.265526356108145,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0423638748263997,0,0.199798684206027,0,0,0,0,0,0,0,0,0.182104973329897,0,0,0,0.0410469996640938,0,0,0,0,0
X601288.CH.EQUITY,0.287460962979783,0,0.0917689749828443,0,0,0.274376247959264,0,0,0,0,0,0,0,0,0.0533835073191403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175834357182781,0,0,-6.93889390390723e-18,0,0,0,0.113310573311319,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,-0.0424215200473286,0,0,0,0,0,0,0,0,0,0,0.384722053200948,0,0.134103834868121,0,0,0,0,-0.0869701597911425,0,0,0,0,0.59405539557322,0,0,0,0,0,0,0,0,0.0508715674677973,0,0,0,0,0,0,0,-0.167320589005217,0,0,0.0365644481860102
X601988.CH.EQUITY,0.445092152189255,0,0,0,0,0,0,0,0.0138071183950024,0,0,0,0,0,0,0,0,0,0.0701563516618028,0,0,0,0.025860763698549,0,0,0,0,0,0,0,0,0,0.160842976215589,0,0.0235035077600093,0,0,0,0,0,0,0,0,0,0,0,0,0.241627657373505,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.242473746538765,-0.0762510122520944,0,0.0660537265844976,0,0,0.0515476765323564,0,0,0.453851114840328,0,0,0,0,0,0,0,0,0,0,0.0370003165086481,0,0,0.0317795798006359,0,0,0.0812248282465123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207747189633747,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.073590604298118,0,0,0,0.41377028711769,0,0,0,0.115532529042194,0,0.0512134651559334,0,0,0,0,0,0,-0.033695051429763,0.397783093715445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.219689198620069,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0249905647623287,0,0,0,0,0,0,0,-0.0797757086661397,0,0.0187149868605301,0,0.199302821172708,0,0,0,0,0,0.254502554187618,0,0,0,0,0,0.0567265696134867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821029848715807,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.105422551337671,0,0,0,0.275266867947599,-0.265823912314574,0,0.208237717929592,-0.258632438923952,0,0,0,0,0,0,0,0.527320417786462,0,0,0,0,0,0,0,0.0585466558733146,0,0,0,0,0,0,0,-0.0672869533299296,0,-1.07978474914095,0,0,0,1.34479069685844,-0.183100181057847,0,0,0,0,0
