,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.146447007307072,0,0.0778586433951246,0,0,0,0,0,0,0.346170803795859,0.12963432481042,0,0,0,-0.137892643814942,0,0,0,0,0,0,0,0,0,0,0,0.00100035513559045,0,0,0,0,0.172251107177601,0,0,0,0,0,0,0,0,0.127802999995099,0,0,0,0.0641143493723504,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0
X601939.CH.EQUITY,0.484105219144873,0,0,0,0,0.178934815279743,0,0,0,0,0,0,0,0.0590558884830169,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375063099314014,-0.120868654228045,0,0,0.049664110431078,0,0,-0.0474829957167582,0,0,0,0
X601288.CH.EQUITY,0.577994571814137,0.0534347217734802,0.173294486904844,0,0.00358563269559219,0.0401175071643496,0,0,0.0451573926729711,0,0,0,0,0,0.0219286864935504,0,0,0,0,0,0,0,0,0,0,0,0.00832750741999238,0,0,0,0,0,0,0.127857293606304,0.0526068855091371,0,0,0,0.103686118984631,0,0,0,0,0,0,0,0,0,0.103032942742828,0
X5.HK.EQUITY,0,-0.0566227994116946,0.104092454786708,0.0921024693010397,0,0.165579872665365,0,-0.0566439089391028,0,0,0,0.273932149480682,0,0,0,0,0,0.691019295231041,0,0,0,0,0,0,0,0,-0.194723248440268,0,0,0,0,0,0,0,0.0240603399577495,0,0,0,0,0,0,0,0,0,0,0.0865642318385942,0,0,-0.0597698914086285,0
X601988.CH.EQUITY,0.173808006518869,0,0,0.188272591083003,0.06673809438873,0,0,0,0.0667970362653746,0.0590340283194396,0,0,-0.414524869485252,0,0,0,0,0,0,0,0.408652007497022,0,0.00596770501588096,0,0,0,0,0,0,0,0,0,0.0118475542812293,0,0,0,0,0,0,0,0.117444016654018,0,0.074632363294114,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524
X1299.HK.EQUITY,0,0,0,0,0,-0.0136804790938226,0.0357234858754621,0,0,0.216211727964865,0,0,0,-0.159169951033065,0,0,0.288184798744365,0.240763945971824,0,0,0,0,0.0503410345489954,0,0,0,0.150365188749414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766909708001943,0,0.157182367938253,0,0,0,0
X601628.CH.EQUITY,0.366186161493425,0.280377855826853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0315524257069787,0.00124982421412064,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190425279586714,0.0530503825584259,0,0,0,0,0,0,0,0,0,0,-0.113951037133452,0.177623976946108,0,-0.177792504023986,0,0
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0
