,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.525942783661069,0,0,0,0,-0.0254423098064369,0,0.0419940469629353,0.177547065435145,0,0.18761926387208,0,-0.0234935114100188,-0.0164856763075252,0.0474609164249601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697310668626921,0,0,0,0,0,0,0,0,0,0,0.067336344926935,-0.027333683155296,0.0394398642837463,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0346433515434479,0.0945445840210649,0.277248370637709,0,0,0,0,0,0,0.0579182988992768,0.343648635499048,0.0896270218671563,0,0,0.0649152263144058,0,0,0,0,0.018273906169947,0,0,0,-0.0415729025961222,0,0,0,0.00118415628160615,0,0,0,0,0,0.0623225822696578,0,0,0.00108603778837392,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.218726548661541,0,0,0.458836217783713,0.0423964839102099,0.0881327375589007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17365728291754,0,-0.0342043598664659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144163717848569,0,0,0.0195429085566393
X601288.CH.EQUITY,0,0,0.197921179836205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214569042175613,0,0,0.195386412333444,0,-0.000755589395600779,0,0.00734780639924265,0,0,0,0,0,0,0,0,0,0.215456343146097,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0811507865562545,0,0,0.232748598183625,0,0.169447528649007,0,0,0,0.31124109100186,0,0,0,0,0,0.112784255549099,0.00317917336538101,0,-0.221114146615137,0,0,0,0,0.273950079156568,0,0,-0.122172627483563,0,0.0208942633824043,-0.0610315349712578,0,0,0.142730935131702,0,0,0,0,0,0,0,0,0,0,0,0.119737977339685,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.200897690103306,0,0,0.0965505715921496,-6.93889390390723e-18,0.241060926414615,0,0,0.103634893700773,0,0,0,0,0,0.0860021215548202,0,0,0,0,0,0.172973708024622,0.0558356891292868,0,0,0,-0.0785813970133706,0,0,0,0,0,0,0,0,-0.0370411198726271,0,0,0,0.222177264064369,0,0,0,-0.00834882650430036,0,0,0.0499475147896322
X600036.CH.EQUITY,0,0.0409310377273143,0,0,0,0,0,0,0.00804793251320801,0,0,0,0,0,0,0,0,-0.0454232163911462,0,0,0,0,0,0,0.730477354262089,-0.0240039135779492,0,0.0442484264021063,0,0,0.131860907363342,0,0,0,0,0,0,0,0,0,0,0.110243911044273,0,0.0727952752034853,0,0,0,-0.022523755316542,0,0
X1299.HK.EQUITY,0,0,0,0,0.262026097751918,0,0,0,0,0,0,0,0.0505728142973003,0,0,0,0,0,0.0815116181734555,0,0,0,0,0,0,0,0.0692784816230887,0,0.136968010635203,0,0.0139515098717146,0.291551761354665,0,0,0.100718356116035,0,0,0,0,0,0,-0.07627009657209,0,-0.0603014732612218,0,0.0542845526830684,0,0,0,0
X601628.CH.EQUITY,0,0.156185063513296,0,0.0394612177284657,0,0,0,0,0,0,0,0,0,0,0,0,0.0672580476261659,0,0,0,0,0,0,0,0.146672328199558,0,0,0,0,0,0,0,0,0,0,0,0,0.377294316328517,0,0,0.126307405846673,0.0634492795539157,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.208373597373156,0,0.0961075520379108,0,0,0,0.0224826088876602,0,0,0,0,0.333617259642542,0,0,0,0,0,0,0,0,0,0,0.324863215436477,0,0,0,0,0,0,0,-0.030534709139852,0,0,0.0622690281495698,0,-8.67361737988404e-19,0,1.0842021724855e-19,0,0,0,0.0827969008749937,-0.0146095551833034,0,0,-0.0363116672771145,0.102857149323365,0,0,0
