,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.221199573878763,0,0.123188291476364,0,0,0,0,0.24621839101831,0.0648317029228822,0,0.136465814402704,6.93889390390723e-18,0,0,0,0,0,0.128456277932432,0,0,-0.0575087149378439,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0345046700835122,0,0,0,0,0,0,0,0,0,0.0344632443967394,0,0,0,0,0.00736912473596598
X601939.CH.EQUITY,0.497275498433979,0,0,0,0,0,-0.05594008720712,0,0,0.0325073442575339,0.211159699283796,0,0.200139487551129,0,0,0,0,0,0,0,0,0,0,0,0,-0.00901989004924593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.232647405651886,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200102035304846,0,0,0,0,0,0,0.152796658336926,0,0,0.0792160764881962,0,0.173848699257707,0.183460216666824,0,0,0,0
X601288.CH.EQUITY,0.347199560477855,0.0459438644448037,0,0,0.401524554837552,0,0,-0.0313648253338624,0,0,0.0626294601075365,0,0,0,0.114229460243733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210540407927177,0,0,0,0,0,0,0,0,0.0133613556808744,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0874858149051674,0,0.290218807784224,0,0,0,0,0,0,0.249416153139417,0,0,0.100296963365814,0,0,0,0,0.143579471937771,0,0,0,0,0,0,0.0676901106177249,0,-0.00853665463031774,0,0,0.0215199644120884,0,0,0,0,0,0,0,0,0,0,0.0447373176975139,0,0,0,0,0,0.0530081565912036,0,0,-0.00318566042062714
X600036.CH.EQUITY,0,0,0.0399671938427217,0,0,0,0.0229149245348951,0,0,0,0,0.427319681222172,0,0,0,0,0,0,0,0,0,0.0211588536413617,0,0,0,0.11063312531281,0,0,0,0,0,0,0,0,0,0,0,0.0575357317381412,0,0,0,0.0487353599630078,0,0,0,0,0,0,0,0.251690334996655,0
X1299.HK.EQUITY,0,0,0,0,0,0.0915487604172758,0,0,0,0,0,0,0,0,0,0,0,0,0.0106796555672993,0,0,0.0968674797985604,0,0,0,0,0.0430358012302937,0,0.175193318487445,0,0,0.106057332546828,0,0.214550307862366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148046129647455,0,0,0
X5.HK.EQUITY,0,-0.244719815547698,0,-0.158451574136467,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0878924199122359,0,0,1.26039269840115,0,-0.828058449960199,0,0.161778555986536,-0.143982516769236,0.423407163880396,0,0,0,0,0,0,0,0,0,0.136194465932372,0,0.463454407539771,0,0,0,0,0,0,0,0,0,0,0.172573302062932
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.194353465405693,0,0,0,0,0,0,0,0,0.219509292223751,0,0.0879958516765725,0,0.146279809364646,0,0,0,0.0564349308114491,0,0,0,0,0,0,0.0277767521954199,0,0,0,0,0.0562393016961787,0,0,0,0,0,0,0,0,0,0.0612115260521278
X601658.CH.Equity,0,0,-0.159598317593174,0.28901149771596,0,0,0,0.0996832101508076,0.0139758479598794,0,0,0,0,0,-0.198848612264788,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679773081301811,0,0,0,0,0,0,0,0,0,0,-0.0684234353729704,0,0,0,0,0,0.665724731783111,0,0,0,-0.112586825762233,0.00109018721303458
