,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.158618488688931,0,0,0.275024593565525,0,0,-0.0654595019725836,0,0.219695021519989,0,0,0,0,-0.0489619662334809,0,0,0,0,0,0,0,0,0,0,0,0.112402023645639,-0.101604356981674,0,0,0,0,0,0,0,0,0,0.0391645555558688,0,0,0,0,0,0,-0.0649741535546404,0,0,0,-0.00697993274713936
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.18000142995316,0,0.0732413944568875,0,0.290058052657564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793646784990803,0,0,0,0,0,0,-0.274097058197156,0.251498312350885,0,0.00112279341670112,0.208416808860446,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.457098134646165,0,0,0.0459279746056661,0.104471995798291,1.38777878078145e-17,0,0,0.0419590347046883,0,0,0,0,0.1540092999621,0,0,0,0,0,0.0283225157626565,0.13240544265882,0.0132951792819396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308250590632813,0,0,0,3.46944695195361e-18,0,0,-0.141866145079403,0,0,0,0
X601288.CH.EQUITY,0.350754169264449,0.0147646510075163,0.127100722565697,0,0.102785658529687,0.10650157385459,0,0,0.10025564241076,0,0,0,0,0,0,0,0,0,0,0,0.0490347383238339,0,-0.0204037604495296,0,0,0,0,0,0,0,0,0,0,0.056550931653535,0,-0.0691500034844983,0,0.181210656350135,0.127981804619697,0.0469045301079669,0,0,0.0277714158581072,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.235066261880911,0,0.402779158197886,0,0,0,-0.154885308569277,0,0,0.203162836596336,0,0,0,0,0,0.0776937162926674,0.0926985630439766,0,0,0,0.48892613147359,-0.0786675350179432,0,0,-0.0371070092134734,-0.00702413967769741,0,0,0,0,0,0,0,0,-0.174365247969614,0,0,0,0,0,0.0994983912466614,0,0,0,0,-1.73472347597681e-18,-0.161512383759779,0,0.0374338253321833
X601988.CH.EQUITY,0,0,0.136674730572956,0.0776616857321165,0,0,-0.156705323031449,0,0.0101164442497962,0.253667103419845,0.152719180361015,0,0,0,0.0740915407055131,0,-0.193460795049562,0,0,0,0,0,0,0.589973450963865,0,0,0,-0.124060219490784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00797487997113412,0,0,0,0,0,0,0,0.0482441117225686
X600036.CH.EQUITY,0,0.0924538943603151,0,0,0,0,0,0,0,0,0,0,0,0.187021135650603,0,0.0831338966765836,0,0,0.043783439469744,0,-1.73472347597681e-18,0.0254092518664553,0,0,0,-0.0425203675348365,0,0,0,0,0,0.275287115738082,0,-0.0440091222131752,0,0,0,0,0,0.0586557085442537,0,0,0,0,0,0,0.268567133518558,0,0.157820180202541,0.136732576188074
X1299.HK.EQUITY,0,0,0,0,0,0,0.0645387407061404,0,0,0,0,0,0,-0.065106664284841,0,0,0,0.0744325422409333,0.144301799677939,0,0.159394324644981,0.0787330442400425,0.114569327362599,0,0,0,0,0,0.179977767389137,0,0,0,0.0353762032117082,0,0,0,0,0,0,0,0,0,0,0,0,0.0782409377790687,0,0,0,0
X601628.CH.EQUITY,0,0.0518137203541513,0,0.57185630780898,0,0,0,0,0,0,0,0,0.0328999116697005,0,0,0,0,0,0,0,-0.0452836422008119,0,0.0702143455952251,0,0,0.0286464291101298,0,0,0,0,0,-0.0866944348985061,0,0.1405724842092,0,0,0,0,0,0,0,0.063690598755743,0,0,0,0.0376333453432772,0,0,0,0
X601166.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.155792083386497,0,0,0,0,0,0,0,0,0,0.254676884045332,0,0,0,0,0,0,0,0,0,0.034038633859682,0,0,0,0,0,0.505860322781101,0,0.185537238871255,0,-0.0692132194039208,0,0,0,0.197900957059822,0,0,-0.130054973262692,0,0,0,0,0,-0.01584740573096,0
