,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.525090366135408,0,0,0,0.143674572065475,0,0,0.0657135623977153,0.0214046810232126,0,0,0,0.171058467900432,0,0.0317483896873321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233825433768829,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0182449370559792,0.129215563603375,0.216144091683712,0,0,0.0456496818963369,0,0,0,0,0.32620924719627,0,0.0888638209460817,0,0.0644159102490271,0,0,0,0,0.0222078498054993,0,0,0,0,0,-0.0647721498050435,0,0,0,0,0,0,0,0.0897633766891216,0,0,0,0,0.00492989015726974,0,0,0,0.00742232666256514,0
X601939.CH.EQUITY,0.450778264214033,0,0,0.262466594645876,0.15060308879346,0.0227134133200607,0,0,0,0,0,0,0,0,-0.00268247081156214,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.198986415748781,0.110100120037803,0,0,-0.161030557611665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164500404093057
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.36507899501401,0.122142797370974,0,0.850392714068727,0,0,0,0,0,0,0,0,-0.0803469692539781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11570068335523,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0316506979986323,0,0,0,0.183248289132923,0,0.288029819540986,0,0.0979906150356976,0,0,0,0,0,0,0,0,0.0327373875860424,-0.0655292096299259,0,0,0,0,0,0.0153236006794264,0,0,-0.146313400511255,0,0,0,0,0,0,0,0,0.149514385324869,0,0.276459235967816,0,0,0,0,0,0,0,-0.124768175500136,0.086787027539621,0
X601988.CH.EQUITY,0,0,0,0,0.329519798768128,0,0,0,0.027246136979886,0,0.0105687509999832,0,0,0,0,0,0,0.0716320598381315,0,-0.0664967564006751,-0.0469455577565144,0,0,0,0.240838721280043,0,0,0,0,0,0,-0.216250854031358,0,0,0,0,0,0,0,0,0.159601714464203,0,0,0,0,0,0,0,-0.0225737425849682,0.136733204500512
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.107283368933841,0,-0.0372223495440835,-0.0520421138788374,-0.0151057258956526,0,0.0979860568974063,-0.105200304872191,0,0,0,0,0,0.522122429540701,-0.0384511971079737,0,0.0788171290481367,0,0,0.133367916465256,0,0,0,0,0,0.0199700728844412,0,0,0,0.0348466156349952,0,0,0.240472670276663,0,0,0,0,0.0995857339734743,0
X1299.HK.EQUITY,0,0,0,0,0.228679842037216,0,0,0,0,0,0,0,0,0,0,0,0,0.137718069145204,0,0,0.0325364348057619,0,0,0,0,0,0.0342005757590489,0,0.032837104226804,0,0.0235640973925722,0,0.279282534904336,0,0,0,0,0.172988743980587,0,0,0,0,0,-0.224614121524297,-0.0541653452241595,0.0768607864914937,0,0,0,0
X601628.CH.EQUITY,0,0,0,7.87258276650424e-05,-0.0307597873355412,0,0.00487328210345015,0,0,0,0,0.139744418692331,0,0,-0.0377796502403777,0,0.324095203500702,0,0,0,0,0,0,0,0,0,0,0,0,0.00694227629645198,0,0,0,0,0.0496134011946842,0,0.198760062703398,0,0,0,0,0.243638132030599,0,0.088455617746009,0.0747204244022851,0,0,0,0,0
X601328.CH.EQUITY,0.0912241284062839,0,0.389613705300584,0,0,0,0,0,0,0,0,0,0.424978616506199,0,0,0,0,-8.67361737988404e-19,0,0,0.0197722255010603,0.21170890924518,0,0,0,0,0,0,0,0,-0.00828156038520036,0,0,0,0,0,0,0.00541946791867206,0,0,-0.0999555653825473,0,0,0.197926641808745,0,0,0,0,0.0137619763447982,0
