,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.102080660612438,0,0.395215112706232,0.0993585753963714,0.104269769736826,0,0,0,0,0,0,0,0,0,0,0.260483777326087,0,0,0,-0.00900459865157582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409226342488828,0,0.0517327042830984,0,0,0.0603230338649553,0,0,0.0583261746214978,-0.0991654692896816
X601318.CH.EQUITY,0,0,0,0.0820686004405125,0,0,0,0,0.154969039402718,0,0,0,0.113922300835035,0,0,0,0,0.0449588910582976,0,0,0.113528935662172,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.110482189404376,0,0,0,0.126061909623659,0,0,0,0,0,0,0,0,0,0,0,0,0.00849965536266678,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.211282195077243,0,0,0,0,0,0,0.123000073872876,0,0.112671543381821,0,0,0,0,0.128772103956475,0,0,0,-0.00177675148117487,-0.154134506547534,0.470577066257953,0,0.165649019144199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107656017979236,0,0,0,0
X600036.CH.EQUITY,-3.46944695195361e-18,0.193897289350439,0,0,0,0,0.103301310147938,0.109680526414299,0,0,0,0,0.174469017176779,0.0708835080722766,0,0,0,0,0,0,0,0,0,0,0,0.255928783174878,0,0.060855097851275,0,0.0146661924433357,0,0,0,0,0,0,0,0,0,0.0344061462111606,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.19384553051617,0,0.107432962430283,0,0,0.0175262912525712,0,0.195498747387961,0,3.46944695195361e-18,0,0.13877362495887,0,-0.0358513930897604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903594125621909,0,0,0.00878282924572848,0,0,0,0,0,0,0,0,0,0,0,0,0.240515865081889,0,0,0.0606883989697983,0,0,-2.16840434497101e-19
X601628.CH.EQUITY,0.168926315797974,0,0,-0.0750855342849791,0,0,0,0,0,0.0610620061579849,0,0,0,-0.0881829471121041,0,0,-0.0130675473221282,0,0.0442502577201956,-0.091228401260763,0,0,0,0.138808432579471,0,-0.0326355293389541,0,0,0,0,0,0,0,0,0,0.676804958086756,0,0,0,0,0,0,0,0,0,0,0,0.14401055949673,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.145263468620691,0,0,0,0,0,0,0,0,0,0,0,0,0.103742418303659,0,0,0,0,0,-0.267781372422274,0,0,0.00125825101944015,0,0,0,0,0,0,0.0780107188412467,0.301274613997306,0,0.160633765222962,0.0689677990792133,0.106961625694059,0,0.0521547901607562,0,0,0,0,0
X601988.CH.EQUITY,0.0339211229362467,0,0,0.197300091234841,0.450788736036131,0,0,0,0,0,0,0,0.106729139979762,0,0,0,0,0,0,0.0995414582990169,0,-0.0582828320212054,0.169036122712031,0,1.73472347597681e-18,0.24936911547232,0,-0.0864477383288959,0,-0.0746939684129774,0.127969497324861,0,-0.105752312977288,0,0.0856699435203343,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0217134200259794,0,0,0,0.186110993373904,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0158746193474655,0,0.0406456441825771,0,0.0184159070952943,0,0,0,0,0,0,0,0,0,0,0.203904955344658,0.107844514902557,0.157780536662144,0,0,0,0,0,0,0.0311295569602107,0,0,0,0,0.0037541598595552,0,0,0,0.245031464940027,0,-0.0700363858921179,0,0,0.189358225027841,0,0,0,0.0594360359102619,0,0,0
X388.HK.EQUITY,0,0,0,-0.127652434512794,0,-0.106127380351288,0.169327446185447,0,0,0,0,0,0.00808666350240143,0,0.425781186858637,-0.109553771342933,0,0,0,-0.116484931890276,0,0,0.170628718011992,0.221021814590257,0,0,0,0,0,0.0236548753805308,0,0,0.170683621628903,0,0,0,0,0,0,-0.0165693925840217,0.00612039536685878,0,0,0,0,0,-0.143877604159076,-0.041368385959438,0,0,0.151271243921873
