,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0343392909935891,0,0,0,0,0,0,0,0,0,0,-0.00192381527581066,0,0.539330504191935,0.78790328307749,-0.10697547106667,0.0109509104571568,0,0,0,0.201065857402972,0,-0.230939007592093,0,0,-0.324043422842105,0,0,0,0,-0.0446871982244058,-0.0800282131815557,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.200318305262589,0,0,0,-0.0617240562996745,0,0,0,-3.46944695195361e-18,0,0,0.0206619481447109,0.0370619660647549,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.127927003841442,0,0.0857261156222958,0,0,0,0,0,0,0.284809725909202,0,0,0,0,0,0,0,0.191713323307671,0,0,0,0.061140515861639,0
X601939.CH.EQUITY,0,0,0,0.848225586494668,0,0,0,0,0,0.0139930257077713,0,0,-0.115433440078313,0,0,0.0249840105991458,0,0.0654605619375794,0,0,0,0,0,0,0,0,0.0477567770573842,0,0,0.058472099013109,0,0,0,0,0.0158425582010003,0,0,0,0,0,0,0,0,0.0696672215302089,0,0.0168804038482443,0,0,0.00887523472761,0.0417082495555445,0
X601288.CH.EQUITY,0.0383736307274392,0,0.880081731345781,0,-0.0605919545519072,0,0,0,0,0,0,0,0,0,0.0108782281619954,0,0.0272834981750168,0.137680206781861,0,0,0,0,0,0,0,0,0.0383262091801919,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,-0.116318559520887,0,0,0,0,0,-0.047540756863512,0,0,0,0,-0.0474544945121857
X601628.CH.EQUITY,0,0.00956421769864707,0,0,0,0,0,0,0,0.0357703053596493,0,0.5111748266351,0,0,0,0,0,0,0,0,0,0.0101396582290991,-0.13039048136633,0,0,0,0,0,0.22029170829568,0,0,0,0,0,-0.025222412516244,0.0911922537450519,0,0.0403739680911609,0,0,0,0,0,0.289360944801447,0,0,0.135640383704443,0,0,0,0.0799844591662535
X600036.CH.EQUITY,0,0,0.394227724812543,0,0,0,0,0,0.0216195137323371,-0.0110854640580736,0,0,0,0,2.16840434497101e-19,0.116489695009791,0,0,0,0.0092906497734872,0,0,0,0,0,0,0.184100939964646,0,0.0278496538099124,0.141503587961941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186809364014659
X601988.CH.EQUITY,0,0,0,0.0764371660199418,-0.156179941798626,0.016604064707172,0,0.0495841729413156,0,0,-0.045709616630963,0,0,0,0,0,0,0,0,0,-0.108584068844402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0717194696321211,0,0,0,0.0383782375668229,0.0144513476075763,0,0,0,0,1.04337322181391,0.00697508176426668
X1299.HK.EQUITY,0,0.106617899174503,0,0,0.158075860291995,0,0,0,0,0.246630831936694,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21604013212456,0,0,0.3516525209516,0,0.225545053650403,0,0.124870402420891,0.120414161472608,0,0,0,0,0,0,0,0,0,0.11553255407613,0,0,-0.104039571076602,0,0,0,0,0,0.110498814915428
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283016018205382,0,-0.248801977900881,0,0,0,0.149867515745923,0,0,0.105379034655856,0.180839462313758,0.398439522326166,0,0,0,0,0,0,0,-0.195844248703506,0,0,0,0,0,0,0.0966117134638005,-0.0935337917311653,0,0,0,0,0,0,0.175424298255428
X388.HK.EQUITY,0,0,0,0,0.33013031654207,0,0,0,0,0,0,0,0,0,0,-0.00102327642777444,0,0,-0.215127265080337,0,0,0,0,0,0,0.466953141942409,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0852870362986614,0,-0.114928648522273,0.264651927718563,-0.0701994594903059,0,0.025986715146785,0,0,0,-0.140861007622248
