,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.102425326495566,0,0.392246952764926,0.100268084866448,0.10579844778711,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.26094239140822,0,0,0,0,-0.00873429365882002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422884323620913,0,0.052162270196185,0,0,0.0602160727678148,0,0,0.0588540357400728,-0.0989983228337693
X601318.CH.EQUITY,0,0,0,0.0860765271048442,0,0,0,0,0.142100520794513,0,5.42101086242752e-20,0,0.110818788538624,0,0,0,0,0.0406988652274765,0,0,0.139884354968044,0,0,0,0,0,0,0,0.0123734434940797,0,0.12313171904392,0,0,0,0,0,0.13133196477126,0,0,0,0,0,0,0,0,0,0,0,0.0232380187538806,0,0
X601939.CH.EQUITY,0,0,0,0,0.283272571467452,0,0,0,0,-0.0716470547850206,0,0.109564094118522,0,0,0.0848448819156145,0,0,0,0.0120339653716071,0.0323444845879456,-0.0525509460248225,0,0,0,0.404988634867514,-0.0526433473671383,0.222030086424639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0101445564410685,0,0.241657801294297,0,0,0.0845593058544298,0,0.388490068070513,0,3.46944695195361e-18,0,0.0317083477778571,0,0,-0.0518356557128143,0,0,0,0,0,0,0,0,0,0,0.0989956825220176,0,0,0.0864281925386328,0,0,0,0,0,-0.0112678895892731,0,-0.0810528321102276,0,0,0,0,0,0,0,0,0.222345636818424,0,0,0.0489933243879701,0,0.0221848888812955
X601628.CH.EQUITY,0.240543742466807,0,0,0,0,0,0,0,0,0.149350021554334,0,0,0,0,-0.115512777228596,-0.089467576533909,0.0833958279131777,0,0.0286177207521442,-0.0703455217857715,0,0.116616241285385,0,-0.0658794973619765,0,0,0,0,0,0,-0.0217305562491299,0,0,0,0,0,0,0.664178010167426,0,0,0,0,0,0,0,0.0460992835019651,0,0,0.116137867338564,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.155003841694662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114227144051394,0,0,-0.176871506975,0,0,0,0.0355163000885164,0,0,0,0,0,0.0896434365692513,0,0.21048840228404,0.110445127792028,0.0334514046915227,0.139036004371242,0.0557698549871206,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00998012733412482,0.0885749965400752,0.0926911637123134,0.153564865793146,0,0,0,0,0,0,0,0,0,0,0,0,0.277954604294074,0,0,0,0,0,0.194750460799093,0.0360721929415858,0.322224805564294,0,-0.0204259567685435,0,0,0.174652046354672,-0.11339231542537,0,0,0,0,0,0,0,0.0936656600560419,0,0,0,0,0,0.0342629677499885,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353401271029197,0,0.222297446111877,0,0.094603239496471,-0.0613118310879018,0,0,0,0,0,0,0,0,0,0.143259269810732,0,0.120829117661473,0,0,0.267035475152127,0,0,0,0.0597379092108599,-0.0650296928138591,0,0,0,0,0,0,0,0.323114053358234,-0.107667587819347,0,0,0,0.111504725273604,0,0,0,0,0.074263839875268,0,0
X388.HK.EQUITY,0,0,-0.0172763014194995,-0.148108960298993,0,-0.158052408496497,0.161374896425837,0,0,0,0,0,0,0.46256081440211,0,0,0,0,0,-0.0872691750681214,0,0.219842283502802,0,0,0,0.150403056647407,0,0,0,0,0,0.11869761168692,-0.0148525547720417,0,0,0,0,0,0,0.00763022202522538,0,0,0,0,0.00145254472062552,0,-0.0593092900226568,0,-0.0377711909051956,0,0.158150377283443
X601166.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0920548807741142,0.103071241976175,0,0.0809215708164849,0,0.0142884117848877,0,0,0,0,0,0.0276374511461275,0.195458691226009,0,0,0,0,0.395703124546878,0,0,0,0,0,0,0,0,0.107365949446628,0,0,0,0,0,0,0,0,0,0,-0.0198339206928263,0,0
X601658.CH.Equity,0.170182480115246,0,0,0.145578170313604,0.0676880716118352,0,0,0,0,-0.0727463918467843,0.424091729550684,0,0,0,0.0854493827001658,0,0,0,0,-0.0174258677240468,0,0,0,0,0,0,0,0,0.100425133085547,0.0859521897391505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113629630294222,0,0,0.0803440741310775,0,0
