,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020426125006818,0,0,0,0.197883171588827,0,0,0,0.480535233973518,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154786985760007,0.492681106195586,0,0,0,0,0,0,0,0,0,0.10132044559205
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410117548877,0.0170719635402644,0.0860989219939333,0,0.0467052677173501,0,0,0,0,0.116175778221511,0,0,0,0,0,0,0,0,0,0.253836378462894,0,0,0,0.19923160415886,0,0.0208045999775447,0.0680855726591617,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.576660987191939,0,0,0,0,0,0,0,0,0.0503474939363895,0,0,0,0,0,-3.21026587129753e-05,-0.0306212318894905,0,0,0.232680791956249,0,0,0.014860894329211,0,0,-0.100531358031728,-0.51338055541929,0,0,0,0,0,0,0,-0.140095046122967,0,0,0,0,0,0.543397679503005,0,-0.0870419553682898,0,0,0.171581786309406,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.0516095589981464,0,0.153109205762617,0,0.258851551266516,0,0.0217866588323836,0,0.35091111733252,-0.103193677915744,0,0,0,0,-0.074707945353119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0592237003626431,0,0,0,0.172353432956248,0.368898865252673,0,0,0,3.46944695195361e-18,0,0,0,0,0.016810628065345,0,0,0,0,0,0,0,0,0,0,0,-0.208010866598589,0,0,0,0,0,0,0,0,0.120807487432784,0,0,0.298652681674037,0,0,0,0,0,-0.0881792871505891,0,0,0.0487546186517113,0
X601988.CH.EQUITY,0,0,0,0,0.306675580134424,0,0,0,0.114412982285749,0,0.108654130971504,0,0,0,0.149806651312342,0,0,0.0564796757641264,0,0,-0.0681644861653452,0,0,0,0.0903087308509735,0,0,0,0,0,-0.243281039941398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0972965200271835
X1299.HK.EQUITY,0,0,0,0,0.181646127849631,-0.0260403126926661,0,0,0,0,0,0,0,0,0,0.0810007321809795,0,0.138472273874614,0,0,0,0,0,0,0,0.0758537964470084,0,0,0,0.116708732072042,0,0,0.0656016000509461,0.0332896861682788,0,0,0.457533164453651,0,0,0,0,0,0,-0.187737588539749,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0489788864633277,0,0,0,0,0,0,0,0.502178466467261,0,0,0,0,0,0.0195487715942003,0.089401887937477,0,0,0,0.260580067500067,0,0,0,0,0,0,0,0.167655295927181,0,0,0,-0.243538592660026,0,0,0,0,-0.18425836105642,-0.0106350669179963,-0.0327937963692915,0,0,0,0.19108897897605,0,-0.0207438579839908,0,0,0,0.0561826932816929
X601628.CH.EQUITY,0,0.165863947902854,0,0.0737775000061961,0,0,0,0,0,0,0,0,0,0,0,0,0.139702176977979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.176079158389594,0.135550895185968,0,0,0,0,0,0.155542754026901,0.105934450978969,0.136139156035035,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.703463269275784,0,0,0,0,0,0,0,0,0,0,0,0,0.137502859514397,0,0,0,0,0,0.0354265795407019,0,0,0,0,0,0,0,0,0,0,0,-0.00878467551481112,0,0,0.0205122678904468,0,0.0034375932460473,0,-0.184567732964762,0,0,0,0.0476577528469789
