,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.113013085769236,0,0.0508462672296261,0,0,0,-0.0755967650363325,0,0,0,0.496005331385892,0,0,0,-0.0722177097140518,0,0,0,0,0,0,0,0,0,0,0,0,0.0561505525130031,0,0,0,0,0,0,0,0.0887736188027731,0,0,0,0,0,0.216244591765893,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,-0.0577251556120932,0,0.127409829464888,0,0,0.122796362508386,0,0.100651408183764,1.38777878078145e-17,0,-0.101425987008296,0.111035935372724,0,0,0,0,0,0,-0.0703556059820387,0,0,0,0,0,0,0,0,0,0,0,0,0.163229972852378,0,0,0,0,-0.222106037339689,0,0.315845447398587,0.175011610483557,0.1716482386224,0,0,0,0,0,0.228623080872824,0
X601939.CH.EQUITY,0.337113113067039,0,0,0.288726158061428,0,0.0969861028928463,0,-0.0381372172016779,0,0,0,0,0,0,0.140824639906804,0.0375653108783584,0,0,0,0,0,0,0,0.0696626109528248,0,-0.07415992299173,0,0,0,0,0,0,0,0,0,0,-0.0981952044994547,0,0,0.320403395351855,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.419663927715786,0,0.104765602513533,0,0,0.208582144857628,0,0,0.0737086519099578,0,0,0,0,0,0,-0.0471925983118524,0.0573890446624416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159971243133683,0,0,0,0,0,0,0,0,0.176753232809892,0,0
X5.HK.EQUITY,0,0,0,0.250747058449402,0,0.109642608254502,0,-0.334999943327062,0,0,0,0,0.054915893103784,0,0,0,0,0,0,0,0.471326474051624,0,0,0,0,0.399200042291781,0,0,0,0,0,0,0,0.0353780081954289,0,0,0,0,0,0,0,0,0,0,0,0,0.203954289258612,0,-0.106652427736375,0,0
X601988.CH.EQUITY,0.164518699213746,0,0.258549255413707,0.0372821985424895,0,0,0,0,0.111842179273036,0,0.12578432602509,0,0,-0.222800755585208,0,0,0,0,0,0,0,0,0.0482746775170235,0.19734551911994,0,0,0,0.0316255751362877,0,0,-0.0513286988018288,0,0,0,0,0,0.0325904986378693,0,0,0,0,0,0,0.114892227221298,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.144017479511209,0,0,0,0,0.162468034305757,0,0.338392658453345,0.100902308516826,0,0,0,0,0.142785388538718,0,0,0,0,0,0,0,0,0,0,0.0976382970853452,0,0,0.0311508703812754,0,0,0,0.0897247727515759,0,0.0109446608334502,0,0,0,0,0,0,0.00945453065658531,0,0,-2.16840434497101e-19
X1299.HK.EQUITY,0,0,0,0,0,0,0.0276533742964334,0,0,0,0.20147386257038,0,0,0,-0.155085311989757,0,0,0,0,0.292956197039322,0.289720256472363,-0.0622555923500809,0.00908471476704713,0,0,0,0,0.123797368675141,0,0,0.0860125297113883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830999742855845,0,0,0,0
X601628.CH.EQUITY,0.269555704522704,0.205446702554683,0,0,0,0,0,0,0,0.0514309602830287,0,0,0,0,0,0.0171927721149991,0,0.088990226233832,0,0,-0.10094244723495,0,0,0,0,0,0,0.15553173530309,0.0687971709502812,0,-0.255062342017367,0,0,0,0,0,-0.182680931612011,0,0,0,0,0,0.133582363842927,0,0,-0.0237679583611116,0.0575996786562881,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.0528926984275224,0,0.0773949108852847,0,0,0,0,0,0,-0.190250157228381,0,0.0420630167312848,0,0,0,0,0,0,0,0,0,0,0,0,0.11883050023032,0,0,0,0,0,0,0.0611144284479799,0,0,0,0,0,0,0,0,0,0,0,0,-0.051775642835072
