,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000776.CH.EQUITY,X600606.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-2.77555756156289e-17,0.09011229197512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466778542209793,0.36811160926592,-2.71050543121376e-20,0,0,-0.238330825095995,0,0.334774361918337,0,0,0,0,-0.0838229504697117,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190081148277432,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.207712257417042,0,0,0,-0.0424846904569062,0,0,0,0,0,0,0,0.0486801410190478,0,0,0,0,0,0,0,0,0,0,0,0,0.0958529730186763,0.0610460313537234,0,0,0,0,0.257633918942433,0,0.170274063705134,0,0,0,0,0,0,0,0,0,0,0.185807889037413,0
X601939.CH.EQUITY,0,0.0684942444495996,0,0.804173457298399,0,0,0,0,0,0.00205242847768946,0,0,0,0,0,0,0.0829100450952902,0.0184490199455838,0.0584009737260861,0,0,0.00323257601175419,0,0,0,0.0104621651051538,0,0,0,0.00997827974011282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0376775327837566,0,0.899503056480016,0,-0.0798899830331099,0,0,0,0,0,0,0,0,0,0,0.0416355861940325,0,0.138762467216713,0,0,0,0,0,0,0,0.02350803382198,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290170098889124,0,0,-0.0878434226054505,0,0,0,0,0,0,-0.0227368906990657,0,-0.0474427349969244
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.028260458312783,0,0.459819384064632,0,0,0,0,0,0,0,0,0,0.0451713119263701,0,0,0,0,0,0,0,0,0.036274728543125,0,0,0,0,0.339086435176967,0,0,0,0,0,0,0,0,0,0.0873991966637545,0,0,0,0,0.0663538119438297
X600036.CH.EQUITY,0,0,0.408357945046334,0,0,0,0,0,0.0245910713992872,-0.00634431549246182,0,0,0,0,0,0,0.106654905031055,0,0,0.00503516355043897,0.0125352825238847,0,0,0,0,0.189130652500013,0,0,0,0.124475083807659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,-3.46944695195361e-18,0,-0.0602552445821878,0.147761326974043,0,0,0,0,-0.0546470872678969,-0.0788483960238733,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025757639498916,0,-0.108701623645078,0,0,0,0,0,0,-0.0489124628852168,1.07499132849904,0.0142838335456127
X1299.HK.EQUITY,0,0,0,0,0.154917627575755,0,0,0,0,0.132247064664055,0,0,0,0,0,0,0,0,0,0,0,0,-0.204692478603331,0,0,0.41495005767595,0,0.0824040885845341,0.160099012048993,0,0.375278973803293,0.0953603901338169,0,0,0,0,0,0,0,0,0,0,0,0,-0.168258332704385,0,0,0,0,0,0.0899657628795505
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131737584612382,0,0,0,0,0,0,0,0.0178210964899663,0,0.296663390106153,0.395534676055173,0,0,0,0,0.0729535882994922,0,0,0,-0.173496662990245,0,0,0,0,0,0,0,0,0,-0.11558777456144,0,0,0.105642410717199,0,0.174347306099726
X388.HK.EQUITY,0,0,0,0,0.297361443529686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.247067415665232,0,0,0,0,0,0.466471591445797,0,0,0,0,0,0,0,0,0,-0.0586355298930564,0,0,0,0,0,-0.0500549057041996,0,0,-0.11209619112908,0,0.269737510519319,0.0214267712436974,0,0,0,-0.113211426116374
