,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.120859897064658,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025585935567586,0,0.0136586723853901,0.418156186603533,-0.203230637138804,0.456788186323303,0.267510763413709,0,0,-0.129206238336115,0,0,0,0.0129031549492717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.236696859607111,0,0,0,-0.0875852216243331,0,0,0,0.0953370714646039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335873465291197,0.169957629651064,0,0,0,0,0.246954273047141,0,0.0708345089321648,0,0,0,0,0,0,0,0,0,0,0.100333875187163,0,0
X601939.CH.EQUITY,0,0.0400852762754179,0,0.809369844531981,0,0,0.00505080530116978,0,0,0.0357977014063246,0,0.0118879644412396,-0.0572211028615275,0,0,0,0,0.0999563560492867,0,0,0,0.00777378975538964,0,0,1.73472347597681e-18,0,0,0.0263666232898758,0,0,0.0245227943875371,0,0,0,0,0,0,0.0821330576133385,0,0.0219058753784036,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.919568309039941,0,-0.0841836260547188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134428952033358,0,0,0,0,0,0,0,0,0.048263806286146,0.0162508283381633,0,0,0,0,0,0,0,0,0,0.00357049563789344,-0.00686321372184644,0,-0.0793751532695112,0,0,0,0,0,0,0,0,-0.0540770546908597
X601628.CH.EQUITY,0.00703817515002212,0,0,0,0,0,0,0,0,0.239550391284902,0.194619708921194,0,0,0,0,0,0,0,0,0.0834647232756425,0,0,0,0,0,0,0,-0.132477435537146,0,0,0,0,0.0298551989734308,0,0,0,0,0.466637969154502,0,0,0,0,0,0,0,0,0.0873936244831035,0.288067450045101,0,0,0
X600036.CH.EQUITY,0,0,0,0.328967187456513,0,0,0.00603452707380222,0,0.0377551212837378,0,0,0,0,0,0,0,0.171871108400464,0.0118839122043954,0,0.0251220932979806,0,0,3.46944695195361e-18,0,0,0,0.170212927881943,0.0374836124219708,0,0,0.113104833885136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405843936522914,0,0,0,0,0.0416418582680148,0
X601988.CH.EQUITY,0,0,0,0.0334995983041357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346526321710706,0,0,0,0,0,0,0.0340320886550445,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387201314863746,0,0,0,-0.0833218174007744,0.0249013620183614,0,1.01004324220304,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401300309863008,0,0,0,0,0,0,0,0,0,0.135989235956286,0.256343842691757,0,0,0,0,0,0,0,0,0.0497348006662942,0,0,0,0,0.0550000167561187,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154115117393102,0,0,0,0,0,-0.0550473828275636,0,0,0.157616448079025,0.500312426159581,0,0,0,0,0,0,0,0,-0.100076861445858,0.1079315452008,0,0,0,0,0.031402031637307,0.0667513442802712,0,0,-0.143848400986116,0,0.0567303282922711,0.129408748165069
X388.HK.EQUITY,0,0,0,0,0.21436567738302,0,0,0.104868109165276,0.115139384741434,0,0,0,0,0,0.0905880944595782,0,0,-0.262903872439854,-0.0839007298835149,0,0,0,0.513226927722346,0,0.356956044979555,0,0.0135575238968821,0,0,0,0,-0.00297864027890542,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0422339784377148,0,0,0,0,0,0,0,0,-0.30790468569467,0
