,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.357241782950012,0.0786382184944482,0.116495704560035,0,0,0,0,0,0,0.213888428385892,0,0,0,0,0,0,0,0,0,0,0,-0.0365700032518376,0.0288786393174438,0,0,0,0,0,0,0.0146124797085296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329481098736367,0,0,0,0.0211325052936274,0.158966134092257
X601939.CH.EQUITY,0.396347410032132,0,0,0.186441927247279,0,0,0,0,-0.0372868343879511,5.42101086242752e-20,0.14319927168843,0,0,0,-0.0803413101497855,0,0,0,0,0,0,0,0,0.178529415546505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059866744245926,0,0,0,0.0969418681516085,0,0
X601318.CH.EQUITY,0,0,0,0,0.304738784913059,0.0831699950297301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18194567148926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760916599528725,0.10838344611901,0,0,0.0119512319558201,0.14347595220323,0,0,0,0,0,0
X601288.CH.EQUITY,0.377105501986663,0,0,0,0.214129167012153,0,0,0,0,0,0,0,0,0.146975521189108,0,0,0,0,0,0.0914137940379706,0.0343107662796957,0,0,0,0,0,0,0,0,0,0,0,0.0843554833965526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0331529796730188,0.562128259471069,0,0,0,0,0,0.269321386637219,0,0,0,0,0,0.0954400660816531,0.0939987581769635,0,0,0,0.0276196860932202,0,0,0,0,0,0.092205335609776,0,0,0,0,0,0,0,0,-0.541379719845703,0,0,0,0,0,0,0,0.159442920564789,0,-0.0817834067428969,-0.0972148613349195,0,0,0,0
X600036.CH.EQUITY,0,0,0.0453335613819803,0,-0.036959601150115,0,0,0,0,0,0,0.286364588234508,-0.0497750020875296,0,0,0,0.0710647847289258,0,0,0,0,0.175753046731658,0.0114384718735373,0,0,0,0,0,0,0,0,0.208542062158225,0,0,0,0,0,0,0,0.109872238699954,0.00663158652838448,0.0865567229203256,0,0,0,0.074963538152649,0,0.0614110968723124,0,0,-0.0391720618290122
X1299.HK.EQUITY,0,0,0,0,0.0353278260735446,0,0,0,0,0,0.0348058538524761,0,0,0.187237956004642,0,0,0.0341608638220482,0.502059413799459,0,0,0,0,0.115531737236366,0,8.67361737988404e-19,0,0,0,0,0.0173687466809489,0,0,0,0,0,0,0,0,0,0.0849994535087182,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0162172457528228,0,0,0,0,0,0,0,0,0,0,0,0,-0.158945801556503,0,-0.176244619738911,0,0,0,0,0,0.522106326456711,0,-0.265388942678112,0,0,0.758051241970491,0,0,0,0,0,0,0,0,0,0.404359434375176,0,6.93889390390723e-18,0,0,0,0,-0.267875802148294,0,0,0,0,0,0.0175438620947447
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.166540885175015,0,0,0,0,0.0852417228418962,0,0,0,0.305140816010293,0,0,0,0,0,0,0,0,0,0.0082390299109143,0,0,0.0563247940737652,0,0,0,0,0,0,0.263789234847414,0.0333099469127175,0,0,0,0,0.152277826175247,0,0,0.079936867373613
X601658.CH.Equity,0,0,0,0.150354811379128,0.147170868420884,0,0,0,0,0,0,0,0,0.128479982609717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16886926915803,0,0,0,0,0,0,0,0,0.214406661040078,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.334559646122234,0,0
