,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0598119313159373,0,0.196957239226261,0.0427354359162989,0.0298045440354392,0,0,0,0,0,0,0,0,0,0,0.207714387244538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068824354192924,0.0353194946670481,0,0,0,0.0062497703417289,0,0.107191751818964,-0.031702579911156
X601318.CH.EQUITY,0,0,0,0.125540624167397,0,0,0,0,0.110742963526687,0,0.014811182021187,0,0.093388276157745,0,0,0.081409642801805,0,0,0,0.299773851229866,0,0.092172202288852,0,0,0,0,0,0,0,0,0.142128607467826,0,0,0,0,0,0.0428808966988111,0,0,0,0,0,0,0,0,0,0,0,0.109091645208591,0,0
X601939.CH.EQUITY,0,0,0,0,0.126096434303799,0,0,0,0,0,0.095588175401368,0,0,0.10142778069363,0,0,0,0,0,0,0.00131752690111889,-0.0303318916326996,0.535923071044377,0,0,0,0.16715256186097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.201327588985516,0,0,0,0,0.135926099216085,0.108131032708548,0,0,0,0,0.18334958093906,0.0943933064744904,0,0,0,0,0,0,0,0,0,0,0.26192774764017,0,0,0,1.73472347597681e-18,0.0714054383523905,0,0,0,0,0,0,0,0,0,0.0251562978977446,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0934183471253055,0.282617452532102,0,0,0.104585157528249,0,0.25453815193603,0,0,6.93889390390723e-18,0,0,-0.0690235024715393,0,0.0951282566392118,0,0,0,0,0,0,0,0,0,0.0453328767357746,0,0.0297883746361224,0,0,0,0,0,0,0,0,-0.0811204678002481,0,0,0,0,0,0,0,0,0,0.155693067425103,0,0.122084537552674,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00910968861894969,0,0,0,-0.089663656401239,0,0,0,0,0,0,0,0.209710717881148,0,0,-0.122092121225464,0,0,0,0,0.0312950871147527,1.73472347597681e-18,0,0,2.77555756156289e-17,0.711761688454209,-0.0617487996258606,0,0,0,0,0,0,0.115079390112168,-0.0934486141197435,0,0,0.105270614540667,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,-0.0474310850034574,0,0,0,0.208030257448227,0,0,0,0.0135763561616618,0,0,0,0,0,0,0,0,0,0.142684949286592,0,-0.0950337846501367,0,0,0,0.0828502140133613,0,0,0,0,0.0101308635230785,0,0,0.124048343730237,0,0,0.137652622815032,0.273833048151608,0.0485680309527072,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0299999605866895,0.20781640268919,0.216531533843162,0,0,0,0,0,0,0,0.0210659735620267,0,0,0,0,0.2402169369499,0,0,0.0159447890412034,0,0.018773666744047,0,0.122927335748717,0.163695963202919,0,0,-0.00838410362264127,0,0.163344889340164,0,0,0,0,0,0.0440009542269166,0,0,-0.0283606763610676,0,0,0,0,0,0,0,0.0368592727196019,0,0,0
X5.HK.EQUITY,0,0.0522995391756872,0,0,0,0.0461803861206089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123943775048226,0,0,0,0.105096752999013,0,0.121677796946023,0,0,0.00767047157539986,0,0,0,0,0,0,0,0.0447158581284729,0,0.273735235935621,0,-0.0583708339019745,0,0,0.158555872122182,0,0,0,0,0.0959312319941073,0,0
X601166.CH.EQUITY,0,0,0.044767406414349,0.0234900575250707,0,0.00837419359425614,0,0,0,0,0.0274577220297212,0,0.125523679815542,0.0835907464772314,0,0,0,0,0,0,0,0,0,0,0.165127631982941,0,0,0.400648185107761,0,0,0,0,0,0,0.0344722177920199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0.352833862323351,0.0841941935071236,0.0176042133850435,0,0.0420858274529086,0,0,0,0,0.293400711764043,0,-0.0361046812027489,0,0.168385298601669,0,0,0,0,0,0,-0.0141330427055464,0,0,0,0,0,0,0.169537694047909,0.0556723426856861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120367708704288,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.121251390132024,0,-0.196799521315415,0.18905903021774,0,0,0,0,0,0,0,0.161177241460348,0,0,0,0.0693524943557819,0,0,0.446501888461905,0,0,0,0.10307547748033,0,0,0,0,0,0,0.0676521527157016,0,0,0,0,0,0,-0.0478557555572089,0.0926431524222225,0,0,0,0.0293150603117123,0,0,0,-0.0271562021144939,0,0.0343113191151689
X000001.CH.EQUITY,0,0.0945932755769327,0,0.348759826485323,0,0,0,0.0528480838956318,0,0,0,0.0309188047830526,0,0,0,0,0,0,0,0.0147530943645827,0,0.0162414787536039,0,0,0.447037497150703,0.272037498090265,0,0,0,0,-0.287937268605145,-0.0952548705643789,0,0,0,0.0379633527489716,0,0,0,-0.0229251790111278,0,0,0,0,0,0,0,0,-0.155332694271377,0,0.127063339805442
X000002.CH.EQUITY,0,-0.0296385824964085,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0294660301376639,0,0.0152619183331925,0,0,0,0,0,0,0,0,0.793740578402107,0,0,0,0,0,0.070055934360478,0,0,0,0,-0.0549875576939764,0,0,0,0,0,0,0,0,0,-0.0267084785137779,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.034266340832471,-0.00731074404668741,0,0,0,0,0,0,0,0,0.389136459632623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832632750831235,0,0.182723476106863,0,0.0201445344709974,0,0,0,0.327107812299199,0,0,0.0513914390514153,0,0.0331364830266646,0.0292407799354776,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.0480322564999681,0.311875929446484,0,0,0,0,0.212607267205561,0,0,0,0,0,0.0971925936103857,0,0,0,0.0412366874252789,0,0,0,0,0,0,0,0,0,0,0,0.0382792761320093,0,0,0,0,0,0.0978124328373409,0.0598347155965352,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114701718748455,0,0.256168860002285,0,0,0,0,0,0,0,0,0.336067454983476,0,0.0229995362821811,0,0,0,0,0,0,0,0.0333540447128802,0.0240230200190532,0,0,0,0,0.0214468925427698,0,0,0,0,0,0,-1.73472347597681e-18,0
X600000.CH.EQUITY,0,0,0,0.0931507006875887,0,0,0,0,0,0,0.111189610686681,0,0,0.00540701156057971,0,0,0.459561962191541,0,0,0,0,0,0.115727551361713,0,0,0,0,0.013574807233825,0,0,0,0,0,0,0,0,0.0855641782084636,0,0,0.0211861325130832,0,0,-8.67361737988404e-19,0,0.0587012602909323,0,0,0.0636992575039376,0,0.00787316700762482,0
X601066.CH.EQUITY,0,0,0.149811200931259,0,0,0.0162535968552406,0,0,0,0,0,0,-0.0622115028083613,0,0.538681447953946,0,0,0,0,0,0,0,0,0,0,-0.136167399781293,0,0,0,0,0,0.0442667226970166,0.158279056475514,0,0,0,0,0,0,0,0.17461864278573,0,-0.105668489693189,0,0,0,-0.0537645995597728,0.0263308683106098,0,0,0
X601319.CH.EQUITY,0,0.0241481909896292,0,0,0,0,0,0,0,0,0,0,0.0944576465543211,0,0,0,0,0,0,0,-0.0431070076203723,0,0,0,0,0,0,0,0.0406564880278308,0,0,0,0,0,0.400989924646253,0.133625878531746,0,0,0,0,0,0,0,0,0,0.39052395625923,0,0.0165004158888467,0,0,0.0458616629322841
X16.HK.EQUITY,0,0,0,0,0,0.098814455979461,0,0,0,-0.0156113466085154,0,0,0,0,0,-0.0780421379102222,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.194154168547428,0,0.0698525451727013,0,0,0,0,0,0,-8.67361737988404e-19,0.410730792011931,0,0,0,0.192887827150669,-0.529442172265826,0,0.0987999388137948,-1.73472347597681e-18,-0.0592544856421226,0,0
X300059.CH.EQUITY,0,0.0751511246271533,0,0,0,0.0489110398816986,0,0,0,0,0,0.103858795759824,0,0,0.278983621497819,0,-0.132442891678866,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348204548653295,0,0,0,0,0,0.0495859063857249,-0.0312655474001222,-8.52024560014714e-05,0.212220003111103,0,0,0.383355956799316,0,0,0
X601998.CH.EQUITY,0,0,0,-0.0107081081282569,0.206748696591754,0,0,0.11796366522359,0,0,0,0,-0.0801524366507774,0.0295873160453884,0,0,0.157139243976145,0.0964331774218772,0.165306385874063,0,0,0,0,0,0,0,0.0522939675665811,0,0,0,0,0,0,0,0.0514662006536667,0,0,0,0,-0.0145940761915803,0,0.0826133929062003,0,0,0,0.166191204549745,0,0,0,0,0
X2388.HK.EQUITY,0,-0.136368686111425,0,0,0,0,0,0,0.0709494862979244,0,0.201133589840317,0,0,0.220256299985497,0,0.00410560693220431,0,0,0,0,0.122049635478082,0,0,0,0,0.143920999681958,0,0.0278157159635219,0,0,0,0,0,0,-0.0672158408384836,0,0,0,0,0.103310904863093,0,0,0.134594106377449,0,0,-0.0743155722795678,0.200601624036616,-0.107616088827918,0,0,0
