,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.248165307744168,0,0.397476658874313,0,0,0,0,0.084863751457965,0,0,0.139743823166907,0,0,0,0,0,0,0,0.0198157258465792,0,0,-0.0552673036070279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0119175672219378,0,0.126575582113971
X601939.CH.EQUITY,0.353796439795294,0,0,0.286597580987066,0,0,-0.0959492473754245,0,0,0,0.00278560913657205,0,0.140043314965256,0,-0.0647214789735315,0,0,0,0,0,0,0,0,0,0,0.0316000097580417,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.201203351816501,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.154235141139728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1209519447532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175456713707066,0,0,0,0,0,0,0,0.129971622426798,0.0854774469300525,0,0,0.142894709777243,0,0,0,0
X601288.CH.EQUITY,0.471873895540302,0,0,0,0.258428982811014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872530092763867,0,0,0,0,0,0,0,0,0,0,0.0273428725223554,0,0.0349037329081212,0,0,0,0,0,0,0,0.0708834896742297,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.20412957004713,0,0.243977103704976,0,0,0,0,0,0.25413271607348,0,0,0,0,0,0.359181214178291,0,0,0,-0.0267797490213739,0,0,0,0,0,0,0,0,0,0.0317815715303703,0,0,0,0,0,0,-0.0977433706767793,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.0498514058650689,0,0,0,0,0,0,0,0,0.358418490806009,0,0.0319784297278122,0,0,0,0,0,0,0,0,0.0288249806876291,0,0.127351876603329,0,0,0,0,1.73472347597681e-18,0,0,0,0.0697248425823521,0,0,0,0,0,0.0523209313252151,0,0.0123949002494009,0,0,0,0,0,0,0.277578074777303,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0848824556889111,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557398591564129,0.244770285179793,0,0,0.130178347558948,0,0,0,0.134188766520097,0,0,0,0,0,0,0,0,0,0,0,0.14669467454076,0.0443611394835813,0,0
X5.HK.EQUITY,0,-0.14467512889249,0,-0.156524464463206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21235108750578,-0.768444682627089,0,0,0.47975264198285,-0.0348113487946541,0,0,0,0,0,0,0,0,0,0,0,0,0.452719721417079,0,0,0,0,0,0,0,0,0,0.107073990124741
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0775117637360641,0,0,0,0,0,0.122869000957738,0,0.233778840106979,0,0.125537440840473,0,0,0,0.173419060894734,0,0,0.0575375306170165,0,0,0,0,0,0,0,0.0265601879148737,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525717343721465
X601658.CH.Equity,0,0,0,0.0982073554866493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323484271824084,0,0,0,0,0,0,0.362660168220012,0,0,0,0.131778223943313,0.059126486613849,0,0,0,0,0,0,0,3.46944695195361e-18,0,-8.67361737988404e-19,0,0,0,0
X601328.CH.EQUITY,0.2325568225214,0,0,0.0632897227117267,0,0,0,0,0,0,0,0,0.0846776235271233,0,0,0,0,0,0,0,0.0895202389679523,0,0,0,0,0,0,0,0,0.0249249686062087,0.106310626923033,0,0,0,0,0,0.103918814801415,0,0.174760828103499,0,0,0,0.17157376641631,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0.0355740028106158,0.074301813714708,0,0,0,0.272406945904977,0,0,0,0,0.0923390538519589,0,0,0,0,0,0,0.120563983925874,0,0,0.045314869936301,0,0,0,0,0,0,0,0,0,0.147094369184668,0,0,0,0,0,0,0.0220654334533628,0,0.00397075441639297,0,0.00218212348764422,0,0,0.100462890201058,0,0.07315287650579,0,0.0322992888504076,0,0
X600000.CH.EQUITY,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.331882644611971,0,0,0,0,0,0,0,0,0,0.16514926917944,0,0.00895482340097182,0,0,0.213360533888664,0,0,0,0,0,0,0.0221107769118955,0,0,0,0,0,0,0,0,0,0.122783535661716,0,0,0.113867779821571,0,0,0,0,0
X388.HK.EQUITY,0,0,0.223963537538992,0,0,0.00216695847786459,0.4595865502075,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.00803697274604878,0.0334106269483397,0,0,0,0,0,0,0.0479045779208803,0,0,0,0.0185459703461124,0,0,0,0,0,0,0,0,0,0,0,0.00939650184439468,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X000002.CH.EQUITY,0,0,0.0624198452481655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.418083322253474,0,0.231967744285125,0,0.0745482827385943,0,0.137949282789949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0564799442600044,0,0,0,0,0,0,0,0,0,0,0.055326000385056,0,0,0,0,0,0,0.111500641018117,0,0,0,0,0,0.0404486067579378,0,0,0,0.290951642313617,0,0,0,0,0.0115938998524801,0,0,0,0.18136223715811,0,0.351277665726022,0,0,0,0.0143662012183274,0.0234019450243528
