,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0154320155900588,0.486625885531123,0,0,0,0,0,0,0.143745077859807,0.154716942084608,0,0,0.22776796379764,-0.0139648367794863,0,0.0568794839227651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558073134820718,0,0,0,0,0.0217716759891589,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0347658443825478,0.0933178118865469,0.283179230112362,0,0,0,0,0,0,0.0588473838424328,0.337681739421577,0.0881665180311752,0,0,0,0.0655462856538685,0,0,0,0.0186999226547243,0,0,0,-0.0405584151988881,0,0,0,0.00117727478023032,0,0,0,0,0.0623919472179284,0,0,0,0.00109605483995694,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.205794709936037,0,0,0.475102593602561,0.0283362675529306,0.0860634887222615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.155103024980962,0,-0.0308079056657807,0,8.67361737988404e-19,0,0.02938499481165,0,0,0,0,0,0,0,0,0,0,0,0,0.0166745747809841,0,0,0.0181894192816864
X601288.CH.EQUITY,0,0,0.273712960340361,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176048667776024,0,0,0.0522319850804956,0,0,0.00693757827153307,0,0,0,0,0,0,0,0,0,0.0135475462058405,0.278970018560627,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0740935988188124,0,0,0.196372343530492,0,0.238584393209203,0,0,0,0,0.272869190105422,0,0,0,0,0.116463655986978,0.0533349184070632,0.0109611902818424,0,-0.264720589978941,0,0,0,0.202592217923533,0,0,-0.172747978970308,0,0,0,0,0,0.135123269131187,0,0,0,0,0,0,0,0,0,0,0,0.104480350770391,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.211564141759346,0,0,0.0472268418691003,0,0.205062598113039,0,0,0,0.209748299083448,0,0,0,0,0,0,0,0,0,0,0.248469441835251,0.0169929955086717,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102637868981341,0,0,0.266560293808703,0,0,0,-0.0171079756048239,0,0,0.0127393543819831
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0125280303832103,0,0,0,0,0,-0.0340230076891769,0,0,0,0,0,0,0,0,0,0.720967041529128,-0.017523121740348,0,0.0697938507369267,0,0,0.108200689109664,0,0,0,0,0,0,0,0,0,0,0.106039092280542,0,0.0576655168753943,0,0,0,-0.0137883879311732,0,0
X1299.HK.EQUITY,0,0,0,0,0.251715491195964,0,0,0,0,0,0,0,0,0.0940768676201937,0,0,0,0,0,0.0431551060671724,0,0,0,0,0,0,0.0499515859980652,0,0.0833172727531426,0,0.024390764715869,0.301018737723887,0,0,0.170820316769092,0,0,0,0,0,0,-0.0444011209261728,0,-0.0462031254096006,0,0.0800192110190588,0,0,0,0
X601628.CH.EQUITY,0,0.151839572531144,0,0.0399914639466444,0,0,0,0,0,0,0,0,0,0,0,0,0.0648912648724906,0,0,0,0,0,0,0,0.146327288844857,0,0,0,0,0,0,0,0,0,0,0,0,0.370628492219477,0,0,0.129700763379638,0.0606064142120996,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.236088018324057,0,0,0,0,0,0.0285355765105939,0,0,0,0,0,0.324628794662184,0,0,0,0,0,0,0,0,0,0.337835547573068,0,0,0,0,0,0,0,-0.00321051168266485,0,0,0.0240444278936985,-0.00647882725888895,0,0,0,0,0,0,0.0833438359170569,0,0,0,0,0.0792378863655579,0,0,0
X601166.CH.EQUITY,0.246577869979854,0,0,-6.93889390390723e-18,0,0,0.0905312879325691,0,0,0,0,0,0.286032349412215,0,0,0.0185298861003933,-0.0330649184768763,0.0159406753322128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085986019626329,0,0,0,0,0,0,0,0,0.0662397546664529,0,0,0,0,0,0,0.0315130367178503
