,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.498438655437476,0.0717042528572604,0.0451675705182894,0.0203549478539221,0.0376137935946011,0,0,0,0,0,0,0,0,0,0.0605174908368071,0,0.0803984109217359,0,0,0,0,0,0.051871860931269,0,0,0,0,0,0,0,0,0,0,0,0,0.0300778079800445,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.223282013826228,0,0,0,0,0,0,0.0635521848501052,0,0,0,0,0,0,0,0.238928138914693,0,0.0480488138003506,0,0,0,0,0,0,0.0689755473905208,0,0,0,0,0,0.0387177296090012,0,0,0,0,0.0237064068181014,0,0,0,0,0
X601939.CH.EQUITY,0.492983156629474,0,0,0.0356855000838092,0,0,0,0,0,0.141354486262973,0,0,0,0,0,0,0,0,0,0.0131508360898619,0,0,0,0.0113351707520781,0,0,0.159226033043218,0.0491958124775342,0,0,0,0,0,0,0,0,0,0,0,0,0.0548079494863298,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.501471702822174,0.050239908692754,0,0,0,0.0500763528413019,0,0,0,0.0651849666810128,0,0,0,0,0,0,0.182915335047419,0,0,0,0,0,0,0,0,0.00442499342096697,0,0,0.088559007491713,0.0573304271305172,0,0,0,0,0,0,0,0,-0.0515059968989233,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.598261712219981,0,0,0,0,0,0,0,0.103808316381618,0,0,-0.0748370965449569,0.486426913018322,-0.511607515673691,0,0,0,-0.0958221180464837,0.237883774815287,0,0,0,0,0,0.277053983065042,0,0,0,0,0,-0.0228126114612774,-0.0793253150129002,0,0,0,0,0,0,0,0,-0.0666794041212812,0,0,0,0.121115646766092
X601988.CH.EQUITY,0,0,0,0.176499701025816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297311779297541,0.0716029881995936,0,0,0,0,0,0,0,0,0.0734458016159594,0,0,0,0.00613865967869677,0,0,0,0.0927956124074159,0,0.0836521690668637,0,0,0,0,0,0.0369554650798831,0,0
X600036.CH.EQUITY,0,0.111130080211998,0,0,0,0,0,0,0,0,0.0797268902554887,0,0.233339710014586,-0.0383984415637641,0,0,0,-0.0370695679113485,0.0792149224715073,0,0,0,0,0,0.381052607289416,0,0.0551828017218381,0,0,0.0600608588321506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546337388015489,0,0,0,-0.0381812819219582,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0126955760890501,0,0,-0.102941358225305,0,0,0,0,0,0,0,0.13741608397321,-0.0729286973637554,0,0,0,0,0.2143001525158,0.140871728336187,0.0899173501208852,0,0,0,0,0,0,0,0,0,0,0.0376503782247319,0,0,0,0,0,0,0,0,0.0505904004508239,0,0.248214853780559,0,0
X601628.CH.EQUITY,0,0.0291863537128071,0,0.0258906819549832,0,0,0,0,0,0,0,0,0.183592534699757,0.0239205148162761,0,0,0,0,0,0,0,0,0,0,0.00701444982930093,0,0.172343868348448,0,0,0,0,0.237342442864086,0,0,0,0,0,0,0,0,0,0.192615637748682,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0583916692743309,6.93889390390723e-18,0,0,0,0.0769836421800942,0.0117651575465084,0,0,0,0,0.12548076506383,0.0246639927464139,0,0,0,0,0,0,0.173759835734844,0,0,0,0,0,0,0,0,0,0.0521384825991302,0,0,0.0148151108457361,0,0,0,0,0,0.192528110082618,0.238962468660389,0,0,0,0,0,0,0,0,0
