,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.133824047482512,0,0.110772761430616,0,0.0698853523928636,0,0,0.333912054344492,0.0505193264236918,0,0,0,0,0,0,0,0,0.123663513429156,0,0,-0.0722480640189095,0,0,0,0,0,0,0,0,0.196123725077563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.308063208132854,0,0,0.0715089481958977,0.172954414428137,0,-0.100041306990634,0,0,0.0167414836898929,0,0,0.381574655076094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055057404746943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888927393517752,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0421753457074601,0,0.0228730781609813,0.303971564326777,-2.16840434497101e-19,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978477074194681,0,0,0.112967162482402,0,0,0.0819791146277936,0.207968159977971,0,0,0,0
X601288.CH.EQUITY,0.344542959519065,0.071641381859476,0,0,0.381610962565652,0,0,-0.0185740009761723,0,0,0.0806734407799823,0,0,0,0,0.10709732311837,0,0,0,0,0,0,0.000115598352053635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.360182911977146,0,0,0,0.017504005015207,0,0,0.213340635496837,0.0967327437044538,0,0.103534406246129,0,0,0,0,0.16956560138046,0,0,0,0,0,0,0,-0.0330381691155282,0.0337522475033999,0,0,0,0,0,0,-1.38777878078145e-17,-0.0199015243538563,0,0,0,0,0.0549589704490324,0,0,0,0,0,0,0,0.0295798828550407,0,-0.00272878767323338
X600036.CH.EQUITY,0,0,0.0208627643024733,0,0,0,0,0,0,0,0,0.41351204566421,0,0,0,0,0,0,0,0,0,0.0528916386922198,0,0,0,0,0,0.131903969517757,0,0,0,0,0,0,0,0,0.0824452417401594,0,0,0,0.0590567091599964,0,0,0,0,0,0,0,0,0.259886581107176,0
X1299.HK.EQUITY,0,0,0,0,-8.67361737988404e-19,0.0130490927126414,0,0,0,0,0,0,0,0,0.00870652575691768,0.324590749022022,0,0.0702011379221137,0,0,0,0.0641081675516487,0,0,0,0.196654365796564,0,0,0,0,0,0,0,0,0.16811184417888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320738067348173,0
X5.HK.EQUITY,0,0,0,-0.078960080864006,0,0,0,0,0,0,0,0,0,0,0,0.332310429592799,0,0,-0.442927461474261,0,0,0.98509306717729,0,-0.880482861535743,0,0,0.549783351006504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260497596406034,0,0,0,0,0.201304157810579,0,0.0700275717167973
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0726549355964222,0,0,0,0,0,0,0.0921417700006649,6.93889390390723e-18,0,0,0.19650266044,0,0.373525038100086,0,0,0,0.0699100429817325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0411275406387244
X601658.CH.Equity,0,0.0901773817110451,0,0.219246315394423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528390105587173,0,0.367348487058202,0.506019932421644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.266849437363216,0,-0.638281767666854,0,0
