,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0752746698456613,0.458494418459366,0,0,0,0,0,0,0.0511503974254382,0.17854526531632,0,0.189389624413642,0,-0.0160344179073119,0,0.0799494129567854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168681874182754,0,0,0,0,0.00392010663291285,0,0,0,0,-0.0348808014475306,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.074415540554349,0.257721103501685,0,0,0,0,0,0,0.0360219831644353,0.342690788350472,0,0.090030129452451,0.0765375551133696,0,0,0,0,0.0324910668417891,0.0253653637048189,0,0,0,-0.0290891237566285,0,0,0,0,0,0,0,0,0.0789725894042679,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0
X601939.CH.EQUITY,0.191086302985639,0,0,0.462906481007448,0.0570913966622256,0.0759851054742561,0,0,0,0.0470398377538137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175741958132071,0,-0.0427638842858664,-0.0144678595501734,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125381400145905
X601288.CH.EQUITY,0,0,0.178251917608373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225873716260353,0,0,0.234933277495342,0,-0.00723110286690865,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.206906416781696,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.241027103682635,0,0.188167353437432,0,0,0,0.315623621905337,0,0,0,0,0,0,0.183932169205375,-0.192617119426474,0,0,0,0,0,0.081691289176319,0,0,-0.0591253099279127,0,0,0,0,0.190475132834573,0,0,0,0,0,0,0,0,0,0,0,0,0.184057975492109,-0.0241284692672783,0,0
X601988.CH.EQUITY,0,0,0,0,0.14804063195634,0,0,0.121741116559231,0.19152641692681,0.119067354303075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408964280767228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150266741977499,0,0,0.141194263038808,0,-0.0254216020209467,0,0,0.0767564387674063
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286491319213067,0,0,0,0,0,-0.0319130196440671,0,0,0,0,0,0.784680802852097,0,0,0.0492423314978541,0,0,0.0817372138948521,0,0,0,0,0,0,0,0,0,0,0,0.0953515420267137,0.0780736462081511,-0.0254072022099293,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.289205349872722,0,0,0,0,0,0,0,0.0406197918260355,0,0,0,0,0.0844623388369628,0,0,0,0,0,0,0,0,0.0650558584921612,0,0.152038442411091,0,0.0106613126948756,0.270494901164751,0.0387396993383748,0.0764313827188253,0,0,0,0,0,0,0,0,-0.0936617468827527,-0.0755614845767242,0,0.0493418570997881,0,0,0,0
X601628.CH.EQUITY,0,0.132005871297065,0,0.0610437574303449,0,0,0,0,0,0,0,0,0,0,0,0,0.114798958490012,0,0,0,0,0,0,0,0.140403931436201,0,0,0,0,0,0,0,0,0,0,0,0.332008999052387,0.046523996556908,0,0,0.0884694027455358,0,0.0550123745498644,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.243219038975912,0,0,0,0,0,0.0356874344615724,0,0,0,0,0.342214346317965,0,0,0,0,0,0,0,0,0,0,0.338098511603715,0,0,0,0,0,0,0,-0.00713300518573286,0,0.0259758641523936,0,-0.0117112018221327,8.67361737988404e-19,1.0842021724855e-19,0,0,0,0,-0.00207249323676269,0.103172578930457,0,0,0,0.112245375314811,0,0,0
X601166.CH.EQUITY,0.132736024306492,0,0.123749469547064,0,0,0,0.0917968306264096,0,0,0,0,0.367515837598076,0,0,0,0.075195015859103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249251416773979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386512318482358
X600000.CH.EQUITY,0,0,0,0,0.0753047362346988,0,0.0857275354773974,0,0,0,0.314422505349678,0,0.0379741603256337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360533842206941,0,0,0,0,0,0,0,0,0,0.15940510182773,0
X11.HK.EQUITY,0,0,0,0,0.148011952320609,0.172257324945077,0,-0.0971113914909526,0,0,0,0,0,0,0,0,0.103699215880282,0,0,0,0.122709337575507,0,0,0,0.107637818358087,0.115072375308632,0,-0.186870117936616,0,0.460256905774314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182201729952294,0.264632561122487,0.115002851596226,0,-2.16840434497101e-19,0
X601319.CH.EQUITY,0,0,0,0,0,0,0.0800482403016311,-0.602969136466673,0,0,0,0.256650004390419,0,0,0,0,0,0,0,-8.67361737988404e-19,0.15354920794832,0,0,0.0608058821526953,0,0.220274356507078,0.0128548729942932,0,0,0,0,0,0,0,0.316064631227651,0,0.0350531441903225,0.440620575494702,0,0,0,0,-0.31065562063844,-0.0111986961333558,0,0,0,0,0,0
X16.HK.EQUITY,0,-0.0263854472052515,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.0773428401524541,0,0,-0.259646760341305,0,0,0,0,0,0,0,0,0,0.014340656525581,0,0,0.330127188246794,0.282021210158485,0,0.18514812137171,0.322582088313173,0,0,0,0,0,0,0,0,0,0,0,0.406705936201013,-0.125557148536318,0,0,0
X000002.CH.EQUITY,0,0.0251361775259782,0,0,0,0,0,0,0,0,0,-0.00506003401826857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15214803310674,0,0,0,0.62219537277046,0.0288428963319121,2.16840434497101e-19,0,0,0.0924504716957722,0,0,0,0,4.33680868994202e-19,0.022869866508829,0,0,0.0142866941353748,0,0,0.077301567301815
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.238602519419609,0,0.0587673325172696,0.0170914812319427,0.0393845077293242,0,0,0,0,0,0,0,0,0,0,0,0.0677937997504823,0,0,0,0,0,0,0.103345950320579,0,0,0,0,0.0884463285509074,0,0,0,0,0.0109901853201281,0,0,0,0,0,0,0,0.0193509639737234
X388.HK.EQUITY,0,0,0,0,0,0,0,0.354472467801412,0.259493165098951,0,-3.46944695195361e-18,0.28860005625536,0.0186752690708631,0,0,0,0,0,0.180413013249408,0,0,0,0,0,0,0,0.0608133251892663,0,0,0.0811719200151826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158752426216958,0
X2388.HK.EQUITY,0,-3.46944695195361e-18,0,0,0,-0.310655964315869,0,0,0,0,0,0,0,0,-0.0913722943200722,0,0,0.656382085814579,0,0,0.0190619401589993,0,0,0,0,0.406839203301936,0,0,-0.184099299497011,-0.202493727064786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158054586033145,0,0,0,0
X688.HK.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0961190819670981,0,0,0,0,0,0.430082236774829,0,0.117756933704217,0,-0.17003126026798,0,0,0,0,0,0,0,0,0,0,0.213846247914507,0,-0.0846422854578524,0,0.00306057965499874,0,0,0,0
X267.HK.EQUITY,0,0,0,0.00541565749339304,0.155561515199413,0,0,-0.215989392523821,0,0,0,0,-0.092452173356296,0,0,0,-0.360390916728379,0,0,0,0,0,0,0,0,0,0,0,0,0.16462241605681,0,0.0832113724738607,0,0.169766731262882,0.215914556320885,0,0,0,0.279072525883925,0,0.13471791683174,0,0,-0.327555487885645,0,0.350106306314395,0,0,0.218687028230954,0
X600016.CH.EQUITY,0,0,-3.46944695195361e-18,0.0947920147335977,0,0,0,0,0,0.153244450394639,0.0876702182854633,0.0956070421060367,0,0,0,0,0.120428136604524,0,0,0,0,0,0,0,0,0,0,0.0940370672182761,0,0,0,0,0,0,0,0,0,0,0.206105576771532,0,0.0684357485681884,0.051289646140824,0.0792230750101175,0,0,0,0,0,0,-0.0299445917862888
X601998.CH.EQUITY,0.0435673290104539,0,0,0,0,0,0,0,0,0.540806662386923,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193691846783834,0,0,0,0,0,0.0115521348179622,0,0,0,0,0,0.0158612345221577,0,0,-1.73472347597681e-18,0,0,0,0.27520405655552,0,3.46944695195361e-18,0,0,0,0,0
