,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,-0.0565001633679133,0,0,0,0,-0.00666529539917061,0.247445641823011,0,0,0,0,0,0,0,0,0,0,-0.210222158830857,0,0,0,0,0,0,0,0,0,0,-0.303340427627724,0,0.0018789885975717,0,0,0.780567306605256,-0.199122445167575,0,0.270550439721943,-0.0967715408291274,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.195546458058102,0,0,0.0308966513968228,0,0,0,0,0,0.00257654828534919,0,0,-0.062729330690539,0,0,0,0.0638672256180938,0,0.137154500453922,0,0,0,0,0.0981407384507158,0,0,0,0,0,0,0,0.000920371601161676,0.567280467721912,0,-0.062785119278291,0.00123169973733942,0,0,0,0,0,-0.0386388683651787,0,0
X601939.CH.EQUITY,0.368384506286571,-0.242282311698463,0,0,0.0605525248019877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991265952819891,0,0,0,0,0.224951158883534,0,0.0547558749757364,0,-0.0208913673937067,0,-0.244909687840289,-0.0199567288044961,0,0.602795213758022,0,0,0,0,0,0,0.166739969577135,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.358570175560797,0,-0.0757135014240213,0.290266714796929,0.0273123367859551,0,0,0,0,0,0,0,0.113937721755305,0,0,0,0,0,0,0,0,0,0.211602658174223,0,0,0,0,0,0,-0.0294173186310878,0,0,0,0,0,0,0.0794682007180082,0,0,0.0622148058257645,0,0,-1.38777878078145e-17,0,0
X5.HK.EQUITY,-0.181777999182804,0,0,0,0,0,0,0,0,0,0.0172294400460993,0,0,0,0.00813175143922119,0.250441834344522,-0.0125168380365771,0,0.0929098614891504,0,0.232884714117897,0,0,0.495140432327486,0,0,0,0,0,-0.241134181195601,0,0,0,0,0,0,-0.0161767253679801,0,0,0,-0.0976218506556798,0.193696143671027,0,0,0,-0.14004889476006,0,-0.0764528724120067,0,0
X601988.CH.EQUITY,0.0526032012154341,0,0.0749726842804887,0.711285194722395,0,0,0,0,0,0,0.10550022641411,0,0.0650588085859004,0,0.111311064900141,-0.162248753903575,0,0,0,0,0,0.021792569916011,0,0,-0.0101816543945196,0,0.101026516529092,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0304404679553065,0,0,0,0
X600036.CH.EQUITY,0,0.543895313936566,0,0,-0.0219061419510527,0,0,0,-0.201479487038559,0.614465779162957,0,0,0,0,0,-0.0939518698212457,0,0,0.107769752311754,0,0,0,-0.0534721148625265,0,-0.0449848874371001,0.154239004353845,0,0.0509732150121942,0,0.222935081989102,0,0,0,0,-0.159343969908931,0,0,0,6.93889390390723e-18,0,0,0.187604278867123,0.0778882508908365,0,0,0,0,0,-0.0857200109227224,0
X1299.HK.EQUITY,0,0,0.0190991402351339,0,0.182059737733269,0,0,0,0,0,0,-0.0485604896115504,0,0,0,0,0.172461663414512,0,0.0125719173470297,0,0,0,0.0373233152414679,0,0,0.259466684069218,0,0,0,0,0.187405097311727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347605084707893,0,0,0,0
X601628.CH.EQUITY,0,0.114005257121916,0,0,0,0,0,0,0,0,0,0,0.0303097708021792,0.244587340679367,0,0,0,0,0,0,0,0,0.124836601162431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117740089427138,0,0.196415841742155,0,0,0,0,0,0,0,0,0,0.0061582773696529,0
X601328.CH.EQUITY,0,0.108779305384209,0,0.291769674160922,0,0,0.392386191092057,0,0,0,0,0,0,0,0,0,0,0.241954173762942,0.0101390926325864,0,0,0,0,0,0,0,0.0886849066172302,0,0,0,0,0,0,-0.170021464293369,0,0,0,0,0,0,0,0,0,0.0271369951548,0,0,0,0,0,0
