,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.114868765990394,0,0.400637292382364,0,0,0.0165669183413975,0,0.219338339912841,0.0119264131861796,0,0.143887355979516,0,0,0,0,0,0.0747894885941789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640946949906427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.476173909217072,0,0,0,0.0664862219766467,0,0,-0.116183332421187,0,0.0431041153737365,0,0,0.392944139578371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309264463612046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637243730507253,0
X601318.CH.EQUITY,0,0,0,0,0.0324388065721539,0,0,0,0,0,0,0.371883879549605,0,0,0,0,0,0,0,0,0,0.0384685223737831,0,0,0,0,0.000549811522243127,0,0,0,0,0,0,0,0.062347392314614,0,0,0,0.0538207930958597,0.153518852648204,0,0,0,0,0,0.128541084738964,0.0542187151152333,0,0,0,0
X601288.CH.EQUITY,0.412761498468574,0,0,0,0.399549556269376,0,0,0,0,0,0.0656948117217661,0,0,0,0,0.0690447601102366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336857144876876,0,0,-0.0149579346664671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0474144733295048,0,0.321946644558761,0,0,0,0,0,0,0.202913943584866,0.0736977705419646,0,0.10080267750424,0,0,0,0.165611387717852,0,0,0,0,0,3.46944695195361e-18,-0.0259966398427411,0,0,0.0466077233853872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789066378746849,0,0,0,0,0,0,0.0181408138464956,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.115796854744802,0,0,0,0.0461752317063549,0,0.146999343363552,0,0,0,0,0.523320137248719,0,6.93889390390723e-18,0,0,-0.333733740738076,0.411494515407014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35114850239019,0,0,0,0,0,0,0,0,-0.161526368332325,0.095108378511918
X600036.CH.EQUITY,0,0,0.00607728330604459,0,0,0.0318056177065895,0,0.00472863528222227,0,0,0,0.397437549219317,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0325114881643152,0,0,0,0,0.118591463322798,0,0,0,0,0,0,0,0,0.0988086170409851,0,0.00816669430071574,0,0,0.0581518608722903,0,0,0,0,0,0,0,0.262603554072909,0
X1299.HK.EQUITY,0.0522056396440076,0,0,0,0,0,0.0563696246978407,0,0.0128598738772077,0,0,0,0,0,0.242245507616873,0.178688035742821,0,0,0,0,0.1736272659438,0,0.0759596588885911,0,0,0.127585540367188,0,0,0,0,0,0,0,0,0.0640402981479602,0,0,0,0,0,0.0429500382548653,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0684939372187121,0,0,0,0,0,0.104593549224136,0,0,0,0.201124332788944,0,0.355144425914894,0,0,0,0,0.0653782016308964,0,0,0,0,0,0,0.0183720538666255,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0410942804836243
X601658.CH.Equity,0,0,0,0.225823435045138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342465535598756,0.619596365576464,0,0,0,0,0,0,0,0,0,0,0,-0.0185260868813399,0,0,0,0,0,0.215816394598252,0,-0.562134709091335,0,0
X601328.CH.EQUITY,0,0,0,0.314982089891167,0,0,0,0,0,-0.0410616406927931,0,0,0.355140628927015,0.0356660014402931,0,0,0,0,0.168548682603521,0,-0.0173168798952842,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0655911368948716,0,0,0,0,0,0.0574260057514874,0,0.0498245185789598,0,0,0.0281207079660317,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0916396019941187,0,0.0160881441690846,0,0,0.15927142462259,0,0,0,0,0,0.0370600297123418,0,0,0,0,0.0247505376350277,0,0,0,0,0,0,0,0,0,0,0,0.310588240605223,0,0,0,0,0,0,0,0,0.0706331373057168,0,0,0,0,0,0,0.228256150030036,0,0,0,0.0842438159148979,0
