,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0145758339929717,-0.00657382898462923,0.23902361863926,0,0,0,0,0,0,0,0,0,0,-0.132031202877263,0,0,0,-0.199287703564789,0,0,0,0,0,-0.334286542653121,0,0,0,0.0744898261935671,0,0.758697283133992,-0.188060886645344,0.188611559837788,0,0,0,0,0,0,-0.0246502730009259,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0390381124015354,0.0169545128149011,0,0,0,0.0812334472064655,0,0,0,0,0,0,0,0,0,0,0.219704713483316,0,0,0,0,0.0209516890969004,0,0,0,0,0,0,0,0.326814807312777,0,0,0,0,0.188112598068178,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.376340812853092,0,0,0,0,0.0503636676243343,0,0,0,0,0,0,0,0,0,0,0,0.309358313449919,0,0,0,0,0,0,0,0,0,0,0.00538128155285477,0.0789130131533025,0,3.46944695195361e-18,0,-0.217554028134867,-0.171148509060633,0,0,0,0.461359163321611,0,0,0,-0.0307998710012369,0.0923468011417475,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.17918157111421,0.177445503963143,0,0.557238736609916,0,0,0,0.129977800666436,0,-0.0483613619441543,0,0,0,0,-0.0668977101834466,0,0,0,0,-0.0207064256828313,0,0,0,0,0,-0.692732082091571,0,0,0,0,0,0,0,0,0.414327975881429,0,0,0,0,0,0,0,0
X5.HK.EQUITY,-0.140571712309038,-0.0464613419713795,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39438926726221,0,0,0.227775501989652,0,0,0.208533140867429,0,0.269664217702577,0,0,0,0,0,0,0,-0.0989650664149088,0,-0.0313654212909401,0,0,0,0,0,0,-0.145184518730185,0,0.160104860368849,0,0,0,-0.0286901994742411,0,0,0
X601988.CH.EQUITY,0,0,0.0153578005501448,0.14634024870826,0.108485253461855,0,0,0,0,0,0.245343617822622,0,0,0,0,0,0.0683771366590858,0.0556221156321603,0,0,0,0,0.00559090948959518,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0730654231239525,0,0.150084382625004,0,0,0,0,0.240103739059066,0.202229312117877,0,0,0,0,0
X600036.CH.EQUITY,0,0.105104247878433,-0.0929230251623332,0,0,0,0,0,-0.056253818602004,0.235178349744145,0,0.389812210976185,0,0,0,0,0,0,0,0,-0.0612235178634215,0.250023158239322,0,0,0,0,0,0.0698915586090736,0,0,0,0.450026426870298,0,-0.260369374488711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208591325555062,0
X1299.HK.EQUITY,0,0.0873985647281669,0,0,0.0717979978522822,0,0,0,0.0751933733097358,0,0,0,0,0.0257613275752513,0.179008676630223,0,0,0,0,0,0,0,0,0,0,0.111020300658686,0,0,0,0.0263971557870485,0.249367080853471,0,0,0,0,0,0,0,0,-0.0468686406465119,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0402623688385525,0,0.0669530193229106,0,0,0,0,0,0,0,0,0,0.313768510167786,0,0,0,0,0,0,0.100202181744978,0,0,0,0.0596683564785387,0,0,0,0,0,0,-0.0789568960749214,0,0,0,0.0698745046510245,0,0.231008681945991,0.032728891374918,0,0,0,0,0,0,0.101042733562977,0,0,0,0
X601328.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0.607220472568349,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.283127215378276,0,0,0,0.0725078733916132,0,0,0,0,0,0,0,0,0,0,-0.0490607881832478,0,0,-0.0583797200075775,0,0,0,0,0.0496955902957731,0,0,0,-0.00382983501524118,0
