,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY
X601658.CH.Equity,0,0.0516004326206001,0.0415248270458022,0.224097335104541,0,0,0,0,0,0,0,0,0,0,0,0,0.138643097050737,0.00928008316195854,0,0.0250403434124676,0,0,0,0,0,0,0,0.0324706184131546,0,0,0,0.199638239775492,0,0,0,0,0.0174057280570975,0,0,0.0858354968928452,-0.0275119268634614,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.020380939217112,0.12563613704728,0,0,0,0.294995806310812,0,0.013457434957269,0,0,0,0,0,0,-0.012462893049232,0,0,0,0,0,0,0,0,0,0.137866228197506,0,0,0,0,0,0.15799116248562,0,0,0,-0.0715094302333446,0.151953033428573,0,0,0,0.260322802070366,0,0
X601166.CH.EQUITY,0,0,0.0344244342226554,0,0,0.0484558980185181,0.183898687352003,0,0,0,0,0,0,0,0,0,0.0598450204553179,0.000815754704427201,0,0,0,0.063947738811186,0.0632100609755913,0.354500979194619,0,0,0,0.0118506488057398,0,0,0,0,0,0,0,0,0.0693026944310151,0,0,0,0,0,0,0,0,0,0,0,0.196877370930341,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0255690631346028,0,0,0,0.747888217841138,0,0,0.0605924909743089,0,0,0,0,-0.01788928919511,0,0,0.00926857614702746,0,0,0,0,0,0,0,0,-0.0960686773557287,0,0.0831061338171975,0,0,0,0,0.0492331555150764,0,0,0,0.036000777497121,0.0179501284140557,0,0,0,0,0,1.73472347597681e-18
X000002.CH.EQUITY,0,0,0,0.150806617622931,-0.243238980943066,0,0,0,0.326150033001571,0,0,0,0.204484920841299,0.385965484904972,0,0,0.00554989981953643,0,0,0,0,0,0.0442855656561269,0,0,0,0,0,0,-0.145058156948725,0.118564257176293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045667194287573,0,0
X601328.CH.EQUITY,0.311306358619991,0,-6.93889390390723e-18,0.0158693191770873,0,0.0153783858563146,0,0,0,0.00198629117811578,0,0.00679150413745971,0,0,0,0,0,0.112220715811762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159929577832495,0,0,0,0,0,0,0.0545677639879314,0,0,0,0,0,0.142862210481612,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.315068733863913,0,0,0,0,0,0,0,0,0.0814064582963827,0,0,0,0,0.115892344659999,0,0,0,0,0,0.27455562274416,0,0,0.0628534328997711,0,-0.244484610661503,0.0287616575249498,0,0,0,0,0,0,0.26609023746552,0,0,0.0637061920322863,-0.00528398291230416,0.00971991617911476,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.106718526151547,0,0.424613930880932,0,0,0,-0.0528852594645356,0,0,0,0,0,0,0,0,0,0,0.0230721725395426,0,0,0,0,0,0,0,0.0723142824680424,0,0,0.0020481995545695,0,0,0,0,0,0,0,0,0,0.625649298918385,0,0,0,0,0,0,0,0.212131958537286
X601601.CH.EQUITY,0,0.423430131148113,0,0,0.228079907919631,0,0,-0.0548709104560515,0,0,0,0,0,0,0.0424294230534373,0,0,0,0,0.249320713030626,0,0,0,0,0,0.0441534623957081,0,0,0,0,0,0,0,0,0,0.0647076534491556,0,0.0714106360183642,0,0,0,0.0986942963211314,0,0,0,0,0,-0.0326639336227234,0,0
X601319.CH.EQUITY,0,0,0,0.122785293776034,0,0,0,-0.0423639088068506,0,0,0,0,0,0,0.163053102187804,0,0.258844884291088,0,0.0534714077026223,0,0,0,0,0.113034052361105,0.0387442187351018,0,0,0,0,0,-0.091768389125493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23371544755613,-0.0320414774366443,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.118556769861233,0,0,0,0,0,0,0,0,0,-0.0203402957536445,0,0,0,0,0,-0.0672923539792521,0,0.31700635672038,0,0,0,0,0,0,0,0.177701302520784,0,0,0.0169508711482728,0.0329413412091274,0.290237241934447,0,0,0.22014559649826,0,0,0,0
X600016.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0406137439924489,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.126906524062542,0.271819421305799,0,0.0820200341754581,0.0231041660131586,0,0.0734799944661551,0.160718147642764,0,0,0,0,0,0,-0.0213731148988177,0,0,0,0,0,0,0.0853035597897181,0.189464165517054,0,0,0
X1109.HK.EQUITY,0,0,0,0,0.29145932121621,0,0.0364197989626257,0.174650290529734,0,0.105855222549684,0,0,0,0,0,0,0,0,0,0,0.148686747639719,0,0,0,0,0,0,0,0,0.133632824258315,0.193685304304467,0,0,0,0,0,0,0.0227871242812989,0.061186064161402,0.0776360881106747,-0.0173937682836552,0,0,0,-0.0410149255474012,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225784988566078,0,0,0,0.0238887083099156,0.226032373520038,0,0.0798737472143205,0,0,0,0,0,0,0,0,0,0,0,0.0660734551044196,0,0,0,0,0,0,0,0.0440212832867192,0.0274692048398499,0.0732344829157036,0,0,0,0.0710866296618126,-0.00432129491514539,0.557996936180891,0
X300059.CH.EQUITY,0,0,0,0,8.67361737988404e-19,-0.00413305863994913,0,0,0,0.230413782125836,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510672435052493,0,0,0,0.00962552858115287,0,0,0,-0.0181544991897554,0,0.255304799983408,0,0.0904354753583032,0,0,0,0,0,0,0.0484969538057266,0,0,0,0,0.222632543033508,0.160120705242398,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.811965856423535,0,-0.189649821122904,0,0.0775389549634703,0,0,0,0,0,0,0,0,0,0,0,0.15773325147035,0,0,0,0,0,0.0712679709647205,0,0,0,0,0,0,0,0.158015584333091,0,-0.0654058622773022,0.242544752176022,-0.300095822774849,0,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,-0.19766069429573,0,0.345545614937765,0,0,0,0,0.143383527247338,0,-0.0987722810480175,0,0,0,-0.0734966266877009,0,0,0.0222918891646184,0,0.0374405014798788,0.114680062961238,0,0,0.374366660180896,0,-0.0270202109643626,0,0,0,0,0,0,0,0,0,0,0,0,0.0492763788975692,0,0,0,0,0,0.0693459340511754
X600048.CH.EQUITY,0,0.108670330450977,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.542068533216168,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.157775595922717,0,0,0,0,0,0,0,0,-0.0543051068625984,-0.0816813096963359,0.0335824675942416,0,0,0,0.101867914175831,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.244963509714632,0,0.0895107470164059,0,0.0529229796732642,-0.075787481598788,0,0,0,0,0,0,0.384776140383366,0.0502698944343806,-0.274303513166236,0,-0.147429603499766,0,0,0,0,0,-0.235414779868351,0.277849483572914,0,0,0,0,0,0.51207186826996,0,0,0,0,0,0,0,0,0,0,0,0.0706801296929239
X688.HK.EQUITY,0,0,0,0,0,0,0.109720817673335,0,0,0,0,0,-0.077872463538306,0.0419631960854983,-0.0319252504667378,0,0,0,-0.00526491488668937,0,0.340976126507276,0,0.143121912491526,0,0,0,0,0,0,0,0.234070245159142,0,0,0,0,-0.22035858521015,0,0.280915873300291,0,0,0,0,0.0229666147919883,0,0,0,0,0,0,-0.00304384405475499
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238667599604432,0,0.369543470660749,0,0,0,0,0,0,-0.023736790042399,0.574661457701199,0,0,0,0,0,-0.0655423450703749,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0547523601426042,0,0.125717002082856,0,0,0,0,0,0,0.11721613125125,0,0.268328120270358,0,3.46944695195361e-18,0,0,0.0116103863387303,0,0.176398815338126,0,0,0,0,0,0,0,0.0329926456324144,0.0294802466178237,0,0,0,0,0,0,0.0518027039088783,0,0,0,0,0,0,0,0.00723727727886859,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.0141520862091872,0,0,0,0,0.0148838931184878,0,0.28957283170279,0,0,0,0,0,0,0.0358864480152192,0,0.0672053138968792,0,0,0,0.168199596704157,0,0,0,0,0,0,0,0,0,0.0309300256485649,0,0.209609112499599,0,0,0.120081684717408,0.0682041948167749,0,0.0235938595644946,0,0.0492851767651001,0,0.0445592474146441,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0017834371546561,-0.0357356457418977,0,0,0,0.207700715531172,-0.368512325875209,0,0,0,0,0,0,0,0,0,0.143137686303784,-0.100372754583578,0.0553432532137849,0,0,-0.131492714523747,0,0,0.0810329020300025,0,0.363665374036665,0,0,0.0147306519829943,0,0,0,0,0,0,0,0,0.0732692547349873,0.137772773507396,0,0
X600837.CH.EQUITY,0,0,0,0.0306431994048086,0,0,0,0,0,0,0,0.285635492010378,0,0.0133042736068124,0,0,0,0,0.0794910648171769,0,0,0,-0.0642180412051769,0,0.0394277045564215,0,0,0,0,0,0,0,0.368367516058482,0.00999714800642497,0,0,0,0,-0.021312037508275,0,0,0,0,0,0,0.0575422057673543,0,0.0594444047093057,0,0
X601336.CH.EQUITY,0,0,0,0,0.495962598889228,0,0,0,0,0,0,0,0,0,0.31142228108937,0,0,0,0,0,0,0,-0.213785578061626,0,0,0,0.0390801018188298,0,0,0,0,0,0.0862334785150277,0.0469365012140584,0,0,0,0.116179185541644,0,1.38777878078145e-17,0.0512259427678514,0,0,0,0,0,0,0.065483926268903,0,0
X601211.CH.EQUITY,0,0,0,0,0.0039181290974768,0,0.0355328461019106,0.0728282661895962,0,0,0,0,0,0,0,0,0,0,0,0.140727315035995,-0.0185859273236267,0,0,0,0.0800768606949888,0,-0.121711894905864,0,0,0,0,0,0.206435565560068,0.125138658785263,0,0,0,0,0.077397614560876,0.0781231269870288,0,0,0,0,0,0,0.0477634724507071,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0265018184044433,0.125796156649363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747824790480373,0,0,0.279439956521794,0.0937343042819609,0,0,0,0,0.248712303316077,0,0,0,0,0,0,0.161250518932647,0,0,0,0,0,0,0.159593538975866
X002736.CH.EQUITY,0,0,0,0,0.047347782614949,0,0,0,0,0.0387861679359576,0,0.0898253684780525,0,0.0411118803743155,0,0.0736157009202662,0,0,0,0,-0.0379536537286306,0,0,0,0,0.103409460006326,0,0,0,0,0,0,2.77555756156289e-17,0.248842452640509,0,0,0,0,0,0.397609181639668,0,0,0,0,0,0,0,0,0.0747358346569275,0
X000166.CH.EQUITY,0,0,0.0554962115095275,0,0,0,0,0.0997631936083398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0283756640686547,0.0329197535069471,0.274430286727441,0,0.288377048637216,0,0.012201949990982,0,0,0,0,0,0,0,0.149219457837417,0.0459935631592225,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.251551546118334,0,0,0,0,0,0,0,0,0,0,0,0.0277652942958548,0,0.25887545116604,0,0,0,0,-0.0733744377309489,0,0.0705811365294753,0,0,0.490798089605568,0,0,0,0,0.0627021203188571,-0.651140415971996,0,0,0,0,0.142605360041122,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,-0.0226129300178797,0,-0.109290697086654,0,0,0,0,0,0.0633109093220994,0,0.701443150255867,0,0,0.0752214228300203,0,-0.0407653799750985,0.085663586706992,0,0,0,0,-0.173972843962389,0,0,0,0,-0.00447526055591604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756402484810118,0.118989069151326,0
X12.HK.EQUITY,0,0,0,0,0,0,0,0.464664896925205,-0.0957798148725356,0.0844900556548244,0,0,0,0,0,0,0,0,0,0.144353730515722,0.401675985886935,0,-0.0825348350505334,0,0,0,0,0,0,0.147698217190136,0,0,0,0,0,0,0,0.0482830768785803,0,0,0,0,0,0,0,-0.121192348496624,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0467367243973722,0,0.0938335090086726,0,0,0,0.281576548692695,0.0954894029637841,0,0,0,0,0,-0.211541640655199,0,0,0,0,0,0,0.0277028005125469,0,0,0.0146896478956589,0,0,0,0,0,0,0,0,0,0.0602017740841118,0,0,0,0,0.204091950732521,0,0,0,0.734455969007007
X601229.CH.EQUITY,0,0,0,0,0,0.376411314278247,0,0,0.183371817176168,-0.0354997682737761,0,0,0,0,0.0631237435807246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207239934564097,0,0,0,-0.113638270898975,0,0,0,0,0,0,0,0,0,0,0,0.111662526311222,0,4.33680868994202e-19,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0.0775442723891093,0,0.0167012541955782,0,0,0.0407652053075381,0,0,0,0,0,0.00797616550626646,0,0,0,0,0,0,0,0,0,0.229259453662546,0,0.10753904176677,0,0,0.0232204735031464,0,0,0,0,-0.165327342911231,0,0.269004456980777,0,0.181574850898189,0.0705982424807568,0,0,0,0.20842476725827,0,0
X000776.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448058448037365,0.065446085720944,0.173348155927397,0,0.00978179712958729,0,0,0,0,0,0,0,0,0.150623034516742,0.0238875482878878,0.131071107129595,0,0,0,0,0.147182047619693,-0.0174082767572646,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0567165659586203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347526187866968,-0.0324695973708067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534036277431245,0,-0.0953002945651208,0,0.0446574172326786,0,0,0.191558882595336,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.547204362290185,0,-0.0731315464099997,0,0,0,0.205446488427825,0,0.0270451713221108,0,0,0,0,0,0.000464630732374394,0,0.00522026737278669,0.207969904423924,0.0345853693023762,0,0,0,0,0,0,0,0,-0.0897222392640634,0,0,0,0,0.0397166034520498,0,0,0,0,0,0,0.0429194694552309,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706276574996216,0,0,0,0,0,-0.236315724514178,0,0,0,0,0,0,0,0,-0.0646788212046747,0,0,0,0,0.18396281017985,0,0,0,0.275205440435849,0,0.0417228342663009,-0.106004177426615,0,0,0.544304968275028,0,-0.0575849023481044,0,0,0,0
