,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601229.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY
X600000.CH.EQUITY,0,0.126670511716077,0,0,0,0.0261375443499675,0,0,0,0,0,0.0161234894281979,0,0,0,0.395989260155105,0,0,0,0,0,0,0,0,0,0,0,0,0.0195727228472601,0.0566638312653835,0,0,0,0,0,0,0,0.0154053017839185,0,0,0,0,0.0317172720360538,0.033870761260416,0,0.0471642952487727,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.292562464314709,0,0,0.0686744318861739,0,0.0284168213083207,0,0,0,0,0,0,0,0,0,-0.0160328527826533,0.233814495984349,0.106879153685805,-0.0422680102349626,-0.0335293515569564,0,0,0.168781813440794,0,0,0,0,0,0,0,-0.057674148252353,0,0,0,0,-0.0494008991899102,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0356059914375712,-0.120485900350815,-0.0754850596147706,0,0,0,0,0,0,0,0,0,0,0,0.0682232037155695,0,0,0.107788700376678,0,0.104601249545707,-0.246628174378932,0,0.252218486342429,0,-0.434434454529932,0,0,0,0,0,0,0,0,0.276375796529503,0.251007211426254,0,0.173882208399227,0,0.227966095038766,0,0,0
X601998.CH.EQUITY,0,0,0.211833711351831,0,0,0,0,0,-0.0379181152450423,0,0.163879968507695,0,-0.0393817942551196,0,0,0.277403672708408,0.184186517782971,0,0.192361589721957,0,0,0,0,-0.0797358858771088,0,0,0,0,0,0,0,0.094524609397692,0,0,0,0,0,0,0,0.0406065917246445,-0.128935454733736,0.172346653287512,0,0.0935278264131581,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.107993065892465,0,0.224821703076161,0,0,0,0,0,0,0,0,0,0,0.110663695411413,0,0,0,0.00432499555494446,0.141371379666724,0,0,0,0,0,0,0.0642943807855413,0.223590292546331,0.0306678709822252,0,0,0,0.6032704617641,0,0,0,0,0,0,0.0335278478748122,0,0,0,0.201971644501775,0,0,0,0,-0.46231574623831
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0.0123899090613848,0,0,0,0,0,0,-0.0562934580456155,-0.0457172615531786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189178818029733,0,0.126498936171806,0.359334128439639,0,1.73472347597681e-18,0,0,0,0,-0.0519233911812348,0,-0.207388286072846,0,0,0.224578957698661,0,0,0,0.227701204596846
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.542561218774066,0,0,0,0.141676029019507,0,0,0,0,0,0,-0.124434730144819,0,0,0,0,0,0,0.267892295392898,0.082813506198038,0,0,0.0149274280273118,0,0,0,-0.115263001820941,0,0,0,0,0,0,0,0.0107545162975488,0,0,0.169484501389539,0,0.00426391466517626,0,0
X002142.CH.EQUITY,0,0,-0.0399247973399586,-0.183122607708418,0,0.44879752193159,0,-0.248765425456899,0,0.0225547909577833,0,0,0,0,0,0,0,0,0.102709187944584,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0449330412844593,0,0,0,0.459857180041096,0,0,0,0.104289616132517,0,0,0,0,0.0641324206797689,0,-0.0792489264445035,0,0.0430719721557748,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.230510623774635,0.0610988629141231,0.01754794014584,0,0,-0.296636455594759,0,0,0,0.0701097859570111,0,0,0,0,0,0,0,0,0,0,0,0.286713417454855,0,-0.0692179086448411,0,0,-0.151330821410065,0,0,0.146978030533422,0,0,0.25590373424279,0,0.131252646272781,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,0,-0.0746317957551857,0,0.226317364578557,0,0,0.0793993612800978,0,0.167129296373734,0,0,0,0,0,0,0,0.128384425604452,0,0,0.158217651369891,0,0,0.0376056518780614,0,0.032058190545903,0,0,0.0458799116557947,0,0.100299917906129,0,0,0,0,0,0,0.219282592535475,0,0,0,0,0.0285633849982496,-0.110997993043518,0,0,0,-0.0775320157953286,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.23543421427709,8.67361737988404e-19,0,0,0,0,0,0,0,0.404745104743384,0,0,0,0,0.215733346150987,0,0,0,0,0,0,0,0,0,0,0,0.145824784135364,0,-0.136558877412106,0,0,0,0.0780017742332294,0,0,0.0515671601540862,0,0,0,0.278849277768771,0,0.0918976119544817,0,0,0
X601818.CH.EQUITY,0.261547124511309,0.0739365655160022,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.141736038829385,0.00760841077255577,0,0,0,0,0,0,0,0,0,0.0763559219504237,0,0,0.0677936682306641,0,0,0,0,0,0,0,0.0203130165372242,0,0,0,0,0,0,0,0,0,0.207219097022366,0,0,0,0,0.0291001166198339,0
X688.HK.EQUITY,0,-0.00623032396325024,-0.081517070897781,0,0,0,0,0.0701703495880445,0,0.0470480666079684,0,-0.253377906894035,0,0,-0.0660785580729105,0,0,-0.0151407088757578,0,0,0.39623246404628,0,0,0,0,0,0,0.166440448867328,0,0,0,0.296531802485167,0,0,0,0,0,0.230191814219415,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0,0.370631770300301,0,0,0,0,0.0866063805353561,0,0,0,0,0,-0.135798878680434,0,0,-0.778336924007295,0,0,0,0,0,0,0,0,0,0,0,-0.0239053353105797,0.158922713501744,0,0.344756532330775,0,-0.110773970500708,0,0,0,0,0.432790838268572,-0.0432467840981237,0,-0.139175754720743,0,0,0,0.237307803238278,0,-0.0998252917971429,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.108013255646528,0,0,0,0,0.147428790423011,0,0.223355694402622,0,0.258493495505272,0,0,0,0,0,0,-0.0121970067554303,0,0,0,0,0,0,0.0569842712433787,0,0,0,0,0,0,0,0,0.0309649706834382,0,0,0,-0.0558695689474298,0,0,0,0,0.0508479657866798,0,0,0,0.0667645781967132
X601688.CH.EQUITY,0,0,0,-0.00249392268626453,0,0,0,0,0,-0.044414989223267,0,0,0,0.0388385175516891,0,0,0,0,0,0,0.190320910140767,0,0.403694818238386,0.401980631403197,0,0,0,-0.00875309948321294,0,0,0,0,0,0,0,0.0591554270044565,0.25829018722043,-0.112192426409302,0,0,0,-1.73472347597681e-18,0,0,-3.46944695195361e-18,0,-0.0373226027937925,0,0,0
X601336.CH.EQUITY,0.0364230493777339,0,0,0,0.43955557699986,0,0,0,0,0,0,0,0,0.0215640074173948,0,0,0,0.127556577199461,0,0.0392874759786311,0,0,0,0,0,0,0,-0.0584982905880912,0,0,0,0,0,0.0278721720256039,0,0.0373241838250469,0,0.120266076953409,0,-4.33680868994202e-19,0,0,0,0,0.315601571982993,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.0176703657699975,0,0,0,0,0,0,0,0,0.227419357384788,0.00402074280925224,0,0,0.0538238594830591,0,0,0,0,0,0.0961905302863728,0,0,0,-0.0737992018795492,0,0,0,0,0,0.301551191417177,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.00121945602072201,0,0,0,0.13507039070822
X601211.CH.EQUITY,0,0,0,0,0.113585064238889,0,0.0515726282454062,0,0,0.00790337432029786,0,0,0,0,0,0,0,0,0,0,-0.0991809649977292,0,0,0,-0.245497268403484,0,0,0.104577925721407,0,0.0833143122474467,0.0409610648643577,0,0.00648830171807257,0.28046763938701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203102610382636
X267.HK.EQUITY,0.150320065039674,0,0,0,0,0,0,0.0937869055530343,0,0,0,0,0,0,-0.0465353586820986,0,0,0,0,0,0,0,0,0,0,0.1269072009873,0,0,0,0,0.211379850373554,0.114191529513185,0,0,0.11194337988731,0,0,0,0,0,0,0,0.124375385022141,0,0,0,0.231109526991588,0.157312868945382,0,0
X002736.CH.EQUITY,0.0480291951853059,0,0,0,0.200918615037395,0,0,0,-0.0348852291778796,0,0,0,0,0,0,0,0.101640074205337,0,0,0,-0.0351544892276465,0,0,0,-0.0239114805783587,0,0,0,0,0,0,0,0.0845759880290934,0,0,0,0,0,0,0.442472847676855,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0881526235409907,0.149104282229635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222232779802089,0,0,0,0,-0.0589879139794335,0,0,0,0,1.38777878078145e-17,0,0,0.125387401304769,0,0.282549868685366,0,0,3.46944695195361e-18,0,0,0,0.0180385364318042,0,0,0,0.501236630280764
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0521619405551325,0,0,0,0.25310474485199,0.129113436527337,0,0,-0.0189409826173468,0,0,-0.22640454415531,0,0,0,0,0,0,0,0.00383923635910743,0,0,0.0548075385595276,0,0,0,0,0,0,0,-0.120797305945718,0,0.0633946306900872,0,0,0,0,0.206794378802003,0.721197486313293,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.49883427856947,0,0,0,0.125524107903965,0.0493823516278913,0,0,0,0,0,0,0,0,0.222899718805857,0,0,0.829326068209625,0,0,0,0,-0.415627403244458,0,0.127708367987353,0,0.104735673220425,0,0,0,0,0.124871931493371,0,0
X12.HK.EQUITY,0,3.46944695195361e-18,0,0,0,0.0958452540231542,0,0.0906198395776125,-0.136087649457666,1.73472347597681e-18,0,0,0,0,-0.00499671472681051,0,0,0.138553512016506,0,0,0,0,0,-0.254156956468758,0,0,0.0946866148763999,-0.139529301995187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490632495330926,0,0,0,0,-0.000143392813571319,0,0,0
X601229.CH.EQUITY,0,0,-0.0987219354923646,0,0,0,0,0,0.247662057669557,-0.226628665233963,0,0.395619717891087,0,0,0,0,0.0814006697595641,-0.21995630796083,0,0.161126903501509,0.0528346608786133,0,0,0,0,0.0620515870819916,0,0,0,0.290985935746631,0,0,0,0,0,0,0,-0.254358958554179,0,0,-0.119260199143077,0,0,0,0,0,0,0,0.432667905336633,0
X001979.CH.EQUITY,0,0,0,0,0,0,0.220691950450177,0,0,0,-0.117625738774942,0,0,0,0,0.0642680307114761,0.0872182966362537,0.311424975756823,0,0,0,0,0,0.120223647013967,0,0.0335017219847506,0,0,0.216318448468856,0,0,0,0,0,0.0210937748175328,0.0491264648811712,0,0,0,0,0,0,0,0,0,0,0,-0.210893117204028,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0554791319581547,0.0813690867346504,0,0,0,0,0,0,0.159632039160944,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0449430372647292,0,0,0,0,0,0,0.248891374757607,0.0582913142164979,0,0,0.189680582733156,0,-0.0335620508682235,0,0,0,0,0,0,0.0680055905791731,0.211550632747938
X823.HK.EQUITY,0,0,0,0.12853681117442,0,0.342576901678201,0,0,0,0.127648214312276,0,0,0,-0.0907728736828372,0,0,0,-0.165047046259278,0,0,0.169324600509644,0,0,0,0,0,-0.145191148082577,0,0.0743387661687251,0,-0.294298837628393,0,0,-0.164807300719411,0,0,0,0.0730398971057492,0,0,0.16210837250749,0,0.189190935082988,0.0246849637733214,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.130725346017473,0,0.098037082636366,0,-0.145845568397119,0,0,0,0,-0.343994939840295,0,0,0,0,0,0,0,0,0,0,0.0562294044473842,0,0,0,0,0.133723584284309,0,0.146663944988126,0,0.0955956285531688,0.498851765431358,0,0,0,0,0,-0.0178088375240411,0,0,0
X601169.CH.EQUITY,0.0264968669713816,0,0,0,0,0,0,0,0,0,0.0977217648272992,0.00130068644085093,0,0,-0.0608201332275588,0.181302460245789,0,0,0,0,0,0.11534479889204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244932155079365,0.00178432450403081,0,0,0,0.306713338214461,0,0.179427296602643,-0.00193109543565847,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.117594087869086,0,0,0,0.13419649663547,0,0,0,0,0,0,0.125317929492954,0,0,0.258757495024143,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.117390689510008,0.017506621194956,0,0,0.195430929535369,0.00187219986812115,0,0,0,0,0.129783757903569,0,0,0,0
