,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY
X1109.HK.EQUITY,0.0232542751891348,0,0,0,0.027133454994725,0,0,0,0.0374073496032268,0,0,0.110010954911338,0,0,0,0,0,0,0,0,0.342801046944014,0,0,0,0,0,0,0,0,0.0647400970831509,0,0,0.244312290002506,0,0,0,0,0,0,0,0,0.232798772989069,0,0,0,0,-0.175518970031156,0.00876879871612806,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0471324399702317,0,0,0,0,0.0241939280029566,0.25543255072862,0,0,0,0.104950088166806,0.0327683012603076,0,-0.218258537362359,0,0,0.246329749653741,0,0,0,0.0885431549544221,0,0,0,0.0410089551053449,0,0,0,0,0,0,0,0,-0.17511348212053,0,-0.154323051758811,0,0,0.063010999408424,0.237775972022697
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210710676589996,0.0210405311730724,0.240686403841514,0,0,0,0.129589881881419,0,0,0,0.0381154831178131,0.203515288159435,0,0,-0.0566554930506637,0,0.160156133217663,0,0,0,0,0,0,0,0.0581922405413344,0,0.0269453715808312,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.452036772355513,0,0,0.315753589406797,0,-0.171888902470028,0,0,0,0,0,0.254564516646691,0,0,0,0,0,0,0,0,0,-0.0175872267139853,0.146326639820192,0,0,0,-0.257410072872,0,0,0,0.263122243621397,0,0,0,0.0965445343189502,0,0,0.201285110065911,0,0,0,0,0,-0.0870230770692798,-0.249900291730325,0
X823.HK.EQUITY,0,0,0,0.112045625595222,0,-0.0350375356997469,0,0,0,0,0,0,0,0,0.055319339353173,0,0.0585715465560999,0.108930975391346,0.310145197534805,0,0,0,0,0,0,0,0,0,0,0,0,0.0017744321566691,0,0,0,0.174016768229838,0,0.0761262190059066,0,-0.0425896502181865,0.34545361298344,0,0,-0.121393848391418,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.128071441734277,0.0768285155292898,0,0,0,0.122371761668552,0.169495564531669,0,0,0,0,0,0,0,0,0.0361078651167484,0,0.176511960766318,0.0276949745066976,0,0,0,0.283436865784936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277094296357796
X12.HK.EQUITY,0,0,0,-0.0776859097393765,0,-0.318387134189309,0,0.464899378337554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331764327857625,0,0,0,0,0.135286433255376,0,0,0,0,0,0,0,0.309373831941886,0,0,0,0,0.0755625257858375,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,-0.286446782535968,0,-0.141974736026815,0,0,-0.10446151560711,0,0,0,0,0,0,0,-0.267645183188936,0,0,0,-0.171228081297412,0,0,0,0,0.197916794580497,0,0,0,0,0,0,0,0.422692154474407,0.0177340382676947,0,0,0.0472756991311326,0,0,0,0,0,0,0,0.162408533350422,0,0.329891168701161,0,0,0.186861395213837,0
X601688.CH.EQUITY,0,0,0,-0.263475811102282,0,0,0,0,0,0,0,0,0,0,-0.0774331843118597,0.036588316490022,0.125436780659066,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0555149190472287,0,0,0.0346834938274723,0,0,0,0.456768245364892,0,0,0,0.0793772585465645,0.110809719339827,0,0,0.0524471721395566,0,-0.040960002657944,0,0.242778468858876
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.000661244942329953,0,0,0,0,0,0,0.00888748672153191,0,0.0380967694389265,0,0,0,0,0,0,0.00251139659879797,0,0,0,0,0,0,0.0937576436530074,0.100887265812358,0.166171424134388,0,0,0,0.292372750602268,0.0331007486526538,0,0,0,0,0.298389967310485,0
X601336.CH.EQUITY,0,0,-0.155602037016912,0,0,0,0,0,0,0,0,0,0.194541071804264,0.0735558392885103,0,0,0,0.124883856637922,0,0.156299789319115,0,0,0,0,0,0,0,0,0,0,0,0.161919900232181,0,0,0.17784684991977,0,0,0,0,0.323478932787681,-0.020101040504064,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0.0240864117198169,0,0,0,0,0,0,0,0.190280844237534,0,0,0,0,0,0,0,0,-0.0151510520874946,0,0.17280282514061,0,0,0,0,0,0.0329323826570946,0,0,0,0,0,0,0,0.0313442529267833,0,0,0,0.167077701837907,0,0,-0.0292307927115709,0,0,0,0,0.0371222794896489,0,0,0.301676073368066
X601066.CH.EQUITY,-0.124706815476918,0,0,0,-0.252138608985044,0,-0.110503099497401,0,0,-0.114726059005932,0,0,0,0,0,0,0,0,0,0,-0.0256254299933206,0,0,0,0,0,0,0,0.308444243504792,0,0.0280497642619807,0,0,0,0,-0.0789958235505872,0,0,0,-0.121571857415457,0,0.109789160550873,0,0,0,0.110368758443611,-0.137684721955974,0.1268790557387,0.255132733390976
X601229.CH.EQUITY,0.46572315011956,0,0,0,-0.0384301033277765,0,0,0,0,0,0.00174159419869958,0.16903899863029,0,0.116195926390901,0,0,0,0,0,0,0,0,0,0.175528040130631,0,-0.28125005764035,0,0,-0.0885671696632212,0,0,0,0,0,0,0,0.122823331628883,0.0477299076489994,0,0.11292543819407,0,0,0,0,0,0,0.237808144109241,0,0
X002142.CH.EQUITY,0,0.618635096792773,0.264428489249941,-0.0655243955015449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241095122675709,0,-0.04915149950977,-0.154205045049938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996457399181037,0,0.00162630498165092,0,0.015863672496219,0,0
X1997.HK.EQUITY,0.432628486116271,0,0,0,0,0.112996407305235,0,0,0,0,0,-0.0313792798278077,0,-0.178613398380319,0.0197911195878577,0,0,0.168734234391247,0.170556771403558,0,0,0,0.0687657905046783,0,0,0,0,0,0,0.489059695544916,0,0.144378410533279,-0.231848236375163,0.0129334430677751,0,0,0,0,0,0,0,0,-0.143864788198781,0,0.0235903721125568,0,0,0,0
X000166.CH.EQUITY,0.0219752489252273,0,0.00579203454757415,0,0,0,0,0,0,0,0.0288665185713669,0,0.33838021114156,0,0,0,0,0,0,0,0,0,0,0,0,0.100661161420605,0.0228508578150694,0,0,0,0,0,0,0,0.016825166144311,0,0,0,0,0,0.0408024579046878,0,0,0,0,0,0,0.0755605531232575,0.363829311030918
X2882.TT.EQUITY,0,0.0250439120286174,0,0,0,0,0.164961905378605,0,0,0,0,0,0,0,-0.0205890184600385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138479218766139,0,0,0,0,0,0,0,0.0314455799148803,0,0,0,0.0124454365368906,0,0,0,0,0.143213895459884,0.111183221031476,0.00531848848121228
X600015.CH.EQUITY,0.080386600486952,0,0,0,0.012295016993913,0,0,0,0,0,0,0.0954831330379115,0,0,0,0,0,0.0265999144451346,0,0.0649579750559958,0,0.130278706751859,0.0255574341516424,0,0,0,0,0,0,0,0.123347396506204,0,0,0,0,0,0,0,0.0682883569871804,0,0,0,0.00893197716334011,0,0.459181756754169,0,0,0.143255409075418,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.586002055468605,0,0,0,0,-0.107281331159499,0.0611441655423725,-0.0209779528513317,0,0,0,0,-0.0927145162111751,0,0,0,0,0,0,0,0,0.0897396028628069,-0.0897972709362179,0,0.396787937972155,0,0,0.256413270702545,0,0,0,0,0.0756333799449721,0,0,0.883420780127006,0,-0.0494218434392634,0,0,0
X002736.CH.EQUITY,-0.072159161943751,0,0.0889399077773145,0,0,0.030069576515634,0,0,0,0,0.142427755555711,0,0,0,0.106049330943914,-0.0826526937025816,0,0,0,0.251012727736142,0,0,0,0.0685498737415376,0,0,0,0,0,0,0.185046719217775,0,0.0614228243334639,0,0,0,0,0.0935291146494857,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.21696127938961,0
X2881.TT.EQUITY,0,0.204870732204368,0,0,0,0,0,0.0511377716712712,0,0,0,0,-1.18062237127028,0,0,-0.107892290013305,0,0,0,0,0,0.0194947950061201,0,-0.0875978186355309,0.0462637215087619,0,0,0.20267312448685,0,0,-0.640006450768341,0,0,0,0,0.67230085564455,0,0,0.311228169128166,0.332001186752385,0,0,0.246749472213165,0,0,0.31609849028138,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0761713237223966,-0.0678431632890191,0,0,0.30554425477732,0,0,0,0,0,0,0,0.081165997058588,-0.068651313629081,-0.1439178903372,0.0380414319996044,0,0,0,0,0,0.342500168423609,0,0,0.0970349576934401,0,0,0,0,0.0671344654151374,0,0,0.201565453253255,0,0,0.141035006617488
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0711768700150692,0,0,0,0,0,0,0,0,0,0,0.117047462496137,0,0,0,-0.0144580930857913,0,0,0,0,0,0,6.93889390390723e-18,0,0.23097177974869,0,0.110101711341733,0,0,0.171614020331823,0.0803190353799153,0,0,0,0,0.0313030301060649,0
