,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY
X2388.HK.EQUITY,0,0,0,0,0,0,0.112743075092894,0,0,0,0,0,0.137995357492712,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.475367291054169,0,0,0,0,0,0,-0.0773126234445197,0.00428462032778568,0,0,0,0,0.137978643837229,0,0,0,0,0,0.104987567304874,0,0,0,0.0853097037354795,0.0643785916730845,0,0
X601066.CH.EQUITY,0,0,-0.0708439872784487,-0.0223326289544465,0,0,0,0,0,0.131162011408001,0,0,0,0,0,0.441224694320873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318101861789665,0,0.164353989518444,-0.116797349517469,0,0.0601118631226243,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243278432333627,0,0,0,0,0,0.157777939727083,0,0,0,0,-0.158882635214302,0,0.28391317791984,0,0,0,0,0,0,0,0.244981357990609,0.256166208989028,0,0,0,0,0,0,0,0,-0.0550343776912333,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.199814173740895,0,-0.00997260015401982,-0.0515789276845497,-0.130387734806844,0,0,0,0,0,0,0.0647578123228265,0,0,0,0,0.113350516247648,0,0,0.437093438418296,0,0,0,0,0.00632067234282372,0,0,0.0356605264035351,0.142698446354973,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.0842702802299999,0.0507906329568443,0,0,0,0,0,0,0,0.0557979843024004,0,0,0,0,0,0.010102072396531,0.075741880292057,0,0.449095298105646,0,0,0,0,0,0,0.0394775602242502,0,0,0,0,0.0291755001861999,0,6.93889390390723e-18,0,0,0,0,0,0,0.122906475996705,0,0
X601818.CH.EQUITY,0.0288868246051797,0.137592185016483,0,0.0347162049944549,0.0283619521482369,0,0,0.0075409506487066,0,0,0.137916380029916,0.2731737539477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155964596773741,0,0,-0.0651031217578923,0,0.240356907546563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.149935692386026,0,0,0,0,0,0,0,0,0.274257232916366,0,0.181589738657305,0,0,0,0,0,0,0,0,0,0,0,0,0.0147215819300681,0,0,0,0,0,0.149716942438539,-0.0260430326517209,-0.00660369278747848,0,0,0.107757974731764,0,0,0,4.33680868994202e-19,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265975991773606,0.0700472433743828,0,0,0,0,0,0,0,0,0,0,0.0894562741308309,0,0,0,0,0,0,0.0349556891189456,0,0,0,0.407339463406899,0.0772071635472663,0,0,0,0,0,0.00340859204998397,0,-3.46944695195361e-18,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0223071732251007,0,0,0,0,0,0,0,0,0.189389296106218,0,0,0,0.0677174367572398,0,0.150724965905946,0,0,0,0,0,0,0,0,0,0,0,0,0.0399114689032672,0,0,0,0.0776711027540694,0.101784358731616,0,0.328798283029562,0,0,6.93889390390723e-18,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.106714076439241,0,-0.0413359175763857,0,0.0551164857630652,0,0,0,0.0655140188989806,0,0,0,0,0,0.116960125606924,0.0623677882506305,0,-0.118830788568379,0.461838737437338,0,0,0,0,0,0,-0.0986910775486967,0.226495164203017,0,0,0,0,0,-0.00798230226803911,0,0,0,0,0,0.0983324890620669,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.251233859744026,0,0,0,0.0512163135942573,0.128121188795197,0,0,0,0,0.144679503156577,0,0,0,0,0.00448638381342067,0.0305582116843937,0.0311533036019146,0,0,0,0,0.374939159185774,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00766882684258437,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.226586864380405,0,0,0,0,-0.104029021703612,0.358107661533424,0,0,0,0,0,0,0,0,0,0.215284486281263,0,0,0,0.0277614411408381,0,0,0,0,0,0,0,0,-0.00848023865666751,0,-0.00706984118920428,0.0734687228458261,0,0,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.151939027492888,-0.0419085501129806,0,0,0,0,0,0,0,0,0,0,0,0,0.348480885191859,0,0,0.526440109884857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432936413160887,0,0.109388334504476,0.0247989765784116,0,0,0,0.0318717608137257,0,0.0629410640512018,0,-0.141470974012362,0,0.150151700174002,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.083529207989704,0,0,0,0,0.0600727547801821,0,-0.0696918108743907,0,0,0,0.0510866563504091,0.0661864686896501,0,0,0,0,-0.0995078745542412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548019055645637,0,0,0,0.20855014303634,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179177320461679,0.880840670576991,0,0,0,0,0,0,0,0,0,-0.207559446733939,0,0,0.105680312746432,0,0,0,0,0,0,-3.49751604983311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0.00681176271219398,0,0,0,0,0,-0.117002867665692,0,0,0.0989244063762031,0,0,0.0695710925923751,0.0377342054300854,0,0.00804615829426097,0.22334541998086,0,0,0,0,0,0,0.0524222368703636,0,0,0,0,0.285180414781814,0,0,0.195388984932298,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.0681817942256178,0,0,0,0,0,0,0,0,0,0,0.139533263289541,0,0,0,0,0.325924088278181,0,0,0,0,0,0,0,0,0,0.0879104147224131,0,0,0,0.060674992185267,0,0,0,0,0,0.349767210192678,0,0,-8.67361737988404e-19,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0917018961900287,0,0,0.123883217614821,0,0,0,0,0.0999406427951355,0,0,0,0,0.129254958051502,-0.0989451613965546,0,0,0,0,0,0.205769620247551,0,0.385365879103338,0,0,0,0,-0.0760476985517382,0.0655828881911385,0,0.143061722670849,0,0,0.00895899520053679,0.136444668410942,0,0,-0.08756344576374
X823.HK.EQUITY,0,0,0.515662697408306,-0.0927919561846422,-0.0926568442858316,0,0.0927861850909671,0.0262078877145013,0,0,0,0,0,0,0,0,0,0.616706255674461,-0.106976652544768,0,0,0,0,0,0.215527855917465,0,0,0,0,0,0,0,0,0,0,0,0.0119672197528797,0,0,-0.346201879748081,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431083639410537,0,0,0,0,0.0122253554961341,0,0,0,-0.229663358991478,0,0,0,0,0,-0.0566034303566946,0.0163544036989011,0,0,0.11790125776575,0,0.589520484429262,0,0,0,0,0,0,0,0,0,0.264980174659794,0,0.0751988325296757
X600999.CH.EQUITY,0,0,0,0,0.0770521208155075,0.021022480369184,0,0,0,0,0,0,0,0,0.0695941263706924,0.0041678338503594,0,0,0,0,0,0,0,0,0.0637782188028909,0,0,0,0,0,0,0,0.43679686424881,0.0476650367468264,0.164412418880482,0,0,0,0,0,0,0,0,0,0,0,0,0.156281581120867,0,0
X601169.CH.EQUITY,0,0.0666041943070653,0,0,0,0,0,0,0,0.134004570627902,0,0,0,0,0,0,0,0,0,0.0855780254018386,0,0,0.0814856500088022,0,0,0,0,0,0,0,0,0.157408737555995,0.197370095881197,0,0,0.0378309709906748,0,0,-0.0154261383086418,0,0,0,0,0,0,0,0,0,0.369409921477197,-0.0335805526608819
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0589803865552059,0,0,0.513977918178718,0,0,0,0,0,0,0,0,0.150294674795779,0,0,0,0,-0.284501338821711,0,0,0.185259183886952,0,0,0,0,0,0,0,0,0,0,0,0.120567524212935,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.131382112416565,-0.133801653554837,0,0,0,0.0143621508509934,0,0,0,0,0.112651017373436,0,-0.00220958468728388,0,0,0,0,0,0,0,0,0,0,0,0,0.103576692720626,0,0,0.309753698300429,0,0,0,0,0,0,0,0,0,0,-0.00335330201591588,0,0,0,0,0,0.138305711836974,0.472746205889501
X600015.CH.EQUITY,0,0.217948397501959,0,0,0,0,0,-0.115650270720216,0,0,0,0.347973946112659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984187592759443,0,0.113464492305086,0,0,0,0,0.266715861966188,-0.0633415186595692,0,0,0,0,0,0,0,0.10772240900634,0,0,0,0
X2891.TT.EQUITY,0.274081226894432,0,0,0,0.036876678172237,0,0,0,0.0194451911935966,-0.0852852335641946,0,0,0,-0.186254466911008,0,-0.0689324486505183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132751525442217,0,0,0.0945024379260938,0,0,0,0,0,0,0,0,0,0,0.576881448632693,0.215803178690368,0
