,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0.531495040480709,0,0,0,0.144715936440435,0,0,0.0643538515915508,0.0216167425355901,0,0,0,0.181623393579405,0,0.0318316392600259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234526654746231,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.0775648798972191,0.314336261944024,0,0,0,0,0,0,0.0244694583896036,0.251463897844838,0,0,0.0855399609391017,0,0.0654886830623538,0,0,0,0.0984066866292679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445471018010312,0.00404222618269888,0,0,0,0,0,0,0.00280233446603726,0
X601939.CH.EQUITY,0,0,0,0.629827653581983,0,0.0652146036411285,0.0161876566437222,0,0,0.230579010746484,0,0,0,0,0,0,0,0,0,0,0,0.0524614007931008,0,0,0,0,0,0.0497952273188722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.12733252907537,0.131216933134366,0,0.293479179849828,0,0,0.0384438106968764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237715794771114,0,0,0,0,0,0.136122462033737,0,0.0202641732304382,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.157769795909853,0,0.228790331397551,0,1.35525271560688e-20,0.239188832564641,0,0.0153250978816776,0,0,0,0,0,0,0.0173749648817564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210671146346403,0,0,0,0,0,0,0,0,0,0,0.128817493181126
X601988.CH.EQUITY,0,0,0,0,0.290347884931314,0,0,0,0.0299642800129296,0.070938166041544,0.21277475973007,0,0,0,0,0.157015282344719,0,0.0115251537876094,0,0,0,0,0,0,0.0672386700445991,0,0,0,0,0,0,-0.160075754247742,0,0,0,0,0,0,0,0,0.110432232796533,0,0,0,0,0,0,0,-0.049376149572324
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111323853171545,0,-0.136383735694291,0,0,0,0,0.586301490073548,-0.0228826839335671,0,0.0717066431576051,0,0,0.181961749814734,0.0048736001921755,-0.0175540283340679,0,0,0,0,-0.000405357506235961,0,0,0.092551686107992,0,0,0.190878836265535,0,0,-0.0264475326962185,0,0.117850391140826
X1299.HK.EQUITY,-0.00857629860604771,0,0,0,0.191136007397799,0,0,0,0,0,0,0,0,0,0,0,0,0.145108158732118,0,0,0,0.0805718288852484,0,0,0,0.0372863338541424,0,0,0.0509357830024635,0,0.0961067734271495,0,0,0,0,0,0,0.448562405523572,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0305537790279066,0,0,0,0,0,0,0,0.134097365883147,0,0,0,0,0.403100733501193,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.0668045600611763,0.179523127226877,0,0,0,0,0.186552006807819,0,0.0489229649760466,0.0730404956486953,0,0,0,0
X601328.CH.EQUITY,0.0786394798866711,0,0.426053320253519,0,0,0,0,0,0,0,0,0,0.43766788774761,0,0,0,0,0,0,0,0.20025364542514,0.0102856095665061,0,0,0,0,0,0,0,0,-0.00540641900641063,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.0929578130313905,0,0,0.200269729857521,0,0,0,0,0.0120338864309082
