,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY
X601328.CH.EQUITY,0.208060176659403,0,0,0.296563096902763,0,0,0,-0.0354810257322567,0,0,0,0,0,0.0938791522246412,0,0.0841342666612907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251751007892723,0,0,0,0.0682383337740706,0,0,0,0,0.0107768984181058,0,0,0,0,0,0,0,0,0.0504590055456924,0
X601166.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0.429888441069012,0,0,0,0,0,0,0.033952848206677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187035524331934,0.237340337247363,0,0,0,0,0.00340706371002106,0,0,0,0,0,0,0,0,0,0.0390998916856849,0.0222385983497741,0.101110259628227,0.0613679737376888,0
X600000.CH.EQUITY,0,0.157614775600524,0,0,0.0636410784091655,0,0.0808189394885706,0,0.0285479265446282,0,0,0.195734682724095,0,0,0,0,0.0652110978216651,4.33680868994202e-19,0,0,0.080406188663225,0,0,0,0,0,0.0600028811152645,0,0,0,0,0,0.0502639767681602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.359883126238959,0,0,0,0,0,0,0,0,0,0.0441335567668441,0,0,0,0,0.0960252856339478,0.130674691217053,1.49500268171662e-05,0,0,0.0761009701999315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496846446349792,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.123060214634644,0,0,0,0,0,0,0,0.0235813386696002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731791944650685,0,0.356914424096072,0,0.0612000366986367,0,0,0,0.174591664265101,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0764297996611535,0,0,-0.00747436234468275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130015986801911,0,0,0,0,0,0.0522073498759193,0,0,0,0.341332904791692,0,0,0.0441025530740318,0,0,-6.93889390390723e-18,0,0,0.143020973321493,0.359894344596655,0,0,0,0,0.0319637356255525
X000001.CH.EQUITY,0,0,0.0524985685838831,0,0,0,0,0,0,0.0485517961833885,0,0.510829030783133,0,0,0,0,0,0,0,0,0,0,0,-0.106990219933195,0.0991427742808239,0,0,0.166412552431638,0,0,0,0.0517879782560629,0,0.0916126697942516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0199035807560214,0,0,0,0,0,0,0,0,0.0181416291595088,0,0,0,0,0,0.208304987665088,0,0,0.130234611320655,0,0,0,0,0,0,-0.124504551833797,0,0.257971579527839,0,0,0,0.169786378564687,0,0.186602488524831,0,0,0,-0.160885975073431,0.182250237555185,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0.106594072856828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203160211571132,0.0813634167917327,0.0415932022435014,0,0,0,0,0,0.652223578436705,0.0813168766372037,0,0,0,0,0,0,0,-0.0960558016333361,0.0115933308707484,0,0,0,0
X600016.CH.EQUITY,0,0.173350674695747,0,0.0325985693989995,0.23029220155804,0,0,0,0,0.0160350282049924,0,0.0727786919541594,0.171026906352265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961383192074091,0,0,0,0,0,0,0,0,0,0,0,0.061211830542439,0,0,0.136546707948484,0,0.0148635580336364,0,0
X601601.CH.EQUITY,0,0,0.791577846087171,0,0,0,0,0,0,-0.088053037174618,0,0,0,0,0,0,0,0.141130115072042,0,0,0,0,0,0,0,-0.0801302777640996,0,0,0,0,0,0,0,0,0,-0.00347209721733661,0,0,0,0,0,0.0022922951812038,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0971440498087429,0,0,0,0,0,0.0170470004857743,0,0,0,0.167247020028494,0,0,0,0,0,0,0,0.0136754513327874,0,0,0,0,0,0.237660819773492,0,0,0,0,0,0,0,0.0933857189622143,0,0,0,0,0,0,0.164723198285047
X2388.HK.EQUITY,0,0,0,0,0.0262369397185515,0,0.0383209660035141,0,0,0,-0.0419930432991469,0,-0.00625415145293086,0.298814812940701,0,0,0,0,0,0,0,0,0,0.426382197038974,0,0,0,0,0,0,0,0,0,0,0,0.157802008484087,0,0.0319530077110474,0,0,0,0,0,0,0.0693182130720542,0,0.0468218426981718,0,0.0398812335964844,0
X11.HK.EQUITY,0,0,0,0,0,0,0.244745699396714,0.346104883740066,0,0.0715224402225645,0,0,0,0,0,0,0,0,0,0,0.125702400721414,0,0.447197885383639,0,0,-0.114461400849666,0,0,0,0,0,0,0,0,0,0,-0.221659152557502,0,0,0,0,0.0509824141587839,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.144335802012022,-0.0327186207831907,0,0,0,0,-0.0298260781451147,0.0511064332053547,0,0,0,0,0,0.494986059225247,0,0.136876411449863,0,0,0,0,0,0,0,0.186048526794454,0,0,0,0,0,0,-1.38777878078145e-17,1.73472347597681e-18,0,0,-0.0465951066456749,0,0.0404487547990488,0,0.176624057378734,0,0.0644431207089288,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.0935268873803892,0,0,0.138772058822006,0,-0.00531983345439028,0.00828269717597414,0.0467902712950722,0,0.114833545543592,0,0.109209005227342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154611890199981,0,0,0,0,0,0,-0.0210116420159121,0,0,-0.0225947562917529,0,0.0684313046500631,0,0,0.42883645865137,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0855650212684516,0.0339309520191646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670295125936731,0,0,0,0,0,0,0,0,0.0317921001921495,0,0,0,0,0.0213695976536373,0,0,0,0,0,0,0.134395742243313,0
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812855134658713,0,0,0,0.135674156510752,0,0,0.126598515324047,0,0,0,0,0,0,0.193081268392919,0,0,0,0,0,0,0.256659319725865,0.234641582871486,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.179316865606698,0,-0.0651860318523442,0,0,0,0,0,0,0,0,0.0336255646588647,0,0,0,0,0.147429038280339,0,0,0,0.433031828494818,0,0,-0.098834347304562,0,0,0,0.0278803106117992,0,0.14040403564664,0.0092632726731765,0,0,0,0,0,0,0.0100558868185569,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.305409307067004,0,0,0,0,0,0,0,0,0.410820231804277,2.16840434497101e-19,0.173061352043608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941126744883851,0.184038350692574,0,0,0,-0.0172258720721358,0,0,0,-0.0630915603874051,0,0,0,0,0
X601818.CH.EQUITY,0,0.0558757977995472,0,0,0.0653120725805144,0,0,0,0,0,0.274057702680478,0.326005608278639,0,0,0,0,0,0,0,0,0,0,0,0,0.0307686448710137,0,-0.094104374524616,0,0,0.194828103876613,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.0544060775833378,0,0,0,0.0670957469028553,0.0185684032512139,0,0,0,0.130168540466489,0,0,0.0103096351109242,0.111305158382922,0,0,0,0,0.0104018068814932,0,0,0,0.319938192479757,0,-0.0133248043225864,0,0,0,0,0,0,0.290879353070244,-0.0121211676214802,0,0,0,0,0,-0.086542996485761,0,0,0,0,0.0768777133491953,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.10582066657704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040040313790099,0,0.133870673861284,0.0845923361399187,0,0.0607225207671361,0.161212867771455,0,0.0233959540127187,0,0,0,0.380958649149648
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.266902377669336,0.361123101293746,-0.0182008156799585,0,0,0,0.248829284224378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237227548284678,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.097177993794819,0,0,0,0.171446791219869,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0762455883919429,0,0,0,0.0243703489135155,0.157772189547292,0,0,0,0,0,0,0,0,0,0,0,0.108807457957729,0.00897948204604809,0,0,0,0.111783351084673,0,0,0,0,0,0,0.0279075827187486,0.246833528132824,0,0,0,0,0.155701776947258,0,0,0,0.175345011065117
X12.HK.EQUITY,0,0,0,0,0,-0.0872627063037631,0,0,0,0,0,0,0.171339062284162,0,0.312588465682311,0,0,0.367995997584309,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.142862352837924,0,0,0,0,0,0.193830528789716,-0.113064574297512,0,0,0,-0.0409333020048814,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.0776539617320636,0.016767860808648,0,0,0,0,0.124764260396234,0,0,0,0,0,0,0,0.250902387201227,0,0,0,0,0,0,0.104379064465639,0,0,0,0,0,0,0,0.14187366015712,0,0,0,0,-0.0398101627096675,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.119594387188951,0,0,0,0,0,0,0.152052665094287,-0.0508696862292548,0,0.16196746864181,0,0.142132426044617,0,0,0,0,-0.0252137587726212,0,-0.126927632333851,0,0,0.0112223184741878,0,0,0.189167542380525,0,0,0.116026961083161,0,0,0,0,0,0,0,0.229382407192103,0.251237554297447,0,0
X2882.TT.EQUITY,0,0,0,0,-0.0742530562577812,0,0,0,0,0,0,0,0,0,0.09154449545456,0,-0.0277446241894512,0,0,0,0,0.125616854417475,0,0,0,0,0,-0.126549496617163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698064310802549,0,0.136112568510055,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0698566932910747,0,0,0,0,0,0,0,0,0,0,0,0.126955300909955,0,0,0.0189232780173722,0,0,-0.135995795927317,0,0,0,0,0.417648156470418,0,0.0294413828609779,0,0.0504662337564787,0,0,0,0,0.0191590883032413,-0.102246020257676,0,0,0,0,0,0,0.431987482549614
X300059.CH.EQUITY,0,0,0,0,-0.0974907176305545,0,0,0.154261632853221,0,-0.212107543157754,0,0,-0.0203878341237995,0,0,0.890998393152822,0,0,0,0,0,0,0.0839769009390087,0,0,0,0,0,0,-0.0565782418469467,0,0,6.93889390390723e-18,0,0,0,0,0,0.0117833676328162,-0.107658239437814,0,0,0,0,0.040449486940378,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.24172857746627,0,0,0,0.00654274218589087,0,0,0,0,0,0.0995854584562983,0,0,0,0,0.213782348658042,0,0,0,0.0649907361365014,0,0.0397897053292677,0,0,0,0,0,0,0.0532643488985586,0,0,0,0,0,0.228537534819832,0,0,0,0.0195239859389252,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124608239133063,0.141752483435136,0,0,0,0,0,0,0,0,0,0.315201230991418,0,0,0,0.17969195508539,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0702676571707967
X600999.CH.EQUITY,0,0,0,0,0.110262338710465,0,0.0288864581386372,0,0,0,0,0,0,0,0,0,0,0.0141900948785348,0,0,0,0,0,0,0,0,0,0,0.00676028948269355,0,0,0,0.205032771956694,0,0.229930803929751,0,0,0.128268603338542,0,0,0,0,0,0,0.187690122599473,0,0,0,0,0.19009065519179
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0159383584712087,0,1.73472347597681e-18,0,0,0,0,0,0.400691927113225,0,0,0,0,0,0,0.0857525658599887,0,0,0,0,0.00681401948170916,4.33680868994202e-19,-0.0270342964318452,0,0,0,0,0.0249802358527507,0,0,0,0,0,0.20460195272605,0,0,0.140109950611154,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0313867124450011,0,0,0,0,0,0,0,0,0,0.0333663514820582,0,0,0,0,0,0.0581695907293825,0,0,0,0,0,0,0.150208141581877,0.120149765483889,0,0,0.11035590439905,0,-0.00919962781520662,0.104257819667466,0,0,0,0,0,0,0,0.483101834602223,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0299215227419541,-0.0883057628520385,0,0,0.0442530840641371,0,0,0,0.151620246189435,0,0,-0.145102584725967,0,0,0,0,0,0,0,0,0,-0.0532192662865099,0,0.152844528248275,0.104530668070234,0,0.415756394305002,0,0,0,0,0,0,0,0,0,0.366160125967039,0
X600015.CH.EQUITY,-6.93889390390723e-18,0.15008425785931,0,0,0,0,0,0,0,0,0,0.247973974575074,0,0,0,0,0,0,0,0.0150765254669978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938743616219017,0,0.230848629869611,0,0,-0.0225386647955454,0,0,0,0,0,0,0.180296163559388,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.314928371081815,-0.0569555702911625,0,0,0,0.131085751739263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055046583197572,0,0,0,0,0.277270870550491,0,0,0,0,0,-0.00507554174493627,-0.075325021985176,0,0,0,0,0,0.590606488739688,0.334727983237751,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06055937679806,0,0,0,0,0,0,0,0,0.0254261767078645,0.0525023728843055,0,0,0.0206667778917948,0,0,0,0.147174854534814,0,0.0282776711779076,0,0,0,0,0.371371069959802,0,0,0.026140761605139,0,0.216307928437023,0,0,0,0,0
