,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X601169.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.109360813806374,0,0,0,0,0,0,0,0,0,0,0,0.606553942800255,0.46237293686419,-0.0834585354361105,0,0.097663467226812,0,0,-0.0014361372392559,0,-0.113851995376263,0,0,-0.246663335896686,0,0,0,-0.434923081396118,0,0,0,0,0,0.0590591704623411,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0320721509978218,0,0.00696351285785099,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0.337467734514108,0,0.0698522088677811,0,0,0,0,0,0,0,0,0.0847766900065039,0,0,0,0,0,0,0,0,0.320591609336581,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0429798462118721,0,0,0.223007656879133,0.0642208687557475,5.42101086242752e-20,0,0,0,0,0,0,0,0.294613585924138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465990859220777,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.41727980482177
X601288.CH.EQUITY,0,0,0.255833696333157,0,0.353364540531725,0.111006418248662,0,0.0368968798050063,8.67361737988404e-19,0,0.00839519308957778,-0.0190223778066402,-2.71050543121376e-20,0.163944816049143,0,0,-0.018848768102562,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0696776346565024,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.239072825817025,0,0,0,0,0,0.455946779651018,0,0,0,0,0.172291002523672,0,0,0,0,0,0,0,0.224682054964273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.438887450840985,0,0,0.0644729494018099,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.230940888848748,0.10125365521216,0,0,0,0.102959584139318,0.0985922608775421,0,-0.04452980421962,0,0,0,0,0,0,0,0,0.00368587777432231,0,0,0,0,0.0328583345917922,0,0,0,0,0,0,-0.0178077844644414,0,0.255389191669454,0,0,0,0.0279523231798716,0,0,0,-0.0857604028458034,0,0,0,0,0,0.120425744707869,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.350403055233152,0,0,0,0,-0.0770297403677875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14617578615068,0,0,0.0941303839672674,0.0558940921874136,0.0890299297472405,0.0401460791436518,0,-0.0306992469404959,0.0814795302462975,0,0.131883418332743,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.18774323119961,0,0,0,0,0,0,0,0,0,0.0300655209349013,0,0,0,0,0.186118281800862,-0.069390244795824,0,0,0.00824178153604504,0,0,0,0.122691171245099,0,0,0,0,0,0,0,0,0,0,0,0.135665318056756,0.145953934075786,0,0,0,0,0.465066235508682,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078724226583977,0,0,0,0,0,0,-0.0127440982209126,-0.392685048385157,0.694862579959264,0,0,0,0,0.703070417924351,6.93889390390723e-18,0,0,0,0,0,-0.169642567675385,0,0,0.0686934738165533,0,0,0.250506883598778,0.152927773438842,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0.00989740218324637,0,0,0,0,0,0,0,0,0,0,0,0,0.212203310132851,0.038578044310061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250016192041806,0,0,0,0,-0.0132525760023768,0,0
