,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY
X601658.CH.Equity,0,0,0.00968499945545995,0.212739140494772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292679792323299,-1.73472347597681e-18,0,-0.0628083401446432,0,0,0,0,0,-0.0391351903555318,0,0,0,0.0542777791459546,0,0,0,0,0,0,0,0,0,0,0.284268889350591,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.111740871511887,0,0,0,0.0502313608416172,0,0,0.114892952049023,0,0.0203106097410628,0,0,0,0,0,0,0,0,0,0.0151291992196608,0,0,0,0.0475998755603644,0,0,0,0,0.589942422176934,0,0,0,0,0,-0.0411471658711391,0,0,0,0.0255264795037464,0.0443715367164316,0,0.0493081045475109,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.332577863217176,0,0,0,0,0,0,0,0,0,0,0,0,0.184990710948403,0,0,0,4.33680868994202e-19,0,0,-0.010676647767297,0,0,0,0,0,0.28618874775399,0.089412545074595,0,0,0,0.0682531885389644,0.0422162950033555,0,0,0.0188316413139823,0.0463354187983553,0,0
X601166.CH.EQUITY,0,0,0,0,0.469242869840889,0,0.0120644438804322,0,0,0.0259061438842154,0.0715573318599577,0,0,0,0,0.0912031985972597,0.0513191676199942,0,0,0.0166758529754873,0,0.0482483930537027,0,0.0569757016155293,0,0,0.071265167030885,0,0,0,0,0.0418156377689761,0.0361478932573292,0,0,0,0,0,0,0,0,0,0,-0.0309498449318393,0,0,0,0,0,0.0733482363094212
X601328.CH.EQUITY,0,0,0,0.212394944771366,0.010400173760237,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327811259881778,0,0,0,0,0,0.00466700591096595,0,0,0,0,0,0,0,0,0,0,0,0,0.0256258619704037,0,0,0,0.250032068827607,0,0.0474861007526994,0,0,0
X600000.CH.EQUITY,0,0,0.175335027808616,0.143151261716399,0,0,0.164216271959515,0,0,-0.0137968408581009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122610120922594,0,0,0,0,0,0,0,0,0,0,0,0,0.260094899761546,0.681957809833203,0,0.0891826826760714,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.16565712656977,0,0.035287685538891,0,0,0,0,0,0.0280151706452854,0,0.0648708091615877,0,0,0,0.153653286059385,0,0,0,0,0.0271069295607884,0,0,0,0,0,0,0,0,0,0,0,0.0851887525609359,0,0,0,0,0,0,0,0,0,0,0,0.0160494658671208,0,0,0
X601319.CH.EQUITY,0,0,0,0.228066131293028,0,0,0,0,-0.00318957234411947,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.160657568766719,0,0,-0.0387968338460114,0,0.0842026854378583,0,-0.00406889896201216,-0.0898556791017553,0,0,0,0,0,-0.0285804913536961,0.155897635905896,0,0,0,0,0.128384557097104,0,0,0,0,0,0,0,0,0.291266392804,-0.0315994552120462,0
X601601.CH.EQUITY,0,0.821631058626443,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516036723353537,0,0,0,0,0.136277864022529,0,0,0,0,0,0,0,0,0,0,0.0182079492991593,0,0,0,0,0,0.0965095305809486,-0.0924885887118654,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0840984908156872,0,0,0,0,0.116154984999426,-1.73472347597681e-18,0,0,0,0,0,0.128700205068716,0,0.11766986965491,0,0,0.0930338285310002,0,0,0,0,0,0,0.0964561526784685,0,0,0,0,0,0,0.113776150715027,0,0,0,0.0731616236405726,0,0,0,0.029481763935617,0,0.014018863916382,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.0921708917286112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260180175900961,0,0.0139629130826564,0,0.14994105615165,0.140890566264516,0,0,0,0.099827595645335,0.0516638526171529,-0.0554975772597834,0,0,0,0,0.110289670716597,0,-0.00347002488275625,0,0.196855997350359,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2164327105356,0.128071958697862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223567150464851,0,0.208836956135015,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.513736248797509,0.576851232634372,0,0
X688.HK.EQUITY,0.190294900964409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116293050541021,0,0,0,0,0,0,0,0,0,0,0,0,0.411242178374798,0,0,0,0,0,0,0,0,0,0,0,0.154785374176914,0,-0.010302242171919,0,0,0,0,0.320803121020256,0
X601998.CH.EQUITY,0.251107906127562,0,0,0,0,-0.103329739997024,0,0,0,0,0,0,0,0,0,0,0,0.00755291996720467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979711169026899,0,-0.0283143618538842,0,0.00699133128665255,0,0,0.372724129526975,0,0.448880708059676
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.110245144074628,0,0.0465942307396194,0.239253739078527,0,0,0,0,0,0,-0.0244348229245159,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201072508284788,0,-0.24792033077464,0,0,0,0,0,0.0558782557962798,0,0.0424793507491392,0,0,0,0.114777629785306,0.146232032400254,0
X11.HK.EQUITY,-0.137982858874444,0,0,0,0,0,0,0.170495700507194,0.417522096732407,-0.230069871855855,0,0,0,0,0,0,0,0,0,0,0.00262168510879438,0,0,0,0,0,0,0.248500843308522,0,0,0,0,0.0694071008353632,0,0,0.0099638090797955,0.129012354621768,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0
X1109.HK.EQUITY,0,0,0,0,0.149095960082117,0,0.431866501724927,0,0.151511937342147,0.0358380361181992,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.140564162481146,-0.0550802757716275,0,0,0,0,0.306584162002591,-0.0685459643872554,0,0.119453017034672,0,0,0.191386101202666,0,0,0,0,0,0,0,0.00320616607621494,0,0,0,0,-0.12098601639077,0
X2388.HK.EQUITY,0,0,0,0.0442362749957637,0,-0.00870460631229522,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198540009707063,0,0,0,0,0.252289668649921,0,0,0,0.0752258743261778,0,0,0,0,0,0,0,0,0.0569194726496138,0,0,0,0,0.0338690128587887,0.0257004791378342,0.434963607824493,0,0,0,0
X2007.HK.EQUITY,0.078287057223731,0,0,0,0,0,0,0.246472913561533,0.0866389364458359,0.0047569400470068,0,0,0,0,0,0,0,0,0,0,0,0.0427935908436774,0,0,0.10718716440203,0,0.0947124072878705,0,0,0.168090127343913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00747120711655608,0.12462502016375,0,0,0.0506370758758586,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.0205579250544689,0.150713934168985,0,0,0.135620273103294,0,0,0,0,0,0,0,0.128271450505687,0,0.0788929616503926,0,0,0,0,0,0,0,0,0.0391275375393718,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168069216231675,0,0,0.233824485133737,0
X600048.CH.EQUITY,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0384632192818201,0,0.604140320322068,0,0,0,0.0919952354752227,0,0,0,0,0,0,0,0,0,0,0,0.0263878501888709,0,0,0,0,0,0,0,0,0.0125994340230108,-0.0755358629438753,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,1.73472347597681e-18,0.209502656278348,0.0406311091995686,0.00708222184886074,0,0,0,0,-8.67361737988404e-19,0,0,0.157277395620337,0,0.0193983685083299,0.0620203114603954,0,0,0,0,0,0,0,0.107776930717468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117325200670642,0,0,0,0.0267256433312964,0.0253436776438172,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.388992262511051,0,0,0,0,0,0,0,0,0,0,0,0,0.215346083792026,0,0.188897173965292,0,0,0,0,0,0,-0.153926641963719,-0.153981292865967,0.207097912480483,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0239279353421947,0,0,0,0,0,0,0,0,0.361778596714857,0
X601688.CH.EQUITY,0.0247708724006579,0,0,0,0,0.0437743713117398,0,0,0,0,0,0.0576132955697274,0,0,0,0,0,0,0,0,0,-0.110626601668004,0.0433047002468261,0,0,0,0,0,0,0,0,0,0,0,0.24102671770523,0,0,0.42260242765702,0,0,0,0,0,0.0469705670872507,0.0967425733337554,0,0.028042001333689,0.178165716933296,0.00510250691379991,0
X601211.CH.EQUITY,0,0,0,0,0,0.0112691677360002,0,0,0,0,0,0,0,0,0,0.0312889655098681,0,0,0,0,0.0195705420834204,0,0.103746635976136,0.0468902620889731,0,0,0,0,0,0,0,0,0,0.4284716841249,0,0,0,0,0.136065801781584,0,0,0,0,0,0,0,0,0.112050355655359,0,0.0286672152263483
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0310118043470558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301185259139168,0.260580673573565,0.12930060996968,0,0,-0.102645746087264,0,0,0.0677367729614815,0,0,0,0,0,0,0,0.10951504526898,0,0,0.218533192268076,0,0,0,0
X601336.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0.0650061391730471,0,0,0,0,0,0,0,0,0,0,0,0.492509642593083,0.147272846396049,0,0,0,0.0393231767843536,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0952831984205918,0,0.0670117616122521,0,0.061864720446827,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.00496906058442226,0,0.189787502490609,0.0732554311627576,0,0,0,0,0,0,0,0,0,0,0,0,0.134714579624827,0,0,0,0,0,0,0,0.488552543173489,0,0.0424791179201732,0.0620423285373618,0,0,0.0355923642214642,0,0,0,0,0,0,0,0.0220722129187513,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,-0.00218989512493161,0,0,0,0,0,0,0,0,0.0388467250470575,0,0,0,0,0,0,0.117928850908035,0,0,0,0,0,0,0,0,0.100384118491275,0,0,0.120439828773013,0.514117050468761,0,0,0,0,0,0.0439087870611268,0,0.0467094681127109,0,0,0,0.0513658708913122
X600999.CH.EQUITY,0,0,0,0,0,-0.169935470180113,0,0,0,-0.0297696654567318,0,0,0.272865734701663,0,0,0.568852773992405,0,0,-0.128579501673515,0,0,0,0,0,0,0,0,0,0,0,0.0749078179380223,0,0,0,0,0,0,0,0,0,-0.716069234979672,0,0,0,0,0,0,0.362420329611749,-0.13415432325851,0
X001979.CH.EQUITY,0,0,0,0,0.0392116209255481,0,0,0,0,0,0,0,0,0,0.033232116810178,0.659869641255571,0.135679089021301,0,0,0,-0.134130806095293,0,0,0,0,0,0,0.142674421452639,0,-0.123737082269869,0.291403399308532,0,-0.266859066257571,0,0,-0.00752131583770823,0,0,0,0,0,0,0,0,0,0,0.0203098195605503,0,0,0
X12.HK.EQUITY,-0.169200087334167,0,-0.0319752924642472,0,0,0,0,0.350482216088344,0,0,0.503792009384436,0,0,0,0,0,0,0,0,0,0.612023525599896,0.00427425377171838,0.00117411878708323,0,0,0.0224238690154147,0,0,0,0,0,0,0,0,0,0,0,0,-0.15654995882639,0,0,0,0,-0.0179056497130906,-0.095810346550632,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.259210614799468,0.171694674837036,0,0.239852684105142,0,0,0,0,0,-0.636642636605605,0,0.0921858223326404,0.629694851203866,0,0,0.167376566451086,0,0,-0.100178194699763,0,0,0,0,0,-0.403266186603594,-0.14893959304951,0,0,0,0,0,0,0,0,0,0,-0.0251030029663295,0,0,0,0,0.386416623927186,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0.0198244498907277,0,0,0.0775594971392738,0,0,0,0,-0.0402132206767825,0,0,0,0,0,0,0,0,0.0405751669391448,0,0,0,0,0,0.0171422736148134,-0.193359276868858,0.132137103987119,0,0,0.20824158972105,0,0,0,0,0,0,0,0,0,0,0.260772729793606,0.0891523075577208,0
X601229.CH.EQUITY,1.01938277696891,0,0,0,0,0,0,-0.0886220905533896,0.44023352315577,0,0,0,0,0,0,0,0,-0.113474890542249,0,0,0,0,0,0,0,0,-0.180068139669767,0,0.02873416644683,-0.211219180257921,0,0,0,0.22531221293548,0,-0.084817265286026,0,0,0,0,0,0,-0.0598128926380473,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0096549998148514,0,0,0,0,0,0,0,0,0,0,0.132627411834552,0,0,0,0,0,0,0.423359991957647,0,0,0,0,-0.0407071694967888,0,0,0.158028642486148,0,0,0.0374393656844561,0,0,0,0,0,0,0,0,0,0.423313729626584,0
X002736.CH.EQUITY,0,0,0,0,0.168390877729055,0,0,0,0,0,0,0.39121732313919,0.0396679893351252,0,0.123336953849844,0,0,0,0,0,0,0,0,0,0,0,0.0213029109676516,0,0,0,0,0,0,0.287258308187673,0.0697843159564278,0,0,0,0,0,0,0,0,-0.0166949755654236,0,0,0,0,-0.0545900995197721,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0828434161396342,0,0,0,0,0,0,0,0,0,0,0.42140730689765,0,0,0,0.225836825077451,0,0,0.0149694384207823,0,0,0,0.0801795001135877,0,0,0,-0.103201318531365,0.261381701878479,0.0850586632561938,0,0,0,0.0358936608484547,0.0430445931557527,0,0.0312166711869069,0,0,0.085970820516138,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.111350475755753,0,0,0.182548266464716,0.0436202794059723,0,0,-0.40699057806005,0,0,0,0,0,0,0,-0.118667625800647,-0.0268908231010046,0,1.73472347597681e-18,0.0791019626443922,0.161282658303262,0,0,0,0,0,0,0.296818306319282,0,0,0,0.0678504634477919,0,-1.73472347597681e-18,0,0.0829269563532616,0,0.479427008807868,0,0,0,0,0,0,0
X601169.CH.EQUITY,-0.045461371412383,-0.0654810691815146,0,-0.0134321568343454,0.793435767538951,0,0,0,0,0,0,0,0,0,0,0,0.130245131862687,0,0,0,0.011287645331536,0,0,0.0383347718599518,0,0,0,0,0,0,0,0,0,0.00378575728322896,0,0,0,0,0,-0.039919562705823,0,0,0,0,0,0,0,0.112553488235004,-0.0350902089695925,0
