,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY
X601328.CH.EQUITY,0.278498159749012,0,0,0.323893134588852,0,0,0,0,0,-0.0300457560158643,0,0,0,0,0,0.163125083450159,0,0,0,0.00985167963769282,0,0,0,0,0,0.0465872780902738,0,0,0,0.112989605365988,0,0,0.0115319808972463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057454964655753,0.0675004542538044
X388.HK.EQUITY,0,0,0.429583799619229,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0884168175732284,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456270089590792,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.00600261339350677,0.00136576163276451,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.0856738572466514,0,0.292758153406779,0,-0.00579141513128951,0,0.0291685546434901,0,0,0,0,0.00463684038480289,0,0,0.0354889869355857,0,0.0259537462442328,0,0,0,0,0,0,0,0,0,0.207686599975203,0.0477164998578625,0,0,0,0,0,0,0,0,0,0.0510967314563372,0.0537748237800578,0,0,0,0,0,0.0890567053275793,0.14339981184817,0
X600000.CH.EQUITY,0.1401084170666,6.93889390390723e-18,0,0.148977160395522,0,0,0,0,0,0,0,0,0.252154104302801,0,0,0,0,-8.67361737988404e-19,0,0,0.0179924212852578,0,0,0,0,0.032395799672052,0,0,0.155135131755034,0,0,0,0,0,0,0,0,0,0,0,0,0.0514332595092378,0,0.025876100074499,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0405258476902726,0,0,0,0,0,0,0,0,0,0,0.03028398684981,0.327076961378798,0,0,0.414651063772034,0.0109286314857479,0,0.0435933122621777,0,0.0665439877569487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00755527113038785,0,0,0.254202985616583,0,0,0,0,0,0,0.0477278852755596,0,0.328052858595257,0.173941861649967,0,0.0171740048625043,0,0.0698681849430395,0.0689142113781641,0,0,0,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0.0150274300526406,0,0,0.350475327037838,0,0,0,0,0,0,0,0,0,0,0,0,0.192755769364459,0,0,0,0,0,0,0,0,0.0384888261943295,0,0,-0.0602122090282493,0.0255694255504368,0,0,0.283824043761613,0,0,0.140221033735355,0,-0.0817149775057824,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.319912392384884,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.134975047442444,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0625043784515917,0.274923245321434,0,0,0,0,0,0.137273784039045,0,0,0,0,0,0,0,0,0,0,0,0.0341732784122274
X688.HK.EQUITY,0,0.38172574521264,0,0,0,0,0,0.10799140342854,0,0,0,0,0,0,0.112259548106872,0,0,0,0,0,0,0,0,0,0,0,0.239323326972642,0,0,0,0,0,0,0,0,0.055242515861024,0,0.0549344489852574,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0485496813781266,0,0,0.115052213776877,0.0462884267695834,0,0,0,0,0,0.325863143377059,0,0.0722127691523287,0,0,0,0.179811253198382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386234041952027,0,0,0,0,0,0,0,0,0,0,0.125771641787613,0,0,0,0,0.0755902729800931,0,-1.73472347597681e-18,0
X601319.CH.EQUITY,0,0,0.0792538818943249,0,0,0,0,0,0,0.0203352721199363,0,0,0,0,0.0127979619806025,0,0,0,0,0,0,0,0.00417682696670332,0,0,0,0.0684387407993183,0.135102173979172,8.67361737988404e-19,0,0,0,0,0.0387984510463595,0.297988844396804,0,0,0.110268802557488,0,0,0,0.153153910247682,0.0322804299571115,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.203347198237363,0,0.0133456789210314,0,0,0,0,0,0,0,0.0350216172502753,0,0,0,0,0,0,0.0418700241864669,0,0,0,0,0,0,-0.0423114558597182,0,0.025491170933371,0,0,0.224639086848318,0.0141488287611109,0,0.295622030002171,0,0,0,0,0,0.0964084015235414,0,0,0.0870450732589577,0,0
X601601.CH.EQUITY,0,0,0.167719750767813,0.13554698752772,0,0,0,0.0165437110640491,0,0,0,0,0,0,0,0,0.367125640464743,0.126836414602564,0.0541944583438012,0,0,0,0,0,0,0,0,0,0,0.121563534880256,0,0,0,0,0,0,0,0.0679567127608257,0,0,0.307365963395381,-0.49444013055313,0,0.123563301273848,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0275469695092139,0,0.283424133772679,0.261140988337871,0,0,-0.00851038752121563,0,0,0,0,0.0636267100207378,0,0,0,0,0.228221755361229,0,0,0.00617327809974414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956177137997244,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.050046839080429,0,0,0,0,-0.0233865570502139,0,0,0,0,0,0,0.514367705860892,0,0,0,-0.0251720859817408,0,0,0,0,0,0,0,0,0.0732836345166034,0,0,0,0,0,0.398983154268943,-0.0149754455210115,0,0,-0.0487686922602906,0,0,0,0,0,0,0.0466440539676821,0,0,0,0.0118415195034599
X601998.CH.EQUITY,0,0.26588599539196,0,0,0.0835417326115455,0,0,0.0297505991421549,0,0,0.0533965024751059,0,0,0.172585962602779,0,0,0,0,0,0,0,0,0,0,0.0201602965620289,0,0,0,0,0.0971941000467047,0.0579427941925737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295349892469392,0.0962343480835818,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.183341388176275,0,0,-0.0168694514334809,0,-0.223159257716721,0,0,0,0,0,0.117496255985046,0,0,0,0,0.102267483615634,0,0,0,0.5396698725734,0,0,0,0.124434480303426,0,0,0,0,0,0,0,0,0,0.118413755844442,0,0,8.67361737988404e-19,0.0188105629113721,0,0,0,-0.0440020383871044
X1109.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289817458092597,0,0,0,0,0,0.2536972721633,0.10916337659604,0,0,0,0,0.293421604929667,0,0,0,0,0,0.070118544452491,0,0,0,0.0334477891702001,0,0,0,0,0,0,0,0,0,-0.191791423347841,0,0.0880512569038989,0.052132632189202
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0.0811284743092768,0,0,0,0,0,0,0,0,0,0,0,0,0.0963967522822612,0,0,0,0,0,0.550630342068015,0,0,0,0,0,0,0,0,0,0,0,0.0291523652537078,0.0600466073003253,0,0,0,0,0,0,0.169141441978679,0,0
X601818.CH.EQUITY,0.0958330633840114,0,0,0.294146457579081,0,0,0,0,0,0,0,0,0.268205493286483,0,0,0,0,0.0532478386862657,0,0,0,0,0,0,0,0.123699738624185,0,0,-0.033820956523945,0,0.0951162670733673,0,0,0,0,0,0,0,0,0,0,0.0194516371981335,0,0,0,0.0340205036722541,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0.0268894296484525,0,0,0,0,0.428018856957852,0,0,0,0.275727061401274,0,0,0,0,0.122926740742186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205491169340421,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0.0954547279340876,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0463064736585071,0,0,0.257972644426189,0,0,0,0,0,0,0,0.0275760686671588,0,0,0,0,0,0,0,0,0,0,-0.0999391986289798,0,0,0,0,0,0,0.0883468960095745,0.290252212574931,0,0,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,-0.157186721218774,0,0,0,-0.0581528066258103,0,0,0.086072691086573,0,0,0,0.244015518817953,0,0,0.137538497627731,0,-3.46944695195361e-18,0,0,0,0,0.306399576603847,-0.00264995274659606,0,0,0,0,0,0.205397633798054,0,0.138518584548506,0.068036594308136,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.0661710739907427,0,0,0,0,0,0,0,0,0.121509117975437,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116044006766323,0,0,0,0.236300869139766,0.638403899571845,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,-0.0548425683400288,0,0,0,0,0,0,-0.0214590933298382,0.0704308622726989,0,0,0.000833706819157713,0.096022321348844,0.13413883602262,0,0,0,0,0.0776923727997225,0,0,0,0.0336206425626353,0.11957738747483,0.106300629148553,0,0,0,0,0,0,0.518876871075273,0,0,0,0,0,0,0,0,0,0,0,0,0.0912040602928466,0,0,4.33680868994202e-19
X12.HK.EQUITY,0,0,0,0,0,-0.160509399400635,0,0,0,0.260753001834089,0,0,0,0,0.206661421375067,0,0.397611444470003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149095212391132,0,0,0.0241174287285942,0.28705074578942,0,0,0,0.0829237061253391,0,-0.0195505036679329,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0.193657636186842,0.00824239292317079,-0.088275411931323,0,0,-0.113977064883282,0.139632472459869,0,0,0,0,0,0,0.19704091646391,0,0,0,0,0,0,0.358744221141118,0,0,0,0,0,0,0,0,0,0,0,0.0464982156236238,0,0,0,8.67361737988404e-19,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0986922628821524,0,0,0.141887584941137,0,0,0,0,0,0,0,0,0,0,0,0,0.185918218164852,0,0,0,0,-0.0717435656799669,0,0.00773198491347381,0,0,0,0,0,0,0,0,0.0990667704453517,0,-0.0438180080047874,-0.0941066480842365,0,0.727380640010291,0,-0.0273559745152623,0,0,0,0.147428802588687
X823.HK.EQUITY,0,0,0.299155960814424,-0.0256769786715767,-0.0384433427359695,0,0.0763735175884335,0,0,0,0,0,0,0,0,0,0.753291167550798,0,0,0,0,0.0738090646505626,0,0,0.0120193494704641,0,0,0,0,-0.00937534077457048,0,0,0,0,0,0,0,0,0,0,0,-0.283865774485021,-8.67361737988404e-19,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.37728458682005,1.0611953754416,0,0,0,0,0,0,0,0,-0.328096981056285,0,0,0,0.183305447178494,0.116035893703509,0,0,0,0,0,0,-0.0338657892958533,0,0,0,0.0260432155694543,0,0,0,0,0,0,0,-0.0561036279536212,0
X601336.CH.EQUITY,0,0,0,0,0,0.447033392966228,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.150004948311285,0,0,0,0,0,0,0.112588572411759,0,0,0,0,0,0,0,0,0.0289795106928911,0,0,0,0,0,0,0,0,0.0549884941822573,0,0,0,0.040310220050792,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0734673588984948,0,0,0,0,0,0.0527596343209297,0,0,0,0.304199995600246,0,0,0,0,0,0.0896043108495007,0,0,0,0,0.00372060767215931,0,0.283143603236232,0,0,0.166428161569729,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0849849293326622,0,0,0,0,0,0,0,0,0,0.0240185704628981,0,0.192884038921532,0.323880556804394,0,0,0,0,0,0,0,0,0.417577823264933,0.063320683110631,0,0,0,0,0,0.0456120974884005,0,0,0,0.00932573881397832,0,0,0,0,-0.0992718511531677
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0463805728548334,0,0.0149966671298123,0,0,0,0.0685014914270712,0.0514905701155458,0,0,0,0.0544342491252688,0,-0.167664483974626,0,0,0,0,0,0,0,0,0,0,0,0,0.523232453844629,0,0,0,0,0,0,0,0,0,0.323058647237115,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.201142500158691,0,0,0,0,0,0,0,0,0,0.0832066620123773,0,0,0,0,0,0,0.00901851713216155,-0.155053704927324,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.762115273561181,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0307837363044664,0,0,0,0,0,-3.46944695195361e-18,0.103526750960122,0.0106299114550403,0,0,0,0,0,0,0,0,0.136473488096879,0,0.0501932108631045,0.103338549569261,0,0.226371798361746,0,0,-0.262544092124822,0,0,0,0,0,0,0,0.179673011190242,0,0,0,0,0
X601169.CH.EQUITY,0,0.0826839123184442,0,0,0,0,0,0,0,0.0218030738716961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0965164116980748,0,0,0.0123553078405903,-0.0223533503953036,0,0,0,0,0,0,0.269913973985007,0,0,0,0,0.12554506503508,0.526110007262628,-0.0123534687418588
X2886.TT.EQUITY,0,0,0,-0.187436336556099,0,0,0,0,0,0,0,0,0,0,0,-0.120728500776461,0,0,0,0,0,0,0,0,0,0,0,0,0.170036630209969,0,0,0.269182260398367,0,0,0,0,0,0.0185366156386514,0,-0.0184205172959683,0,0,0,0.235758279518315,0,0,0.0764225079412964,0,0.179600570633775,0.298702119122096
X600015.CH.EQUITY,0,0.156030003633164,0,0,0,0,0,-0.0248487609944974,0,0,0,0,0.261782641765373,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171534442273935,0,0.0669573544745153,0,0,0,0.273220752044813,0,-0.044155854755711,0,-0.124691276678474,0,0,0,0,-0.0246892032623235,0,0.216526300658661,0,0,0
X2891.TT.EQUITY,0.255615812255071,0,0.0334330024225662,0,0,0,0,0,0.050121783210952,-0.0940256858673042,0,0,0,-0.122127339699412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125677611163724,0.0012673802482503,0,0,-0.0552417985788884,0,0,0,0.00891130869608825,0,0,0,0.55716049790525,0.153274922547434,0
