,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.230476198148649,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.549878309894963,0,0,0,0,0,-0.0919593151432369,0,0,0,0,0,0,0,-0.0213774816214418,0,0,0,0,0,0,0,0,0,0,0.177486906444801,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0276430759291836,0,0,0,0,0,0,0.0858778762805617,0,0,0,0,0.219000548211278,0,0,0,0.133435852537887,0,0,0,0,0,0,0.148933480792956,0,0,0,0,0,0.0667523386782272,0,0,0,0,0,0,0,0,0.0830577513123074,0,0.238366708753505,0,0,0,0,3.46944695195361e-18,0,-0.0571341002338871
X600000.CH.EQUITY,0.0132516012186823,0,0,0,0,0,0.544323750872675,0,0,0.0126102959065752,0,0,0,0,0,0,0,0,0,0,0,0.0144097511722665,0,0,0,0.340051814363325,0,0,0.125527741670351,-0.0297116394813922,0,0,0.047103119645534,0,0,0,-0.147541077231315,0,0,0.0564849054577308,0,0,-0.365557476890021,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.222290103558502,0,0,0.471465626128403,0,0.0506990471294987,0,0.0257438321642338,0,0,0.234405850423553,0,0.249770986946736,-0.111635269461394,-0.0518335916339492,0,0,0,0,0,0,0,0,-0.0574583238607438,0,0,0,0,-0.0270937389374657,0,0,0,0,0.10692685553427,0.0309243650900018,0,0,0,0,0,0,0,0.239078031978406,0
X16.HK.EQUITY,0,0,0,0,0,0,0,0.147040562936156,0,0.00143313682608704,0,0,0,0,0,0,0,0,0,0,0.0345419517064147,0,0,0,0,0.173830017565689,0,0,0,0.15448608072492,0,0.180265522291006,0.0660500368310607,0,0.0546864341144753,0,0,0,0,0,0.331357916169606,0,0,0,0,0.0661329249078607,0,0,0
X000002.CH.EQUITY,0,0,-0.0614492865850603,0,0.151064550277799,0,0,0,0,0,0,0,0,0.324749488386914,0,0,0,0,0,0,-0.0523650012748837,0,0,0.239310418599586,0,0,0.433601644380391,0,0,-0.266450042071619,0,-0.287982609398983,0.256547437536638,0,0,0.0381721909469439,0,0,0,0,0,0,0.190590971183121,0,0,0,0,0,0
X11.HK.EQUITY,0.16793834945947,0,0,0,0.107748446742689,0.0791950969934748,0,0,0,0,0,-0.0140241564600511,0,0,0,0,0,0,0,0.179221920834192,0,0,0,0,0,0,0.000298995938902632,0,4.33680868994202e-19,0.0908910831970995,0,0.132949430364645,0.213320691325932,-0.0539875761148518,0,0,0,0,0,0,0,0,-0.0054548014084725,0,0,0,0,0,-0.0761688838732982
X388.HK.EQUITY,0,0.147303469874651,0,0,0.309102872346747,0,0,0,-0.0941204086922019,0.00650309989454921,0,0,0,0,0,0,0,0,0,0.301841725849733,0,0,0,0,0.0495629817898062,0.160477236021763,0,0.0191103865124992,0,0,0,0,0.00192432770283517,-0.261608772640737,0,0,0,0,0,0,0,-0.0495472941802804,0,3.46944695195361e-18,0,0,-2.16840434497101e-19,0.194681650725955,0
X600030.CH.EQUITY,0.0503633812130116,0.0270498216468647,0,0,0,0.209352691859067,0,0,0,0,0,0,0,0,0,0,0,0.0713109759298619,0,0,0,0,0,0.0516240606748391,0,0,0,0,0,0,0,0,0,0,0,0,0.354241138462204,0.0300674643635139,0,0.0773860636987875,0,0,0,0,0,0,0,0.107116432373709,0
X2388.HK.EQUITY,0,0,0,0,0.0845185842510674,0,0,0,0,0,0,0,0,0.107151337031884,0,0,0.240738118809819,0.225284708712605,0,0,0,0,0,0,0,0.0344235890243357,0.259671539811179,0,0.0857656350424322,0.22863046173014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.131455443042804,0,0.461146458186553,0,0,0,0,0,0,0,0,0,0,0.202939635475032,0,-1.38777878078145e-17,0,0,0,-0.160907254539766,0.0165966851575515,0.0555050761456603,0.133572328038286,0,0,0,0,0,0,0,0,0.0247550220962451,0,0,0,0,0,0,0,-0.0946459836283465,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.459880397076005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144156336900921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857747435256422,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.13589187476966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199400257030528,0.0171040735950989,0.380892574508924,0.22119686695294,0,0.095683173351925,0,0,0,0,0,0,0,0,0,0,0,0.0461508459309409,-0.0560997168985022,-0.0859769919980234,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.179149755224762,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0267062581081065,0,0.0857709467115754,0,0,0,0,-0.35639054089069,0,0,-2.16840434497101e-19,0,0,0.234086014881097,0,0,0.0218196478320635,0,0,0,0.243559547131997,0.0605751756615011,0,0,0.117867975142849,0.0699866869163736,0,0,0,0.121211517840246,0
X601998.CH.EQUITY,0,0,0,0,0.0891450617012944,0,0,0,0,0,0,0.116584158186112,0,0,0,0,0,0.290713562073011,0,0,0,0,0.069277953932695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00564788012619735,0.11000187721272,-0.0964322675080349,-1.38777878078145e-17,0.209652436438019,0,0.05255887984431,0,0
X1109.HK.EQUITY,0.207047721949794,-0.131884167524797,0,0,0,0,0,0,0.0805828372404017,0,0,0.0216877061399137,0,0,0,0,0,0,0,0,-0.00329143114740481,0,0.398227081364807,0,0,0,0,0,0,0.0739711336486612,0,0,0,0,0.241918456600412,0,0,0,0,0,0.0212167957749642,-8.67361737988404e-19,0,0,0,0.0245647718985194,0,0.254663544574962,-0.100794648828036
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0508461646985775,0,0,0,0,0.0273479016268408,0.226566040419652,0,0,0,0,0.016417848122533,0,0.1004493184559,-0.19941790910301,0,0.088014949196921,0,0,0,-1.73472347597681e-18,0,0,0,0.0490031677378098,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.164469489192149,0,0,1.73472347597681e-18,0.215532473558388,0.19681175249091,0
X601818.CH.EQUITY,0,0,0,0,-0.0732077377448191,0.317383925215811,0.347278926809847,0,0,0,0,0,0,0,0,0,-0.000756927841891262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0899060233831794,0,0,0,0,0,0,0,0,-0.0411580476386235,0.0231196514032318,0,0,0,0,-0.0490303656349411
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.069788208309409,0,0,0,0.121563518919938,0.0233958977039029,0.264521579776865,0,0,0,0.139966467509447,0,0.0877514310464249,0,0,0.145803835827435,0.0576833977181626,-0.0276032097857602,0,0,0,0,0.125706496929473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0.10915655626205,0,0,0,0,0,0,0,0,0,0,0.0748943377175316,0,0,0.345393561157555,0,0.168239738200344,0,0,0,0,0,0,0,0,0.162337034474618,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.155228358123725,0,0.302789564207508,0,0,-0.016952096294945,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,-0.2626748942338,0,0,0,0,0,0,0,0,0,0,-0.105744344613284,0.0177364904924822,0.136182974198432,0,0,0,0,0,0,0,-0.00265750773554221,0,0,0,0,0.0889551606808328,0,0,0,0,0.0137119278804946,0,0.478954634976003,0,0,0,0.0782272456258546,0.10825608847399,0,0,0.0644025934144867,0,0.274959447811944,0,-0.0461249817213459
X12.HK.EQUITY,0,0,0,0,0,0,0,0.161290524980829,0,0,-0.116002056081732,0,0,0,0,0,0.398660615509041,0,0,0,0,0,0.0727549978673934,0,0,0,0,0.0344776937899466,0.0334006709743851,0,0,0,0.0804771765395226,0,0,0,0,-0.0197821294724854,0,0,0.247585074231955,0,0,0,0,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0.106786274089716,-0.341366982860793,0,0,0,0,0,0,0,0.0518162945916519,0.18676743149923,0,0,0,-0.0615669055159378,0,0,0.117759175739515,-0.103924970181681,0,0,0,0.376933353609512,0,0,0,0,0,0.387914855516916,0,0,0.131690505771256,0,0,0,0,0,0,0,0,-0.0246421389146873,0,-0.0548160896053388
X601066.CH.EQUITY,-0.15804415329445,0,0,0,-0.2208942056684,0,0,0,0,-0.139791020836077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0993459916838358,0,0,0,0.0522293286392483,0.333763191654223,0,0.0443169426519877,0.0507262982300253,0,0,0,0,0,0,-0.105470295104198,0,0,4.33680868994202e-19,0,0,0,0,0.0452375132277966,0.415568164570561,0.100600581468129,0
X001979.CH.EQUITY,-0.179261634378532,0,-0.320458059768553,0,0,0,0,0,0,0,0,0,0,-0.220312597640642,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.129461149469705,0,0,0,0,0.166265962502708,0,0,0,0.327135778202335,0,0,0,0,0,0.274060265323081,0,0,0,0,0,0.377639730602874,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.22298850198429,0,0,0,0,0,0,0,0.0632903076879672,0,0.0592051225084394,0,0,0,0,0,0.0148281446565623,0,0,0,0,0,0.14942412069095,0,0,0.20056220485571,0,0,0.00247990476852798,0,0.0725887724247342,0.0830361096893427,0,0,0,0,0.275530530353956,0
X600837.CH.EQUITY,0.00374636910178565,0,0,0,0,0,0,0,0.0991571284995066,0,0,0,0,0,0,0,0,-0.0474905070776895,1.38777878078145e-17,0,0,0,0,0,0,0.0566753063304092,0,0,-0.100795246748715,0,0.115870380397384,0,0,0.0661235174945271,0,0.291334908282906,0,0,0.0690857426745384,0,0,0,0,0,0,0.123116213635104,0.282457966264056,0,0.0131546770346505
X601336.CH.EQUITY,0.0223418797615733,0,0,0,0,0,0.11627846538312,-0.040415345311754,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0735735698810447,0,0,0.0383349970269363,0,0.237984812490417,0,0,0.436424350636607,0,0,0,0,0,0.0634071064964761,0.107989359514299,0,0,0,0,0,0.181400239104422
X002142.CH.EQUITY,0,0,0.308161423107025,0,0,0,0,0,0.0227241892632075,0,0.108931874985972,0,0,0,0,0.0518675011550129,0,0,0,-0.0625659782302276,-0.0281625314972377,0,0,0.362838165187426,0,0,0,0,0,0,0,0,0,0,0.0340895077471684,0,0,0,0,0.0680104634893888,0,0,0,0,0,0,0,0,0.143696711668842
X601229.CH.EQUITY,0.456874267317737,0,0,0,0,0,0,0,0,0,0,0,0,0.155531705366565,0,0,0,0,0,0,0,0,0,0,0.14717319989524,-0.222421307780831,0,-0.0958589155290952,0,0,0,0,0,0.0658887645496537,0,0,0,0,0.189937092356619,0,0,0,0,0,0,0,0.101439206325307,0,0.174891235633407
X1997.HK.EQUITY,0.264431053947814,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452123866490482,0,0.0251317257469855,0,0,0,0.146078217832927,0,0,0.107239612871956,0.116654222746721,0,0,0,0,0,0.513958610094221,0.00944188930290421,0,0,0,-0.235633994805531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0.000209929692676062,0,0,-0.0787897859858926,0,0,0,0,0,0,0.269469544579609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.109040591407164,-0.0191986243165067,0,0.148000520615109,0,0.101291179808197,0,0,0,0,-0.0382017913602458,0,0,0,0.321510408510907,0.205084751715223,-0.0103004072504218
X2882.TT.EQUITY,0.0379182844853399,0,0,0,0.174564660896441,0,0.106983716028484,0,-0.0418205913572689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594496747834841,0,-0.100317167716933,0,-0.0593068818627166,0.016415587951859,0,0,0,0,0.18274432951591,0,0,0,0,0,0,0,0,0.0436882612810335,0,0,0,0.465284786276915
X600015.CH.EQUITY,0.0671734536766706,0,0,0,0,0.127208826828838,0,0,0,0,0,0,0.132280843282861,0,0,0.026936604977507,0,0.141785657114928,0,0,0,0,0.00251710332031489,0.0555940246052153,0,0,0,0,0,0,0,0,0.0102254273079238,0,0,0,0,0.0197246995671133,0,0,0,0,0,0,0.481042782026376,0,0,0.0174298220136758,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,-0.274506719558309,0,0,0,0,-0.177673066048212,0,-0.0628708025291763,0,0,0,0,0.0506188231466122,0,-0.105305556297778,0,0.0799902748008798,0,0,0,0,0.154728540639687,0,0,-0.151395032488976,0,0.474519510281904,0,0,0.0834872883762199,0,0,0,0,0,0.869433595557636,0,-0.110168794473551,0,0,0
X002736.CH.EQUITY,0,0,0.0871809285019144,0,-0.0957764843805182,0,0,0,0,0,0.152128361722049,0,-2.16840434497101e-19,0,0,0,0,0,0,-0.040058087927883,0,0,0,0,0.0497317698955081,0.21298017504501,0,-0.0210716247563133,0,0,0,0,0,0,0.126901143119926,0,0.116864657535068,0,0,0,0,0.236769933493977,0,0,0,0,0,0.229896977127199,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.122615178149924,0,0,0,0.102330986040616,0,0,0,0,0,0,0,0,0,0,0,0,0.0513604709106543,0,0,0,-0.0857752432339539,0,0,0,0,0,0,0,0.275435007025979,0,0,0.227746551542556,0,0.17621195245434,0,0,0,0,0,0.0318204908247092,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0260214636970648,0,0,0,0,0,0,0,0.0366259719346465,-0.0607510909066117,0,0,0.313083210213012,0,0,0,0,0,0,0,0.0696508391007963,-0.0427238301053937,0.0905140755111784,-0.146898538270051,0,0,0,0,0.0879694585910569,0,0.366849070806343,0,0,0,0,0,0,0.0414726134765399,0,0,0.182060995057625,0.158552125047714,0,-0.0235272668807222
X2881.TT.EQUITY,0,0,0,0,0,0,0,0.175432827804572,0,0,0,-0.858997667492931,-0.261053188353255,0,0,-0.018669913451409,0,0,0,0,0.0909550910458941,0,0,0,-0.267384993400349,0,-0.0656065707429261,0,0.135008120132256,0,0,0,-0.279947530510969,0,0,0,0.702076678659786,0.530202407928563,0.245326033996593,0.604788480857396,0,0,0,0,0,0,0,0,0
