,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X16.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X1997.HK.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.279563659821309,0.115034209129688,0,0.245575779768822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199723795468392,0,0,-6.93889390390723e-18,0,0,0,0.014724808044789,0,0,0.0185884209954318,0.0962332611054423,0,0,0,0.0891603423467809,0,0,0,0,0,0,0,0,-0.000886420519436534,0,0,0
X601318.CH.EQUITY,0,0,0,0.113363633701322,0,0,0,0,0.184321283957295,0,0,0,0.0342286198048801,0,0.0532004515028771,0.208606707738657,0,0.138027385021242,0,0,0,0.134013049186365,0,0.0203128279964363,0,0,0,0,0,0,0,0.0873679735764195,0,0,0,0,0.0496788051400433,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.117234233911162,0,0,0,0,0,0,0.0873259641683603,0,0,0,0,0,0,0,0,0,0.0493305680283708,0,0,0.0779938845365816,0.337459514397289,0,0,0,0,0,0,0,0,0,0,0,-0.117843712555962,0.111646438496614,0,0,-0.0415317175888844,0,0,0,0,0,0.161248188209536,0.0191593874821749
X601939.CH.EQUITY,0.616666605677951,0,0,0,0,0,0,0,0.221603041676358,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114349335889287,0,0,0,-0.0417999772711254,0,0,0,0,0,0.13384045822986,0,0,0.0131240291948018,-0.0207251043404344,0,0,0,0,0,0,0,0,0.140659288325802,0.0191149959162003
X601288.CH.EQUITY,0,0,0,0.157465013952668,0,0,0.483013815072532,0,0,0,0.00738296667403597,0,0.0296764750341656,0,0,0,0.0715815130080519,0,0,0.0642216945018019,0,0,0.0663062163793271,0,0,0.0587136898746216,0,0,0,0,0,0,0.12323551586127,0,0,-0.0340939471520318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214731109575928
X1299.HK.EQUITY,0,0,0.0201808038481818,0,0,0,0,0,0.0724780871309223,0.264729578280363,0,0,0,0.143701081180898,0,0,0,0,0,0,0.188656262163798,-0.250182528967962,0,0,0,0,0,0,0,0.113349174159912,0,0,0,-1.0842021724855e-19,0,0,0,0.0356009705481741,0,0.144648786231577,0,0,0,0,0,0,0.233867460757338,0,0,0.0235559334202708
X601988.CH.EQUITY,0.288486308180579,0,0,0,0.39872331130606,0,0,0.0583365496281603,0,-0.015169941037821,0,0,-0.109863306889964,0,0,0.0649934771986931,0,0,0.313100087837142,-0.0266731461386332,0,0,0,0,0,0,0,0,0,0,0,0,-0.147573949313321,0,0,0,0,0,-0.0945717289599417,0.0119178688524041,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,-0.013279366743831,0,0,0,0,0,0,0,0,0,0,0,0,0.142733739596796,0,0,0.198117883649316,0,0,0,0,0,0.0712651938374791,0,0.0497944241980886,0,0,-0.0525267802746491,0,0.0417176814161452,0,0.0694475216034846,0.330558169457504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.138443252657399,0,0.09162944400012,0,0,0,0,0,-0.146065264542412,0.0816739448520797,0.0694133082947974,0,0,0,0,0,0,-0.00775832067354536,0,0,0,0,0,0.257358980787004,0,0,0.134861163744536,0,0,0,0,0.0523628234080295,0,0,0,0,0,0.203754101868776,0,0,0,0.0992468891770618,0,0.132006947921139,0,0,0,0,0
X388.HK.EQUITY,0,-0.0805149228352542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.090428020363077,-0.171408418500607,0,0,0,0.0168736784636179,0,0,0,0,-0.256756242866836,0,-0.176480022689551,0,0.305421096494105,0,0.3360430432206,0,-0.162495605306642,0,0,0.0957109623583116,0,0,0.52376350596588,0,0
