,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601166.CH.EQUITY,0.166851562034684,0,0.182973786832722,0,0,0,0.130529628663096,0,0.00631792835325562,0,0,0,0,0.176276754691234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104052778972931,0,0,0,0,0,0,0.0832567567981724,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.227560544093508,0,0,0,0,0,0,-0.0264360624986668,0,0,-0.00291362957906461,0,0,0,-0.0100410885471306,0,0,0,-0.0750561232607761,0,0,0.135931955475024,0.343062396142373,0.273364517356166,0.175017301469932,-0.164748332690545,0.0478341705960849,0.136056777974316,0,0,0,0,0,0.0722789876977272,0,0,0,0,0.102550940058414,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0220207565841884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120899849723991,0.394757197669059,0,0,0,0,0,0,0,0,0,0.2539472992152,0.370713802460106,0,0,0,0,0,0,0,0,0,0,0,0,0.236927358897896,0.0603120788701564,0.0763693491677172,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.025825205675093,0,0.277623426306752,0,0,1.73472347597681e-18,0.217158755809463,0,0.077643784249502,0,0,0,0.112529224027428,0,0,0.0553855570284931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116449171863188,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.255123336842898,0,0,0,0.139197322925742,0,0.122030357661211,0,0,0,0,0,0,0,0,0,0.306918789905817,0,0,0,0,0.210672374222967,-0.262628525247883,0,0,0.557804435628154,0.160466124598565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0.0500744684132729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615036440210611,0.0486187472369756,0.115107640397143,0.00990718748810566,0,0.675194779227015,0,0,0,-0.0365921494638357,0,0.126106756294863,0,0,0,0,0,0,0,0.151553460562972
X2388.HK.EQUITY,0,0,0,0,0.28559044553983,-0.374901661711315,0,6.93889390390723e-18,0,0,0,0,0,0,-0.225281611599351,0,0,0.352340123651432,0,0,0,0,0,0,0,0.287169126907306,0.168151083646965,0,0,0,-0.168834814096629,-0.000446596523624954,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.160514777612917,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.276083444723603,0,0,0,0,0,0.373212631086663,0,0,0.0381527565885532,0,0.144916265530496,0,0,0,0,0,0,0.186757061384146,0.0871330047310265,0,0,0,0.0831359577278782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128564556929219,0,0,0
X601601.CH.EQUITY,0.106211700945251,0.0663345681455187,0,0,0,0,0.169975805515702,0,0,0,0,0,0,0,0,0,0,0.0345356105336219,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.0155852316181882,0,0,0,0.114000270407252,6.93889390390723e-18,0,0.0156745240607707,0,0,0,0,0,0,0,0,0,0.277711659457276,0
X267.HK.EQUITY,0,0,0,0,0.0548239829876333,0,-0.290769527359681,0,0,0,0,0,0,0,0,0,0,0.148660812089764,-0.278830156129604,0,0,0,0,0,0,0,0,0,0.105707191038412,0,0.206980421087514,0,0,0.113746542210056,0,0,0,0,0.402384168879623,0.152921943495849,0,0,0,0,0,0.514461963308916,0,0,0.0451803579620859
X688.HK.EQUITY,0,0,0.110316259694475,0,0,0,0,0,0,0.0721468379840493,0,0,-0.0461094780998376,0,-0.0791661701014964,0,0,0,0,0,0,0,0,0,0,0,0.490934917675154,0,-0.0466651127239535,0.086218747559733,0,0,0,-0.0393473729905126,0.061535549052828,0,0,0,0,0,0,0,0,0,0,0.183893671753029,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.1531152605244,0.23111946596663,0,0,0,0,0,0,0,0.0117376285301171,0,0,0,0,0,0,0,0,0.0956568345011606,0.00505665968699216,0,0,0,0,0,0,0,0,0,0.0569747400711468,0,0,0,0.346900974422072,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0308290589590464,0.0580967950508597,0,0,0,0,0,0.438875750570137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422600664633019,0,0,0,0,0.0763546835487984,0,0,0,0,0,0,0.154088689431053,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322698969087333,0.0673827454404671,0,0,0,0.0475914829708151,0,0,0,0,0,0,0,0,0,0,0.000903667186400076,0,8.67361737988404e-19,0,0,0.70245776618738,0,0,0,0,0.0691812247571856,0,0,0.0629007453135365,0,0,0.0160255131440388,0,0.0405843970821634
X000001.CH.EQUITY,0,0.0749174366616874,0.042638717367911,-1.73472347597681e-18,0,0.00859884930506518,0,0,0.0885793816053411,0,0,0,0,0,0,0,0,0,0.144952407180536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212964080410152,0,0,0,0.232391016128221,0.037180455700997,0,0,0,0,0.00682174508586999,0
X2007.HK.EQUITY,0,0,0,0,0.043022810439993,0,0,0,0,0,0,0,0.0398321516893327,0,0,0,0,0.1892332505359,0,0,0.0618083901507731,0,0,0,0,0,0.203652015207948,0,0,0.0591626013844938,0.0792418377359866,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158171599692116,0.0830196405141835,0,0.340708504432547,0
X1109.HK.EQUITY,0,-0.0962646841116261,0,0,0.0243945101186922,0,0,0,0,0,0,0,0,0,0,0,0,0.0970622618790955,0,0,0.235118655979042,0,0,0,0,0.0828948433015906,0,0,0,0.0683431826655935,0,0.161927886371975,0,0,0,0,0,0,0,-0.163771220434764,0,0,0,0,0,0.22835497555546,0.103618106773642,0,0
X601818.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0.20541706792538,0,0,0.257134712032942,0,0,0,0,0,0,0,0,0,0,0,0.335823729380806,0,0,0,0,0.0629805708016166,0,0,0,0,0.0572531610286381,0,0,0,0,0,0,0,0,0,0.0785895025144997,0,0,0,0,0.00233495261614025,0,0
X12.HK.EQUITY,-0.57199299910323,0,0,0,0,0,0.0448255830817492,0,0,0,0,0,-0.0135418445721393,0,0,0,0,0,0,0.259219501768462,-0.2418291446987,0,1.38777878078145e-17,0,0,0.0936727371279249,0,0.382788032678544,0,0.0936372215123541,0,0.298841928080637,0,0,0,0,0,0,0,0,0,0.163971438240138,0,0,0,0.0710288832547503,0,0,-0.241815133325396
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.115913978460912,0,-0.441442034198791,0.290834073777014,0.251551908998819,0,0,0,0,0,0,0.00553720965414966,0,0,0,0,0,0.136022924349309,0,0,0.0957087356109383,0,0,0,0,0,0,0,0,0,0.0963069294836705,0,0,0,0,0,0,0.144692515547947,0,0.0792262024709273,0
X823.HK.EQUITY,0,0,-0.0499055023046717,0,0,0,0,0,0.109937354562907,0,0,0.236181510179534,0,-0.169545239822055,0,0,0,0.0979054349125517,0,0.183205718818041,0,0,0,0,0,0,4.33680868994202e-19,0,0.166532459964134,0,0,0,0.0863343667075713,0,0,0,0,0,0,0,-0.0881880771519078,-0.0227591867665551,0.109621830488268,0,-0.102669737707132,0,0,0,0.16406892936067
X001979.CH.EQUITY,0,0,0,0.126161809339705,0,0.0965116820190412,0,0,0,0,0,0,0,0,0,0.44352664641845,0,0,0,0,0,0,0,0,0,0,0.128792821855833,0,0.124990046770249,0,-0.0666731002717687,0,0,0,0,0,0.0352828970245051,0,0,0,0,0.0151332781364298,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.0365136938566221,0,0,0,0,0,-0.150247579216106,0.808989333315239,0,0,0,0,0,-0.081530462348724,0,0,0,0,0,0,0,0,0,0,0,0,0.101709439569602,-0.0583275298160012,0,0,0,0,0,0,0,-6.93889390390723e-18,-1.38777878078145e-17,0,0,0,0,0
X1997.HK.EQUITY,0,0,0,0.318429166058278,0.0423231991440484,0.257930900607622,-0.140427668462282,0,0,0,-0.318931248732136,0.259612242395256,0,0.0649874469160221,-0.0387057481572277,0,0,0,0,0,0,0,0,0,0,0,0.128113566807026,0,0.0789573575688891,0.0539859055692228,0.168969091660533,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115675734421038,0,0,0,0
X600048.CH.EQUITY,0,0,0,0,0,0,0,-0.138192596578359,0,0,0.290939012263406,0,0,0,0,0.391356020230641,0,0,0,0,0,0,0.224714115360706,0,0,0,0,0,0,0,0,0,0.00108158606779033,0,0,0,0,0,0,0,0.0292386527720208,0,0,0,0.0808670791038694,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0219005179520438,0.0352549775705944,0,0,0,0,0,0.0126548462503185,0,0,0,0,0,0.0508976361334817,0,0,0,0,0,0.353606495531604,0,-0.0346317588545936,0,0,0.00834073726564094,0,0,0,0,0,0,0,0,0.0751273622034987,0.0242442937869652,0,0,0.0178311009311153,0.0309984877535521,0.326610576824312,0,0,0.0276873649835131,0.0967932914369846,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0541046641207893,-0.0416673841715242,0,0.00581423438733496,0,-0.00187412209593412,0,0.129803893664208,0,0,0,0,0.0215493844889121,0,0,0,0,0,-0.0702504677544522,0.0137941289969594,0,0.010936960329449,0,-0.0206602601501565,0,0,0,0,0.0533028433681897,0.151517856109444,0,0,0.396210092651805,0,0,0.122991881805769,0.212988548191533,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.102178368085871,1.73472347597681e-18,0,0,0,0,0,0.0725863070419468,0,0,0.0545976140057033,0,0,0,0,0,0,0.366332588900302,0,0,0,0,0,0,0,0,0,0.117202082682068,0.304183666571157,0,0,0,0,0,0,0,0,0,0,0.0269527301159702,0,0
X601229.CH.EQUITY,0.0509250364729774,0,0,0,0,0.000476562207262686,0,0,0,0.0243732004936015,0,0.0180052219920772,0,0.414067959401314,0,0,0,0,0.0668724378494331,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.155743651865577,0,0,0,0,0,0.327901792270059,0,0,0,0,-1.38777878078145e-17,0
X601169.CH.EQUITY,0,0,0,0.188155737579635,0,4.33680868994202e-19,0.163556314828488,0,0.0658840860673607,0.0887754990162474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266483607981004,0,0,0,0.17418008067612,0,0.00666760249798283,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051101586423876,0,0,0.0750160882030499,0,0,0,0,0.213043916858226,0,-0.0269671977474627,0,0,0,0,-0.013793098675959,0,0,0,0,0,0.203159904591131,0,0,0,0,0.0119962461992251,0,0,0,0,0.129520980234394,0.182806014951313,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462642821391878,0,0,0,0,0,0,0,0,0,0,0,0.354424508979045,0,0,0,0,0,0,0,0,0,0,0.0379016038093617,0,0.00626904106769212,0,0,0.167986468182314,0,0.191687741674684,0,0,0,0,0.0714183725588689,0
X600015.CH.EQUITY,0,0,0.502951105233418,0,-0.0423604927987157,0,0.30429081748649,0,0,0,0,0,0,-0.187162747128971,0,0,0,0,0,0,0,0,0.273730068933834,0.0527425453144189,0,0.0347524533004627,0,0,0,0,0.0708886689604544,0,0.120610078544668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,-0.0727507225694526,0,0,0,0,-0.00773888959620401,0,0,0,0,0,0.07459017746144,0,0,0,0,0,0,0,-0.0654526723705561,0,0,0,0,0,0,0,-0.0383319077007426,0,-0.0747291627629365,0,0.0577502318205439,0,0,0.407250545882552,0.685200384189477,0,0,0,0,0,0,0,0,0,0.0138437340130221,0,-0.0331175876301018
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.00981313617080121,0,0,0,0,0,0,0,0,0,0,0,-0.0104427942496325,0,0,0.0853033018606855,0,0,-0.050628076157151,0,0,0,0,-0.0713477564069156,0,0,-0.208754005103773,0,0,0,0,0,0,0,0,0,0,0,-0.0910405750270723,0,0,1.01272473652383
X17.HK.EQUITY,0,0.321290212992984,0,0,0.100214648474827,0,0,0,0,0,0,0,0.181294000556138,0,-0.116423915260744,-0.0418590492842658,0,0.0720012842328117,0,0,0.218405842090625,0,0,0,0,0,0.0795327928185634,0,0,0,0,0,0,0,0,0,0,0,0,-0.233758224807391,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0389623166246682,0,0,0,0,0,0,0,0,0,-0.000171636875308796,0,0.0335344853114356,0.190496289548777,0,0,3.46944695195361e-18,0,0,0,0,0,0.300592661820557,0,0,0,0,0.111586764763709,-0.0639853189472127,0,0,0,0.0080879941674124,0,0,0,0,0,0,0.456865872140668,0,0,0.0234534819686649,0,0,0,0,-0.0382955563003243
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.00655492766430332,0,0,0,0.0116653963402569,0,0,0,0,0,0,0.367655611452977,0,0.0383592043828005,-0.0117545364578315,0,0,-0.026991438281405,0,-0.00187896817462642,0,0,0,0,0.328522311088054,0,0,0,0.0421892240690615,0,0,0.196717359230279,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0.2376642022442,-0.211665813500648,0,0,0,0,0,-0.0328313238504236,-0.0794170856637975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742995825400484,0,0.0653369738726553,0,0.0208848803820163,-0.0329681946291725,0,0,0,0,0,0,0,0,0,0,0.797746425289481,-0.101383916171321,0,0.115227247639905,0
