,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY
X601066.CH.EQUITY,0,0,0,0,0,0,0,-0.223201763861737,0.0109444180323004,0,0,0,0,0,0,0.27347716650672,0,0,0.0492736707000468,0,0,0,0,0,0.130904057219238,0,0,0,0,0,0.0332684787185295,0.0986816073941184,0,0,1.73472347597681e-18,0.282414049557296,0,-0.0930120375729705,0,0.0776577449498587,0,0,0,0,0,0,0,0.0230362850364714,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.00822501086424802,0,0,0,0,0,0,0,0,0,0,0.0581121603807087,0,0,0,0,0,0,0,0,0,0,0,0.144843750400981,0,0,0.0133725479234432,0,0.124010437910831,0,0,0.0201885419077279,0.33269538306207,0,0.146901888912659,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0.0412932046360938,0,0.153981243455654,0,0,0,0,0.0124353576536868,0,0,0,0,0.0129663293440468,0,0,0,0,0,0.171269859016351,0,0,0.207112049750855,0,0,0,0,0,0,0,0,0.188403455596084,0,0,0,0.201599891352768,0,-0.081979286731724,0,0,0.0294602768003989,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.246580847949902,0,0.0967916435830789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178454320386534,0,0,0.0421685077438554,0,0,0.0268174059900921,0,0,0,0,0,0,0.263644209104994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151952039516738,0,0
X601601.CH.EQUITY,0,0,0.50165152241514,0.0395197196921139,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.244683324766038,0.167870400401399,0,0.0240394876331458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235984008402216,0,0,-0.298004668532001,0,0,0,0,0,0
X688.HK.EQUITY,0.100617427396408,0,0,0,0,0,0.0612529727921106,0,0,0,0,0,0,0.212456494618882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19245488091658,0.095671262850876,0,0,0,0,0,0,0,0,0,0.362158374910743,0,0,0,0.0275575904724698,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.205738947357586,0.156019115972929,0,0,0,0,0,0.00457268980779038,0.172160470056276,0,0.0310981613329846,-0.0391629525034901,0,0,0,0.372859997462118,0,0,0,0,0.140979342260593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.256828595086068,0.0305841140625552,0,0,0.0733199318835331,0,0,0,0.00811894575903273,0,0,0.0802235433456491,0,0.0603854190684462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163934711899529,0,0,0.0703226208399845,0,0,0,-0.0145316760180945,0,0,0,0,0,0,0,0.145686963930432,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.135311029673211,0,0.16774307473916,0.304191634852248,-0.0327588447212814,0,0,0,-0.0746540064301787,0,0,0,0,0,0,0.00842138033472574,0,0,0,0,0.199903272176402,0,0,0,0,0,0,0,0,0.098952838135217,0,0,0,0.0684122651477245,0,0,0,0,0,0,0,0,0.0142534276642161,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.177261071985338,0.0118561568641579,0,0.0149674098552448,0,0,0,-0.0223562804789717,0,0,0,0.0205191895040904,0,0,0,0,0,0,0.264684308355737,0,0,0,0,0,-0.0355025848791125,0,0,0.010035012198339,0,0,0,0,0,0,0,0,0,0,0.280235956665794,-0.00639948634486695,0.0748492259520262,0.147522204066759,0,0
X1109.HK.EQUITY,0.094442867114956,0,0,0.0486513315014861,0,0,0,0,0.113824069595782,0,0,0,0,0,0,0,0,0.0744648917262459,0,0,0,0,0,-0.0650767762402825,0,0.0182085198301042,0,0.581983059651906,0,0,0,0,0,0.175785456568745,0,0,0,0,0,0,0,0,0,0.0287531117584422,0,0,0,0,0,-0.124617431186114
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.188549629597105,0.206471308013697,0,0,-0.153378999691119,0,0,0,0.103552081034192,0.094084468480517,0,0,0,0.12898504359772,0,0,0,0,0.192552841023362,0,0,0,0,0,0,0,0,0,0.0489028255752178,0.1343342717643,0,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0.0227584385868189,0,0,0,0,0,0.208796169016088,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254317902919423,0.00605046131893743,0,0,0,0.0721129725271598,-0.0101987617765481,0.1468268410188,0,0,0,0,0,0,0,0,0,0,0.0549740862512686,0,0,0.128721914958943,0,0.144600237300001
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.187407010425529,0,0,0.439838849186071,0,0,0,0,0,0,0,0.136381243957421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527388584673301,0,0,4.33680868994202e-19,0,-0.0923796076894168,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.124064181795814,0,0,0,0,0,0,0,0,0.0162516773233444,0.220377650323653,0,0,0,0,0.167422629377026,0,0,0,0,0,0,0.0656023107376246,0,0,0,0,0,0,0,0.157425570871804,0,0,-0.00772511847289604,-0.0921684804683677,-0.111524633144537,-0.116928215550515,0,0,0,0.0567340490969331,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.140748507873873,0.612108300465388,-0.027190082638858,0,0,0,0,0,0,0,0,0,0,0,0.386078150595418,-0.0757685170548752,0,0,0,0,-0.28116726130851,0,0,0,0,0,0.107767783615495,0,0.0447975328960484,0,0,0,0.163168450403946,0,0,0
X601688.CH.EQUITY,0.0313370250717786,0,0,0,-0.02757977758362,0,0,0.151884175575651,0,-0.0494087035792711,0,0,0,0,0,0.1473258703123,0,0,0,-0.0314739042287052,0,0,0,-0.0554092543987725,0,0,0,0,0,0,0,0,0,0,0,0.131439243469527,0,0,0,0.260570568554752,0,0,0,0.0053746046759376,0,0,0.392922722181526,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.361007001329194,0,0,0,0.167697922784522,0,-0.0858033700786925,0,0,0.126457413045634,0,0,0,0,0.159962509935074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896628552892497,0,0,0.226891787424768,0,0,0.101763634284719,0,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.0447578223745077,-0.113616060691588,0,0,0,0,0,0,0,0.31958748064234,0,0,0.122222754944306,0,0,-5.42101086242752e-20,0.164752846806211,0,0,0.194095074624995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829957052101796,0,0.0567881549100022,0,0,0.108091504003951,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.159282605287796,0,0,0,0.252420485154888,0,0,0,0,0,0.139897867418348,0,0,0,0,0.132962091594914,0,0,0,0,0,0.41844169258645,0,0,0,0,0,0,0,0,0,0,0,0,0.0779837245505415,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00512409508729013,0,0.105433970800492,0,0,0,0,0,0,0.00813032953218124,0,0,0.0141271480988451,0.0751088178660064,0.0612026305048409,0,0,0,0.0657887188914803,0,0.0356809555670504,0,0,0,0.00481143668426835,0,0,0,-0.157580274058662,0,0,0,0,0,0,0,0,0.100272201413865,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0329171513902364,0.431019658665795,0,0,0,0,0,0,0,0,0,0,0.109983032298497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222932282019816,0,0,0,0,0,0,0
X12.HK.EQUITY,-0.0713441571318446,-0.150089538058476,0,0,0,0,0.29075011746535,0,0,-0.107143840254894,0.306433137615544,0,0,0,0,0,0.0759437966896763,0,0.0382769280210247,0,0,0.202025874907457,0,0,0.260490741886055,0.137906165455388,0,0.0698442474805934,0,0,0,0,0,-0.102142405256724,0,0,0,0.04951524017786,0,0,0,-0.0909864853375569,0,0,0,0,0,0.00370827328620681,0,0
X600837.CH.EQUITY,-0.0291494044273074,0,0,-0.0110799065317548,0,0,0,0,0,-0.154645649418344,0,0,0,0,0,0,0.0192843823513714,0,0,0,0,0,0,0,0.0436572874185385,0.0434916988516799,0,0,0,0,0,0,0.399356987054547,0,0,0.184550455655181,0,0,0,0,3.46944695195361e-18,0,0,-0.032728930315777,0.0587257414031952,0,0.320341908113926,0,0,0
X601336.CH.EQUITY,0,0.0267562919830455,4.33680868994202e-19,0,0,0.350579350181785,0,0.184317337251801,0,0,0,0,0.0327996776484046,0,0,0,0,0,0,0,0.114994211804705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161633845862801,0,0,0,0,0,0,0.0552692850679658,0,0,0.0203357376543918,0,0
X000166.CH.EQUITY,-0.108817157471026,0,0,0,0,0,0,0,0,0,0.0081295553876148,0,0,0,0,0,0.0852315310929426,0.11990293342809,0,0,0,0,0.0336003999631238,0,0,0.0805267859648255,0,0,0,0,0,0,0.253048658813914,0,0,0,0,0,0,0.0965689996073492,0,0,-0.100880935629094,0,0.0929737469850095,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0.162295245051224,0,0,0,0.150127230803516,0,0,0.0019046744606502,0,0,0,-0.0603648044838926,0,0,0,0,0.0686660799384812,0.0516135249202646,0.25384921921726,0,0,0,0,0,-0.069291458602916,0,0,0,0,0,0,0,0,0,0,0,0,-0.211581245480136,0.0381543575628482,0,0,0,-0.0321739303768192,0,0,0.859161617735744,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.0479918812764476,0,0,0,0,0,0,0,0,0,0.0591597300238084,0.0358946857358336,0,0,0,0,0.133728242608164,0,0,-0.0726780296590334,-0.238463805196625,0,0,0,0,0,0.0987597968454719,0,0,0,0.114926858161866,0,0,0,0,-0.0079044053164339,0,0.392788124311839,0,0,0,0,0
X823.HK.EQUITY,0,0,0,-0.0471569023961474,0,0,0.157754923495067,0,0,0,0,0,0,-0.0234690499673718,0,0,0,0,0,0.136212408388861,0,0,0,0,0,0.199426543432131,0,0,0,0,-0.0468548487193809,0,0,-0.0695529778335231,0.23462933768874,0,0,0,0,0,0,0.0119766518082354,0,0,0,0,0,0.314478391548872,0,0.178880126849284
X601169.CH.EQUITY,0,0.129775359730875,0,0,0,0,0,0,0,0,0,0,0,0.291009889420331,0,0,-0.00937122496502392,0.0279816193063449,0,0,0,0,0.285412784884296,0.0578509964127044,0,0,0,0,0,0,0,0,0,0.0865432540051962,-0.0503641243569699,0.0900866242286499,0,0,0,0.035696423173581,0,0,0,0,0,0,0,0,-0.173783610893241,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0277674392064386,0,0,0,0,0.132876481384007,0,0,0,0,0,0,0,0,0,0.0790854337050118,0,0,0.0221288117537546,0,0,0,0.393440574062103,0,0,0,0.0359579734656781,0,0,0.15496077253006,0,0.189240673211441,0,0,0,0,0,0,0,0
X1997.HK.EQUITY,0,0,0.0154313682287601,-0.275140706914847,0,0.281544741657835,0,0,0.331929555808105,0,0.180930756748363,0,0,0,0,0,0.198551549941222,0,0,0,0,-0.131882588316331,0,0,0,-0.0640589156418381,0,0,0,-0.0283225684312464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345178165429789,0.0350718105861221,0,0,0.0333962107732606,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129050672013777,0,0,0,0,0.0333348717271255,0,0.0703077166773367,0,0,0,-0.00777630157147634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101152311319741,0,0.856546866420741,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0.0729295579809864,0,0,0,0,0,0,0.136626222616199,0,0,0,0,0,0,0,-0.201854321620706,0,0,-0.0462513011565652,0,0,0,0.0795045966643854,0,0,0,0.025472013058813,0.319202682595255,0,0,0,0,0,0,0,0,0,0,0,0.117510569732866,0,0.349994684289195,0,-3.46944695195361e-18,0,0,0,0.138489972308212,0
