,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X823.HK.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY
X601658.CH.Equity,0,0,0.0431945508129561,0.161902585831639,0,0,0,0,0,0,0,0,0,0,0,0,0.0763586345826839,0.305431458327913,0,0.00455939010847823,-0.0406109681933429,0,0,0,0,-0.0241333217095101,0,0,0,0,0.00698728491209218,0,0,0,0,0,0,0,0,0,0,0.225187672325986,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.0348525157771022,0,0,0,0,0.0698402915108132,0,0,0,0,0.185042986066991,0,0,0,0,0,0,0,0,0,0.0122829205552572,0,-0.0141324262408,0,0,0,0,0,0,0.453673877931451,-0.0289009001585459,0,0,0,0.0431886034055197,0,0,0,0,0.0707479710005951,0,0,0.164164741054297,0,0,0
X601166.CH.EQUITY,0,0,0.0239769730891223,0,0,0,0.545806847231185,0,0,0.0255121844116581,0.0707970536172825,0,0,0,0,0.0734813960884258,0.013728858045581,0,0.091842744816264,0,0,0.0524010330581718,0,0.0528689071464022,0,0.0772635460879395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034166867574987,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0669648641037423,0,0.045759690541853,0.0211435087689949,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0446183281203098,0,0,0,0,0,0.414167029378628,0,0,0,0,0,0,0,0,0.0076085459545942,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250859231492526,0,0,0,0,0
X601066.CH.EQUITY,0,0.023141850986442,0,0,0,0,0,0,0,-0.00558220904620282,0,0.441852612129299,0,0,0,0,0,0,0,0,0.0166266430559391,0,0,0,0.323513860648661,0,0,0,0,0,0,0,0,0.0563846137799087,0.109853887506512,0,0,0,-1.73472347597681e-18,0,0.0818727390488934,0,0.0245334653504247,0.0280829045356765,0,0,0.0173281169708006,0,0,0
X600000.CH.EQUITY,0,0,0.253689406573391,0.0752684639617316,0,0.190926243621488,0,-0.0171767259807815,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.137772936400786,0.0185013868048839,0,0,0,0,0,0,0,0.273508132857661,0,0,0,0,0.688851501275414,0,0,0.0867385859096695,0,0,0,0,-0.0451806626390674,0,0
X000002.CH.EQUITY,0,0,0.175311061896085,0.0249506497636203,0,0,0,0,0.0290032773080776,0,0,0,0,0,0,0,0,0.101982207055005,0,0,0,0,0,0,0.0536015401645112,0,0,-0.0593191355799925,0,0.133237385701823,0.0724470829633159,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.0307489839972495,0,0,0.180017038372015,0,0.0025651629152636,0
X601319.CH.EQUITY,0,0,0,0.183773002129665,0,0,0,0,0,-0.0130291245696239,0,0,0,0.0126200319996157,0,0.00104431015849085,0.080842207847809,0,0,0.194077494290838,0,-0.103252354251273,0,0.0724569323241767,0,-0.0738453621817953,0,0,0,0,0,0,0,0.065677673590612,0,0,0,0,0,0,0.178032177148804,0,0,0,0,0,0,0.294068898964936,0,0
X000001.CH.EQUITY,0,0.149969196464506,0,0,0,0.0845491395014104,0,0,0,0,0,0,0.133287076415256,0,0,0.121177435171293,0,0,0,0.0598498207643073,0,0,0,0,0,0,0,0.0722034700861037,0,0,0,0,0.10524247850601,0,0,0,0.0923626228520209,0,0,0.0228780366612387,0,0,0.0577970455758213,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.84397201901152,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782291060683943,0,0.021124752437123,0,0,0,0,0.0277060849192395,0,0,0,0,0,0,0,0,0,0,0,0,0.0261961975865632,0,0.136226128488313,-0.0986631510253089,0,0,0,0,0,0
X16.HK.EQUITY,-0.0145181557257746,0,0,0,0,0,0,0.100725105030217,0.0958293292549687,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0.119127807344786,0.19148973829631,0,0,-6.93889390390723e-18,0,0,0,0.192764119379677,0,0,0,0.242003024705073,0,0,0,0.25021496776911,0,6.93889390390723e-18,0,-0.220611177336186
X600016.CH.EQUITY,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.210602063943456,0.158110902227118,0,0,0,0,0,0,0,0,0,0,0,0,0.0666899248094251,0,0,0,0.021795330585484,0,0.130052238806766,0,0,0,0,0,0,0,0,0.0356510291063369,-0.0553136829861168,0,0,0,-0.389727200733095,0.422550546673756,0,0
X688.HK.EQUITY,0.169296302802517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115289379758185,0,0,0,0,0,0,0,0,0.0531894717666245,-0.0170927811958791,0,0,0.231229210852106,0,0,0,0,0,0,0,0,0,0,0,0.262880882058911,0,0,0,0,0,0,0,0.386788930225564
X601998.CH.EQUITY,0.259835437769233,0,0,0,-0.0304337158495907,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.0515402592531523,0,0,0.195661187977839,0,0,0,-0.0231401575636771,0,0,0,0,0,0,0,0,0,0,0,0,0.00177826077356225,0,0,0,0,0.0176704624950872,0,0,0,-0.129819251991423,0,0,0,0.235355777739753,0.519018309733107,0.0157501294769841
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.136259727293705,0,0.0819257024571906,0,0,0.191145614733926,0,-0.00467630561820524,0,0,0,0,0,-0.0442546991359141,0,0,0,0,0,0,0,0,0,0,0.193783323031005,0,0,0,-0.244773281907585,0,0,0,0.0849430781981171,0,0.0238621364240933,0,0,0,0.132449416161628,0,0.103441489574978
X1109.HK.EQUITY,0,0,0,0,0,0.290301384004203,0,0,0,0.0225140298169685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111513699559125,0,0,0,0,0.406910622072114,0,0,0.0688057106088293,0,0,0,0,0.280423695570438,0,0,0,0,0,0,0,0.0281144411643333,0,0,0.0755797758173861,0
X2388.HK.EQUITY,0,0,0,0.023133616136838,-0.0865241592414213,0,0.0107616551139501,0,0.0171730261721826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421425942616777,0,0.156527833384998,0,0,0,0,0.102535456603639,0,0,0,0,-0.107728116313405,0,0,0,0,0,0.410358524883396,0,0,0,0
X11.HK.EQUITY,-0.00636116088990667,0,0,0,0.0746383710698116,0,0,0.101533097841482,0.395897951019648,-0.0317336008837023,0,0,0,0,0,-0.127700133320708,0,0,0,0,0.0440260575314907,0,0,0,0,0,0.221512353154681,0,0,0,0,0,0,0,0,0,0,0.0417438380794681,0.121103914004091,0,0,0,0,0,0,0,0,0,0,0
X2007.HK.EQUITY,0.0560394227001969,0,6.93889390390723e-18,0,0,0.0993294884869762,0,0.339996871013242,0.0513780616711552,0.00326722849374607,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0216188932585882,0,0,0.097086339052686,0.128545742394294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136492756657164,0.137573137544914,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.191561810603406,0,0,0,0,0.133738415980848,0,0,0,0,0,0.111489763389958,0,0.0748749996698777,0,0,0,0,0,0,0,0,0.0237976980623007,0,0,0,0,0,0,0,0,0,0,0,0.0321887240418206,0,0.0255297643803976,0,0,0,0.231709099790502
X600048.CH.EQUITY,0,0.00553555347806469,0,0,0,0,-2.16840434497101e-19,8.67361737988404e-19,0,0,0,0,0,0.0346730018796887,0.0314262822338652,0,0.670027243941874,0,0,0,0.0981036980608386,0,0,0,0,0,0,0,0,0,0,0,0.0333698090293428,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0704164046755432,0,0,0,0,0,0,-0.0105256421458789
X601818.CH.EQUITY,0,0,5.55111512312578e-17,0.25599300174971,0,0,0.0663319156286361,0,0,0,0,0,0,0.00986523837655837,0.0490217096403108,0.0893625858090735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144941190934575,0,0,0.0452032053617983,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.400981647029599,0,0,0,0,0,0,0,0,0,0,0,0,0.220298377670144,0,0,0.192455080024261,0,0,0,0,0,0,-0.157016344415888,-0.152840307518677,0.212809738973276,0,0,0,0.0245415763376349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335397670629228
X601688.CH.EQUITY,0.0066300811907292,0,0,0,0,0,0,0.00833825459562152,0,0,0,0.164405521402026,0,0,0,0,0,0,0,0,0,-0.0665895784153404,0.0407885314133683,0,0,0,0,0,0,0,0,0,0,0,-0.0457203631437653,0.264155700561274,0,0,0.330501193834757,0,0,0,0,0.039147353636682,0.0834208339660882,0,0,0.233910671738793,0,0
X600999.CH.EQUITY,0,0,0,0,-0.248449771221739,0,0,0,0,-0.0317251187763473,0,0,0,0,0.339867697321883,0.713651873847617,0,0,0,0,0,0,0,0.0628277908788716,0,0,0,0,0,0,0.131822449260652,0,0,0,0,0,0,0,0,-0.901975034382578,0.0855524041807234,0,0,0,0,0,0.00300352771735731,0,0,-0.0503015233813609
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0681726882783507,0,0,0,0,0.0191182836114242,0,0,0,0.0402339451618899,0,0,0,0,0,0,0.0621093361416284,0,0,0,0,0,0,0,0,0,0.524647829608954,0,0,0.0525932205912201,0,0,0,0,0,0,0.0301689437198757,0,0,0.0214424391518266,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.0731566282270315,0,0,0,0,0,0,0,0,0,0,0,0,0.496052202350091,0,0,0,0,0,0,0,0.024439352961358,0,0,0,0,0,0,0,0,0,0,0,0.0401271146301372,0,0,0,0.0114784688163107,0,0.0887237042470985,0,0.0276312093147686,0,0.0974290678163205,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0,-0.00237617412697019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35593277913318,0.289395538087505,0,0.160489663055655,-0.165505619177012,0,-0.210288642358926,-0.0375308610982017,0,0,0.174299299184292,0,0,0,0,0,0,0,0.0610388551462938,0,0.26189917296448,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.00995677568759089,0,-3.46944695195361e-18,0,0,0,-0.0105984554612802,0,0.221270919331401,0,0,0.0616839629275146,0,0,0,0,0,0,0,0,0,0,0,0,0.152159788974953,0,0,0,0,0,0.451699987872095,0.0229310448390185,0,0,0.0059212306441879,0,0,0,0,0,0.00971171468543401,0,0,0,0.0500240932448318,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.01504038480651,0,0,0,0.0222381318274455,0,0.784051626084991,0,0,0,0,0,0,0,0,0,0,0,0.038438678371416,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.174173171291792,0,0,0,0.0680976386944287,0,0,0.0186085222968123,0,0.0121277366548111,0,0,0.11816640853577,0.0714152220701158
X000166.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0638467571185295,0,0,0,0,0,0.0561119148082581,0,0,0,0,0,0,0,0,0.0964347197133741,0,0,0,0,0,0,0,0,0.0863321007204094,0,0,0.350562860838579,0,0,0,0,0.0322181040973835,0,0,0,0.223126124019966,0.0513542444129697,0
X12.HK.EQUITY,-0.169536307744096,0,0,-0.126901100253099,0,0,0,0.157100756119075,0,0,0.524099980686405,0,0,0,0,-0.0122995718943405,0,0,0,0,0.543419969344996,0.0360810039012175,0.125311900520954,0,0.0257658843305656,0,0,0.206134322901949,0,0,0,0,0,0,0,0,0,0,0,0,-0.0875922795868917,0,0,0,-0.155083114069261,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0.0918644535725734,0,0,0,0.448294596678369,0.150446965819719,-0.0384446504915539,0,0,0,0,0,0,-0.652510420287145,0,0.444294821687502,0.235757647585163,0,0,0.0447209033455891,0,0,0,0,-0.0536895228305098,0,0,0,-0.453213790375363,-0.148527855397058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480728663757185
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00796909756212461,0,0.159594053471738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524389393609693,0.0186212111120148,-0.192607173249712,0.147935040283264,0,0,0.0636180610009326,0,0,0,0,0,0,0,0.0124738867057811,-0.0208053143533761,0,0.341942078464519,0,0.0694415482712456
X601229.CH.EQUITY,0.90118120767604,0,-6.93889390390723e-18,0,0,0,0,0,0.470649076994474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288061028200195,0,0,0,-0.0779849379527562,0,0,0,0.250805276624403,-0.00418234117392256,0,0,-0.107780751997053,0,0,0,0,-0.225744190763885,0,0,0,0,0,0,0
X823.HK.EQUITY,-0.0168204948126064,0,0,-0.0422915259123222,0,0,0,0,-0.113032679011003,0.0531122413774758,0,0,0,0,0,0,0,0,0,0,0.289223023820694,0,0,0,0,0,0.375352540390716,0,0,-0.00948723860450556,0,0,-1.73472347597681e-18,0,0.00761059081011852,0,0,0.143908342303706,0,0,0.091492888415429,0,0,0,0,0,0,0,0,0.417209179473456
X002736.CH.EQUITY,0,0,0,0,0,0,0.146429813126433,-0.0393902142192076,0,0,0,0.281303843494825,0,0.17188769980155,0.0981427742645345,0,0,0,0,0,0,0,0,0,0.0931116062552662,0.079162174530436,0,0,0,0,0,0,0.0151916260985624,0.116407281116427,0,0.155737659649604,0,0,0,0,0.0425768988620382,0,0,-0.0270552277057012,0,-0.0257490675587934,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0584277587180734,0,0,0,0,0,0,0,0,0,0,0,0.411053999685329,0,0,0.0161981973511031,0.226022793175787,0,0,0.018174976118307,0,0,0,0.0206203984601011,0,0,0,-0.080071757757372,0.313543384000385,0.0326089425736237,0,0,0,0,0,0.085048231681446,0.0455652771871519,0,0,0.0943170469257779,0,0,0,0,0
X601169.CH.EQUITY,-0.0110413651382001,0,0,-0.015742606736081,0,0,0.842718520378102,0,0,0,0,0,0,0,0,0,0.0736929871400133,0,-0.0222953290276053,0,0.051305689487706,0,0,0.0114143807527504,0,0,0,0,-0.00129994383646592,0,0,0,-0.0293046065118424,0,-0.0300988301882365,0,0,0,0,0,0,0,0,0,0,0,0,0.0982492604272055,0,-0.0704207246796834
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.168163840668126,0,0,0,0,-0.3021106583321,0,0,0,0,0,-0.172337502260471,-0.0418042226413303,0,0,0,0,-0.157878476826665,0.230638282815028,0.3156783486202,0,0,0,0.329000474018311,0,0,0,0,0,0,0.0450692150101749,0,0,0.527215791120692,0.0647206528847322,0,0,0,0,0,0
