,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0545030934698898,0,0,0,0,0,0,0,0,0.0293129056417436,0,1.73472347597681e-18,0,0,0.55746964023369,0,-0.251800404684233,0,0,0,0,0,0,0,0,0,0,0,0.0334185361140447,0.553199747963835,0,0,0,0,0,-0.0381437748150329,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.037348523777062,0,0,0,0,0,0,0,0.0554720366901264,0.324326774787204,0.0853009251840128,0,0,0,0,0,0,0.102932122510339,0,0,0,0,-0.0156212768549748,0,0,0,0,0.1691210895219,0,0,0,0.105544194054879,0.117761089443613,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.608014714841756,0,0,0,0,0,0,0,0,0.0228292501291185,0,0,0,0,-0.0148896553512946,0,0,-0.0888808962715385,0,0,0.19199755162619,0,0.0789068764047911,0,0,0,-0.555888668247476,0,0,0,0,0,0,0,-0.155908678507798,0,0,0,0,0,0,0.555417900670249,0,-0.0451864259054799,0,0,0.131615718643197,0,0
X601288.CH.EQUITY,0,0,0,0,-0.057484642065115,0,-0.0553480838313344,0,0.118426475881966,0,0.323317036076444,0,0,0,-0.0169055485744934,0.332790913146419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730186442403294,0,0,0,0.149766313559234,0.339635783228897,0,0,0,0.0291868589863002,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.177534310938882,0,0,0,0,0,0,0,0,0,0.129375156602715,0,0.284229623661404,0,0,0,0,0,0,-0.0939681066977779,0,0.059528377617586
X601988.CH.EQUITY,0,0,0,0,0.305389760100198,0,0,0,6.93889390390723e-18,0,0.158123381582752,0,0,0,0,0.14853501813398,0,0,0,-0.13669650572929,-0.106386303882958,0,0,0,0.213780503378281,0,0,0,0,0,-0.201217040604377,0,0.0527598181162825,0,0,0,0,0,0,0,0,0.0598810075461851,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.179159481064219,0,0,0,0,0,0,0,0,0,0,0,0.169117377393386,0,-1.38777878078145e-17,0,0,0,0,0,0,0.0492632632331361,0,0,-0.00655742656691956,0.105969928003412,0.0436962304753126,0,0.0229302252367467,0,0,0,0,0.549761263280417,0,0,0,0,-0.0427339586497274,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.552177962896614,0,0.270015076023901,0.148661259792005,0,0.0261826756771202,0,0,0.0302558802847663,0,0.072407580277255,0,0,0,0,0,0,0,0.0490035604422879,0,0,0,0,-0.0572990081196903,0,0,0,0,0,0,0,-0.0987025353042921,0.155342593322475,0.298593723381473,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0473142081204204,0,0.0232308465271585,0,0,0,0,0,0,0,0,0,0,-0.0892127899760968,0,0,0.225348627740243,0,0,0,0,0,0,0,0,0,0.0478021681402451,0,0,0,0,0,0,0.0888423121878482,0.345858069163143,0,0,0,0,0.221165809675668,0,0.102375799233314,0.0714935687411006,0,0,-0.0343832260150826,0,0
X601328.CH.EQUITY,0.0529247241836172,0,0,0,0,0,0,0.738100228894212,0,0,0,0,0,0,0,0,0,0,-0.165764395537064,0.140735156779462,0,0,0,0.000379408760769049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389243756471654,0,0,0,-0.169932831850964,0,0
X601166.CH.EQUITY,0.0945205759508339,0,0,0.240495990436412,0,0,0,0.169335877929423,0.034185948168943,0,0,0,0,0.246176245471526,0,0,0,3.46944695195361e-18,0.0276574632253339,0,0,0,0,0,0.055970632806697,-0.0380259616140516,0,0,0,0,0,0,0,0.137658260361134,0,0,-0.151042709882463,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0648521276534448,0,0,0,0,0.0625215304182121,0,0,0,-0.0915361867275987,0.0289798756573903,-0.0879671728816075,0,0.0598378239583304,0,0,0,0,0,-0.139236462678602,0,0,0,0,0,0,0,0,0.29455668315127,0,0,-0.0788928530896335,0,0,0,0,0,0.616815716383978,0,0.0282032790790733,0,-0.0559353322648613
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.030999803193666,0,0,0,0,0.102886755377005,-0.00162936126036488,0,-0.285489508688035,0,0,0,0,0,0,0,0,0,0,0,0.109920006700324,0.0808856953575623,0,-0.133325659365956,0.144849933309676,0,0,0,0.524023161874801,0,0,0,0,0,0,0,0.370311807513554,0,-0.0445504335284295,-0.155027358006113
X600000.CH.EQUITY,0,0,0,0,0.0142600932626797,0,0,0.0638093437050779,0,0.173303510377888,0.421426716555263,0,0,0,0,0,0,0.052664567068045,0,0,0.0782690149304877,0,0,0,0,0,0.308263234627138,0,0,0,0,0,0,0,-0.0403066926199031,0,-3.46944695195361e-18,0,-0.216863905567024,0,0,0,0,0,-1.73472347597681e-18,0,-0.0974851837511784,0,0
X11.HK.EQUITY,0,0,0,0,0.0684168030943341,0.129792751273811,0,0,0,0,0,0,0,0,0,0,0,0,0.346921733344253,0,0,0,0,0,0,0,0,0,0,0,0.562593687531989,0,0,0,0,0,-0.184908160621806,0,0,0.0940034002357836,0,0.024687083282122,0,0,0.3423366260907,1.73472347597681e-18,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0.240651422304284,0,0,0,0,0,0,-0.0328850897249105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320606065204213,0.386176103230188,0,0,0,0,0.04945061266283,-0.0471169667059643,0,0,0,0.0630951681311431,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.0105882098292946,0.0268152048958105,0,0,0,0,0,0,0,0,0.0708600290187513,0,0,0.289974805332292,0.576063475221289,0,0,1.73472347597681e-18,0,0,0,0,0,0.11397849570747,0,0,0,-0.124454934585107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.176661992629929,0,0,0,0,0,0,0.0411505964632151,0,4.33680868994202e-19,0,0,0.112536711182068,0,0,0,0,0.034028323544792,-0.0809241539959688,0,0,0.051471801635762,0,0,0,0,0,0,0,0.0807545420736739,0,0.0427990075997863,0,0,0.334865978566211,0,0,0,0,0,0,0.153201626277652,0,0,0,0,0.0402647969965788,0.0417549123345937
X2388.HK.EQUITY,0,0.233749717583799,0,0,0.333101998290542,-0.453082468983395,0,0,0,0,0,-0.27386480324002,0,0,0,0,0.521868546147774,0,0,0,0.258268156731172,0,0,0,0,0.217546022284351,0,-0.171976859731215,0,0,-0.245107454265706,0,-0.204010014420232,0.0992184698839466,0,0,0,-0.0829759883460263,0,0,0,0,0,0,0,0,0,0,0
