,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,-6.93889390390723e-18,0.576184874673322,0,0.00396039043238086,0,0.0743234830445974,0,0,0,0.122754763721321,0,0.0863523538109664,0,0,0,0,0.00906389190805403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604881156186177,0,0,0,0,0.00753985765542651,0,0,-0.0203961781960912,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.151202775185118,0,0.0885602947550923,0,0,0,-0.00739286843857223,0,0,0,0.0726401782826161,0.255886657421022,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117226573458073,0,0,0.0435563318235678,0,0,0,0,0.17996167015826,0,0,0.0427255389302468,0,0,0,0,0,0.143596382949292,0
X601939.CH.EQUITY,0,0,0,0.400963168222487,0,0.25814717527707,0,0,0,0,0.0238071116206353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155054195344138,0,0,-6.93889390390723e-18,0.00285808057839553,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.118646008825944,0,0.257072121021578,0,0,0,0,0,0,0.132238845459728,0,0,0,0,0,0,0,0.142288895210002,-0.00809496804690642,0,0,0,0,0,0.142644462612293,0.0489718796040319,0,0,0,0.107239526739275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.00748666240375036,0,0.33226169417889,0,0,0,0,0,0,-0.289885628431763,0.231118171232357,0.0614604174329849,0,0.256319150143757,-2.16840434497101e-19,-0.127410635490214,0,0,0,0,0,0,0,0,0.240341102254592,0,0,0.0683480204540234,0.288971368244719,0,0,0,0,0,0,0,0.0734062019739094,0,-0.0971240051598396,0,-0.500195271201659,-4.33680868994202e-19,-0.0717700627806553,0
X601988.CH.EQUITY,0.233856216174806,0,0.00267027885283035,0,0,0,0,0,0.136895564464066,0,0,0,0,0.198338830570447,0.00504458372600069,0,0,0,0,0,0,0,0.392285744329514,0,0,0,0,0.036624264762948,0,0.0432690942721401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100345358108236
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0397125102878257,0,0,-0.0195773910958352,0,0,0,0,0,0.060023383007936,0,0,0,0,0,0,0.683598171258245,-0.00584452269627723,0.0443139891922033,0,0,0.102694146099685,0,0,0,0,0,0,0,0,0,0,0,0,0.0686119543850453,0.0487698376426315,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.263253141402975,0,0,0,0,0,0,0,0.22420075589426,0.0212684112111147,0,0,0,0,0,0.0544861739607228,0.0481131321012585,0,0,0,0,0,0,0.0824445508696026,0,-0.0483153538215264,0,0.322620478438338,0.199191585461036,0,0,0,0,0,0,0,0,0,0,-0.0755250117758193,0,0,0,0,0
X601628.CH.EQUITY,0,0.215115040611805,0,0,0,0,0.0308198581985369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505216459533738,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.404381077121481,0,0.232085800015961,0,0,0.0295635704792852,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.064318467773203,0,0,0,0.139501835636866,0,0,0,0,0,0,0.204220072841799,0,0,0,0,0,0,0,0.2471573823453,0,0,0,0,0.0759578999729857,0,0,0,0,0,-0.00694854038818921,0.0484861537034657,-0.00363676109072773,0,0,0.010705189142123,0.247933991955828,0,0,0,0,0.0419635396733406,0,0,0,0,0.0205802183510613
X601166.CH.EQUITY,0,0,0.262499621656624,0,0,0,0.195583780349853,0,-8.67361737988404e-19,0.0585568636924876,0,0,0.0103065280544645,0.136188971557075,0,0,0,0.075949582377176,0,-0.0233735538835133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111778369774663,0,0,0,0,0,0,0,0.0639619196555299,0,0,0,0,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0,0,-0.0784907638648824,-0.199421746869747,0,0,0,-0.105281382438825,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243196986769288,0,0.208306928665999,0,0.145209308364095,0.172443225034953,0.25929630367205,0.368900267697333,0,-0.0966478216798978,0,0,0,0,0,0.0586550839744489,0,0,0,0,0.0592006348886497,1.0842021724855e-19,0,0
X11.HK.EQUITY,0,0,0,-0.0623173798474884,0,0,0,-0.00525380421187033,0.116186754639987,0,0,0,0,0,0,0,0,0.0634184129631766,0.368952044022249,0,0,0,0,0,0,-8.67361737988404e-19,0,0.262109583395314,0,0,0.361664036396999,0,0,0,0,0,0,0,0,0,0,0,0,0.0724053143338934,0.27678871970978,0.0763867140635846,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.20634247634268,0.0710654072662605,0,0,0.287235059699822,0,0.109750486910094,0,0,0,0.0364241414364695,0.0207861187922604,0.0270185086507289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219462401884942,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.256141294449821,0,0,0,0.138509956859315,0,0.122958324688304,0,0,0,0,0,0,0,0,0,0.303846711203124,0,0,0,-0.256011406926218,0,0.205070543444203,0,0,0.157010112578451,0,0.552735610048162,0,0,0,0,0,0.00688542749493622,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256408151164713,0,0,0,0,0,0,0,0,0,0.0187783124052683,0,0,0,0,0,0.729922523852231,0.0312000488913819,0,0,0,0,0,0.136280176447893,0,0,0,0,0,0,0,0.0208854071643062
X2388.HK.EQUITY,0,0,0,0,0.30623308505286,-0.436096904076817,0,0,0,0,0,0,0.0340665997626542,0,-0.0838148338475729,0,0,0,0,0,0.327701127832647,0,0,0,0,0.14280680841135,0,0,0.196357413804091,0,-0.138691355270372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195139178119997,0.0939340943944201
