,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600048.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY
X600000.CH.EQUITY,0,0,0,0,0.00847072966767923,0.0204693000441889,0.154891594938789,0.105415257555635,0,0.0625537321513952,0.072189296144511,0,0,0,0,0,0,0,0,0,0,0,0.0685605189727877,0,0,0,0,0,0,0,0.102789561650335,0,0,0,0.121992951836782,0,0,0,0,0.0776018481282598,0,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293052082174439,-0.127354787713811,0.250371070000826,0,0.349983692182995,0.22210815107959,0,0,0,0,0,0,-0.239663936552394,0,0.154765587418324,0,0,0.131746665805911,0,0,0,0.211975391283691,0,0,0.100154305096548,0,-0.00279170919190186,0,0,0.16795929904859,1.0842021724855e-19,-0.209236653897118,0,0,-0.0263708464154873
X16.HK.EQUITY,0,0,0,0,0,0,0,0,-0.17728359218663,0,0,0,-0.0493668718618405,0,0,0,0,0,0,0.140139829957733,-0.167189697160625,0,0,0,0,0,0,0.0263545824525748,0.0767019119571973,0.117037663183046,0.247326339309371,0.119491559407897,0,0,0,0.285367999266784,-0.0223073708074286,0,-4.33680868994202e-19,0,0,0,0,0,0.0597596865337762,0.252142698539378,0,0,0
X601319.CH.EQUITY,0,-0.104169347520123,0,0,0,0,0,-0.431761811808898,0,0,0,0.070869146410194,0,0.0784802612625108,0,0,0,0,0,0,0,0,0,0.277356240343164,0,0,0.226593671325205,0,-0.189983954731919,0.143278331798155,0,0,0.0200640585891743,0,0,0.119650773532369,0.509504744145098,0,0,0,0,0,0,0,0,0,0,0,0.131267519762886
X000002.CH.EQUITY,0,0,0,0,-0.0221472277359538,0,0,0,0,0,0,0,0,0,0,0,-0.0901453115027405,0.072990987185417,-0.0373558397126193,-0.0208178753083942,0,0,0,0,0,0.102436283277088,0,0,0.168642117573817,0,0.0595859473428848,0.0797489461734418,0,0.728941946180171,0,0,0,0,0.0922043317407564,0,0,0,0,0,0.0369318412962407,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.0712663262561948,0,0,0.0216307001722434,0,0,0,0,0.0462433379238841,0,0,0,0,0,0.0570333849972019,0,0,0.00461436695506385,0,0,0,0.173214802503603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435911549319584
X601601.CH.EQUITY,0.121180203040225,0.139179493182592,0,0,0,0,0.113810158595269,0,0.0611240540438728,0,0,0,0,0,0,0,0,0,0.0559538786801045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711902634390593,0.0264358208737624,0,0,0,0,0,0,0,0,0,0,0,0.340759685274591,0,0
X388.HK.EQUITY,0,0,0,0,-4.33680868994202e-19,0,0,0,0.471835797871866,0,0,0,0.116861488209481,0,-0.102179439260089,0,0.0330970987631328,1.73472347597681e-18,0,0.0501979932067263,0,0,0,0,0,0.0861183959623166,0,0.150221972904402,0,0.0561194879399171,-0.0124557005449303,0.0604599753409029,0,0,0,-0.000681835892565384,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0824917415672218,0,0,0
X267.HK.EQUITY,0,0,-0.384385520276941,0,0,0,0,-0.204323736147798,0,0.14531022098023,0,0,0.120839444520629,0.420535119013277,0,0,0.0117354756140466,0,0,0,0,0.346141440644945,0,0,0.666098215644193,0,0,0.023059820925287,0,0.298768290580466,-0.495903978998273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101492894142169,0.0951975780559805
X601998.CH.EQUITY,0,0,0.135284939311985,0.0893932585842642,0,0.0185022064999231,0,0,0,0.239162344471832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101989960275154,0,0,0.157794225205787,-0.0300499846952035,0,0,0,0,0.0960021095069211,0.085816407727653,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0.0557658647906412,0,0,0.0588847695953649,0,0.187742804022952,0,0,0,0,-0.169516442570861,0,0,-0.134440414485813,0,0,0,0,0,0,0,0.116790229814911,0,0.379211755869955,0.0435550288108048,0,-0.0680516740701936,0,0,0.0475729225096887,0,0,0,0,0,0,0.0551886914527829,0,0,-0.0168516348601902,0,0.257598469456052,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.0384558052646801,0,0,0,0.113587359881881,0.249380475588375,0,0,0,0,0,0,0,0,0.0452618993379772,0,0,0,0,0,0,0.00743804500742323,0,0,0,0,0,0,0,0,0,0,0,-0.0535034343226532,0.0725027307860251,0,0.398329802216066,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0518121723662544,0,0.0169929117138072,0.0753937985428896,0,0,0,0.0118017865394154,0,0,0,0,0,0,0,0,0,0,0,0,0.0872510267800219,0,0,0.0467858954467986,0,0.648312512424304,0.0841314666635426,0,0,0,0.0214210791447369,0.0315059219016599,0,0,0,0.0455045179518122,0.019819583005054
X000001.CH.EQUITY,0,0,0,0,0,0,0.281401413675624,0,0,0,0,0,0,0,0,0.133876053833712,0,0,0,0.017794505702713,0,0,0.193823240895658,0,0,0.0278025348230945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0800395011389322,0,0,0,0,0,0.0793191291359693,0
X2007.HK.EQUITY,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0740049982378322,0,0,0,0,0,0,0.0973614200797156,0,0,0.465582621575335,0.0630348212812381,0,-0.0732763601642302,0,0,0,0,-0.040395066387292,0,0.396504587503732,0,0,0,0,-0.0826162345634035,-0.218132772026329,0,0.0689497276877468,0,0,0
X601818.CH.EQUITY,0,0,0.111192281147445,0,-0.0393587685489831,0,0.13874595623032,0,0,-3.46944695195361e-18,0,0,-0.0365385283791486,0,0,0.0275148407693869,0,0,0,0,0,0,0.250533638354034,0,0,0.161101046623073,0,0.0751584526467558,0,0,0.178018186644089,-0.00540526227712767,0,0,0,0,0,0,-0.0174124914393255,0.101904816931384,0,0,0,0,0,0,0,0,0
X1109.HK.EQUITY,0,-0.153074262597552,0,0,0.114896648814144,0,0,0,0,0,0,0,0,0.00974423875163864,0,0,0,0,0,0,0,0.0689999595956825,0,0,0,0,0,0,0.0133947650995625,0,0.129993255786416,0,0,0,0,0,0.00223809981422199,0,0,0,0,0,0,0,0,0.0291237401926328,0,0,0.191619173565076
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,-0.22268611908961,0,-0.284300193346003,0,0.217181554684347,0.429711207058509,0,0,0,0,-0.0375222623586848,0.0504385714801941,0,0,0,0,0,0,0,0,0,0.026937891729796,0,0,0,0,0,-0.0156039385131342,0,0,-0.0686015309215157,0.125486341890847,0,0,0.223593948935482,0,0,0,0,0,0.0767714326229902
X12.HK.EQUITY,0,0,0,0,0,0,0.00494921844309859,0,0,0,0,0,-0.0373196629422159,0,0,0,0,0,0,0.176455831795862,-0.564470815317982,-0.0597837711173887,0,0,0,0.181039145320341,0.692171037097188,0,0.282505803135524,0,0.0553236444003872,-0.0261875235071376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0.205007391408736,0,0,0,0,0,0,0.0336860708214086,0,0,0.0341520585819438,0,0.40467255413694,0,0.0127120433667491,0,0,0,0,0,0,0,0,0,0,0,0.0185423151815968,0,0,0,0,0,0,0,0,0.11554990742313,0,0,0,0,0,0,0,0.0212597672769841,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.204154244364784,-0.0745135802727605,0.200826005363965,0,0,0,0,0.0594668632950595,0,0,0.220878737905799,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.110654480710896,0,0.251400458738043,0,0,0,0,0.27305503793053,0,-0.0401816994772712,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.00973847928739938,0.0569308322969587,0,0,0,0,0,0,0,0.0310654096214204,0.0021345292263337,0,0,0,0,0,0,0,0,0.16688382986671,0,0,0,0,-0.0555254635747365,0.0524389361537408,0,0.0943242138627561,0,0,0,0,0,0,0.156857589629388,0,0,0,0.198653602252011,0,0,0,0.374046991944644,8.67361737988404e-19,0
X600048.CH.EQUITY,0.120615308767169,0,0,0,0,0,0,0,0,0.24386381642458,0,0,0,0,0,0.405921761010425,0,0,0.092146392009936,0,0,0,0,0,0,0.108328138425702,0,0,0,0,0.144344506747567,0,0,0,0,0.012787204906784,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.230410414787731,0.0489141786532652,0,0,0,0,0,0,0.0564135279053914,0,0,0.160757409021571,0,0,0,0,0,0.238563311659967,0,0,0,0,0,0,0,0,0,0,0,0,0.210538072958553,0,0,0,0,0.130293598864027,0.0834755548130435,0,0,0,0,0
X1997.HK.EQUITY,0,0,0.224394049162458,0,0,0,0,0,0,0,-0.332954910024952,0,0.197175778305724,0.206262429692077,0,0,-1.38777878078145e-17,0,0,0,0,0.138080261589538,0,0,0,0,0,0,0,0,0,0.011683321092917,0,0,0,0,0,0.186930413208801,0,0,0,0.119316724194828,0,0,0,0,0,0,-0.194504923387621
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0553801223206924,0,0,0.523290584229775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00626751366838287,0,0,0.186082022211146,-0.3125336893556,0,0,0,0,0.249117154125343,0,0,0.172024460418258,0,-0.0886968930030214,0,0.0860700924246573,0,0.0734733640664828,0
X601688.CH.EQUITY,0,0,0,0.0789724855220295,-0.0289494478367914,0,0,0.035970310402088,0,0,0,0,0.034666500472269,0,0,0,0,0,0,-0.0171171936365147,0,0,0,0.530643123149533,0,0,0,0,0.0621518130597317,0,0,0,0,-0.000672015344111505,0.0655717981579993,0,0.00159213221341035,0,0.144080136320945,0,0,0,0.17615772304407,0,0,0.00690436939345784,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093466197987665,0,0,0,0,0,0,0,0.184189280258482,0,-0.0303362185750571,0,0,0,0,0,0,0,0,0,0.157605971454622,0,0,0,0,0,0,0.0892498252612873,0,0.0563539641262789,0,0.139054013941623,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.163922843102771,0,0,0,0,0,0.0595602907898627,0,0,0,0,0,0,0,0,0.166458470165988,0,0.016286500290279,0,0.10012319020409,0,0,0,0,0,-0.0623503263503504,0,0,0,0,0.221729363659798,0.175840569291081,0,0.00774353974925743,0,0.165875020526091,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.10472081518929,0.0585299371255477,0.0799853888088988,0,0,0,0,0,0,0,0,0,0,0.073152732830458,0,0.0959523990117003,0,0,0,0,0.0259774655775059,0,0,0,0,0,0,0,0,0.0975201127604803,0,0,0,0,0.230692943146902,0,0,0,0,0,0,0,0.149402021598337,0
X600015.CH.EQUITY,0,0,0,0,0,4.33680868994202e-19,0.172597465046458,0,0,0,0,-0.0571168112799014,0,0,0,0,0.0949637861736236,0,0,0,0.558936364522287,0,0,0,0,0.0296696711152074,0,0,0.0604749379950499,0.172822856896541,0,0.101503099188007,0.0459629198661619,0,0,0,0.0469763203127629,0,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,-0.0275127071079613,0,0,0,0,0,0,0,0,0,0,0,0,0.0419356664871348,0,0,0,0,-0.0126603881331781,0,-0.0633380827809911,0,0,0,0,0,0,0,0,0,-0.0687705040800817,0.295429470559314,0,0,0,0.0321878045147828,0.700836576252152,0.084648638311402,0,0,0,0,0,0,0,0,0.0154956631452401,0
X2882.TT.EQUITY,-0.140415465657822,0.1341473920665,0,0,0,0,0,0,0.0470840191244856,0,0,0,0.215760699624602,0,0,0,0.103927331319628,0,0,0.000997973144260371,0,0,0,0,0,-0.0159700422687846,0,0,-0.186680451337123,0,0,-0.328879092105533,0,0,0,0,0.0707284303308219,0,0,0,0,0,0,0,0,0,0,0.046338837970139,0.608629188569409
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704218380994687,0.128638769451904,0,0,0,0,0,0,0,0,0.34597149376728,0,0.142229021901856,0.0220679923666686,0,0,0,0,0,0,0,0,0,0,0,0,0.222317120773289,0.17473963225872,0,0,0,0,0,0,0.0340645003124043,0,0
X17.HK.EQUITY,0,0.217273461749505,0,0,0,0,0,0,0,0,0,0,-0.0221310108094743,0,-0.0944489583909582,0,0.10337755000828,0,0,0.13426183090088,0,0,0,0,0,0.00354909954349254,0,0.236407635319144,-0.0292819213874114,-6.93889390390723e-18,-0.0261230185034742,0,0,0,-0.205282171763058,0,0,0,0.0938538203923739,0,-0.0870603652863168,0,0,0.0602831887080119,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.000664524358182868,0.00954696627513181,0,0,0,0,0,0,0,0,0,0.386636830013534,0,0,0,-0.0288073735874449,-0.00313229573702791,0,0,0.0591371877031492,0.192660828808617,0,0,0,-0.0186708121053484,0,0.142517344523534,0,0,0,8.67361737988404e-19,0,0,0.00933667493424831,0,0.282677533328321,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.0568490447685416,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747485648844291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971357486088516,0,0.053163343155495,0,0
X2881.TT.EQUITY,0,0,0,0,0.0990569654879006,0,0,-0.0115197746009364,0,0,0,0,0,0,0,0,0,0,0.0615251604343104,0,0,0,0,0,0,0.038066062485252,0,0,0.246135886956671,0,0,-0.053312996256614,0,-0.143594862154835,0,-0.0683539227621899,0.130208756897153,0,0,0,0,0,0,0.73660879529509,0,-0.0685878169074788,0,0,0
