,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY
X601166.CH.EQUITY,0.0139939220425536,0.0728987837893774,0,0,0,0.281034491727496,0,0,0,0,0.0753493711642224,0,0,0,0,0,0,0.0877079607468894,0,0,0.053071849794302,0,0,0,0,0,0,0,0,0,0.169562384874161,0,0,0,0.0381126020380106,0,0,0.00599929564470197,0,0.00634034795149448,0,0,0,0,0.0631176294199509,0,0.117069655093781,0,0.0352445541575488,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.295097558471835,0,0,0,0,0,0,0,0,0,0.181882036393884,0,0,0,0,0.233131413623399,0,0,0,0,0,0,0.00569406513794093,0,0,0,0,0,0,0,0,0,0.133460017417133,0,0,0.123856648026322,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00702443793553181,0,0,0.0970597044618728,0,0.400347890347087,0,0.0828864978078984,0,0.0431141225292286,0,0.149749234830267,0,0,0,0,0.0855483259863719,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.225155125430597,0,0,0.0220895597417943,0.424911973060033,0,0,0,0,0,0,0,0,0,0,0,0.0368774348236111,0,0,0,0,0,0.0459143488377376,0,0,0.00107498554165921,0,0,0,0.00719604644288574,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.0230500911727977,0,0,-3.46944695195361e-18,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,-0.0451250340419993,0,0,0,0,0,0,0,0,0,0,0.0102548903123476,0,0,0,0,0,0,0.0967088679297833,0,0,0,0,0,0.0382351370019861,0,0,0,0.33721125308477,0,0,0.0194308672238877,0,0.007771403236393,0,0,0,0.140829021975269,0,0.364500490186105,0,0,0,0.0360284612827219
X16.HK.EQUITY,0,0,0,0,0.0297032765060158,0,0,0,0,0,0,0,0,0,0.40477433801666,0,0,0,0,0,0.240167043755074,0,0,0,0,0,0.000617405715519418,0,0.0682063358802779,0,0,-6.93889390390723e-18,0,-0.12183850355722,0,0.163237304214311,0,0.17689841830707,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0.0111310321389069,0,0.354491773097243,0,0,0,0,0,0,0,0,0,0.155560417295787,0.126198184687058,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0762438821697308,0.151834490807142,0,0,0,0,0,0.0265729552115741,0,0,0,0,0,0,0,0,0.0855509077556512,0,0,0,0,0,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0.287818435597818,0,0.00908136615631414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532770495312291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0140005648754984,0,0.0611600002802111,0.130364663176407,0
X601601.CH.EQUITY,0.0258868708096417,0,0.112980189467834,0,0,0.0614390405841481,0.0813086482142533,0,0.105201367257123,0,0,0,0,0,0,0,0,0,0,0,0,0.373897477629195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491317462095947,0,1.38777878078145e-17,0,0,0,0,0,0.107596670186726,0,0
X600016.CH.EQUITY,1.73472347597681e-18,0,0,0.10750181213284,0,0,0,0,0,0,0.203211840339136,0,0.213710115343457,0,0,0,0.0564550526375118,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0854071648251196,0,0,0,0,0,0,0,0,0,0,0,0.174361123770889,0,0.142963994436074,0,0.00410132708717612,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.23264614736909,0,0,0,0,0,0,0,0,0.210585609691896,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0.260353679006141,0,0.0232827059212557,0,0,0,0,0,0.162541347858611,0,0,0.0524375875672269,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.113579745753637,0.302999194036449,0,0.0851541481023921,0,0,0,0,0,0,0,0,0,0.211013343563054,0,0,0,0.521215561076298,0,0,0,0,0,0,0,0,0,0,0,0,-0.22059546963317,0,0,0,0,0,0,0,0,0,-0.0774680031967888,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.0288184224467127,0.0807006253557247,0,0.0483918965231095,0,0,0,0,0.31924763197068,0,0,0,0,0,0,0,0.302565040999887,0,0,0,0,0,0,0,0,0,0,0,0,0.214772730868524,0,0.0272834475261149,0,0,0,0,0,0,0,0.004556352070409,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0584108983197558,0,-0.227935634558187,0.191825525168104,0,0,0,0,0,0.13703350590175,0.204237515526788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524725269963299,0,0,0,-0.0488195334576257,0,0,0.225584865964164,0.0460397071264036,0,0,0,0,0,0,0,0,0.187117949953123
X601998.CH.EQUITY,0,0,0,0,0.102672939414179,0,-0.0576407204130605,0.000814191582299765,0.00355395859310515,0,0.213627742640152,0,0.00206547804241061,-0.0170801263292472,0,0,0,0,0,0,0,0,0,0,0.0135258239533889,0,0,0,0,0,0.163698523845961,0,0,0.054555182155151,0,0,0,0,0,0,0,0,0.0527746936850946,0,0.358993569341024,0,0.109603634530559,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.215613573242119,-0.0403295219776492,0,0,-0.218361630257266,0,-0.001682833227526,0,0,0,0,0,0,0,0,0.0377421026995271,0,0,0,0,0.337104768183441,0,0,0,0,0,0,0.208825975521587,0.271113546746472,0,0.0514899066241268,0,0.000210648063159387,-0.0287068769720138,0,0,0,0,0.162424147461715,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0,0.0101599157038409,0,0,-0.0714301349296343,0,0,0,0.163930523369812,0,0,0,0,0,0,0,0.19757622672884,0,0.06506246229375,0,0,0.191849541748285,0,0,0,0,0,0,0,0,0.337484869757162,0.101858764853631,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0
X2007.HK.EQUITY,0,0,0,0,-2.77555756156289e-17,0,0,0,0.0988746841787251,0.00700675049838795,0,0,0.16985864180428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448007585627242,0,0,0,0.0414270840414685,0,0,0,0,0.160216914208043,0,0,0,0,0,0,0,0,0,0,0,0.0616761461830786,0
X600048.CH.EQUITY,0,0,0,0,0,0.159556340588283,0,0,0,0,0,0,0,0.489494548789323,0,0,0,0.186481162693446,0,0,-6.93889390390723e-18,0,0.0211782356044563,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126296813994072,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.0786810454198551,0,0,0.0861616340143178,0,0,0,0,0,0,0.244980638766408,0,0,0,0.0323250093774093,0,0,0,0,0,0.0053716317598171,-0.00857122687781852,0,0,0.320010140611948,0,0,0,0.152027213358474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818413179100591,0,0,0
X1113.HK.EQUITY,0,0,0,0,0.0167202602684706,0,0.130499805874471,0,0,0.064495287543362,0,0,0,0,0,0,0.139221883846805,0,0,0,0,0,0,0.0134509504158813,0,0,-0.0614767018485313,-6.93889390390723e-18,0.381508432468482,0,0,0,0,0,0,0.31836705768426,-0.0384457584674289,0,0,0,0,0,0,0,0,0,0.0933701356347448,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0.0200648214364621,0,0,0,0.0254420085246419,0,0,0,0,0,0,0.0465299883864959,0.0438294912216311,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.0191733342439556,0.146897902606593,0.0766472663180908,0,0,0.0657651362663349,0.152689192077278,0,0,0,0,0,0.365625691183545
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.388389008369763,0,0,0,0.167988505871973,0,0,0,0,0,0,0,0,0,0,0,0,0.17660523898597,0,0,0,0,0,0,0,0,0,0.025453711557102,0.0480614742364263,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,-0.0292375064735946,0,0,0.0817381298773801,0,0,0,-0.0318749085581966,0.0549033761006791,0,0,0,0,0,0,0.0474520512203053,-0.0270657395858039,0.0612515706590315,0,0,0,0,0.0131239350287486,0,0,0,0,0,0,0.0402968405463796,0,0.234107775591399,0,0,0,0,0.20333267638418,0.061474967839857,0,0,0,0,0.360764960375256
X12.HK.EQUITY,0,0,0,0,0,-0.0322792913260269,0,0,0,0,0,0,0,0.343689674818445,0,0,0.543983846233779,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.152524107625842,0,0,0,0,0,0,0,0,0,0,-0.0784273948848123,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00388978947591999,0,1.73472347597681e-18,0.17455992257046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106435027852351,0.185545946100861,0,0,0,0,0.182852806440727,0,0,8.67361737988404e-19,0,0,0,0,0.0915352768075987,0,0,0.124108316333963,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0410257386227677,0,0,0,0,0,0.265187583864872,0,-0.131928323015183,0.204762597816505,0,0,0,0.129192114007084,0,0,0,0,0,-0.0983813232499086,0,0,0,0,0,0.236448847103007,0,0,0,0,0,0,0,0,0,0,0.116774608409928,0.260077827449579,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0637338440533335,0,0,0,-4.33680868994202e-19,0,-0.0882247824575723,0,0,0,0,0.483655976622538,0,0,0,0.0874534823720017,0,0,0,0,0,0,0,0,0.0735743133139913,0,0,0,0.33331439779902
X300059.CH.EQUITY,0,0,0,0,-0.0909764138082714,0,0,0.143003266982948,0,-0.133497876196914,0,0,0,0,0,0.911006622882557,0,0,0,0,0,0,0,0.0863831520232121,0,0,0,0,0,-0.0457478958133795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035889653061981,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127948757805064,0,0,0,0,0,0,0,0.224177337153827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.473705435515466,0.0587755737810138,0
X601336.CH.EQUITY,0,0,0.101030770718814,0,0,0.071158468818869,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.147624302113838,0,0.115298339190858,0,0,0,0,0,0,0,0,0,0.0192244252691008,0,0,0,0.0754736766777801,6.93889390390723e-18,0,0,0,0.215831565019949,0,0,0,0.0212828665850617,0.0976183191243469,0.100881811701891,0,0,0,0,0
X601229.CH.EQUITY,0,0,0.0253136097613314,0,0,0,0,0,0,0,0,0,0.395228398429943,0,0,0.113382333721539,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0715119611128503,0,0,0.10674481887102,0,0,0,0,0,0,0,0,0.154303262169653,0,0,0,0.113170000502568
X600999.CH.EQUITY,0,0,0,0,0.0404605188392072,0,0.0366035014829724,0,0,0,0,0,0,0,0.0225673125048611,0.31459141159188,0.0130762432678595,0,0,0,0,0,0,0,0.0262811216509949,0,0,0,0,0,0,0,0.159557843846339,0,0,0,0,0,-8.67361737988404e-19,0,0.0354109537433194,0,0,0,0,0.20226320174982,0,0,0,0.124705214797889
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.117176482090849,0,0,0,0,0,0,0,0.0566230008279354,0,0,0,0,0.101321899635739,0,0,0,0,0,0,0,0.0488546882564757,0,0,0.0952634478061211,0,0.231301521844102,0,-0.00668956917228126,0,0,0,0,0,0.372366360834498,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0166642188856242,0,0,0,0,0,0,0,0.242688421250263,0,0,0,0,0,0,0,0.0306932193699195,0,0,0,0,0,0,0,0,0,0,0.0807610494194917,0,0.0130305622610223,0,0.247372640487226,0.168939321162048,0,0,0,0.247569150581876,0,0,0,0,0,0
X600015.CH.EQUITY,0.058080947398185,0.118511317795627,0,0,0,0.0426287641877419,0,-0.0761591947703772,0,0,0,0.476844064200949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033541384848303,0,0.275554712225607,0,0.034196384142897,0,0,-0.0746140611474813,0,0,0,0.0913096787587034,0,0,0,0.0136908586060337,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.150210112244294,0,0,0,0,0,0,0,-0.163526323744947,0,0,0.0880013201169142,0,0.0500512563731804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590095666771277,0,0,0,0.438921235502458,0,0,0,0,0,0,0,0.390744263992721,0
X2886.TT.EQUITY,0,0,0,-0.491813446902793,0,0,0,0,0,0.151772250978185,0,0,0,0,0,-0.0872561568054519,0,0,0,0,0,0,0,0,0,0,-0.0577720949322442,0,0,-0.0112514873220401,0,0,0,0.296544909271113,0,0,0,0,0,0,0,0,0,0,0,0,0.47434104983145,0.66896926140051,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18939076610938,0,0,0,0,0,0,0,0,0,0.0592923919431748,0.0120522836263493,0,0,0,0,0,0.114478325702029,0,0.0118821005669387,0,0,0,0.369510063605872,0.0152921170578258,0.0222326651783717,0,0,0,0,0.144870379013091,0,0,0,0
