,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity
X601398.CH.EQUITY,0,0,0.124838525682221,0,0,0,0,0,0,-0.127941452389196,0,0,0,0,0,0,0.0120942110036949,0,0,0,-0.120656082006021,0,0.0734953795344873,0.485932700823961,0,0.518785337697396,0,-0.158433962346047,-0.0474171371645194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.231799048623005,0,0,0,-0.0485246585029918,0,0,0,0,0,0,0.0531542613894101,0,0.0264931453577774,0,0.0509058105303415,0,0,0,0,0,0,-8.67361737988404e-19,0.141109131645292,0,0.145296905632961,0,0,0,0,0.187004305967312,0.100206952464415,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0541276743163404,0,0.786578569990085,0,0,0.00495387476858063,0,0,0.041335312744921,0.0598452197764647,0,-0.0491442990397445,0,0,0,0.0766423517138464,0,0,0,0,0.0040844332851237,0,0,0.0418927186423359,0,0,0,0,0,0,0,0,0,0,0,0.0812758611047083,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.890524159473386,0,-0.0323032873686711,0,0,-0.0807469564152798,0,0.00231001060230772,0,0,0,0,0,0.018545905188281,0,0,0,0,0,0,0,0.177936458465265,0.0693886152588195,0,0,0,0,0.0310427232840606,0,0,0,0,0,0,0,0,0,-0.0577487727918034,-0.132719290165978,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0138961581854107,0.247640286558025,0,0.348967620470451,0,0,0,0,0,0,0.0836418369131512,0,0,0.0153123957529271,0,0,-0.179852726092097,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.484055975158096,0,0,0,0,0,0,0,0,0.155321777652802,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.329942585626855,0,0,0,0,0.0590922785699323,0,0,0,0,0,0,0,0.0298546433616226,0.172977603766303,0,0,0,0,0,0,0,0,0,0,0.0452069146152161,0.182062214243676,0.103610550887968,0,0.0147043803650291,0,0,0,0,0,0,0,0,0,0,0,0.0387452949704797,0,0,0.0250279386631553,0,0
X601988.CH.EQUITY,0,0,0,0.068510694333679,0,0,0,0,-0.053703022976303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715461136930981,0,0,0,0,0.00241371431519422,0,0,0,0,-0.0224711596600351,0,0,0,0,0,0,0,0,0,0,0,-0.133092309847242,0,0.998086524358497,0
X1299.HK.EQUITY,0,0,0,0,0.0510056403767886,0,0,0,0,0.290757255986046,0,0,0,0,0,0,0,0,0,0,0,0,0.306718172083328,-0.0399143216396643,0,-0.016504603076043,0.116831002395096,0,0,0,0.059618366786819,0,0.133086366434967,0,0,0,0,0,0,0,0,0.0973436538221295,0,0.0314681570702221,0,-0.012483073991327,0,0,0,0.152739552686697
X5.HK.EQUITY,0,-0.171745574596455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00119853630752072,0.423800738867643,0,0,0,0,0,0,0,0,-0.09397295543589,0,0,0,0,0,0,0,0,0.104605780232854,0,0,0.104771531065198,0,-0.20378880513353
X388.HK.EQUITY,0,0,0,0,0.261249724240844,0,0,0,0,0,0,0,0,0,0,0.138096730962768,-0.176274772691419,0,0,0,0.168379328181648,0,0.293891555525537,0,-0.0373190061921114,0,0,0.277365039691685,0,0.0167796318581528,0,0,0.103942014194794,0,0,0,0,0,0,0,0,0.183256236665464,0,-0.0585245526877834,-0.192547111078847,-1.73472347597681e-18,0,-0.160409324620621,0,0
X601658.CH.Equity,0,0.0307837041231142,0.308645387330314,0,0.0505161805127211,0.0043157565139466,0,0,0,0,0,0,0,0,0,0,0.0143259861555358,0.027760822507322,0.173607692148601,0,0,0,0,0,0,0,0,0,0.0957116144538141,0,0,0,0,0,0.0313136868741331,0,0.0150212560970929,0,-0.0619417256631744,0,0,0,0.0565492951137275,0,0.0803799114263236,0,0.0172928713310861,0.05826723847483,0,0
X600030.CH.EQUITY,0,0,0,0,0.0136021311162057,0,0,0,-0.0252052787287714,0.0894561626096304,0,0,0.322095541792258,0,0,0,0.00691070679726352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538792434917518,0,0,0,0.246633026915252,0,-0.0324074023310858,0.077089096944591,0.0715546317780811,0,0,0,0,0,0.225086888087615
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00262709268366478,0,0.725054594373174,0,0,0.0373559956788938,0,0,0,-0.0422876024860271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.06135003668485,0,0,0,0,0.0231066804228323,0,0.0763933960297968,0,0.0228207925919476,0,0,0,-0.00493805804635741,0,0
X601166.CH.EQUITY,0,0.0307767799739786,0.0323230614925784,0,0,0,0.253205028640712,0,0,0,0,0,0,0,0,0,0.166311785371158,0.0400691564492342,0.0616916624270112,0,0,0.0584312281930461,0.0531841021812187,0,0.045052026035337,0,0,0,0.0194758125241556,0,0,0,0,0,0,0,0,0,0.0155637284861376,0,0,0,0,0,0,0.00839818446487217,0,0,0.344692480007197,0
X000002.CH.EQUITY,0,0,0,0.162871933378577,-0.166254962262977,0,3.46944695195361e-18,0,0.271334335618052,0,0,0,0.387776353975627,0.1848900534927,0,0,0,0,0,0,0,0,0,0,0,-0.106557630620787,0,0,0,0,0,0,0,0,0,0,-0.046006107939756,0,0,0,0,0,0,0,0,0,0,0,0,0.0322237055507109
X601328.CH.EQUITY,0,0,0,0.257470025472138,0,0,0,0,0,0,0,0.0484488157576422,0,0,0,0,0,0.0673445038082161,0,0,0,0.351315328165275,0,0,0,0,-0.00275532164497118,-0.0602338039218792,0,0,0,0,0,0,0,0,0,0,0,0.115741814795004,0,0,0,0,0.113009371409671,0,0,0,0.00575955844996604,0
X000001.CH.EQUITY,0,0,0,0,0,0.421188194914299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747620026764601,0,0,0,0.0186026023352023,0,0.0367954220435888,0,0,0,0.159822218560903,-0.268551651777349,0,0,0,0,0,0,0,0,0.29075043752097,0.0737108322652827,0,0,0,0.118305669246767,0.0234362798027519,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.116356049262512,0,0.293902884452094,0,0,0,-0.0376327534788609,0,0,0,0,0,0,0.0958069676345548,0,0,0.0949219466582818,0,0,-0.0542877305791114,0,0.0827418352816538,0,0,0,0,0,0,0,0,0,0.0131193644090005,0,0,0,0,0,0.629714685683221,0,0,0,0,0,0,0.174801615403309,0,0
X601601.CH.EQUITY,0,0,0,0,0.347972403161276,0,0,-0.0293297053070194,0,0,0,0,0,0,0.185662375603311,0,0,0,0,0.162924952661378,0,0,0,0.272627149989546,0,0,0,0.0840801728229828,0,0.0385343233498908,0,0.0404106718562921,0,0,0,0,0.121384316850101,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0.13751756960183,0,0,0,-0.0886591058994299,0,0,0,0,0,0,0.314712745471647,0,0.13791938297806,0,0,0,0.00588778682629217,0,-0.026130148316068,0.0276505061529991,0,0,0,0,0,-0.000859141665813076,0,0,0,0,0.0574068646527113,0,0,0,0,0,0,0,0,0,0,0,0.282508389337095,0,0,-0.0389107270091313
X16.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0178120920176981,0,0,0,0,0,0,0,0,0,-0.200019535120824,0,0,0.0754423991419912,0.383251518518136,0,0,0,0,0,0,0.0523470938203228,0,0,0,0,0,0.125917967628638,0,0.0455642240129038,0.107420300885128,0,-0.0782321800021672,0,0.284825410902773,-0.0708919642047329,0,0,-0.0316304239502052
X600016.CH.EQUITY,0,0,0.04335079808753,0,0,0,0,0,0,0,0,0,0,0.091702470941996,0,0.108857040319521,0,0,0,0,0,0,0,0,0.0752307874408435,0,0,0,0,0.165509306628927,0.0206672014741997,0.110478106078695,0,0,0.095153463652675,0,0,0,0,0,0,0,0,-0.0591283482549412,0.0519613178018966,0.0052713122644211,0.0894167748075543,0,0,0
