,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY
X601166.CH.EQUITY,0,0,0.0628376121492609,0.159933838625226,0,0,0,0,0,0,0.0953649992156133,0,0.0312253596334023,0,0.0265259415984437,0,0.049667507931059,0,0,0,0,0,0,0,0,0,0,0.22196166091923,0,0,0.406203940108397,0,0,0,0,0,0.0305405133835371,0,0,0,0,0,0,0,0,0,0,-0.0530332292961739,0,0
X000001.CH.EQUITY,0,0,0,0.640911138794198,0,0.053191927558849,0,0.0725807544679758,0,0.0987221777164909,0,0,0,0.0444055303606531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131351118013737,-0.241213520511047,0,0,-0.141324241480396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320765163331438,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.017299109699164,0,0,0,0,0,0.492549488397558,0,0,0.324256738893977,0,0.0923051271584232,0,0,0,0,0,0,0,0,0,0,0,0,0.0408035368966219,0,0,0,0,0,0,0,0.14760269510502,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0.172989569824143,0.0334297585732743,0,-0.335860635808659,0,0,0.287978716989134,0,0,0.0835348787332633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387115686299768,-0.0412405017427477,0,0.0737109276446706,0,0,0,0,0,0,0,0,0,0,0,0,0.131323635746898,0,0,0,0,0,0,0,-0.220925118945215
X601328.CH.EQUITY,0,0,0,0,0.0621208782143394,0,0,0,0,0,0,0,0,0,0,0,0.203124073816915,0,0.4365053752743,0,0,0,0,0,0.066620277738724,0,0,0,0,0.122680099691366,0,0.0638314918602245,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0294676532620098,0,0,0.0537508743944297,0,0,0,0.0515090022875045,0
X601601.CH.EQUITY,0,0.323435159811664,0,0,0.174076077350191,0.144037425747935,0,0,0,-0.0496360211100892,0,0.180947934353699,0,0,0,0,0,0,0,0,0.275526329193324,0,0,0,0,0.00634014830172088,0,0,-0.196483972951563,0,0.0493963985029946,0,0,-0.020564256615653,0,0,0,0,0,0,0,0,0,0,0.0463635828853509,0,0,0,0,0
X601066.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.554084981516003,0.0498740778304338,-0.00213858980646451,0,0,0,0,-0.0780579927280786,0,0,0,0,0,-0.0355275972652733,0,0,-0.0232814298011281,0,0,0.0742037674299815,0,0,0,0,0,0,0.214298967395642,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0
X600000.CH.EQUITY,0,0.213070006119624,0,0,0,0,0,0,0,0,0.00625458018118483,0,0,0,0,0.375908568205636,0,0,0,0,0,0.0292511987659117,0,0.0503495672426965,0,0,0,0,0,0.0456458575769771,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.0475555426232198,0,0,0,0,0,0.00696095489491976,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.10992198348042,-0.00209856331734186,0,0,0.0166693714204931,0,0,0,0,-0.0769150285464621,0.141318319440396,0,0,0,0,0,0,0,0,0.000499688367769376,0.147668911973595,0,0,0,-0.105568483801412,0,0.0998153114921675,0,0,0,0,0,0,0,0,0.318956553075053,0,0.274473649947209,0,0.0119280100543735,-0.637393692213628,0,-0.0701144859717196,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.144518210140363,0,0,0.0952207342045714,0,0,0,0,0,0,0,0,0,0,0,-0.0364988763921386,-0.0419499366064568,0.180222459858141,0,0,-0.0599113601145484,0,0,0,0.28945709069754,0,0,0,-0.131156191678661,0,0,0,0,0,0.120081784690949,-0.0280036118301303,0,-0.0279199716614531
X2388.HK.EQUITY,0.0448962983801296,0,0,0,0,0,0,0,0.186678932045861,0.0531110301738492,0,0.0285271720703987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302922339752753,0,0,0,0.333634752710029,0.0372367724192101,0,0,0.271046465167538,0,-0.337055950549902,0,0,0,0.0532010253845862,0.16520875831265,0,0,0.0267735953877083,0,0,0,0,-0.199683307984857
X300059.CH.EQUITY,0,0,0,0,0,0,0.0163998082731159,0,0.0610820522819415,0,0,0,0,1.38777878078145e-17,0,-0.00146323105380623,0,0,0,0,0,0,0,0,0,0,-0.162941902126404,0,0,0,0,0,0.0962842524205035,0.156271539932368,0,0.313278025177902,0.00280522878065618,0,0,0,0,0,0,0.023899642255424,0,0.31186791417916,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0.327066869044724,0,0,0,0,0,0,0,0,0,0.0131677788605042,0,0,0.259330576937242,0.131902390772374,0,0,0,0,0,0.00561889375384964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032499158487477,0,0,0.26334235775965,0,0,0
X600016.CH.EQUITY,0,0,0.196645543083554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310501277016996,0,0,0,0,0,0,-0.0617487936991201,0,0.105886265209853,0.0723072671654356,0,0,0,0.75951285254601,0,0,0,0,0,0,0,0,0,-0.345492315529084,0.351158887443618,0,0,0,0,0
X1109.HK.EQUITY,0,0,0,0,0,0.0276331074890263,-2.16840434497101e-19,0.0401890122344341,0,-4.33680868994202e-19,0.0644440229142024,0,0,0,-0.0842143437959548,0,0.0601731132716144,0,0,0.232125844312207,0,0,0,0,0,0,0,0.0496097260630451,0,0,0,0.281943607464562,0,0,0,0,0,0,0,0,0,0,0.0584071455693102,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.0638421881146791,0.398412126593982,0.0748190900173227,-0.0616918880798383,0,0,0,0,0,0,0,0,0,0,0.379005936650979,0,0,0,0,0,0,0,0,0,0.183060589745282,0,0,0.0837232253340012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0.461428768354394,-0.119450709190669,0,-0.157948742453599,0,0,0,0,0,0,0,0,0,0.0297898404869805,0,0.0544498621431972,0,0,0,0,0,0,0,0,0,0,0,0.0671031007932909,-0.0236085255094537,0,0,0,0,0.293545886861126,0,0,0.0819870352730175,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0637202504359549
X2007.HK.EQUITY,0,0.297379389277933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.543022473602541,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.142288405869295,0,0.350437284297796,0,0,0.341084854871613,0,0,0,0,-0.1589687588262,0,0,-0.165289147030979,0,0.26491290285568,0,0,0,0,0
X600048.CH.EQUITY,0.093669937840428,0,0,0.214223990454281,0,0,0,0,0,0.0842680621667198,-0.00520522212378934,0,0,0,0.381003062970803,0,0,-0.230038341170032,-6.93889390390723e-18,-0.151664364063434,0.0302738054196463,0,0,0,0,0,0,0,0.128460716016507,0,0,0,0,-0.0291011662702134,0.200496182494314,0,0,0,0,0,0,0,0.0992532861753477,0,0.200220377051231,0,0,0,0,0
X601818.CH.EQUITY,0,0.125642359170308,0,-0.0149482031781714,0,0,0,0,0,0,0.24508205918908,0.222919531033212,0,0,0,0,0,0,0,0,0,0.00659767141039293,0,0,0.112697210393349,0,0,0,0,0,0,0,0,0.100363578387909,0,0,0,0,0,0.0553703486534627,0,0,0,0,0.0251351521160455,0,0.119501552180368,0,0.0757787949391957,-0.0274317607589056
X688.HK.EQUITY,0,0,0,8.67361737988404e-19,0,0,-0.0429295301436745,0,0,0,0,0,0,0,0,0,0,0,0,0.197331741405439,0,0,0,0,-0.34962826289437,0.71906360858157,0,0.169433778438213,0.267957632395311,-0.232844289002333,0,0,0,0,0,0.181315042143629,0,0,0,0,0,0,-0.212195369750094,0,0,0,0,0.195137878249984,0.0032864752855659,0
X600999.CH.EQUITY,0,0,0,0,0,0,0.138497152199526,0,0,0.137033498136209,0,0.101710833914573,0,0.245284235204597,0,0,0,0.0236562539688289,0,0,0,0,0,0,0,0.0213080090984612,0,0,0,0,0,0,0,0,0,0.362176219515814,0,0,0,0.00693998669824607,0,0,0,0,0,0,0.00417571958873305,-0.0396161031938043,0,0
X601688.CH.EQUITY,0,0,0,-0.0743156841031388,0,0,0,0,0,0,0,0,0,0.215244488725963,0,0,0,0.0459273081348506,-0.0402997979638619,0,0,0,0,0,0.307914570200766,0,0,0,0,0,0,0,0,0,0,0.013663844849662,0.138716546142129,0.372293345280098,0,0,0,-0.011085767439417,0,0,0,0,0,-0.035425430557749,0,0
X267.HK.EQUITY,0.158828345942919,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209951587689108,0,0,0.106863500407768,0,0.103105630400044,0,0,0,0,0,0,0,0,0.0688515180551552,0,0,0,0.0475015289716246,0,0,0.0332634581928247,0,0.270000891230852
X600837.CH.EQUITY,0,0.111339480258325,0,0.0120948110287081,0,0,0.0576077354080788,0,0,0,0,0,0,0,0,0.100900813180839,0.0615599639408226,0,0,0,0,0,0.190028587834387,0,0,-0.0703759550586089,0,0,0,0,0,0,0.141155179871691,0.140953337919172,0,0,0,0,0,0,0,0,0,0.00631052086233645,0,0.120924867178345,0.0300417412922933,0,0.0310998884090142,0
X601336.CH.EQUITY,0,0,0,0,0,0.38630275940609,0,0,0,0,0,0,0,0.190379697137888,0,0,0,0,0,0,0.0697690581350469,0,0,0,0,-0.00816679058857158,0,0,-0.0311580340798572,0,0,-0.104575766878517,0,0,0,0,0,0,0,0,0,0,0,0.172329558014025,0.174622552990746,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.149522317920471,0,0,0.0905621004933339,0,0,0.0503072199272706,0,0,0,0.121936465956038,0,0,0,0,0,0,0.10902780515707,0,0,0,0.0672660255597707,0.0642142739898934,0,0,0,0,0,0,0,0.258619987456364,0,0,0,0,0,0.102070439073191,0,0,0,0.0325620112252444,0.0258394374209505,0,0,0,0,0
X1113.HK.EQUITY,0,0,0,0,0,0,0.263873115851856,0,0.156439687266339,0,0,0,0,0,-0.0483003019829146,0,-0.137236513922049,-0.00593397789573874,0,0,0,0.212520420926933,0,0,0,0,0,0,0,0,0,0.0146709014762354,0,0,0.1857941776383,0,0,0,0,0,0,0,0.0990748806180269,-0.0795779088109393,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.215822683149933,0.0233054558164034,0,0,0,0,0,0,0,0.11461500672192,0,0,0,0,0,0,0,0,-0.00407087585651321,0,0.0898596644289504,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.657873540276161,0,0,0,0,0,-0.145649837183101
X12.HK.EQUITY,0,0.153457980337858,0,0,0,-0.11764976529627,0.201028535814347,0,-0.143479626952031,0,0,0,-0.0642028951352562,0,0,0,0,0,0.159171836673533,0,0,0,0,0,0,-0.0127586714301165,0,0,0.0394589259999344,0,0,0,0,0,0,0,0,0,0.685047760577475,0,0,0,-0.0920774759810848,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.125025801704931,-0.049018228559911,0,0.065240083708495,0,0,0,0,0.054341653507514,0.323472956056477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115199226609357,0,0,-0.147676993707003,0,0,0,-0.00591859530688608,0,0.18080054868089,0,0,0,0,0.69313888644796,0,0
X823.HK.EQUITY,0,0,0,0,0,0.00124182732375913,0,0,-0.0169771234409207,0,0,0,0,0,0,0,0,0,0,0,0.118041693361332,0,0,0,0,0,0,0,-0.0113858302403386,0.0324004928668175,0,-0.0611720684806442,0,0,0,0,0,0,0,-0.14781778496264,0,0.189381979426609,0,0,0,0,0,0,0,0.504603169148819
X000166.CH.EQUITY,0,0,0,0,0,0,0.148545202619881,0,0.121353949332634,0,8.67361737988404e-19,-0.0059387160256434,0,0,-0.00529203883511452,0,0,0,0,-0.00567398993317156,0,0,0.256076568331024,0,0,0,0,0,0,-0.115155759820756,-0.131137148692683,0,0,4.33680868994202e-19,3.46944695195361e-18,0.0283661899937993,0,0.182627894323063,0,0.367388839825643,0,0,0,0,0,0.0547832318572724,0,0,0.309872825565793,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0.192889705659756,0,0,-0.117262815413461,0,0,0,0,0.132122799381902,0.227699254289285,0.0466787449864824,0,0.0224606296028073,0,0.0642068534628918,0.19018259191764,0,0,0,0,0,0,0.196782479341253,0,0,0,0,0,0,0,0,0,0,0,-0.0581045972114739,0,0,0,0,0,-0.165399818620673,0,0.0223392703884544
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0270682402579159,0,0,0,0,0,0,0,0.202449373390086,0,0,0,0,0.389272078108321,0,0,0,0,0,0,0,0,-0.0518728518466133,0.0157739357274149,0,0,0.0854055223313663,0,0.0558232523169788,-0.0378342356475177,0,0,0,0,0,0,0,0,-0.0384895816233835,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.118127264970053,-0.253186510267992,0,0.121258922952085,0,0,0,0,-0.278771865726684,0.0381834433983527,0,0,0.161161107345045,0,0,0,0,0,0,0,0,0,0.458517699691996,0,0.260187589690858,0,0,0,0,0,0,0,0,-0.263327502414482,0,0,0,0,0,0,0.294883107580529,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.066762746158824,0,0,0,0.176814356886837,0,0,0,-0.0554129709711561,0,0,0.0614414045107445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171095408700494,0,0,0,0,0,0,0.443117111556756,0,0.0107372126030688,-0.0929344723951481,0,0,0,0,0.021529068282373
X601169.CH.EQUITY,0.0432053276842015,0,0,0,0,0,0,0,0,0,0.0803258849146249,0.0398064264228346,0,0,-0.0571640171515025,0.25086244515461,0,0,0.00735180778944475,0,0,0,0.0282920160505812,0.0701168502762121,0,0,0,0,0,0,0.0136066805616699,0,0.0663564137110719,0,0,0,0,0,0,0,0,0,0,0.0880119066045829,0,0,0.282892188930962,0,0,0
X1997.HK.EQUITY,0,0,-0.199114440147508,0,0,0,0,0,-0.0138211621693761,0,0,0,0.324646604523759,0,0,0,0,0.050296488635005,0,0,-0.11323631851651,0,0,0,0,0,0,0,0,0,0,-0.0487121702906595,0,0,0.0145255961888452,0,0,0,0,0,0,-0.00543252540792555,0.180258373210597,0,0,-4.33680868994202e-19,0,0,-0.152218947907039,0
