,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY
X12.HK.EQUITY,-0.0840422125248333,0,0,0,0,0,0,3.46944695195361e-18,0.00117466385435552,0.0195116811717405,0.534357942366965,0,0,0,0,0,-0.114170978973603,0,0,0,0.678261902829543,1.0842021724855e-19,0,0,0.0220679361796261,0.202355447661803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599712438318878,-0.202799582058466,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0448456131980844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445992622200165,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400735194463931,0.27095716385032,0,0,0.270058209839418,0,0,0,0,0,0,0,0.0348504064364034,0,0.145069540321242,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.228021846006695,0,0,0.15407844401724,0,0,-0.772070892101942,0,0,0,0.471181322656799,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.238425177875681,0,0,0,0,0,0,-0.0296006897796688,0,0,0,0,0,0,0,0,0.417304859472135,0
X601229.CH.EQUITY,0.837351109222645,0,0,-3.46944695195361e-18,0,0.0453402317424246,0,0,0.461381320441672,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.273633010111823,0,0,0,0,0,0,-0.0849355497540783,0,0.252694579870251,0,0,0,0,-0.0911701941181514,0,0,0,-0.20548163571767,0,0,0,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308478408828507,0,0,0,0,0,0.456700884616364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329173376173841,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00778079456565373,0,0,0.169179193442878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197212626990328,-0.0524200370019717,0,0.0184409413992392,0.150538983119258,0,0,0.0685368821023171,0,0,0,0,0,0,0.0123179221865724,-0.0205615689442855,0,0,0.348690608679335,0.0627902677208765,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0112798597437267,-0.02528842611851,0.0162844912638068,0,0,0.300325510663678,0,0,0.176826922706487,0,0,0,0,-0.0529244353896704,0,0,0,0,0,0,0,0.276543770105378,0,0,0,0,0,0,0,0,0.115812978138916,0,0.0542506878682699,0,0.0213552073085075,0,0,0,-0.018184172734124,0,0,0.0237833437548697,0.126207850423362
X000776.CH.EQUITY,0,0,0,0,0,-0.017768739882645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451321965613584,0.00200070019811766,0.17624325299627,0,0,0,0,0,0,0,-0.046244015062256,0,0,0,0.174178946082923,0.0675213639501707,0.0251600771000321,0,0.091778087302243,0,0,0,0,0,0.132091895118864,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0512910590148537,0.0616535320757127,0,-0.303584023035675,0,-0.097405013832131,0,0,0,0,0,0,-0.0906579483870546,0,0,0,0,0.0399086746502464,-0.113950090594459,0.330838818887352,0,0.441977694755195,0,0,0,0,0,0,0,0,0,0.00348586204954608,0,0,0.572409059679715,0,0,0.118754181096584,0,0,0,0
X601169.CH.EQUITY,0,-0.0064470684538146,0,0,0,0,0.805765340484279,0,0,0,0,0,0,0,0.0524868501673184,0,0,0,0,0,0.0454491542747737,0,1.0842021724855e-19,0.0449832932431531,0,0,0,0,0,-0.0746349428560081,0,0,0,0,0,-0.0227575761086957,-0.0122134336244475,0,0,0,0,0,0,0,0,0,0.0585470880121605,0.0301510639211157,0,0
