,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY
X002142.CH.EQUITY,0,0,0.252163590067359,0,0,0,0,0.0141100106545115,0,0.177130406997812,1.38777878078145e-17,0,0,0,0,3.46944695195361e-18,0,0,0,0.263459499333778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172444007648162,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,-0.0249800848227479,0,0,0,0,0,0.00930743051980564,0.0953072905107032,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436104950726551,0,0.0464379316147922,0,0.288940034860462,0.177550502535632,0,0,0,0,0,0,0,0.0882182024063215,0.0886452687236546,0.0773294436141879,0,0,0,0,0.106176264278187,0.0723419264448267,0
X823.HK.EQUITY,0,0,0,0,0,0,0.0448061595612065,0,0,0,0,0,0,0,0,0,0.214782044343436,0,0,0,0,0,0,0,0,0.233617656515717,0,0,0,0,0,0,0,-0.181211249398235,0.0747123072177935,0,0,0,0.00920722504746534,0,0,0,0,0,0,0,0.340892442169592,0,0,0.108713078994047
X1113.HK.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.201945428519045,0,0,0.0574500445540519,0,0,0,0,0,0.108649331478282,0,0.139396541611365,0,0,0.0767029368780408,0,0,0,0.247220913658682,-4.33680868994202e-19,0,0,0,-0.072909100401872,0,0.0384574174553554,0,0,0,0,0.313286396128325,0,0,0
X601229.CH.EQUITY,0,0,0,0.0224706898963369,0,0,0,0,0,0.0716331832984215,0.169486383239575,0,0.171582564439961,0,0,0,0,0,0,0,0.205443665716063,0,0,0,0,0,0,0,0.111581789735816,0,0.0300065914571201,0.0112509721317469,0.100376084054253,0,0,0,0,0,0,0,0,0,0,0.101210615693486,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0.0911298379612348,0,0,0,0,0,0,0,0,0.282972450005358,0.169046863179281,0,0,0,0,0,0,0.0606745946840738,0.00187692282524816,0,0,0.117622382959994,0,0,-0.155956606154603,0,0.320754806502525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.108767653527254,0.0686647891008807,0,0,0,0.0381975472095331,0.00965277784688545,0,0,0,0.20936076789371,0,0.0279274634256691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453662626106768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.709773817055849
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152997230804602,0,0,0,0,0,0,0,0,0,0,0.0380847605848469,0,0,0,0,0,0,0.144429124636395,0.0421684247416488,0,0,0.250701426602517,0,0,0,0.191151081774007,0,0,0.184298111283037,0,0,0,0,0.0378479841095285,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843736875615998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261953136715929,0.090971388567809,0,0,0,0.205583765168468,0,0,0,0,0.00040580018606096,0.269081241046178,0,0,0.125893547533477,0,0,0.113882526876669,0
X601169.CH.EQUITY,0,0,0,0,0.0078803160937828,0,0,0,0,0,0,0,0.222154031434426,0,0,0,0,0.0201804017238481,0,0,0.0935280172200871,0,0,0,0,0,0,0,0,0,0,0,0,0.0503333406474724,0,0.0508244838053406,0.0637809969413552,0,0,0.0219108427100177,0,0,0,0.0305206779785799,0,0.127385328374633,0.334959065386581,0,0,0
X601336.CH.EQUITY,0,0,0.0695701414727229,0,0,0,0.0888965798272695,0,0,0,0,0,0,0,0,0,0,0,0,0.0860762499372582,0,0,0.0189587841053088,0.32013956201077,0,0,0,0,0,0,0,0.058974248500376,0,0,0,0,0,0,0,0.0116310238636977,0,0.0247511207457055,0,0.131422612813133,0,0,0,0,0.20203053575685,0
X600015.CH.EQUITY,0,0.189545756520634,0,0,0,-0.0155831329347614,0,0,0.049608652982251,0,0,0.423595596901865,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0455486147366646,0,0,0,0,0,0,0,0,0.294737687518671,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154096458251472,0,0,0,0.0312905256531382,0,0,0,0,0,6.93889390390723e-18,0.0973898989877099,0,0,0.374014536414361,0,0,0,0,0,0.237075224639924,0.1949110489196,0,0,0,0,0.031727130450895,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154826891256297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156240352700086,-4.33680868994202e-19,0,0,0,0,0.0645490135379693,0,0.244834373912823,0.153387709300821,0,0.0233653185758942,0,0,0,0,0.174064157088262,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.172993900704071,0.122614697925547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146176036962704,0.167282468917204,0,0.12260522769397,0,0,0,0,0,0,0,0,0,0,0.361157396890962,0,0,0.217733394525426,0,0,0,0,0,0,0,0
