,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity
X1109.HK.EQUITY,0.148146469668342,0,0,0,0.0285454097864897,0.226537027346846,0,0.0444410274088272,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0337690842124181,0,0,0,0,0,0,0.275886880569013,0,0,0,0,0,0,0,0,0,0,0,0,0.208000483054345,0,-0.121083880354582,0,0.107420901215575
X601998.CH.EQUITY,0.23475366388856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230020828865646,0,0,0,0.0481174014345471,0.0905353009850837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216062726155841,0,0,0,0,0,0,0.135143183609644,0,0.51195126113007,0
X2388.HK.EQUITY,0,0,0,0,-0.252167316587621,0,0.0465737632690393,0.021032425060818,0.162030275587454,0,0,0,0,-0.29484979823309,0,0,0,0.0486466431515241,0.176457283417246,0,0,0.059098329316018,0,0,0,0,0.237835276757947,0,0,0,0,0,0.249855848301775,0,0.188400850353152,0,0,0,0,-0.139158959544145,0,0.0570840500740755,0,0,0.0693283166658668,0.265477079068263,0,0,0,0
X688.HK.EQUITY,0.386730596667817,0,0,0,0,0,0.120036220224385,0,0,0,0,0,-0.266045373904373,0,0,0,0,0,0,0,0.412201245997627,-0.170982342041007,0.163465460521746,0.0744561449500005,0,0,0.0337798528410679,0,0.0371055943619786,0,0.272713166518797,0,0,0,0,0,0,0,0,0,0,0,0,-0.127492160695677,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.103604357385335,0.493569007707623,0,0,0.134978418568172,0,0,0,0,0,0,0.0114383129657134,0,0,0,0,-0.278740873386661,0.235476152310268,0.0461493360126543,0,0.0748567994198524,0,0,0,0,0,0.0687497061330379,0,0,0,0,0,0,0,0,0,0,0,-0.000591562907347983,0,0,0,0.00231614788585619
X600048.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287230385981134,0.808316858652728,0,0,0,0,0,0,0,0,0,0.0673650903771189,0,0,0,0,0.102551005569658,0.0969103277417512,0,0,-0.0688129881389931,0,0,0,0,-0.104636880920382,0.0730907926068885,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,-0.00747415699430828,0,0,0,0.234109729025567,0,0,0,0,0,0,0,0,0,0,0,0,-0.0666061854232392,0,0,0,0.000746219385931136,0,0,0,-0.0154870293205775,0,0,0.232717142834171,0.0218914733474001,0.0613693005182859,0,0,0,0.03652888578617,0,0,0,-4.33680868994202e-19,0,0,0.225016090232089,0.0331309024413073,0.0147557579743308,0.160277866044113
X002142.CH.EQUITY,0,0,0,0,0,0.0839095319630987,0,-0.347581295587773,0,0.162328004669282,0,0,0,0,0,0,0.324209302656284,0,0,0,0,0.0778443621807197,0,0,0,0,0,0.170983186228882,0,0,0,0,0,0,0,0,0.213930905488938,0,0,0.273696383642167,0.0195261899100525,0.0813262601312336,0,0,0,0,0,0.043651227608836,0,0
X2007.HK.EQUITY,0,0,0.0163961093260394,0,0,0,0,0.0865107074115962,0,0.080629918355623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172579666291361,0,0.112540419363147,0,0,0,0,0.402855812382058,0,0,0,0,0,0,0,0,0,0,0.0659412625582494,0,0.0883372753743342,0,-0.141672009667734,0,0
X601818.CH.EQUITY,0,0.122887371301295,0.0339088559303352,0.134397463228602,0,0,0.0814947932459036,0,0,0,0,0,0,0,0,0,0,0.0572828490546255,0.156753552803967,0.0406641225897175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00328899091309808,0,0,0,0,0,0,0.0760813937417746,0.0567293575302226,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.100672360201191,0,0,0,0,0,0,0,0.0735346507834068,0.178463337992178,0,0,0.0214333199753609,0,0,0,0,0,0.00803356612763781,0,0,0,0,0.384394481439249,0.161485575825404,0,0,0,0,0,0.191033294621053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.228437753962161,0,0,0,0,0,0,0,0,0.0159482714572955,0,0,0,0,0.0185221092503632,0.00760887881495534,0,0.151969139546727,0,0,0,0,0,0,0.231359306462978,0,0.136652227389468,0.073106896615522,0,0,0,0,0,0,0,0.136068318730312,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0199134416667511,0,0,0,0.0307915498593192,-0.230705098737873,0,0,0,0,0,0.0782144178172837,0,0,0,0,-0.0399896587605103,0,0,0.0693972895484635,0,0,0,0,0,0,0.403163473283093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190769960034781
X600837.CH.EQUITY,0,0,0,0.0271613393159029,0,0,0,0,0,0,0,0.27160803623503,0,0,0,0,0,0,0,0.0189070026383523,0.0460573799895215,0,0,0,0,0,0,0,0.0662950496151812,0,0,0,0,0.435784386726043,0.0329454142495405,0,0,0,0.0097705307597182,0,-0.0286481576247878,0,0,0,0,0.00940810532288455,0,0,0,0.108993496481604
X601336.CH.EQUITY,0,0.154738179557286,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309373674008303,0,0,-0.0622869119858539,0,0,0,0,0,0,0,0,0,0,0.291477990638115,0,0,0,0,0.0784273732470924,0.0205339112672246,0,0,0,0,0,0,0,0,0,0.0900911740965873
X601211.CH.EQUITY,0,0,0,0,0,0,0.0551188788242811,0,0,0,0,0,0,0,0,0,0,0,0.181724015598633,0,0,0,0,0,0,0,-0.10273320004663,0.0072121157409295,0.106105926179621,0,0,0,0,0.285501638078537,0.102635644085353,0,0,0,0,0,0.0959445083073795,0,0,0,0,0,0,0,0,0.0404485160381579
X1113.HK.EQUITY,0,0,0,0,0,0,0,0,0.572913792883967,0,0,0,0,-0.0898175840684098,0,0,0,0,0,0,0.0449113392855452,0,0.0229636121604076,0,0,0.0133771906492854,0,0,0,-0.155820837860715,0,0,0,0.212828658863219,0.139186645415915,0,0.191097112462755,0,0,0,-0.16317789921214,-1.73472347597681e-18,-6.93889390390723e-18,0,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.036275048973225,0,0,0,0,0,0.0500225118316704,0,0.721980666719278,0,0,0,0,-0.0204300209076991,0,-0.0582803168592955,0.0425171395082265,0,0,0,-0.128674737770134,0,0,0,0,0,0.0184564652418654,0,0,0,0,0,0,0,0,0,0,0,0,0.147764547359208,-0.016323220576988
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.276046430978804,0,3.46944695195361e-18,0,0.0304292097161696,0.147907587345481,0,0,0,0,0,0,0,0,0,0,0,0,0.0853510738281669,0,0,0,0,0.166401263063757,0,0,0,0,0,0,0,0.183741793536162,0,0,0,0,0.00121233797187883,0.077074466938519,0.0149979119654547
X12.HK.EQUITY,0,0,0,0,0,0,0.0942953185477823,0.101329531799943,0,0,0,0,0,0,0,0,0,0,0,0,0.557199721108302,0,0,0,0,0.0381696438459323,0.265684272469649,0,0,0,0.231137110344655,0,0,0,-0.0140372810408565,0,0,0,0,0,0,0,-0.0307217746899321,0,0,-0.160139381229214,0,0.0403914871874138,0,0
X000166.CH.EQUITY,0,0,0.0584632280707886,0,0,0,0,0.100982610332707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319586262115352,0.0172700428198248,0.234074215781698,0,0.251296264291893,4.00724308592627e-05,0,0,0,0,0,0,0,0.146734721599112,0,0,0.0488335821458395
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.033784024906608,0,0.0767178052849709,0,0,0,0.311392852255249,-0.0596049226068518,0,0,0,0,-0.106678092086322,-0.123103184780375,0,0,0,0,0,0.0371132248780437,0,0,0,0.131334689726268,-0.131630584971109,0,0,0,0,0,0,0.0614855881284187,0,0,0,0,0,0,0,0,0.759874998501007,0,0
X601229.CH.EQUITY,0.821378537691144,0,0,0,0,0.0467449773392511,0,0,0.410641847862245,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180534150157705,0,0,0,0,0,0,0,0,0,-0.123949510499735,0.188458329319326,0,0,0,0,-0.123523188812912,0,0,0,0,-0.177599342043493,0,0.135402549166068,0,0,0,0
X823.HK.EQUITY,0,0,0,0,0,0.119956029701226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162045697291534,0,0,0,0.258217628957651,0,0,0,-8.67361737988404e-19,0,0.00109216927884293,0,0.232897485878025,0,0,0,0,0,0.0747243747645497,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522553764988244,0,0.015332485109567,0.144705778892894,0,0.00017805655772348,0,0.0421419181962033,0,0,0,0,0,0,0,0.030205176450107,0.053751401001153,0.176366521055794,0,0,0,0,0,0,0.117367421463252,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061602454684679,0,0,0.282557622335093,0,-0.302292279869401,-0.270026270896789,-0.0973917630460628,0,0,0,0,0,0,0,-0.0131104194861295,0,0,0,0.191187729495016,0,0,0,0,0,-0.00248854703449388,0,0,0,0.325009884044567,0.588042402221484,0,-0.119969746648866,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.696946208588531,0.0340284003283993,0,0,0,0,0.090729788650792,0,0.0701853029654221,0,0,0,0,0,0,0,0,0.0961842384646836,0,0,0,0,0.014972705182957,-0.0433697385097674,0,0,0,0,-0.0405093251838802,0,0,0,0,0,0.0578501318898881,0.0147164462806732,0.000332553562478376,0,0,0,0,0,0,0
X600918.CH.Equity,-0.00419300644722835,0,0,0,0,0,0,0.0449277561338263,0,-0.0409279320685965,0,0.13305584314006,0,-0.14165795881272,0,0,0,0,0,0,0.0678241871008583,0,0,0,0,0,0,0,0.192106014083584,-0.173440395765655,0,0.0160143009665593,0,0,0,0.120134157930197,0,0,0,0,0,0,0.0824541356904796,0,0,0,0.526037163420606,0.0619380031577153,0,0
