,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY
X600837.CH.EQUITY,0,0,0,0,0,0.0229251189528352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31246327720289,0,0.110343189562243,0,0,0.0263968797487186,0,0,0.0362643620075375,0,0,0.108531725643767,0.00556054679636778,0.167311596477123,0,0,0.175848737097794,0.0199778519151301,0
X823.HK.EQUITY,0,0,0,0,0,0,0,0,-0.0725428550966274,0,0,0,-0.0590654390976937,0,0,0.144089860449881,0.425098579127637,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.218299298298932,0,0,0,0,0,0,0,-0.0553643212747569,0,-0.114514958457702,0.201218373581276,0,0,0,0,0,0,0,0,0.0448551708052646,0,0.0967875583717373,0
X300059.CH.EQUITY,0,0,0,0,0,0.0756322795550322,0,0.000392410202589344,0,0,0,0,0,0,0,0.201028668170537,0,0.311434074280182,0,0,0,0,0,0,0,0,0,0,0,-0.0480439815057956,0,0.077160532929945,0,0,0,0,0,0,0,0,0,0,0,0,0.266087089601914,0,0,0.0849755171511461,0,0
X601229.CH.EQUITY,0,0.180631614601658,0,0,0,0,0,0,0,0.0827711607960023,0.35872449224964,0.03973664510527,0,0.140041443016423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717141979859252,0,0,0,0,0,0.100177272946892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0.0193009636105886,0,0,0,0,0,0.00866859546757585,0,0.0432874957744075,0,0,0.218505117771713,0,0,0,0,0.0149209746731806,0.149860997698479,0,0.16749628985626,0,0,0,0,0,0,0,0,0,0,0,0.0509144535879798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222007297827772,0
X2882.TT.EQUITY,0,0,0,0,0,0.237720119166281,0,0,0,0,0.138869385601604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134050533319012,0,0,0,0,0,0,0,0.0957936881992632,0,0,0,0,0.344682626352604
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390725769648926,0,0,0,0,0.108141009436757,0,0,0,0,0,0,0,0,0,0,0,0.0846180031482774,0,0,0,0.32349176702187,0.0123970777355483,0,0,0,0,0,0,0,0,0.279957765174574,0.0998771654359494,0
X000166.CH.EQUITY,0,-0.0190501456210501,0,0,0,0,0,0,-0.0259631510481395,0,0,0,0,0,0,0,0,0.150759640147248,0.0636581236323499,0,0,0,0,0,0,0.0172969183896433,0,0,0,0,0.0962036183916355,0.0791322313606156,0,0,0,0,0.0104845279224084,0.296872626768829,0,0.21926734533838,0,0,0,0.19301270529745,0,0,0,0,0,-0.0175902673820953
X601169.CH.EQUITY,0,0,0,0,0.0506698711808145,0,0,0,0,0,0,0,0,0.177372723430394,0,0,0,0,0.00438467360101689,0,0,0.0417272830007819,0,0,0.155939821476547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775495720258625,0,0,0,0,0,0.330905253496572,0,0.141973875197617,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.0912973362793005,0,0,0,0,0.256390118256361,0,0,0,0,0,0,0,0,0,0,0.138816322138585,0,0,-0.00397105408227775,0,0,0.0313156564676037,0,0,1.73472347597681e-18,0.0167207929080112,0,0.049257267641039,0,0,0,0,0,0,0.0375751716091089,0,0.350373524484362,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0341367621160921,0,0,0,0,0,0,0.0451961708829289,0,0,0,0,0.0353375157119882,0,0,0,0,0.051616464723925,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0786175007540306,0.357640851112888,0,0,0,0,0,0.354740480589704,0.00269961030888844,0,0,0,0.0677959022066322,0
X002736.CH.EQUITY,0,0,0,0,0.00227812993077149,0,0,0,0,-0.0387076343481767,0,0,0,0,0.131625109521338,0,-8.67361737988404e-19,0,0.0326139863968503,0,0,0,0.0253378508841246,0,0,0,0,0,0,0,0,0.298133756193444,0,0,0,0,0,-2.71050543121376e-20,0.0930766011274495,0,0.0399360849329,0,0,0,0.0900239562621532,0,0,0.296513764107951,0,0
X2881.TT.EQUITY,0,0,0,0,0,0.37525539219387,0,0.24170817787295,0.17625855574175,0,0,0,0,0,0,0,0,0,0,0,0.109321702863218,0,0,0,0,0,0,0.1191040891144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
