,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0449517697673838,0,0.0530871142404627,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333074798484832,0,-0.149621812811127,0,0,0,0,0,0,0,0.879370248657586,0,0,-0.0180826940107645,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.220748934237877,0.0173825498273915,0,0,0,0,0.0610284713210685,0,0,0,0,0,0.0249496000693716,0,0,0,0,0.0250558284767559,0,0,0.0763881371131931,0.0204454900721751,0,0,0,0,0,0.271718161060352,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136326423498361,0,0,0,0,0,0,0,0,0.26161283133943,0,0,-0.00633014511067929,0,0,0,0,0.128347722239061,0,0,0,0,0,0,0,0,0,0,0.00364906766201363,0.114506222519353,0,0,0,-0.209377280234371,-0.182751067904778,0,0,0.136121750405432,0,0.476510573003614,0,0,0.105675467784481,-3.46944695195361e-18,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0743674998003252,0,0,-0.637222701384345,0.27655391301129,0.13172914895877,0.518304586921452,0,0,0,1.38777878078145e-17,0.311130423328867,0,0,0.223438446053173,0,0,0,0,0,-0.469557070929488,0,0,0.00376652640668413,0,0,0.121872381405625,-0.688226559287706,0,0,0,0,0,0,0,-0.416421993041916,0,0.256115395781976,0,0,0,0,0.437994640099915,0,0
X5.HK.EQUITY,-0.0652523372083689,-0.0670787948267327,0,0,0,0,0,0,0,0,0,0,0,0,0.517136282181514,0,0,0,0.406366262197299,0,0,0,0,0.0663277378922576,0.169810511845072,0,0,0,-0.0794861858004246,-0.111335049456092,-0.0927234425965808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234902281707892,0,0,-0.110176892561574,0
X601988.CH.EQUITY,-0.387115857721565,0,0,-0.0289187665166989,0.439122417903028,0,0,0,0,0,0,0,0,0,0,0,0,0.0188105116344416,0,0,0,0.840416592639472,0,0,-0.0441582113326924,0,0,-0.0392496975948124,0,-0.598707162321663,0,0,0,0,0,0,0,-0.0742942104531348,0,0,0.0989940237003445,0,0.182871291645939,0,0,0,0,0,0
X600036.CH.EQUITY,-0.102041567001864,0.474354975178426,-0.041010676738871,0,0,0,0,-0.106786337222543,-0.0256486055344524,0.470310213614201,0,0.161109401139105,0,0,0,0,0,0,0,0,-0.105817027359238,0,0,0,0.27954193508401,0,0,0.0782039864904065,0,0,0.0945585569088972,0,0,-0.29412491106658,0,0,0,0,0,0,0,0.230691643670742,0,0,0.117575259512758,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0121813317874541,0,0,0.0807830559860722,0,0,-0.0892471362972485,0,0,0.0515529704225953,0.106140185676229,0,0,0.165527656758058,0,0,0,0,0,0,0.146034494868378,0,0,0,0,0,0,0.181692786055645,0,0,0,0,-0.0405930270665853,0,0,0,0,0.149376438992055,0,0,0,0,0,0.0144981553089297
X601628.CH.EQUITY,0,0.145925676751215,0.0445314006366982,0.0910406345758888,0,0,0,0,0,0,0.0300302517873366,0,0.332684902842662,0,0,0,0,0,0,0,0.0838025187452684,0.0382761338489094,0,0,0,1.73472347597681e-18,0,0,0,0.027068049808876,-0.0526355054488024,0,0,0,0,0.146094401870943,0.206173513726163,0,0,0,0,-6.93889390390723e-18,0.0207720005613489,0,0,-0.183314629895649,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.577873722402595,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.00848354017197938,0,0.126235396566133,0.282351149403687,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686025605953521,0,0,0,-0.129283777608009,0,0,0.0223795349651083,0,0,-0.0132245598512338
X601166.CH.EQUITY,0.0285808858234791,0,0.0799046069262828,0.280392870355921,0,0,0,0,0,0,0,0.249937436859364,0,-0.00498277035035469,0.0034131447989325,0,0,0,0.0101161673145367,0,0.130538592990591,0,0,0,0,3.46944695195361e-18,0,0,0.178138448932195,0,0.0689912168657482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.522500303136496,0,0,0,0,0,0,-0.0338787110894067,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.370365033522727,0,0,0,0,0.0500993920248258,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.315695357450122,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.151768403874062,0.0242224111434902,0,0.679933106767769,0,0,0,0,0,0,0.0020092972562776,0,0,0,0,0,0,0,0.0437887366558936,-0.155196803691257,0.0245821615566575,0.220080851337625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287096758702364
