,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X000001.CH.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X002142.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X601155.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.313537820695536,0.148074177318828,0,0.314750759046035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110500765567985,0,0,0,0.0677617326231266,0.00412072251222403,0,4.33680868994202e-19,0.0540851848929231,0.0421662060054517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0.0804416050171856,0,0,0,0,0.149972599672323,0,0,0.0703240712809137,0,0.275111042773995,0,0.123978523212057,0.118992896733238,0,0,0.182618545836296,0,0,0.0505467030968198,0,0,0,0,0,0,0,0,0.0495815147202998,0,0,0,0,0,0.0596086976559321,0,0,0,0,-0.0234198157009289,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.175483069089647,0,0,0,0,0,0.172991795688714,0,0,0,0.0604068738306468,0,0,0,0,0,0,0,0,0.0820789417343496,0.132866077363731,0,0.00754392690936867,0,0,0,0,0.0275945042251145,0,0,0,0,-0.121175297700294,0.0444033557420735,0.0642270810624199,0,0,0,-0.0894131723582055,0,0,0,0,0.313225760239575,-0.0421957256534885
X601939.CH.EQUITY,0.659732849902613,0.018385485990148,0,0,0,0,0,0,0.203344903124186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911051506537845,0,-0.0546518268505328,0,0,0,0,0,0,0.143614263822674,0.0319084344447455,0,0,0,0,0,0,0,0,0,0,0.127470657790092,0
X601288.CH.EQUITY,0,0,0,0.102562995674131,0,0,0.454742324861733,0,0,0,0.0864074577505356,0,0,0,0.00368887750984019,0,0,0.0916426440747882,0,0,0,0.0852656177035053,0,0,0.134904116460329,0,0,0,0,0,0,0,0.135251464343263,0,0,0,-0.0623084111459621,0,0,0,0,0,0.0672334008603133,0,0.0285398718468007,0,0,0,0,-0.0105573267917495
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.0888182143237455,0.261061890203041,0,0,0,0,0.150125871045255,0.0258616756871679,0,0,0,-0.189591392932677,0.234765972300707,0,0,0,0,0,0.0391666810438018,0,-0.00310110391776329,0,0,0,0.0598808363330817,0,0,0,0,0,0,0.168366400546471,0,0,0,0,0,0,0,0.159068283353954,0,0
X601988.CH.EQUITY,0.0298557932761068,0,0,0,0.537648081823402,0,0,0,0,0,0,-0.117559807467511,0,0,0,0,0,0,0.247505838502322,0,0,0,0,0,0.000557650114622202,0,0,0,0,0,0,0,-0.163951858786483,0,0,0.0302885643025854,0,0,0,0.0504687655152665,0,0,0,0,0,0.0498387286780801,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.165775005534439,0,0,0,0,0,0,0,0,0.215126073281784,0,0,0.143686518090151,0,0,0,0,0,0,0,-0.0229402207039501,0,-0.0162172578276985,-0.172214540286834,0,0.110196142722503,-1.73472347597681e-18,0,0,0.347323070902104,0,0,0,0,0,0,0,0,0.111567476583327,0,0
X5.HK.EQUITY,0,0.184384683983188,0,0.104618036689943,0,0,0,0,0,-0.0965672655953772,0.0614810168747549,0,0.0302839613232721,0,0,0,0,0,0,0,0,0,0,0.300333980603913,0,0,0.126941184248413,0,0,0,0,0,0,0,0,0,0,0.198301739752174,0,0,0,0,0,0,0.10793952415338,0,0,0,0,0
X388.HK.EQUITY,0,0,0,-0.0787388659425402,0,0,0,-0.0374317195043293,0,0,0,0,0,0,0,0,0.196881334120798,0,0,-0.039979356727744,0,0,0,-0.141277852766391,0,0,0,0,0.0502422831147477,0,0,0,0,-0.304158530343114,0,0,-0.156762938303312,0,0.33342074331223,0.278822922961573,-0.120708674018016,0,0,0,0,0,0.23613369758752,0,0,0
