,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X001979.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY
X688.HK.EQUITY,0,-0.0679335769063027,0.198413217453455,0,0,0,-1.0842021724855e-19,0,0,0,-0.146650243785143,0,0,0,0,0,0,-0.0914138669462322,0,0.0863483198631427,0,0,0.153885320695214,0.0622593946734389,-0.313813332143081,0,0,0.425198171479617,-0.0871122171799799,0,0.369454667811021,0,0,0,0,0,0,0,0,0,0,-0.0834774693816394,0,-0.0482432582378318,0,0,0,-0.088286763104778,0,0.246850751479869
X601688.CH.EQUITY,0,0,0,0,-0.0604999042373073,0.00117446009494893,-0.0319870562124593,0,0,0,0,-0.0821127613114514,0,0.29013638909086,0,0,0,0,0,0,0,0,0,0,0.309530681051271,0,0,0,0,0,0,0,0,0,0.104019525626907,0.476242669624353,0,0,0,0,0,0,0,0,0,0,0,0.0508315075956487,-0.0207310788666922,0
X601336.CH.EQUITY,0,0,0,0,0,0.535789399164632,0,0,0,0,0,-0.0652782221475584,0,0,0.0863354349295245,0,0,0,0,0,0.155061414361426,0,0,0,0,0,0.0155901012804739,0,0.0254299560109703,0,-0.0708947579581748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174636230377399,0,0
X601211.CH.EQUITY,0,0,0,0,0.0322705420070035,0,0.0929417185376575,0,-0.000436730529812803,0,0,0,0,0.226987030687602,0,0,0,0.060648158106922,0.0744586434632087,0,0.0539482942115205,0,0,0,0.00297959966232869,0.0477237658403778,0,0.0948428758218515,0,0,0,0,0,0.2852797950832,0,0,0,0,0,0.020459154386397,0,0,0,0.0846262905723198,0,0,0,0,0,0
X600837.CH.EQUITY,0,0.0329467509874574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186327704170522,0,0,0,0,0,0,0,0,0,0,-0.100042507393179,0,0,0,0,0,0.0632637298465871,0.0961155761724489,0,0,0.0715475442326974,0,0,0,0,0.155573670926904,0,0.0837373059526647,0.147696491730662,0.250863003015667,0,0,0.0676322266279526
X267.HK.EQUITY,0.170461465024829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214196820500051,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438759836974933,0.10807099950734,-0.41882078127969,0,0,0,0,0.192364779300896,0,0
X1113.HK.EQUITY,0,0,0,0,0.0322834652502534,-0.0966092216254765,0.234693173773221,0,0.0971240629578646,0,0.0285871670036298,0,0,-0.0980952560096302,-0.0228931502537109,-0.0174586119609547,0,0,0,0,0,0,0,0.0748054692421589,0.0436657902448789,0,0,0,0,0,0.0041100672157343,0,0,0,0,0,0,0.132308448734033,0,0,0,0.172779615041518,0.206400491660589,0,0,0,-0.0446697977172512,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.121242677598001,0,0,0,0,0.154121879327777,0,0,0.208181485602155,-0.0804903325132647,0,0,-0.0356661121511478,0,0,0,0,0,0,0,0,0.227951313387817,0,0,0,0.20283404436125,0,0,0,0,0,-0.276958300831662,-0.169399074239368,0,0,0,0.0490828151863467,0,0,0.0924766468998203
X12.HK.EQUITY,0,0.193443431975696,0,0,0,0,0,-0.0230703774151147,-0.0483598710894424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487742250712135,-0.129819964800873,0,0,0.125588125492667,0,0,0,-0.323856688485413,0.00842218968897514,0,0,0,0,0.0873517280332221,0.297235215757,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.145723196252065,0,0,0,0,0,0.0303216422375089,0,0,0,0.0128372097324826,0,0,0,0,0,0.187416839078904,0,0,0,0.128332338377695,0.00968277155898361,0,0,0,0,0,0,0,0,0.00808481795708519,0.0337682410407354,0,0,0,0,0,0,0,0,0,0,0.685065030259285,0
X823.HK.EQUITY,0.113136084127146,0,0,0,0.012333553168218,0,0,0,0,0,0,0,0,-0.310805477918656,0,0,0,0,0,0.147503457202581,0,0,6.93889390390723e-18,-0.00165441508298977,0,0,0,0,0,-8.67361737988404e-19,-0.0730324168110651,0,0,-0.233855910215646,0,0,0.0676331177732563,0.00260006253722914,0,0,0,0,0,0,0,0,0,0.506504714329416,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206757954215282,0,0,0,0,0.0204605475703375,0,0,0,-0.0793611818075205,0,0,0,0,0.267374826944868,0.252511298486348,0,0,0.137164025417279,0,0,0,0,0,0,0.191307682751274,0,-0.0612223262301411,0.0848077996388945
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.0335719735547034,0,-0.250435668312158,0,0.17056794226373,0,0,0,0,0,0.262601482645919,0,0.0722845213035996,0,0,0,0,0,0.116630957647659,0,0,0.130520437466365,0,0,0,0,0,0,0,0,0.0115246995763806,0,0,-0.187732183580481,0,0,0,0,0,1.73472347597681e-18,0,0.689706330721513
X000776.CH.EQUITY,0,0,-0.0288292738224934,0,0,0,0,0,0,0,0.0318040738170517,0,0,0,0,0.0139705902434382,0,0,0.111244450221429,0,0.0526592081766989,0.39128331214014,0,0,0,0,0,0,0.0225377429065605,0,0,0,-0.0221468110828402,0,0,0.234119582600659,0,0,-0.0490630156336676,0.128538006886723,0,0,0,0,0,0,0,-0.0622603139028352,-0.0579316173539334,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.365220899042648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313547046919097,0,0.026939539943027,0,0.0850580975389145,0,0,0,0,0,0,0,0.0603835513045419,0,0,0,0,0,0
X001979.CH.EQUITY,0,0,0,0,0,0.150093179410742,0,0.257670876673288,0,0,0,0,0,0.163966297542975,0,0,0,0,0.0186231185151828,0,0,0,0,0.0356194901873917,0,0,0.0117944872046199,0.0480832933150897,0.132562660826103,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.314506809945424,0,0.00705667210660199,0.0603737930346011,0,0,0,0,-0.221992123702328,0
X2881.TT.EQUITY,0,0,0,0,0.10400240807678,0,0,0,0,-0.0739967328615719,0,0,0,0,0,0,0,0.0352173830334572,0.0459083386414101,-0.100017166768551,0,0,0,0,0,0.0407505089233629,0,0,0,0,0,0,0.0498387543823821,0,0,0,0,0.227625270008415,0,0,0,0.524732529908544,0,0,0,0.0172998822672425,0,-0.103151800554342,0,0
X601169.CH.EQUITY,0.00730811459938872,0,0,0,0,0,0,0,0,0.0564079617719906,0,0,0,0,0,0,0.117289276550167,0,0,0,0,0,0,0,0.0655297177317698,0.0241754638080969,0,0,0,0.108172482217136,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968981719003995,0.231743263847473,0,0,0,0,0
