,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0.320426186087148,0,0,0.214813860418984,0,0,0,0,0,0,0,0,-0.0683342597169502,0,0,0,-0.166640564979928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104802595216547,0.0794157118279923,0,0,0,0,0.177724451207414,0,0,0.259008044646396,0,-0.105372477557602,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307076,0,0.166850615373495,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747138,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498494,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663204,0
X601939.CH.EQUITY,0.185962214201516,0,0,0,0,0,0,0,0,0,0.0331378807176957,0,0,0.164545201558165,0,0,0,0,0,0.205434174713841,0.0669075963343497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483559532403941,0,0,0,0.0678737637360697,0,0,0.126972254462933,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.342748537740567,0,0,0,0,0,0,0,0.23514330977399,0,0,0,0.00262683291042359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579226509236117,0.0749814557468813,0,0,0,0.164280450034812,0,0,0.230967726083151,0,0,0,0,0,0.0680813273631183,0
X5.HK.EQUITY,0,-0.172778631365506,0,0.448822391711025,0,0,0,-0.155513259160994,0,0,0,0,0,0,0,0.0172761272743836,0,0,0,0.140648159398487,0,0,0.478559605264474,-0.138308369868098,0,0,-0.00376646936880516,0,0,0,0,0,0,-0.146315822526054,0,0,0,0,0,0,0,0,0.115613726812385,0,0,0,4.33680868994202e-19,-0.164832875072957,0
X601988.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0.120907987051578,0.173650679897225,0.0872054801636635,0,0,0,0,0,0,0,0,0,0,0.550939817917523,0,0,0,0,0,0,0,-0.0150401170922581,0,-0.136481972961092,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0667702911884305,0,0
X600036.CH.EQUITY,0,0.389776306496438,0,0,0,0,0,0,-0.123885187802105,0,0,0,0,0.213595172248198,0,0,0,0,0.117621501504295,0,0.00966609998427456,0,0.177815595581229,0,0,0,-0.0472416279416624,0,0,-0.0926934763482526,0,0,0.184757360807558,0,0,0,0.017590547715798,0,0,0.200573875702523,0.0277259929077835,0,0,0,0,0,0.014901204818988,0,0
X1299.HK.EQUITY,0,0.141613115291572,0,0,0,0,0,0,0,0,0,0,0,-0.0774243722107199,0.212242654128534,0,0,0.167911229332614,0.238623617623387,0,0.173306820686631,-0.00799166745042076,0,0.0825369673040655,0,0,0,0.0395144719342497,0,0,0,0,0,0,0,0,0,0,-0.201340646165927,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.27802596660127,0,0,0,0,0,0.159883110175156,0,0,0,0,0,0,0,0,0,-0.000715326189102393,0,0.115792978505783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0339691675671386,0,0,0.106588547597812,0,0,0,0,0,0,0,0,0,0,0.257032275293695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487442499882529,-0.007770572648399,0.228088287800441,0,0,0,0,0.183882675321619,0,-0.111272479002131,-0.0316482739125952,0,0,0,0,0,-0.0692873977821086
X601328.CH.EQUITY,0.142054783307278,0,0.00441007152535111,0,0.102020753886159,0.422777883287059,0,0,0,0,0,0.103357485885651,0.0989886450225374,0,0,0,0,0,0,0,0,0.0169522373003287,0,0,0,0,0,0.00421677588124641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102195743458778,0,0,0.00880445086122742,0,0,0,0.124404510079675
X600000.CH.EQUITY,0,0.157995103353316,0,0,0,0.0808237202997011,0.301182997858151,0,0,0,0.155182963914541,0,0,0.00745738811786897,0,-0.0684149895120624,0,0,-0.012870439555581,0,0,0.26516587768999,0,0,0,0,0,0,0,0,-0.0454611540409372,0,0.0157165034950254,0.130756042814965,0,0,0,0,0,0,0,0,0,0,0,0.00178216653922326,0,-0.138573610654184,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.144528930785557,0.15878320286558,0,0,0,0,0,0,0,0,0,0,0,0,0.153374129075621,8.67361737988404e-19,0,0.0888697489417711,0,0,0.0287349011312013,0,0,0,0,0,0.130874048059956,0,0,0,0,0,0,0,0,0,0,0.243003182772746,0.161916934021601,0,-3.46944695195361e-18,0
X000001.CH.EQUITY,-0.0308161864820751,0,0,-0.0149095121599635,0,0,0,0,0,0,0,0,0,0,0,-0.0509884267010409,0,0,0,0,0.143688929541441,0,0,0,0,-0.205175192588829,-0.0439317695848683,0.0519063405887094,0,0,0,0,0.293920769761017,0.249577956320268,0,-0.150227722548852,0,0,0.357282468898285,0,0,0,-0.0287589757422332,0,0,0,0,0,0.0432009781624231
X16.HK.EQUITY,0.210713736727969,0,0,0,0,1.0842021724855e-19,0,0.0662048516060547,0.0548924927460893,-0.0106079578017419,0,0,0,-0.231203153054231,0,0,0,0,0,0,0.0010972305661967,0,0,0,0,0,3.46944695195361e-18,1.73472347597681e-18,0.342629524061228,0,0.0662338471648926,0,0,0.177471415090736,0,0,0,0,0,0,0.261813159239117,0,0,0,0,0,0.135341217734293,0,0
X000002.CH.EQUITY,0,0,0,0,0.169180228997578,0,0,0,0.239483614644661,0,0,0,0,0.132735716440757,0,0,0,0,0,0.10506077902067,0,0,0,0,0,0,0.0935454719277872,0,0,0.535619185154628,-0.0394181655826637,0,0.127572899445921,0,0.172637583803353,0,0,0,0,0.00362442418981093,0.0852990562936406,0,0,0,0,0,-0.510314515769227,0,0
X601601.CH.EQUITY,0,0.389749939387612,0.268470574730237,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.176252251561452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133416320071107,0,0,0,0,0,0,0,0,0,0,0,0,-0.177853384596934,0,0,-0.00946870028138526,0,0,0
X11.HK.EQUITY,0.36712928927579,0,-0.0373210514724172,0,0.118081101701854,0,0,0.191616524884449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417914234637559,0,0,-0.232633908207075,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.022576129837928,0,0,-0.088893922897937,0,0,0,-0.0529437393952144,0,0,-0.0087224682253442,-0.0665383770054084,0,0
X388.HK.EQUITY,0,0,1.73472347597681e-18,0,0.0291463548166131,0,0,0.39565380500759,0,0,0,0,0,0,0,0,0.120954001244629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130124051367338,0,0,0,-0.00384705364491301,0,0,-0.497843776950117,0,0,0.102499575787919,0.0310696885844562,-0.0882378489456016,0,0,0,0,0,0.625421211865102
X601998.CH.EQUITY,0,0,0,0,0.0892018864020389,0,0,0,0,0,0.122422199540134,0,0,0,0,0,0,0,0,0,0,0.147784433639182,0,0,0,0.260739068813438,0,0,0.109356760161607,0.0635820772262117,0,0,0,0.0147317853913098,-0.124825027195546,0,0,0,0,0,0,0,0,0.0485796422417206,0,8.67361737988404e-19,0,0,0
X267.HK.EQUITY,0,0,0,0,0.288916298599407,0,0.0610421573699135,0,0,0,0,0,0,0,0.0460671987472601,0,0,0,0.119138641740325,0,0,0,0.204106669633406,0,0,0,0,-6.93889390390723e-18,0.100973387025626,0,0,0.0550931274129891,0,0.00304663098464149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0182433218376684,0,0,0,0,0.167787430512907,0,0,0,0,0.103421000915021,0,0.101444878558563,0,0,0,0,0,-0.0891812587822119,0,0,0,0,0,0,0,0,0,0,0.0284692148930973,0,0,0.0699119003952192,0,0,0,0,0,0.112007746319778,0.0762473572573465,0,0,0,0.39031917656963,0.142383939583042,0,0.00237414286710136,0,0.0138619227886792
